Estación: ,C19009,CASILLAS. RAYONES
2015-11-07,0.75,CLIC
2015-11-08,1.5,CLIC
2015-11-09,2.1,CLIC
2015-11-10,3.17,CLIC
2015-11-11,2.5,CLIC
2015-11-12,3.15,CLIC
2015-11-13,3.5,CLIC
2015-11-14,1.34,CLIC
2015-11-15,3.6,CLIC
2015-11-16,3.4,CLIC
2015-11-17,5.36,CLIC
2015-11-18,3.32,CLIC
2015-11-19,3.21,CLIC
2015-11-20,2.95,CLIC
2015-11-21,2.12,CLIC
2015-11-22,2.2,CLIC
2015-11-23,2.51,CLIC
2015-11-24,3.27,CLIC
2015-11-25,4.72,CLIC
2015-11-26,4.31,CLIC
2015-11-27,3.64,CLIC
2015-11-28,3.36,CLIC
2015-11-29,4.67,CLIC
2015-11-30,3.93,CLIC
2015-12-01,2.67,CLIC
2015-12-02,2.71,CLIC
2015-12-03,2.12,CLIC
2015-12-04,1.64,CLIC
2015-12-05,1.87,CLIC
2015-12-06,2.07,CLIC
2015-12-07,2.3,CLIC
2015-12-08,0.84,CLIC
2015-12-09,3.06,CLIC
2015-12-10,3.16,CLIC
2015-12-11,3.1,CLIC
2015-12-12,2.25,CLIC
2015-12-13,4.09,CLIC
2015-12-14,3.81,CLIC
2015-12-15,4.49,CLIC
2015-12-16,2.26,CLIC
2015-12-17,1.4,CLIC
2015-12-18,1.84,CLIC
2015-12-19,2.09,CLIC
2015-12-20,4.51,CLIC
2015-12-21,2.98,CLIC
2015-12-22,4.12,CLIC
2015-12-23,3.9,CLIC
2015-12-24,3.59,CLIC
2015-12-25,4.89,CLIC
2015-12-26,5.6,CLIC
2015-12-27,5.98,CLIC
2015-12-28,2.33,CLIC
2015-12-29,4.71,CLIC
2015-12-30,2.53,CLIC
2015-12-31,1.37,CLIC
2016-01-01,1.02,CLIC
2016-01-02,0.54,CLIC
2016-01-03,1.1,CLIC
2016-01-04,0.9,CLIC
2016-01-05,1.81,CLIC
2016-01-06,0.46,CLIC
2016-01-07,3.07,CLIC
2016-01-08,2.66,CLIC
2016-01-09,1.31,CLIC
2016-01-10,1.57,CLIC
2016-01-11,1.22,CLIC
2016-01-12,1.02,CLIC
2016-01-13,1.26,CLIC
2016-01-14,0.86,CLIC
2016-01-15,1.33,CLIC
2016-01-16,2.04,CLIC
2016-01-17,1.23,CLIC
2016-01-18,1.94,CLIC
2016-01-19,2.57,CLIC
2016-01-20,2.01,CLIC
2016-01-21,2.21,CLIC
2016-01-22,1.73,CLIC
2016-01-23,1.04,CLIC
2016-01-24,2.86,CLIC
2016-01-25,2.24,CLIC
2016-01-26,1.8,CLIC
2016-01-27,0.33,CLIC
2016-01-28,0.83,CLIC
2016-01-29,1.67,CLIC
2016-01-30,2.67,CLIC
2016-01-31,4,CLIC
2016-02-01,4.8,CLIC
2016-02-02,3.95,CLIC
2016-02-03,1.35,CLIC
2016-02-04,1.5,CLIC
2016-02-05,0.36,CLIC
2016-02-06,1.75,CLIC
2016-02-07,2.19,CLIC
2016-02-08,1.42,CLIC
2016-02-09,1.38,CLIC
2016-02-10,1.19,CLIC
2016-02-11,2.07,CLIC
2016-02-12,2.6,CLIC
2016-02-13,2.7,CLIC
2016-02-14,3.14,CLIC
2016-02-15,3.26,CLIC
2016-02-16,3.8,CLIC
2016-02-17,4.8,CLIC
2016-02-18,4.56,CLIC
2016-02-19,6.94,CLIC
2016-02-20,5.19,CLIC
2016-02-21,2.99,CLIC
2016-02-22,4.32,CLIC
2016-02-23,5.03,CLIC
2016-02-24,2.93,CLIC
2016-02-25,4.19,CLIC
2016-02-26,1.59,CLIC
2016-02-27,2.81,CLIC
2016-02-28,2.5,CLIC
2016-02-29,4.85,CLIC
2016-03-01,3.14,CLIC
2016-03-02,3.24,CLIC
2016-03-03,5.54,CLIC
2016-03-04,4.08,CLIC
2016-03-05,3.46,CLIC
2016-03-06,4.45,CLIC
2016-03-07,5.24,CLIC
2016-03-08,5.36,CLIC
2016-03-09,1.42,CLIC
2016-03-10,3.63,CLIC
2016-03-11,1.33,CLIC
2016-03-12,4.66,CLIC
2016-03-13,4.43,CLIC
2016-03-14,5.57,CLIC
2016-03-15,3.21,CLIC
2016-03-16,2.76,CLIC
2016-03-17,4.93,CLIC
2016-03-18,4.4,CLIC
2016-03-19,5.79,CLIC
2016-03-20,1.35,CLIC
2016-03-21,2.46,CLIC
2016-03-22,5.95,CLIC
2016-03-23,6.37,CLIC
2016-03-24,5.19,CLIC
2016-03-25,4.19,CLIC
2016-03-26,5.44,CLIC
2016-03-27,6.73,CLIC
2016-03-28,5.27,CLIC
2016-03-29,7.1,CLIC
2016-03-30,6.89,CLIC
2016-03-31,6.71,CLIC
2016-04-01,6.2,CLIC
2016-04-02,3.4,CLIC
2016-04-03,3.2,CLIC
2016-04-04,4.59,CLIC
2016-04-05,5.12,CLIC
2016-04-06,5.4,CLIC
2016-04-07,3.97,CLIC
2016-04-08,5.71,CLIC
2016-04-09,5.07,CLIC
2016-04-10,3.35,CLIC
2016-04-11,3.18,CLIC
2016-04-12,4.16,CLIC
2016-04-13,4.12,CLIC
2016-04-14,4.82,CLIC
2016-04-15,5.64,CLIC
2016-04-16,5.86,CLIC
2016-04-17,7.21,CLIC
2016-04-18,5.78,CLIC
2016-04-19,4.38,CLIC
2016-04-20,5.95,CLIC
2016-04-21,4.85,CLIC
2016-04-22,3.19,CLIC
2016-04-23,5.16,CLIC
2016-04-24,6.04,CLIC
2016-04-25,2.97,CLIC
2016-04-26,7.32,CLIC
2016-04-27,6.55,CLIC
2016-04-28,6.18,CLIC
2016-04-29,6.69,CLIC
2016-04-30,5.02,CLIC
2016-05-01,4.67,CLIC
2016-05-02,5.54,CLIC
2016-05-03,2.72,CLIC
2016-05-04,6.25,CLIC
2016-05-05,4.23,CLIC
2016-05-06,6.84,CLIC
2016-05-07,5.12,CLIC
2016-05-08,5.64,CLIC
2016-05-09,3.38,CLIC
2016-05-10,6.86,CLIC
2016-05-11,4.44,CLIC
2016-05-12,4.88,CLIC
2016-05-13,6.24,CLIC
2016-05-14,4.1,CLIC
2016-05-15,4.86,CLIC
2016-05-16,5.94,CLIC
2016-05-17,6.27,CLIC
2016-05-18,4.54,CLIC
2016-05-19,6.51,CLIC
2016-05-20,5.79,CLIC
2016-05-21,7.26,CLIC
2016-05-22,5.33,CLIC
2016-05-23,7.19,CLIC
2016-05-24,5.23,CLIC
2016-05-25,4.83,CLIC
2016-05-26,5.05,CLIC
2016-05-27,6.41,CLIC
2016-05-28,6.23,CLIC
2016-05-29,4.57,CLIC
2016-05-30,6.99,CLIC
2016-05-31,5.99,CLIC
2016-06-01,3.88,CLIC
2016-06-02,7.61,CLIC
2016-06-03,5.12,CLIC
2016-06-04,4.05,CLIC
2016-06-05,4.32,CLIC
2016-06-06,3.84,CLIC
2016-06-07,5.31,CLIC
2016-06-08,3.81,CLIC
2016-06-09,5.87,CLIC
2016-06-10,4.36,CLIC
2016-06-11,5.32,CLIC
2016-06-12,3.59,CLIC
2016-06-13,7.76,CLIC
2016-06-14,5.51,CLIC
2016-06-15,7.61,CLIC
2016-06-16,6.86,CLIC
2016-06-17,7.48,CLIC
2016-06-18,7.75,CLIC
2016-06-19,6.51,CLIC
2016-06-20,1.2,CLIC
2016-06-21,6.54,CLIC
2016-06-22,6.79,CLIC
2016-06-23,6.84,CLIC
2016-06-24,6.62,CLIC
2016-06-25,6.97,CLIC
2016-06-26,6.4,CLIC
2016-06-27,6.57,CLIC
2016-06-28,6.11,CLIC
2016-06-29,5.44,CLIC
2016-06-30,6.46,CLIC
2016-07-01,6.31,CLIC
2016-07-02,6.75,CLIC
2016-07-03,6.46,CLIC
2016-07-04,8.48,CLIC
2016-07-05,6.04,CLIC
2016-07-06,7.61,CLIC
2016-07-07,5.66,CLIC
2016-07-08,7.35,CLIC
2016-07-09,7.55,CLIC
2016-07-10,7.03,CLIC
2016-07-11,6.61,CLIC
2016-07-12,6.88,CLIC
2016-07-13,6.49,CLIC
2016-07-14,7.17,CLIC
2016-07-15,9.06,CLIC
2016-07-16,6.67,CLIC
2016-07-17,7.8,CLIC
2016-07-18,6.88,CLIC
2016-07-19,6.03,CLIC
2016-07-20,2.72,CLIC
2016-07-21,6.55,CLIC
2016-07-22,6.06,CLIC
2016-07-23,6.35,CLIC
2016-07-24,5.95,CLIC
2016-07-25,7.07,CLIC
2016-07-26,5.8,CLIC
2016-07-27,2.02,CLIC
2016-07-28,3.35,CLIC
2016-07-29,4.9,CLIC
2016-07-30,3.56,CLIC
2016-07-31,7.25,CLIC
2016-08-01,5.54,CLIC
2016-08-02,7.96,CLIC
2016-08-03,5.69,CLIC
2016-08-04,7.65,CLIC
2016-08-05,7.4,CLIC
2016-08-06,5.61,CLIC
2016-08-07,6.89,CLIC
2016-08-08,7.95,CLIC
2016-08-09,8.05,CLIC
2016-08-10,5.75,CLIC
2016-08-11,6.4,CLIC
2016-08-12,7.98,CLIC
2016-08-13,5.85,CLIC
2016-08-14,3.85,CLIC
2016-08-15,1.4,CLIC
2016-08-16,2.4,CLIC
2016-08-17,4.22,CLIC
2016-08-18,6.17,CLIC
2016-08-19,4.86,CLIC
2016-08-20,4.25,CLIC
2016-08-21,2.99,CLIC
2016-08-22,1.42,CLIC
2016-08-23,6.65,CLIC
2016-08-24,5.39,CLIC
2016-08-25,5.2,CLIC
2016-08-26,4.24,CLIC
2016-08-27,5.69,CLIC
2016-08-28,5.6,CLIC
2016-08-29,3.56,CLIC
2016-08-30,4.33,CLIC
2016-08-31,2.9,CLIC
2016-09-01,3.3,CLIC
2016-09-02,1.7,CLIC
2016-09-03,4.58,CLIC
2016-09-04,3.71,CLIC
2016-09-05,5.84,CLIC
2016-09-06,4.06,CLIC
2016-09-07,6.49,CLIC
2016-09-08,4.12,CLIC
2016-09-09,7.3,CLIC
2016-09-10,4.04,CLIC
2016-09-11,3.24,CLIC
2016-09-12,2.7,CLIC
2016-09-13,3.1,CLIC
2016-09-14,6.22,CLIC
2016-09-15,5.1,CLIC
2016-09-16,5.23,CLIC
2016-09-17,4.56,CLIC
2016-09-18,5.51,CLIC
2016-09-19,5.63,CLIC
2016-09-20,4.06,CLIC
2016-09-21,5.09,CLIC
2016-09-22,6.3,CLIC
2016-09-23,5.53,CLIC
2016-09-24,5.9,CLIC
2016-09-25,5.02,CLIC
2016-09-26,4.88,CLIC
2016-09-27,2.29,CLIC
2016-09-28,4.1,CLIC
2016-09-29,4.27,CLIC
2016-09-30,4.43,CLIC
2016-10-01,3.84,CLIC
2016-10-02,4.56,CLIC
2016-10-03,4.26,CLIC
2016-10-04,6.8,CLIC
2016-10-05,5.81,CLIC
2016-10-06,6.32,CLIC
2016-10-07,1.21,CLIC
2016-10-08,3.9,CLIC
2016-10-09,4.53,CLIC
2016-10-10,5.86,CLIC
2016-10-11,6.17,CLIC
2016-10-12,4.75,CLIC
2016-10-13,5.38,CLIC
2016-10-14,5.69,CLIC
2016-10-15,6.09,CLIC
2016-10-16,5.6,CLIC
2016-10-17,6.13,CLIC
2016-10-18,7.25,CLIC
2016-10-19,6.33,CLIC
2016-10-20,1.83,CLIC
2016-10-21,3.19,CLIC
2016-10-22,3.1,CLIC
2016-10-23,2.76,CLIC
2016-10-24,2.25,CLIC
2016-10-25,2.05,CLIC
2016-10-26,1.99,CLIC
2016-10-27,2.21,CLIC
2016-10-28,4.11,CLIC
2016-10-29,3.74,CLIC
2016-10-30,2.08,CLIC
2016-10-31,3.64,CLIC
2016-11-01,4.45,CLIC
2016-11-02,3.65,CLIC
2016-11-03,5.77,CLIC
2016-11-04,4.02,CLIC
2016-11-05,1.26,CLIC
2016-11-06,1.71,CLIC
2016-11-07,2.35,CLIC
2016-11-08,2.32,CLIC
2016-11-09,0.8,CLIC
2016-11-10,1,CLIC
2016-11-11,1.5,CLIC
2016-11-12,1.24,CLIC
2016-11-13,1,CLIC
2016-11-14,1,CLIC
2016-11-15,1.5,CLIC
2016-11-16,2.7,CLIC
2016-11-17,3.1,CLIC
2016-11-18,2.66,CLIC
2016-11-19,1.29,CLIC
2016-11-20,1.31,CLIC
2016-11-21,1.76,CLIC
2016-11-22,1.73,CLIC
2016-11-23,1.91,CLIC
2016-11-24,2.03,CLIC
2016-11-25,1.61,CLIC
2016-11-26,2.73,CLIC
2016-11-27,2.53,CLIC
2016-11-28,4.64,CLIC
2016-11-29,4.67,CLIC
2016-11-30,1.93,CLIC
2016-12-01,2.16,CLIC
2016-12-02,0.34,CLIC
2016-12-03,1.8,CLIC
2016-12-04,2.33,CLIC
2016-12-05,0.22,CLIC
2016-12-06,1.78,CLIC
2016-12-07,2.2,CLIC
2016-12-08,1.28,CLIC
2016-12-09,0.02,CLIC
2016-12-10,0.3,CLIC
2016-12-11,2.08,CLIC
2016-12-12,2.03,CLIC
2016-12-13,2.11,CLIC
2016-12-14,2.86,CLIC
2016-12-15,2.86,CLIC
2016-12-16,3.09,CLIC
2016-12-17,2.57,CLIC
2016-12-18,1.67,CLIC
2016-12-19,2,CLIC
2016-12-20,2.17,CLIC
2016-12-21,3.19,CLIC
2016-12-22,3.64,CLIC
2016-12-23,4.16,CLIC
2016-12-24,4.1,CLIC
2016-12-25,3.73,CLIC
2016-12-26,4.07,CLIC
2016-12-27,3.8,CLIC
2016-12-28,3.19,CLIC
2016-12-29,5.15,CLIC
2016-12-30,1.91,CLIC
2016-12-31,2.52,CLIC
2017-01-01,2.92,CLIC
2017-01-02,3.86,CLIC
2017-01-03,2.83,CLIC
2017-01-04,3.12,CLIC
2017-01-05,3.19,CLIC
2017-01-06,4.96,CLIC
2017-01-07,1.33,CLIC
2017-01-08,1.39,CLIC
2017-01-09,2.11,CLIC
2017-01-10,2,CLIC
2017-01-11,2.95,CLIC
2017-01-12,3.19,CLIC
2017-01-13,3.5,CLIC
2017-01-14,2.46,CLIC
2017-01-15,3.05,CLIC
2017-01-16,2.82,CLIC
2017-01-17,3.07,CLIC
2017-01-18,1.02,CLIC
2017-01-19,2.14,CLIC
2017-01-20,3.1,CLIC
2017-01-21,3.97,CLIC
2017-01-22,4.83,CLIC
2017-01-23,2.05,CLIC
2017-01-24,3.98,CLIC
2017-01-25,3.43,CLIC
2017-01-26,2.43,CLIC
2017-01-27,2.35,CLIC
2017-01-28,0.16,CLIC
2017-01-29,1.2,CLIC
2017-01-30,1.48,CLIC
2017-01-31,1.9,CLIC
2017-02-01,2.42,CLIC
2017-02-02,2.9,CLIC
2017-02-03,3.43,CLIC
2017-02-04,3.59,CLIC
2017-02-05,3.65,CLIC
2017-02-06,4.73,CLIC
2017-02-07,3.74,CLIC
2017-02-08,4.61,CLIC
2017-02-09,3.32,CLIC
2017-02-10,5.93,CLIC
2017-02-11,6.84,CLIC
2017-02-12,4.31,CLIC
2017-02-13,3.82,CLIC
2017-02-14,4.78,CLIC
2017-02-15,3.12,CLIC
2017-02-16,1.13,CLIC
2017-02-17,3.56,CLIC
2017-02-18,4.33,CLIC
2017-02-19,4.88,CLIC
2017-02-20,2.28,CLIC
2017-02-21,3.44,CLIC
2017-02-22,3.88,CLIC
2017-02-23,4.73,CLIC
2017-02-24,5.1,CLIC
2017-02-25,4.01,CLIC
2017-02-26,3.23,CLIC
2017-02-27,4.31,CLIC
2017-02-28,5.01,CLIC
2017-03-01,4.63,CLIC
2017-03-02,4.06,CLIC
2017-03-03,2.51,CLIC
2017-03-04,0.48,CLIC
2017-03-05,3.65,CLIC
2017-03-06,4.67,CLIC
2017-03-07,5.25,CLIC
2017-03-08,3.87,CLIC
2017-03-09,1.57,CLIC
2017-03-10,2.58,CLIC
2017-03-11,0.61,CLIC
2017-03-12,1.1,CLIC
2017-03-13,0.64,CLIC
2017-03-14,3.41,CLIC
2017-03-15,6.27,CLIC
2017-03-16,5.93,CLIC
2017-03-17,6.2,CLIC
2017-03-18,4.56,CLIC
2017-03-19,6.63,CLIC
2017-03-20,5,CLIC
2017-03-21,5.46,CLIC
2017-03-22,5.5,CLIC
2017-03-23,5.89,CLIC
2017-03-24,4.8,CLIC
2017-03-25,6.16,CLIC
2017-03-26,5.89,CLIC
2017-03-27,6.07,CLIC
2017-03-28,5.75,CLIC
2017-03-29,6.26,CLIC
2017-03-30,6.17,CLIC
2017-03-31,6.76,CLIC
2017-04-01,7.08,CLIC
2017-04-02,6.08,CLIC
2017-04-03,5.27,CLIC
2017-04-04,4.87,CLIC
2017-04-05,5.7,CLIC
2017-04-06,4.3,CLIC
2017-04-07,4.28,CLIC
2017-04-08,6.38,CLIC
2017-04-09,6.04,CLIC
2017-04-10,4.04,CLIC
2017-04-11,6.73,CLIC
2017-04-12,4.33,CLIC
2017-04-13,4.06,CLIC
2017-04-14,5.34,CLIC
2017-04-15,2.8,CLIC
2017-04-16,5.14,CLIC
2017-04-17,2.04,CLIC
2017-04-18,5.63,CLIC
2017-04-19,5.43,CLIC
2017-04-20,5.44,CLIC
2017-04-21,5.87,CLIC
2017-04-22,6.47,CLIC
2017-04-23,5.81,CLIC
2017-04-24,5.2,CLIC
2017-04-25,7.79,CLIC
2017-04-26,6.3,CLIC
2017-04-27,6.4,CLIC
2017-04-28,7.1,CLIC
2017-04-29,7.31,CLIC
2017-04-30,4.96,CLIC
2017-05-01,6.87,CLIC
2017-05-02,6.46,CLIC
2017-05-03,6.74,CLIC
2017-05-04,5.93,CLIC
2017-05-05,5.9,CLIC
2017-05-06,6.54,CLIC
2017-05-07,6.11,CLIC
2017-05-08,4.74,CLIC
2017-05-09,6.04,CLIC
2017-05-10,8.44,CLIC
2017-05-11,9.59,CLIC
2017-05-12,2.95,CLIC
2017-05-13,6.04,CLIC
2017-05-14,5.87,CLIC
2017-05-15,6.18,CLIC
2017-05-16,6.09,CLIC
2017-05-17,9.2,CLIC
2017-05-18,6.55,CLIC
2017-05-19,7.03,CLIC
2017-05-20,7.31,CLIC
2017-05-21,7.71,CLIC
2017-05-22,4.33,CLIC
2017-05-23,6.57,CLIC
2017-05-24,5.23,CLIC
2017-05-25,6.86,CLIC
2017-05-26,7.97,CLIC
2017-05-27,8.17,CLIC
2017-05-28,6.87,CLIC
2017-05-29,6.09,CLIC
2017-05-30,5.71,CLIC
2017-05-31,4.27,CLIC
2017-06-01,4.36,CLIC
2017-06-02,5.47,CLIC
2017-06-03,4.68,CLIC
2017-06-04,4.53,CLIC
2017-06-05,6.03,CLIC
2017-06-06,5.94,CLIC
2017-06-07,5.96,CLIC
2017-06-08,5.36,CLIC
2017-06-09,6.72,CLIC
2017-06-10,5.92,CLIC
2017-06-11,7.1,CLIC
2017-06-12,6.22,CLIC
2017-06-13,7.54,CLIC
2017-06-14,6.79,CLIC
2017-06-15,9.44,CLIC
2017-06-16,8.59,CLIC
2017-06-17,8.88,CLIC
2017-06-18,9.36,CLIC
2017-06-19,7.37,CLIC
2017-06-20,7.67,CLIC
2017-06-21,9.34,CLIC
2017-06-22,7.22,CLIC
2017-06-23,7.04,CLIC
2017-06-24,8.23,CLIC
2017-06-25,7.42,CLIC
2017-06-26,6.67,CLIC
2017-06-27,6.63,CLIC
2017-06-28,6.05,CLIC
2017-06-29,5.75,CLIC
2017-06-30,6.14,CLIC
2017-07-01,6.66,CLIC
2017-07-02,5.53,CLIC
2017-07-03,7.47,CLIC
2017-07-04,3.1,CLIC
2017-07-05,7.68,CLIC
2017-07-06,6.88,CLIC
2017-07-07,6.62,CLIC
2017-07-08,4.95,CLIC
2017-07-09,3.55,CLIC
2017-07-10,5.38,CLIC
2017-07-11,1.61,CLIC
2017-07-12,1.41,CLIC
2017-07-13,2.92,CLIC
2017-07-14,5,CLIC
2017-07-15,6.89,CLIC
2017-07-16,5.03,CLIC
2017-07-17,3.97,CLIC
2017-07-18,6.24,CLIC
2017-07-19,6.72,CLIC
2017-07-20,6.15,CLIC
2017-07-21,6.25,CLIC
2017-07-22,6.09,CLIC
2017-07-23,6.08,CLIC
2017-07-24,7.26,CLIC
2017-07-25,7.44,CLIC
2017-07-26,6.88,CLIC
2017-07-27,7.68,CLIC
2017-07-28,7.61,CLIC
2017-07-29,6.65,CLIC
2017-07-30,7.05,CLIC
2017-07-31,6.61,CLIC
2017-08-01,5.25,CLIC
2017-08-02,6.74,CLIC
2017-08-03,6.4,CLIC
2017-08-04,4.75,CLIC
2017-08-05,6.78,CLIC
2017-08-06,8.73,CLIC
2017-08-07,5.15,CLIC
2017-08-08,6.12,CLIC
2017-08-09,8.54,CLIC
2017-08-10,3.54,CLIC
2017-08-11,6.25,CLIC
2017-08-12,6.42,CLIC
2017-08-13,4.92,CLIC
2017-08-14,7.01,CLIC
2017-08-15,7.08,CLIC
2017-08-16,7.63,CLIC
2017-08-17,5.94,CLIC
2017-08-18,7.54,CLIC
2017-08-19,6.33,CLIC
2017-08-20,6.55,CLIC
2017-08-21,6.09,CLIC
2017-08-22,6.65,CLIC
2017-08-23,6.11,CLIC
2017-08-24,5.12,CLIC
2017-08-25,5.89,CLIC
2017-08-26,1.86,CLIC
2017-08-27,3.49,CLIC
2017-08-28,5.88,CLIC
2017-08-29,5.27,CLIC
2017-08-30,4.73,CLIC
2017-08-31,6.46,CLIC
2017-09-01,7.67,CLIC
2017-09-02,6.88,CLIC
2017-09-03,6.55,CLIC
2017-09-04,7.17,CLIC
2017-09-05,1.18,CLIC
2017-09-06,3.62,CLIC
2017-09-07,2.96,CLIC
2017-09-08,4.1,CLIC
2017-09-09,7.7,CLIC
2017-09-10,6.82,CLIC
2017-09-11,6.12,CLIC
2017-09-12,5.98,CLIC
2017-09-13,6.42,CLIC
2017-09-14,6.18,CLIC
2017-09-15,6.71,CLIC
2017-09-16,5.45,CLIC
2017-09-17,6.22,CLIC
2017-09-18,4.29,CLIC
2017-09-19,3.3,CLIC
2017-09-20,4.44,CLIC
2017-09-21,4.54,CLIC
2017-09-22,1.96,CLIC
2017-09-23,7.91,CLIC
2017-09-24,2.69,CLIC
2017-09-25,6.15,CLIC
2017-09-26,4.18,CLIC
2017-09-27,3.86,CLIC
2017-09-28,3.56,CLIC
2017-09-29,2.46,CLIC
2017-09-30,6.16,CLIC
2017-10-01,4.73,CLIC
2017-10-02,4.23,CLIC
2017-10-03,4.61,CLIC
2017-10-04,2.88,CLIC
2017-10-05,3.05,CLIC
2017-10-06,2.07,CLIC
2017-10-07,4.66,CLIC
2017-10-08,5.75,CLIC
2017-10-09,5.36,CLIC
2017-10-10,3.76,CLIC
2017-10-11,3.79,CLIC
2017-10-12,4.86,CLIC
2017-10-13,4.81,CLIC
2017-10-14,4.92,CLIC
2017-10-15,4.32,CLIC
2017-10-16,2.48,CLIC
2017-10-17,3.18,CLIC
2017-10-18,4.16,CLIC
2017-10-19,5.22,CLIC
2017-10-20,5.48,CLIC
2017-10-21,3.99,CLIC
2017-10-22,5.56,CLIC
2017-10-23,5.27,CLIC
2017-10-24,4.23,CLIC
2017-10-25,1.8,CLIC
2017-10-26,5.69,CLIC
2017-10-27,2.97,CLIC
2017-10-28,2.27,CLIC
2017-10-29,2.16,CLIC
2017-10-30,3.59,CLIC
2017-10-31,4.19,CLIC
2017-11-01,4.85,CLIC
2017-11-02,6.07,CLIC
2017-11-03,6.24,CLIC
2017-11-04,6.05,CLIC
2017-11-05,6.04,CLIC
2017-11-06,4.97,CLIC
2017-11-07,6.71,CLIC
2017-11-08,3.34,CLIC
2017-11-09,3.82,CLIC
2017-11-10,2.69,CLIC
2017-11-11,2.65,CLIC
2017-11-12,3.45,CLIC
2017-11-13,2.06,CLIC
2017-11-14,2.3,CLIC
2017-11-15,2.13,CLIC
2017-11-16,3.68,CLIC
2017-11-17,8.03,CLIC
2017-11-18,0.03,CLIC
2017-11-19,3.82,CLIC
2017-11-20,2.4,CLIC
2017-11-21,2.62,CLIC
2017-11-22,1.56,CLIC
2017-11-23,2.44,CLIC
2017-11-24,3.18,CLIC
2017-11-25,4.03,CLIC
2017-11-26,3.19,CLIC
2017-11-27,3.78,CLIC
2017-11-28,3.81,CLIC
2017-11-29,3.57,CLIC
2017-11-30,3.5,CLIC
2017-12-01,4.2,CLIC
2017-12-02,5.12,CLIC
2017-12-03,3,CLIC
2017-12-04,3.69,CLIC
2017-12-05,2.9,CLIC
2017-12-06,2.62,CLIC
2017-12-07,0.54,CLIC
2017-12-08,0.51,CLIC
2017-12-09,0.05,CLIC
2017-12-10,2.09,CLIC
2017-12-11,0.91,CLIC
2017-12-12,1.17,CLIC
2017-12-13,1.51,CLIC
2017-12-14,1.43,CLIC
2017-12-15,13.44,CLIC
2017-12-16,9.66,CLIC
2017-12-17,3.06,CLIC
2017-12-18,4.06,CLIC
2017-12-19,3.71,CLIC
2017-12-20,3.32,CLIC
2017-12-21,4.63,CLIC
2017-12-22,3.52,CLIC
2017-12-23,1.86,CLIC
2017-12-24,4.44,CLIC
2017-12-25,2.76,CLIC
2017-12-26,4.47,CLIC
2017-12-27,1.69,CLIC
2017-12-28,1.24,CLIC
2017-12-29,1.63,CLIC
2017-12-30,3.65,CLIC
2017-12-31,5.14,CLIC
2018-01-01,1.21,CLIC
2018-01-02,1.09,CLIC
2018-01-03,1.13,CLIC
2018-01-04,1.86,CLIC
2018-01-05,0.84,CLIC
2018-01-06,0.7,CLIC
2018-01-07,4.37,CLIC
2018-01-08,2.02,CLIC
2018-01-09,2.99,CLIC
2018-01-10,4.96,CLIC
2018-01-11,4.86,CLIC
2018-01-12,1.31,CLIC
2018-01-13,1.86,CLIC
2018-01-14,1.27,CLIC
2018-01-15,1.55,CLIC
2018-01-16,1.59,CLIC
2018-01-17,1,CLIC
2018-01-18,1.17,CLIC
2018-01-19,1.22,CLIC
2018-01-20,1.71,CLIC
2018-01-21,4.81,CLIC
2018-01-22,1.18,CLIC
2018-01-23,1.14,CLIC
2018-01-24,1.07,CLIC
2018-01-25,1.02,CLIC
2018-01-26,3.7,CLIC
2018-01-27,3.12,CLIC
2018-01-28,1.7,CLIC
2018-01-29,1.06,CLIC
2018-01-30,1.18,CLIC
2018-01-31,3.8,CLIC
2018-02-01,5.11,CLIC
2018-02-02,2.19,CLIC
2018-02-03,4.66,CLIC
2018-02-04,4.45,CLIC
2018-02-05,3.1,CLIC
2018-02-06,2.75,CLIC
2018-02-07,2.4,CLIC
2018-02-08,5.6,CLIC
2018-02-09,2.66,CLIC
2018-02-10,3.62,CLIC
2018-02-11,4.09,CLIC
2018-02-12,1.9,CLIC
2018-02-13,4.01,CLIC
2018-02-14,4.69,CLIC
2018-02-15,5.33,CLIC
2018-02-16,5.37,CLIC
2018-02-17,6.68,CLIC
2018-02-18,3.7,CLIC
2018-02-19,4.13,CLIC
2018-02-20,0.52,CLIC
2018-02-21,3.74,CLIC
2018-02-22,3.97,CLIC
2018-02-23,5.38,CLIC
2018-02-24,6.33,CLIC
2018-02-25,5.1,CLIC
2018-02-26,2.66,CLIC
2018-02-27,6.22,CLIC
2018-02-28,6.77,CLIC
2018-03-01,3.26,CLIC
2018-03-02,5.58,CLIC
2018-03-03,4.82,CLIC
2018-03-04,6.16,CLIC
2018-03-05,5.82,CLIC
2018-03-06,5.16,CLIC
2018-03-07,3.14,CLIC
2018-03-08,3.56,CLIC
2018-03-09,3.43,CLIC
2018-03-10,5.15,CLIC
2018-03-11,5.86,CLIC
2018-03-12,1.99,CLIC
2018-03-13,2.22,CLIC
2018-03-14,2.95,CLIC
2018-03-15,4.76,CLIC
2018-03-16,5.4,CLIC
2018-03-17,6.64,CLIC
2018-03-18,6.27,CLIC
2018-03-19,4.45,CLIC
2018-03-20,5.23,CLIC
2018-03-21,3.57,CLIC
2018-03-22,5.59,CLIC
2018-03-23,6.05,CLIC
2018-03-24,8.82,CLIC
2018-03-25,6.77,CLIC
2018-03-26,6.11,CLIC
2018-03-27,5.89,CLIC
2018-03-28,3.84,CLIC
2018-03-29,4.37,CLIC
