Estación: ,C19044,MAMULIQUE. SALS.VICTORIA
2012-09-03,0,CLIC
2012-09-04,0,CLIC
2012-09-05,0,CLIC
2012-09-06,0,CLIC
2012-09-07,0,CLIC
2012-09-08,16.2,CLIC
2012-09-09,0,CLIC
2012-09-10,0,CLIC
2012-09-11,0,CLIC
2012-09-12,0,CLIC
2012-09-13,22.5,CLIC
2012-09-14,1.9,CLIC
2012-09-15,4.1,CLIC
2012-09-16,2.3,CLIC
2012-09-17,0,CLIC
2012-09-18,0,CLIC
2012-09-19,0,CLIC
2012-09-20,0,CLIC
2012-09-21,0,CLIC
2012-09-22,0,CLIC
2012-09-23,8.9,CLIC
2012-09-24,0,CLIC
2012-09-25,0,CLIC
2012-09-26,0,CLIC
2012-09-27,0,CLIC
2012-09-28,0,CLIC
2012-09-29,2.2,CLIC
2012-09-30,0,CLIC
2012-10-01,0,CLIC
2012-10-02,0,CLIC
2012-10-03,0,CLIC
2012-10-04,0,CLIC
2012-10-05,0,CLIC
2012-10-06,0,CLIC
2012-10-07,0,CLIC
2012-10-08,1.4,CLIC
2012-10-09,0,CLIC
2012-10-10,0,CLIC
2012-10-11,0,CLIC
2012-10-12,0,CLIC
2012-10-13,0,CLIC
2012-10-14,1.7,CLIC
2012-10-15,0,CLIC
2012-10-16,0,CLIC
2012-10-17,0,CLIC
2012-10-18,0,CLIC
2012-10-19,0,CLIC
2012-10-20,0,CLIC
2012-10-21,0,CLIC
2012-10-22,0,CLIC
2012-10-23,0,CLIC
2012-10-24,0,CLIC
2012-10-25,0,CLIC
2012-10-26,0,CLIC
2012-10-27,0,CLIC
2012-10-28,0,CLIC
2012-10-29,0,CLIC
2012-10-30,0,CLIC
2012-10-31,0,CLIC
2012-11-01,0,CLIC
2012-11-02,0,CLIC
2012-11-03,0,CLIC
2012-11-04,0,CLIC
2012-11-05,0,CLIC
2012-11-06,0,CLIC
2012-11-07,0,CLIC
2012-11-08,0,CLIC
2012-11-09,0,CLIC
2012-11-10,0,CLIC
2012-11-11,0,CLIC
2012-11-12,0,CLIC
2012-11-13,21,CLIC
2012-11-14,2,CLIC
2012-11-15,2,CLIC
2012-11-16,2.5,CLIC
2012-11-17,1.9,CLIC
2012-11-18,3.2,CLIC
2012-11-19,0,CLIC
2012-11-20,2.3,CLIC
2012-11-21,0,CLIC
2012-11-22,0,CLIC
2012-11-23,2.3,CLIC
2012-11-24,0,CLIC
2012-11-25,0,CLIC
2012-11-26,0,CLIC
2012-11-27,0,CLIC
2012-11-28,0,CLIC
2012-11-29,0,CLIC
2012-11-30,0,CLIC
2012-12-01,0,CLIC
2012-12-02,0,CLIC
2012-12-03,0,CLIC
2012-12-04,0,CLIC
2012-12-05,0,CLIC
2012-12-06,0,CLIC
2012-12-07,0,CLIC
2012-12-08,0,CLIC
2012-12-09,0,CLIC
2012-12-10,0,CLIC
2012-12-11,0,CLIC
2012-12-12,2.3,CLIC
2012-12-13,3.5,CLIC
2012-12-14,0,CLIC
2012-12-15,0,CLIC
2012-12-16,0,CLIC
2012-12-17,0,CLIC
2012-12-18,0,CLIC
2012-12-19,0,CLIC
2012-12-20,0,CLIC
2012-12-21,0,CLIC
2012-12-22,0,CLIC
2012-12-23,0,CLIC
2012-12-24,0,CLIC
2012-12-25,0,CLIC
2012-12-26,0,CLIC
2012-12-27,0,CLIC
2012-12-28,0,CLIC
2012-12-29,0,CLIC
2012-12-30,0,CLIC
2012-12-31,0,CLIC
2013-01-01,13.2,CLIC
2013-01-02,5.3,CLIC
2013-01-03,2.3,CLIC
2013-01-04,2.8,CLIC
2013-01-05,0,CLIC
2013-01-06,0,CLIC
2013-01-07,0,CLIC
2013-01-08,9.6,CLIC
2013-01-09,0,CLIC
2013-01-10,0,CLIC
2013-01-11,0,CLIC
2013-01-12,0,CLIC
2013-01-13,0,CLIC
2013-01-14,0,CLIC
2013-01-15,0,CLIC
2013-01-16,0,CLIC
2013-01-17,0,CLIC
2013-01-18,0,CLIC
2013-01-19,0,CLIC
2013-01-20,0,CLIC
2013-01-21,0,CLIC
2013-01-22,0,CLIC
2013-01-23,0,CLIC
2013-01-24,0,CLIC
2013-01-25,0,CLIC
2013-01-26,0,CLIC
2013-01-27,0,CLIC
2013-01-28,0,CLIC
2013-01-29,0,CLIC
2013-01-30,0,CLIC
2013-01-31,0,CLIC
2013-02-01,0,CLIC
2013-02-02,0,CLIC
2013-02-03,0,CLIC
2013-02-04,0,CLIC
2013-02-05,0,CLIC
2013-02-06,0,CLIC
2013-02-07,2.3,CLIC
2013-02-08,0,CLIC
2013-02-09,0,CLIC
2013-02-10,0,CLIC
2013-02-11,0,CLIC
2013-02-12,0,CLIC
2013-02-13,0,CLIC
2013-02-14,0,CLIC
2013-02-15,0,CLIC
2013-02-16,0,CLIC
2013-02-17,0,CLIC
2013-02-18,0,CLIC
2013-02-19,0,CLIC
2013-02-20,0,CLIC
2013-02-21,0,CLIC
2013-02-22,0,CLIC
2013-02-23,0,CLIC
2013-02-24,0,CLIC
2013-02-25,0,CLIC
2013-02-26,0,CLIC
2013-02-27,0,CLIC
2013-02-28,0,CLIC
2013-03-01,0,CLIC
2013-03-02,0,CLIC
2013-03-03,0,CLIC
2013-03-04,0,CLIC
2013-03-05,0,CLIC
2013-03-06,0,CLIC
2013-03-07,0,CLIC
2013-03-08,0,CLIC
2013-03-09,0,CLIC
2013-03-10,0,CLIC
2013-03-11,0,CLIC
2013-03-12,0,CLIC
2013-03-13,0,CLIC
2013-03-14,0,CLIC
2013-03-15,0,CLIC
2013-03-16,0,CLIC
2013-03-17,0,CLIC
2013-03-18,0,CLIC
2013-03-19,0,CLIC
2013-03-20,2.1,CLIC
2013-03-21,0,CLIC
2013-03-22,0,CLIC
2013-03-23,0,CLIC
2013-03-24,0,CLIC
2013-03-25,0,CLIC
2013-03-26,2,CLIC
2013-03-27,0,CLIC
2013-03-28,0,CLIC
2013-03-29,0,CLIC
2013-03-30,0,CLIC
2013-03-31,2,CLIC
2013-04-01,2,CLIC
2013-04-02,0,CLIC
2013-04-03,0,CLIC
2013-04-04,0,CLIC
2013-04-05,0,CLIC
2013-04-06,0,CLIC
2013-04-07,0,CLIC
2013-04-08,0,CLIC
2013-04-09,0,CLIC
2013-04-10,0,CLIC
2013-04-11,0,CLIC
2013-04-12,0,CLIC
2013-04-13,0,CLIC
2013-04-14,0,CLIC
2013-04-15,0,CLIC
2013-04-16,0,CLIC
2013-04-17,0,CLIC
2013-04-18,0,CLIC
2013-04-19,0,CLIC
2013-04-20,0,CLIC
2013-04-21,0,CLIC
2013-04-22,0,CLIC
2013-04-23,0,CLIC
2013-04-24,0,CLIC
2013-04-25,2.4,CLIC
2013-04-26,0,CLIC
2013-04-27,0,CLIC
2013-04-28,10.5,CLIC
2013-04-29,1.5,CLIC
2013-04-30,0,CLIC
2013-05-01,0,CLIC
2013-05-02,30.3,CLIC
2013-05-03,0,CLIC
2013-05-04,0,CLIC
2013-05-05,0,CLIC
2013-05-06,0,CLIC
2013-05-07,0,CLIC
2013-05-08,0,CLIC
2013-05-09,0,CLIC
2013-05-10,26.2,CLIC
2013-05-11,31.1,CLIC
2013-05-12,2.1,CLIC
2013-05-13,11.5,CLIC
2013-05-14,0,CLIC
2013-05-15,0,CLIC
2013-05-16,0,CLIC
2013-05-17,0,CLIC
2013-05-18,0,CLIC
2013-05-19,0,CLIC
2013-05-20,0,CLIC
2013-05-21,0,CLIC
2013-05-22,0,CLIC
2013-05-23,0,CLIC
2013-05-24,0,CLIC
2013-05-25,0,CLIC
2013-05-26,0,CLIC
2013-05-27,0,CLIC
2013-05-28,0,CLIC
2013-05-29,0,CLIC
2013-05-30,0,CLIC
2013-05-31,0,CLIC
2013-06-01,0,CLIC
2013-06-02,0,CLIC
2013-06-03,0,CLIC
2013-06-04,0,CLIC
2013-06-05,0,CLIC
2013-06-06,11.2,CLIC
2013-06-07,0,CLIC
2013-06-08,0,CLIC
2013-06-09,2.1,CLIC
2013-06-10,13.4,CLIC
2013-06-11,0,CLIC
2013-06-12,0,CLIC
2013-06-13,17.6,CLIC
2013-06-14,0,CLIC
2013-06-15,0,CLIC
2013-06-16,0,CLIC
2013-06-17,0,CLIC
2013-06-18,0,CLIC
2013-06-19,0,CLIC
2013-06-20,0,CLIC
2013-06-21,0,CLIC
2013-06-22,0,CLIC
2013-06-23,0,CLIC
2013-06-24,0,CLIC
2013-06-25,0,CLIC
2013-06-26,0,CLIC
2013-06-27,0,CLIC
2013-06-28,0,CLIC
2013-06-29,0,CLIC
2013-06-30,0,CLIC
2013-07-01,0,CLIC
2013-07-02,0,CLIC
2013-07-03,0,CLIC
2013-07-04,0,CLIC
2013-07-05,0,CLIC
2013-07-06,36.4,CLIC
2013-07-07,0,CLIC
2013-07-08,0,CLIC
2013-07-09,0,CLIC
2013-07-10,0,CLIC
2013-07-11,0,CLIC
2013-07-12,0,CLIC
2013-07-13,0,CLIC
2013-07-14,0,CLIC
2013-07-15,0,CLIC
2013-07-16,14.5,CLIC
2013-07-17,23.6,CLIC
2013-07-18,4.1,CLIC
2013-07-19,0,CLIC
2013-07-20,10.2,CLIC
2013-07-21,0,CLIC
2013-07-22,0,CLIC
2013-07-23,0,CLIC
2013-07-24,0,CLIC
2013-07-25,0,CLIC
2013-07-26,0,CLIC
2013-07-27,0,CLIC
2013-07-28,0,CLIC
2013-07-29,0,CLIC
2013-07-30,0,CLIC
2013-07-31,0,CLIC
2013-08-01,12.9,CLIC
2013-08-02,0,CLIC
2013-08-03,0,CLIC
2013-08-04,0,CLIC
2013-08-05,0,CLIC
2013-08-06,0,CLIC
2013-08-07,0,CLIC
2013-08-08,0,CLIC
2013-08-09,0,CLIC
2013-08-10,0,CLIC
2013-08-11,37.6,CLIC
2013-08-12,0,CLIC
2013-08-13,0,CLIC
2013-08-14,0,CLIC
2013-08-15,0,CLIC
2013-08-16,0,CLIC
2013-08-17,0,CLIC
2013-08-18,0,CLIC
2013-08-19,0,CLIC
2013-08-20,0,CLIC
2013-08-21,0,CLIC
2013-08-22,0,CLIC
2013-08-23,0,CLIC
2013-08-24,0,CLIC
2013-08-25,0,CLIC
2013-08-26,36.5,CLIC
2013-08-27,0,CLIC
2013-08-28,0,CLIC
2013-08-29,0,CLIC
2013-08-30,0,CLIC
2013-08-31,0,CLIC
2013-09-01,0,CLIC
2013-09-02,0,CLIC
2013-09-03,2.1,CLIC
2013-09-04,0,CLIC
2013-09-05,8.5,CLIC
2013-09-06,36.9,CLIC
2013-09-07,0,CLIC
2013-09-08,9.2,CLIC
2013-09-09,0,CLIC
2013-09-10,3.5,CLIC
2013-09-11,23.2,CLIC
2013-09-12,3.9,CLIC
2013-09-13,0,CLIC
2013-09-14,30.5,CLIC
2013-09-15,60.9,CLIC
2013-09-16,30.5,CLIC
2013-09-17,38.9,CLIC
2013-09-18,4.5,CLIC
2013-09-19,0,CLIC
2013-09-20,70.2,CLIC
2013-09-21,0,CLIC
2013-09-22,0,CLIC
2013-09-23,0,CLIC
2013-09-24,0,CLIC
2013-09-25,0,CLIC
2013-09-26,0,CLIC
2013-09-27,1.4,CLIC
2013-09-28,0,CLIC
2013-09-29,0,CLIC
2013-09-30,0,CLIC
2013-10-01,0,CLIC
2013-10-02,0,CLIC
2013-10-03,0,CLIC
2013-10-04,0,CLIC
2013-10-05,0,CLIC
2013-10-06,0,CLIC
2013-10-07,0,CLIC
2013-10-08,0,CLIC
2013-10-09,0,CLIC
2013-10-10,0,CLIC
2013-10-11,0,CLIC
2013-10-12,0,CLIC
2013-10-13,0,CLIC
2013-10-14,0,CLIC
2013-10-15,0,CLIC
2013-10-16,0,CLIC
2013-10-17,0,CLIC
2013-10-18,3.9,CLIC
2013-10-19,3.5,CLIC
2013-10-20,0,CLIC
2013-10-21,0,CLIC
2013-10-22,0,CLIC
2013-10-23,0,CLIC
2013-10-24,0,CLIC
2013-10-25,0,CLIC
2013-10-26,0,CLIC
2013-10-27,0,CLIC
2013-10-28,0,CLIC
2013-10-29,0,CLIC
2013-10-30,0,CLIC
2013-10-31,0,CLIC
2013-11-01,0,CLIC
2013-11-02,0,CLIC
2013-11-03,0,CLIC
2013-11-04,0,CLIC
2013-11-05,0,CLIC
2013-11-06,17.5,CLIC
2013-11-07,2.4,CLIC
2013-11-08,0,CLIC
2013-11-09,0,CLIC
2013-11-10,2.9,CLIC
2013-11-11,13.2,CLIC
2013-11-12,13.5,CLIC
2013-11-13,0,CLIC
2013-11-14,0,CLIC
2013-11-15,0,CLIC
2013-11-16,0,CLIC
2013-11-17,0,CLIC
2013-11-18,0,CLIC
2013-11-19,0,CLIC
2013-11-20,2.3,CLIC
2013-11-21,0,CLIC
2013-11-22,8.5,CLIC
2013-11-23,0,CLIC
2013-11-24,4.3,CLIC
2013-11-25,4.8,CLIC
2013-11-26,0,CLIC
2013-11-27,0,CLIC
2013-11-28,0,CLIC
2013-11-29,0,CLIC
2013-11-30,0,CLIC
2013-12-01,0,CLIC
2013-12-02,0,CLIC
2013-12-03,0,CLIC
2013-12-04,0,CLIC
2013-12-05,0,CLIC
2013-12-06,0,CLIC
2013-12-07,1,CLIC
2013-12-08,0,CLIC
2013-12-09,0,CLIC
2013-12-10,0,CLIC
2013-12-11,0,CLIC
2013-12-12,0,CLIC
2013-12-13,0,CLIC
2013-12-14,0,CLIC
2013-12-15,0,CLIC
2013-12-16,0,CLIC
2013-12-17,0,CLIC
2013-12-18,0,CLIC
2013-12-19,0,CLIC
2013-12-20,0,CLIC
2013-12-21,0,CLIC
2013-12-22,0,CLIC
2013-12-23,0,CLIC
2013-12-24,0,CLIC
2013-12-25,0,CLIC
2013-12-26,13.6,CLIC
2013-12-27,14.4,CLIC
2013-12-28,5.2,CLIC
2013-12-29,0,CLIC
2013-12-30,27.2,CLIC
2013-12-31,23.4,CLIC
2014-01-01,0,CLIC
2014-01-02,0,CLIC
2014-01-03,0,CLIC
2014-01-04,0,CLIC
2014-01-05,0,CLIC
2014-01-06,1.5,CLIC
2014-01-07,0,CLIC
2014-01-08,0,CLIC
2014-01-09,0,CLIC
2014-01-10,0,CLIC
2014-01-11,0,CLIC
2014-01-12,0,CLIC
2014-01-13,0,CLIC
2014-01-14,0,CLIC
2014-01-15,0,CLIC
2014-01-16,0,CLIC
2014-01-17,0,CLIC
2014-01-18,0,CLIC
2014-01-19,0,CLIC
2014-01-20,0,CLIC
2014-01-21,0,CLIC
2014-01-22,0,CLIC
2014-01-23,0,CLIC
2014-01-24,0,CLIC
2014-01-25,0,CLIC
2014-01-26,0,CLIC
2014-01-27,0,CLIC
2014-01-28,5.4,CLIC
2014-01-29,0,CLIC
2014-01-30,0,CLIC
2014-01-31,0,CLIC
2014-02-01,0,CLIC
2014-02-02,0,CLIC
2014-02-03,0,CLIC
2014-02-04,0,CLIC
2014-02-05,4.5,CLIC
2014-02-06,1.4,CLIC
2014-02-07,0,CLIC
2014-02-08,0,CLIC
2014-02-09,0,CLIC
2014-02-10,0,CLIC
2014-02-11,0,CLIC
2014-02-12,0,CLIC
2014-02-13,0,CLIC
2014-02-14,0,CLIC
2014-02-15,0,CLIC
2014-02-16,0,CLIC
2014-02-17,0,CLIC
2014-02-18,0,CLIC
2014-02-19,0,CLIC
2014-02-20,0,CLIC
2014-02-21,0,CLIC
2014-02-22,0,CLIC
2014-02-23,1.3,CLIC
2014-02-24,0,CLIC
2014-02-25,0,CLIC
2014-02-26,0,CLIC
2014-02-27,1.2,CLIC
2014-02-28,0,CLIC
2014-03-01,0,CLIC
2014-03-02,0,CLIC
2014-03-03,0,CLIC
2014-03-04,0,CLIC
2014-03-05,0,CLIC
2014-03-06,0,CLIC
2014-03-07,0,CLIC
2014-03-08,0,CLIC
2014-03-09,0,CLIC
2014-03-10,2.3,CLIC
2014-03-11,0,CLIC
2014-03-12,0,CLIC
2014-03-13,0,CLIC
2014-03-14,0,CLIC
2014-03-15,0,CLIC
2014-03-16,0,CLIC
2014-03-17,0,CLIC
2014-03-18,0,CLIC
2014-03-19,0,CLIC
2014-03-20,0,CLIC
2014-03-21,0,CLIC
2014-03-22,0,CLIC
2014-03-23,1.3,CLIC
2014-03-24,0,CLIC
2014-03-25,7.5,CLIC
2014-03-26,8.3,CLIC
2014-03-27,0,CLIC
2014-03-28,0,CLIC
2014-03-29,0,CLIC
2014-03-30,0,CLIC
2014-03-31,0,CLIC
2014-04-01,0,CLIC
2014-04-02,0,CLIC
2014-04-03,0,CLIC
2014-04-04,0,CLIC
2014-04-05,0,CLIC
2014-04-06,0,CLIC
2014-04-07,0,CLIC
2014-04-08,0,CLIC
2014-04-09,0,CLIC
2014-04-10,0,CLIC
2014-04-11,0,CLIC
2014-04-12,0,CLIC
2014-04-13,0,CLIC
2014-04-14,0,CLIC
2014-04-15,0,CLIC
2014-04-16,0,CLIC
2014-04-17,0,CLIC
2014-04-18,0,CLIC
2014-04-19,0,CLIC
2014-04-20,0,CLIC
2014-04-21,0,CLIC
2014-04-22,0,CLIC
2014-04-23,0,CLIC
2014-04-24,0,CLIC
2014-04-25,0,CLIC
2014-04-26,0,CLIC
2014-04-27,0,CLIC
2014-04-28,0,CLIC
2014-04-29,0,CLIC
2014-04-30,0,CLIC
2014-05-01,0,CLIC
2014-05-02,0,CLIC
2014-05-03,0,CLIC
2014-05-04,0,CLIC
2014-05-05,0,CLIC
2014-05-06,0,CLIC
2014-05-07,0,CLIC
2014-05-08,0,CLIC
2014-05-09,4.5,CLIC
2014-05-10,0,CLIC
2014-05-11,0,CLIC
2014-05-12,22.3,CLIC
2014-05-13,7.1,CLIC
2014-05-14,0,CLIC
2014-05-15,0,CLIC
2014-05-16,0,CLIC
2014-05-17,0,CLIC
2014-05-18,0,CLIC
2014-05-19,0,CLIC
2014-05-20,0,CLIC
2014-05-21,0,CLIC
2014-05-22,0,CLIC
2014-05-23,0,CLIC
2014-05-24,0,CLIC
2014-05-25,1.5,CLIC
2014-05-26,0,CLIC
2014-05-27,0,CLIC
2014-05-28,0,CLIC
2014-05-29,0,CLIC
2014-05-30,0,CLIC
2014-05-31,0,CLIC
2014-06-01,0,CLIC
2014-06-02,0,CLIC
2014-06-03,0,CLIC
2014-06-04,0,CLIC
2014-06-05,0,CLIC
2014-06-06,0,CLIC
2014-06-07,0,CLIC
2014-06-08,0,CLIC
2014-06-09,0,CLIC
2014-06-10,0,CLIC
2014-06-11,0,CLIC
2014-06-12,0,CLIC
2014-06-13,0,CLIC
2014-06-14,0,CLIC
2014-06-15,0,CLIC
2014-06-16,0,CLIC
2014-06-17,0,CLIC
2014-06-18,0,CLIC
2014-06-19,36.8,CLIC
2014-06-20,0,CLIC
2014-06-21,2.3,CLIC
2014-06-22,0,CLIC
2014-06-23,0,CLIC
2014-06-24,0,CLIC
2014-06-25,0,CLIC
2014-06-26,0,CLIC
2014-06-27,0,CLIC
2014-06-28,0,CLIC
2014-06-29,0,CLIC
2014-06-30,0,CLIC
2014-07-01,0,CLIC
2014-07-02,0,CLIC
2014-07-03,0,CLIC
2014-07-04,0,CLIC
2014-07-05,0,CLIC
2014-07-06,0,CLIC
2014-07-07,0,CLIC
2014-07-08,0,CLIC
2014-07-09,0,CLIC
2014-07-10,18.2,CLIC
2014-07-11,0,CLIC
2014-07-12,0,CLIC
2014-07-13,0,CLIC
2014-07-14,0,CLIC
2014-07-15,0,CLIC
2014-07-16,0,CLIC
2014-07-17,37.9,CLIC
2014-07-18,0,CLIC
2014-07-19,0,CLIC
2014-07-20,0,CLIC
2014-07-21,0,CLIC
2014-07-22,0,CLIC
2014-07-23,0,CLIC
2014-07-24,0,CLIC
2014-07-25,0,CLIC
2014-07-26,0,CLIC
2014-07-27,0,CLIC
2014-07-28,0,CLIC
2014-07-29,0,CLIC
2014-07-30,0,CLIC
2014-07-31,0,CLIC
2014-08-01,0,CLIC
2014-08-02,15.6,CLIC
2014-08-03,2.4,CLIC
2014-08-04,0,CLIC
2014-08-05,1.3,CLIC
2014-08-06,0,CLIC
2014-08-07,0,CLIC
2014-08-08,0,CLIC
2014-08-09,5.2,CLIC
2014-08-10,0,CLIC
2014-08-11,0,CLIC
2014-08-12,1.5,CLIC
2014-08-13,0,CLIC
2014-08-14,0,CLIC
2014-08-15,0,CLIC
2014-08-16,0,CLIC
2014-08-17,1.4,CLIC
2014-08-18,0,CLIC
2014-08-19,0,CLIC
2014-08-20,0,CLIC
2014-08-21,0,CLIC
2014-08-22,0,CLIC
2014-08-23,0,CLIC
2014-08-24,0,CLIC
2014-08-25,0,CLIC
2014-08-26,0,CLIC
2014-08-27,0,CLIC
2014-08-28,0,CLIC
2014-08-29,0,CLIC
2014-08-30,0,CLIC
2014-08-31,0,CLIC
2014-09-01,0,CLIC
2014-09-02,2.1,CLIC
2014-09-03,1.5,CLIC
2014-09-04,7.2,CLIC
2014-09-05,0,CLIC
2014-09-06,0,CLIC
2014-09-07,0,CLIC
2014-09-08,0,CLIC
2014-09-09,0,CLIC
2014-09-10,0,CLIC
2014-09-11,0,CLIC
2014-09-12,56.5,CLIC
2014-09-13,19.2,CLIC
2014-09-14,8.2,CLIC
2014-09-15,0,CLIC
2014-09-16,5.6,CLIC
2014-09-17,0,CLIC
2014-09-18,0,CLIC
2014-09-19,12.4,CLIC
2014-09-20,8.1,CLIC
2014-09-21,36,CLIC
2014-09-22,0,CLIC
2014-09-23,0,CLIC
2014-09-24,2.1,CLIC
2014-09-25,0,CLIC
2014-09-26,0,CLIC
2014-09-27,2.1,CLIC
2014-09-28,0,CLIC
2014-09-29,0,CLIC
2014-09-30,0,CLIC
2014-10-01,0,CLIC
2014-10-02,0,CLIC
2014-10-03,0,CLIC
2014-10-04,0,CLIC
2014-10-05,0,CLIC
2014-10-06,0,CLIC
2014-10-07,0,CLIC
2014-10-08,0,CLIC
2014-10-09,0,CLIC
2014-10-10,0,CLIC
2014-10-11,0,CLIC
2014-10-12,0,CLIC
2014-10-13,0,CLIC
2014-10-14,0,CLIC
2014-10-15,0,CLIC
2014-10-16,0,CLIC
2014-10-17,0,CLIC
2014-10-18,0,CLIC
2014-10-19,39,CLIC
2014-10-20,10,CLIC
2014-10-21,0,CLIC
2014-10-22,4.9,CLIC
2014-10-23,0,CLIC
2014-10-24,0,CLIC
2014-10-25,0,CLIC
2014-10-26,0,CLIC
2014-10-27,0,CLIC
2014-10-28,0,CLIC
2014-10-29,0,CLIC
2014-10-30,0,CLIC
2014-10-31,0,CLIC
2014-11-01,0,CLIC
2014-11-02,0,CLIC
2014-11-03,0,CLIC
2014-11-04,1.5,CLIC
2014-11-05,24,CLIC
2014-11-06,21,CLIC
2014-11-07,16.3,CLIC
2014-11-08,0,CLIC
2014-11-09,0,CLIC
2014-11-10,0,CLIC
2014-11-11,0,CLIC
2014-11-12,0,CLIC
2014-11-13,0,CLIC
2014-11-14,0,CLIC
2014-11-15,0,CLIC
2014-11-16,0,CLIC
2014-11-17,0,CLIC
2014-11-18,0,CLIC
2014-11-19,0,CLIC
2014-11-20,0,CLIC
2014-11-21,0,CLIC
2014-11-22,14.2,CLIC
2014-11-23,0,CLIC
2014-11-24,0,CLIC
2014-11-25,0,CLIC
2014-11-26,0,CLIC
2014-11-27,0,CLIC
2014-11-28,0,CLIC
2014-11-29,0,CLIC
2014-11-30,0,CLIC
2014-12-01,0,CLIC
2014-12-02,2.5,CLIC
2014-12-03,0,CLIC
2014-12-04,0,CLIC
2014-12-05,0,CLIC
2014-12-06,0,CLIC
2014-12-07,3.2,CLIC
2014-12-08,2.1,CLIC
2014-12-09,4.1,CLIC
2014-12-10,0,CLIC
2014-12-11,0,CLIC
2014-12-12,0,CLIC
2014-12-13,0,CLIC
2014-12-14,0,CLIC
2014-12-15,0,CLIC
2014-12-16,4.2,CLIC
2014-12-17,0,CLIC
2014-12-18,0,CLIC
2014-12-19,2.1,CLIC
2014-12-20,0,CLIC
2014-12-21,0,CLIC
2014-12-22,0,CLIC
2014-12-23,0,CLIC
2014-12-24,0,CLIC
2014-12-25,0,CLIC
2014-12-26,0,CLIC
2014-12-27,22.1,CLIC
2014-12-28,0,CLIC
2014-12-29,0,CLIC
2014-12-30,5.4,CLIC
2014-12-31,0,CLIC
2015-01-01,0,CLIC
2015-01-02,0,CLIC
2015-01-03,0,CLIC
2015-01-04,0,CLIC
2015-01-05,0,CLIC
2015-01-06,0,CLIC
2015-01-07,0,CLIC
2015-01-08,1.5,CLIC
2015-01-09,0,CLIC
2015-01-10,0,CLIC
2015-01-11,0,CLIC
2015-01-12,0,CLIC
2015-01-13,0,CLIC
2015-01-14,0,CLIC
2015-01-15,0,CLIC
2015-01-16,0,CLIC
2015-01-17,0,CLIC
2015-01-18,0,CLIC
2015-01-19,0,CLIC
2015-01-20,0,CLIC
2015-01-21,0,CLIC
2015-01-22,0,CLIC
2015-01-23,0,CLIC
2015-01-24,0,CLIC
2015-01-25,0,CLIC
2015-01-26,0,CLIC
2015-01-27,0,CLIC
2015-01-28,0,CLIC
2015-01-29,0,CLIC
2015-01-30,2.3,CLIC
2015-01-31,0,CLIC
2015-02-01,0,CLIC
2015-02-02,4.2,CLIC
2015-02-03,0,CLIC
2015-02-04,0,CLIC
2015-02-05,0,CLIC
2015-02-06,0,CLIC
2015-02-07,0,CLIC
2015-02-08,0,CLIC
2015-02-09,0,CLIC
2015-02-10,0,CLIC
2015-02-11,0,CLIC
2015-02-12,2.4,CLIC
2015-02-13,0,CLIC
2015-02-14,2.1,CLIC
2015-02-15,0,CLIC
2015-02-16,2.3,CLIC
2015-02-17,0,CLIC
2015-02-18,0,CLIC
2015-02-19,0,CLIC
2015-02-20,0,CLIC
2015-02-21,0,CLIC
2015-02-22,0,CLIC
2015-02-23,0,CLIC
2015-02-24,0,CLIC
2015-02-25,0,CLIC
2015-02-26,2.1,CLIC
2015-02-27,5.1,CLIC
2015-02-28,0,CLIC
2015-03-01,0,CLIC
2015-03-02,2.4,CLIC
2015-03-03,0,CLIC
2015-03-04,0,CLIC
2015-03-05,0,CLIC
2015-03-06,0,CLIC
2015-03-07,0,CLIC
2015-03-08,16.5,CLIC
2015-03-09,0,CLIC
2015-03-10,4.6,CLIC
2015-03-11,0,CLIC
2015-03-12,0,CLIC
2015-03-13,2.1,CLIC
2015-03-14,0,CLIC
2015-03-15,0,CLIC
2015-03-16,4.5,CLIC
2015-03-17,11.8,CLIC
2015-03-18,0,CLIC
2015-03-19,0,CLIC
2015-03-20,22.1,CLIC
2015-03-21,0,CLIC
2015-03-22,0,CLIC
2015-03-23,0,CLIC
2015-03-24,0,CLIC
2015-03-25,0,CLIC
2015-03-26,0,CLIC
2015-03-27,0,CLIC
2015-03-28,0,CLIC
2015-03-29,0,CLIC
2015-03-30,0,CLIC
2015-03-31,0,CLIC
2015-04-01,0,CLIC
2015-04-02,0,CLIC
2015-04-03,5.2,CLIC
2015-04-04,4.3,CLIC
2015-04-05,0,CLIC
2015-04-06,0,CLIC
2015-04-07,0,CLIC
2015-04-08,0,CLIC
2015-04-09,14.5,CLIC
2015-04-10,0,CLIC
2015-04-11,0,CLIC
2015-04-12,0,CLIC
2015-04-13,16.2,CLIC
2015-04-14,0,CLIC
2015-04-15,2.4,CLIC
2015-04-16,1.5,CLIC
2015-04-17,0,CLIC
2015-04-18,0,CLIC
2015-04-19,0,CLIC
2015-04-20,0,CLIC
2015-04-21,1.5,CLIC
2015-04-22,0,CLIC
2015-04-23,40.1,CLIC
2015-04-24,0,CLIC
2015-04-25,0,CLIC
2015-04-26,0,CLIC
2015-04-27,0,CLIC
2015-04-28,0,CLIC
2015-04-29,0,CLIC
2015-04-30,0,CLIC
2015-05-01,0,CLIC
2015-05-02,0,CLIC
2015-05-03,0,CLIC
2015-05-04,0,CLIC
2015-05-05,0,CLIC
2015-05-06,0,CLIC
2015-05-07,0,CLIC
