Estación: ,C19126,LA LAJA. HUALAHUISES
2016-12-26,1.72,CLIC
2016-12-27,0.82,CLIC
2016-12-28,2.59,CLIC
2016-12-29,1.49,CLIC
2016-12-30,1.59,CLIC
2016-12-31,1.46,CLIC
2017-01-01,1.98,CLIC
2017-01-02,3.5,CLIC
2017-01-03,2.54,CLIC
2017-01-04,0.68,CLIC
2017-01-05,0.45,CLIC
2017-01-06,0.5,CLIC
2017-01-07,1.4,CLIC
2017-01-08,1.45,CLIC
2017-01-09,1.98,CLIC
2017-01-10,2.56,CLIC
2017-01-11,3.06,CLIC
2017-01-12,4.44,CLIC
2017-01-13,2.48,CLIC
2017-01-14,2.51,CLIC
2017-01-15,3.87,CLIC
2017-01-16,1.52,CLIC
2017-01-17,1.87,CLIC
2017-01-18,0.23,CLIC
2017-01-19,1.55,CLIC
2017-01-20,2.84,CLIC
2017-01-21,7.09,CLIC
2017-01-22,3.57,CLIC
2017-01-23,3.5,CLIC
2017-01-24,3.53,CLIC
2017-01-25,3.6,CLIC
2017-01-26,3.28,CLIC
2017-01-27,0.25,CLIC
2017-01-28,0.22,CLIC
2017-01-29,2.21,CLIC
2017-01-30,2.11,CLIC
2017-01-31,2.05,CLIC
2017-02-01,3.1,CLIC
2017-02-02,1.75,CLIC
2017-02-03,1.81,CLIC
2017-02-04,0.6,CLIC
2017-02-05,1.41,CLIC
2017-02-06,3.43,CLIC
2017-02-07,4.34,CLIC
2017-02-08,5.38,CLIC
2017-02-09,3.76,CLIC
2017-02-10,1.83,CLIC
2017-02-11,4.54,CLIC
2017-02-12,3.81,CLIC
2017-02-13,4.6,CLIC
2017-02-14,2.22,CLIC
2017-02-15,2.9,CLIC
2017-02-16,2.98,CLIC
2017-02-17,3.7,CLIC
2017-02-18,4.24,CLIC
2017-02-19,4.82,CLIC
2017-02-20,4.14,CLIC
2017-02-21,5.21,CLIC
2017-02-22,5.09,CLIC
2017-02-23,6.02,CLIC
2017-02-24,6.79,CLIC
2017-02-25,2.07,CLIC
2017-02-26,3.11,CLIC
2017-02-27,4.51,CLIC
2017-02-28,4.86,CLIC
2017-03-01,7.84,CLIC
2017-03-02,5.55,CLIC
2017-03-03,1.21,CLIC
2017-03-04,0.25,CLIC
2017-03-05,3.41,CLIC
2017-03-06,4.44,CLIC
2017-03-07,3.86,CLIC
2017-03-08,2.81,CLIC
2017-03-09,1.65,CLIC
2017-03-10,2.22,CLIC
2017-03-11,1.26,CLIC
2017-03-12,0.56,CLIC
2017-03-13,3.66,CLIC
2017-03-14,2.14,CLIC
2017-03-15,3.32,CLIC
2017-03-16,5.09,CLIC
2017-03-17,4.43,CLIC
2017-03-18,4.23,CLIC
2017-03-19,5.12,CLIC
2017-03-20,4.29,CLIC
2017-03-21,4.74,CLIC
2017-03-22,4.87,CLIC
2017-03-23,5.19,CLIC
2017-03-24,5.02,CLIC
2017-03-25,5.37,CLIC
2017-03-26,4.15,CLIC
2017-03-27,4.65,CLIC
2017-03-28,6.02,CLIC
2017-03-29,7.14,CLIC
2017-03-30,5.98,CLIC
2017-03-31,6.54,CLIC
2017-04-01,6.46,CLIC
2017-04-02,8.43,CLIC
2017-04-03,5.97,CLIC
2017-04-04,4.56,CLIC
2017-04-05,7.5,CLIC
2017-04-06,4.77,CLIC
2017-04-07,1.42,CLIC
2017-04-08,4.45,CLIC
2017-04-09,4.42,CLIC
2017-04-10,5.13,CLIC
2017-04-12,4.05,CLIC
2017-04-13,3.95,CLIC
2017-04-14,3.47,CLIC
2017-04-15,2.25,CLIC
2017-04-16,2.92,CLIC
2017-04-17,3.39,CLIC
2017-04-18,5.46,CLIC
2017-04-19,5.5,CLIC
2017-04-20,5.52,CLIC
2017-04-21,5.45,CLIC
2017-04-22,6.02,CLIC
2017-04-23,4.24,CLIC
2017-04-24,3.66,CLIC
2017-04-25,6.8,CLIC
2017-04-26,8.29,CLIC
2017-04-27,6.77,CLIC
2017-04-28,7.32,CLIC
2017-04-29,9.12,CLIC
2017-04-30,6.8,CLIC
2017-05-01,7.86,CLIC
2017-05-02,6.04,CLIC
2017-05-03,6.68,CLIC
2017-05-04,5.96,CLIC
2017-05-05,5.91,CLIC
2017-05-06,6.21,CLIC
2017-05-07,4.28,CLIC
2017-05-08,2.02,CLIC
2017-05-09,3.78,CLIC
2017-05-10,5.61,CLIC
2017-05-11,6.76,CLIC
2017-05-12,1.68,CLIC
2017-05-13,6.04,CLIC
2017-05-14,5.78,CLIC
2017-05-15,6.06,CLIC
2017-05-16,7.02,CLIC
2017-05-17,7.12,CLIC
2017-05-18,4.03,CLIC
2017-05-19,7.21,CLIC
2017-05-20,2.23,CLIC
2017-05-21,2.3,CLIC
2017-05-22,1.51,CLIC
2017-05-23,1.42,CLIC
2017-05-24,4.92,CLIC
2017-05-25,6.34,CLIC
2017-05-26,6.18,CLIC
2017-05-27,7.74,CLIC
2017-05-28,6.56,CLIC
2017-05-29,2.14,CLIC
2017-05-30,6.02,CLIC
2017-05-31,4.15,CLIC
2017-06-01,5.95,CLIC
2017-06-02,4.45,CLIC
2017-06-03,3.84,CLIC
2017-06-04,4.43,CLIC
2017-06-05,7.44,CLIC
2017-06-06,7.36,CLIC
2017-06-07,8.02,CLIC
2017-06-08,8.05,CLIC
2017-06-09,7.78,CLIC
2017-06-10,7.18,CLIC
2017-06-11,6.64,CLIC
2017-06-12,7.8,CLIC
2017-06-13,8.5,CLIC
2017-06-14,7.62,CLIC
2017-06-15,8.24,CLIC
2017-06-16,9.06,CLIC
2017-06-17,9.19,CLIC
2017-06-18,9.48,CLIC
2017-06-19,8.42,CLIC
2017-06-20,8.4,CLIC
2017-06-21,8.96,CLIC
2017-06-22,9.72,CLIC
2017-06-23,8.62,CLIC
2017-06-24,5.15,CLIC
2017-06-25,5.09,CLIC
2017-06-26,4.43,CLIC
2017-06-27,2.02,CLIC
2017-06-28,4.94,CLIC
2017-06-29,7.16,CLIC
2017-06-30,6.38,CLIC
2017-07-01,7.8,CLIC
2017-07-02,7.74,CLIC
2017-07-03,8.34,CLIC
2017-07-04,8.74,CLIC
2017-07-05,7.7,CLIC
2017-07-06,6.33,CLIC
2017-07-07,3.26,CLIC
2017-07-08,3.04,CLIC
2017-07-09,5.68,CLIC
2017-07-10,5.17,CLIC
2017-07-11,2.78,CLIC
2017-07-12,1.42,CLIC
2017-07-13,3.95,CLIC
2017-07-14,7.94,CLIC
2017-07-15,7.28,CLIC
2017-07-16,6.8,CLIC
2017-07-17,3.11,CLIC
2017-07-18,7.14,CLIC
2017-07-19,6.33,CLIC
2017-07-20,8.36,CLIC
2017-07-21,9.5,CLIC
2017-07-22,8.93,CLIC
2017-07-23,8.75,CLIC
2017-07-24,8.72,CLIC
2017-07-25,8.57,CLIC
2017-07-26,8.98,CLIC
2017-07-27,8.03,CLIC
2017-07-28,8.89,CLIC
2017-07-29,8.7,CLIC
2017-07-30,8.04,CLIC
2017-07-31,7.35,CLIC
2017-08-01,4.61,CLIC
2017-08-02,7.64,CLIC
2017-08-03,5.86,CLIC
2017-08-04,3.84,CLIC
2017-08-05,7.11,CLIC
2017-08-06,8.25,CLIC
2017-08-07,5.82,CLIC
2017-08-08,4.33,CLIC
2017-08-09,7.08,CLIC
2017-08-10,3.44,CLIC
2017-08-11,6.96,CLIC
2017-08-12,8.43,CLIC
2017-08-13,8.55,CLIC
2017-08-14,8.22,CLIC
2017-08-15,8.05,CLIC
2017-08-16,8.22,CLIC
2017-08-17,8.49,CLIC
2017-08-18,8.89,CLIC
2017-08-19,8.16,CLIC
2017-08-20,8.77,CLIC
2017-08-21,6.57,CLIC
2017-08-22,6.76,CLIC
2017-08-23,7.02,CLIC
2017-08-24,7.19,CLIC
2017-08-25,7.91,CLIC
2017-08-26,3.63,CLIC
2017-08-27,5.13,CLIC
2017-08-28,8.87,CLIC
2017-08-29,7.64,CLIC
2017-08-30,6.4,CLIC
2017-08-31,5.42,CLIC
2017-09-01,6.85,CLIC
2017-09-02,6.59,CLIC
2017-09-03,5.41,CLIC
2017-09-04,3.08,CLIC
2017-09-05,2.22,CLIC
2017-09-06,2.76,CLIC
2017-09-07,2.97,CLIC
2017-09-08,6.06,CLIC
2017-09-09,0.27,CLIC
2017-09-10,6.15,CLIC
2017-09-11,6.07,CLIC
2017-09-12,5.97,CLIC
2017-09-13,6.15,CLIC
2017-09-14,6.58,CLIC
2017-09-15,6.44,CLIC
2017-09-16,6.37,CLIC
2017-09-17,5.75,CLIC
2017-09-18,4.44,CLIC
2017-09-19,6.9,CLIC
2017-09-20,5.33,CLIC
2017-09-21,6.75,CLIC
2017-09-22,6.27,CLIC
2017-09-23,4.72,CLIC
2017-09-24,5.65,CLIC
2017-09-25,4.04,CLIC
2017-09-26,3.74,CLIC
2017-09-27,3.72,CLIC
2017-09-28,1.78,CLIC
2017-09-29,1.34,CLIC
2017-09-30,2.69,CLIC
2017-10-01,2.49,CLIC
2017-10-02,4.54,CLIC
2017-10-03,2.34,CLIC
2017-10-04,1.29,CLIC
2017-10-05,0.25,CLIC
2017-10-06,3.57,CLIC
2017-10-07,3.95,CLIC
2017-10-08,4.14,CLIC
2017-10-09,3.57,CLIC
2017-10-10,2.58,CLIC
2017-10-11,0.7,CLIC
2017-10-12,2.67,CLIC
2017-10-13,3.29,CLIC
2017-10-14,3.33,CLIC
2017-10-15,3.41,CLIC
2017-10-16,2.14,CLIC
2017-10-17,3.2,CLIC
2017-10-18,3.28,CLIC
2017-10-19,3.27,CLIC
2017-10-20,3.32,CLIC
2017-10-21,3.31,CLIC
2017-10-22,3.3,CLIC
2017-10-23,2.02,CLIC
2017-10-24,0.45,CLIC
2017-10-25,3.3,CLIC
2017-10-26,3.15,CLIC
2017-10-27,3.76,CLIC
2017-10-28,3.32,CLIC
2017-10-29,2.82,CLIC
2017-10-30,2.78,CLIC
2017-10-31,2.27,CLIC
2017-11-01,2.14,CLIC
2017-11-02,2.75,CLIC
2017-11-03,2.84,CLIC
2017-11-04,2.94,CLIC
2017-11-05,3.37,CLIC
2017-11-06,3.44,CLIC
2017-11-07,3.02,CLIC
2017-11-08,2.95,CLIC
2017-11-09,0.22,CLIC
2017-11-10,0.23,CLIC
2017-11-11,0.26,CLIC
2017-11-12,0.81,CLIC
2017-11-13,1.62,CLIC
2017-11-14,1.13,CLIC
2017-11-15,2.05,CLIC
2017-11-16,2.74,CLIC
2017-11-17,3.44,CLIC
2017-11-18,5.32,CLIC
2017-11-19,3.03,CLIC
2017-11-20,2.43,CLIC
2017-11-21,3.4,CLIC
2017-11-22,3.52,CLIC
2017-11-23,2.62,CLIC
2017-11-24,2.75,CLIC
2017-11-25,3.35,CLIC
2017-11-26,3.16,CLIC
2017-11-27,2.14,CLIC
2017-11-28,2.81,CLIC
2017-11-29,1.72,CLIC
2017-11-30,2.42,CLIC
2017-12-01,2.7,CLIC
2017-12-02,2.4,CLIC
2017-12-03,2.75,CLIC
2017-12-04,2.95,CLIC
2017-12-05,2.6,CLIC
2017-12-06,1.38,CLIC
2017-12-07,0.48,CLIC
2017-12-08,1.14,CLIC
2017-12-09,1.81,CLIC
2017-12-10,2.04,CLIC
2017-12-11,0.86,CLIC
2017-12-12,2.87,CLIC
2017-12-13,1.58,CLIC
2017-12-14,0.59,CLIC
2017-12-15,0.37,CLIC
2017-12-16,0.4,CLIC
2017-12-17,0.3,CLIC
2017-12-18,0.28,CLIC
2017-12-19,1.48,CLIC
2017-12-20,2.54,CLIC
2017-12-21,2.08,CLIC
2017-12-22,2.78,CLIC
2017-12-23,2.49,CLIC
2017-12-24,2.45,CLIC
2017-12-25,1.08,CLIC
2017-12-26,1.1,CLIC
2017-12-27,0.11,CLIC
2017-12-28,0.08,CLIC
2017-12-29,0.2,CLIC
2017-12-30,1.64,CLIC
2017-12-31,0.32,CLIC
2018-01-01,0.11,CLIC
2018-01-02,0.04,CLIC
2018-01-03,0.5,CLIC
2018-01-04,1.32,CLIC
2018-01-05,1.76,CLIC
2018-01-06,1.82,CLIC
2018-01-07,2.25,CLIC
2018-01-08,3.25,CLIC
2018-01-09,2.54,CLIC
2018-01-10,2.63,CLIC
2018-01-11,3.28,CLIC
2018-01-12,2.58,CLIC
2018-01-13,1.92,CLIC
2018-01-14,2.05,CLIC
2018-01-15,2.72,CLIC
2018-01-16,0.7,CLIC
2018-01-17,0.27,CLIC
2018-01-18,0.32,CLIC
2018-01-19,1.72,CLIC
2018-01-20,2.37,CLIC
2018-01-21,3.26,CLIC
2018-01-22,2.99,CLIC
2018-01-23,1.1,CLIC
2018-01-24,0.46,CLIC
2018-01-25,0.79,CLIC
2018-01-26,1.35,CLIC
2018-01-27,1.77,CLIC
2018-01-28,0.52,CLIC
2018-01-29,2.03,CLIC
2018-01-30,2.89,CLIC
2018-01-31,1.64,CLIC
2018-02-01,4.03,CLIC
2018-02-02,2.19,CLIC
2018-02-03,1.35,CLIC
2018-02-04,3.98,CLIC
2018-02-05,1.2,CLIC
2018-02-06,2.97,CLIC
2018-02-07,0.73,CLIC
2018-02-08,0.43,CLIC
2018-02-09,0.75,CLIC
2018-02-10,3.31,CLIC
2018-02-11,4.14,CLIC
2018-02-12,0.9,CLIC
2018-02-13,0.17,CLIC
2018-02-14,2.95,CLIC
2018-02-15,3.52,CLIC
2018-02-16,3.78,CLIC
2018-02-17,3.7,CLIC
2018-02-18,5.15,CLIC
2018-02-19,4.47,CLIC
2018-02-20,2.66,CLIC
2018-02-21,4.05,CLIC
2018-02-22,0.14,CLIC
2018-02-23,2.8,CLIC
2018-02-24,4.33,CLIC
2018-02-25,0.66,CLIC
2018-02-26,0.22,CLIC
2018-02-27,3.67,CLIC
2018-02-28,4.9,CLIC
2018-03-01,5.98,CLIC
2018-03-02,3.72,CLIC
2018-03-03,4.5,CLIC
2018-03-04,3.35,CLIC
2018-03-05,4.57,CLIC
2018-03-06,1.76,CLIC
2018-03-07,3.6,CLIC
2018-03-08,1.28,CLIC
2018-03-09,3.59,CLIC
2018-03-10,4.93,CLIC
2018-03-11,7.96,CLIC
2018-03-12,2.32,CLIC
2018-03-13,4.13,CLIC
2018-03-14,1.43,CLIC
2018-03-15,2.92,CLIC
2018-03-16,5.26,CLIC
2018-03-17,6.47,CLIC
2018-03-18,6.65,CLIC
2018-03-19,8.65,CLIC
2018-03-20,4.33,CLIC
2018-03-21,4.51,CLIC
2018-03-22,2.78,CLIC
2018-03-23,6.13,CLIC
2018-03-24,4.53,CLIC
2018-03-25,6.32,CLIC
2018-03-26,7.03,CLIC
2018-03-27,5.77,CLIC
2018-03-28,5.69,CLIC
2018-03-29,6.83,CLIC
2018-03-30,5.08,CLIC
2018-03-31,6.15,CLIC
2018-04-01,7.05,CLIC
2018-04-02,7.9,CLIC
2018-04-03,6.92,CLIC
2018-04-04,0.54,CLIC
2018-04-05,2.56,CLIC
2018-04-06,4.63,CLIC
2018-04-07,6.65,CLIC
2018-04-08,3.89,CLIC
2018-04-09,5.31,CLIC
2018-04-10,0.69,CLIC
2018-04-11,2.13,CLIC
2018-04-12,6.41,CLIC
2018-04-13,9.07,CLIC
2018-04-14,9.54,CLIC
2018-04-15,7.56,CLIC
2018-04-16,7.4,CLIC
2018-04-17,7.52,CLIC
2018-04-18,7.13,CLIC
2018-04-19,1.64,CLIC
2018-04-20,4.5,CLIC
2018-04-21,5.44,CLIC
2018-04-22,2.75,CLIC
2018-04-23,0.5,CLIC
2018-04-24,0.66,CLIC
2018-04-25,1.4,CLIC
2018-04-26,1.74,CLIC
2018-04-27,3.9,CLIC
2018-04-28,1.68,CLIC
2018-04-29,0.7,CLIC
2018-04-30,1.02,CLIC
2018-05-01,4.22,CLIC
2018-05-02,3.47,CLIC
2018-05-03,3.31,CLIC
2018-05-04,1.96,CLIC
2018-05-05,1.81,CLIC
2018-05-06,4.15,CLIC
2018-05-07,6.38,CLIC
2018-05-08,6.25,CLIC
2018-05-09,4.99,CLIC
2018-05-10,4.27,CLIC
2018-05-11,4.33,CLIC
2018-05-12,3.91,CLIC
2018-05-13,3.61,CLIC
2018-05-14,3.04,CLIC
2018-05-15,4.84,CLIC
2018-05-16,5.63,CLIC
2018-05-17,6.58,CLIC
2018-05-18,5.6,CLIC
2018-05-19,3.4,CLIC
2018-05-20,5.8,CLIC
2018-05-21,4.85,CLIC
2018-05-22,4.9,CLIC
2018-05-23,2.2,CLIC
2018-05-24,4.19,CLIC
2018-05-25,6.53,CLIC
2018-05-26,6.68,CLIC
2018-05-27,6.53,CLIC
2018-05-28,7.17,CLIC
2018-05-29,6.2,CLIC
2018-05-30,4.46,CLIC
2018-05-31,6.08,CLIC
2018-06-01,6.67,CLIC
2018-06-02,7.83,CLIC
2018-06-03,7.29,CLIC
2018-06-04,7.92,CLIC
2018-06-05,8.03,CLIC
2018-06-06,7.44,CLIC
2018-06-07,7.72,CLIC
2018-06-08,7.87,CLIC
2018-06-09,8.34,CLIC
2018-06-10,9.27,CLIC
2018-06-11,5.22,CLIC
2018-06-12,5.68,CLIC
2018-06-13,7.1,CLIC
2018-06-14,8.32,CLIC
2018-06-15,7.03,CLIC
2018-06-16,5.55,CLIC
2018-06-17,3.39,CLIC
2018-06-18,4.06,CLIC
2018-06-19,4.76,CLIC
2018-06-20,1.22,CLIC
2018-06-21,1.43,CLIC
2018-06-22,4.36,CLIC
2018-06-23,6.9,CLIC
2018-06-24,6.05,CLIC
2018-06-25,6.17,CLIC
2018-06-26,6.95,CLIC
2018-06-27,7.04,CLIC
2018-06-28,7.84,CLIC
2018-06-29,8.26,CLIC
2018-06-30,8.81,CLIC
2018-07-01,7.82,CLIC
2018-07-02,8.48,CLIC
2018-07-03,8.19,CLIC
2018-07-04,8.28,CLIC
2018-07-05,5.25,CLIC
2018-07-06,6.31,CLIC
2018-07-07,1.37,CLIC
2018-07-08,5.42,CLIC
2018-07-09,7.52,CLIC
2018-07-10,6.08,CLIC
2018-07-11,8.07,CLIC
2018-07-12,8.11,CLIC
2018-07-13,8.14,CLIC
2018-07-14,8.51,CLIC
2018-07-15,9.28,CLIC
2018-07-16,9.02,CLIC
2018-07-17,8.51,CLIC
2018-07-18,9.07,CLIC
2018-07-19,8.93,CLIC
2018-07-20,8.7,CLIC
2018-07-21,9.08,CLIC
2018-07-22,8.97,CLIC
2018-07-23,9.71,CLIC
2018-07-24,8.98,CLIC
2018-07-25,4.36,CLIC
2018-07-26,4.75,CLIC
2018-07-27,5.09,CLIC
2018-07-28,6.86,CLIC
2018-07-29,7.84,CLIC
2018-07-30,6.86,CLIC
2018-07-31,5.56,CLIC
2018-08-01,5.02,CLIC
2018-08-02,7.1,CLIC
2018-08-03,7.03,CLIC
2018-08-04,7.78,CLIC
2018-08-05,2.15,CLIC
2018-08-06,6.78,CLIC
2018-08-07,7.8,CLIC
2018-08-08,7.86,CLIC
2018-08-09,8.23,CLIC
2018-08-10,7.95,CLIC
2018-08-11,5.52,CLIC
2018-08-12,6.85,CLIC
2018-08-13,8.78,CLIC
2018-08-14,8.93,CLIC
2018-08-15,8.39,CLIC
2018-08-16,9.28,CLIC
2018-08-17,8.42,CLIC
2018-08-18,8.32,CLIC
2018-08-19,9.16,CLIC
2018-08-20,8.42,CLIC
2018-08-21,6.61,CLIC
2018-08-22,8.71,CLIC
2018-08-23,8.62,CLIC
2018-08-24,9.02,CLIC
2018-08-28,9.1,CLIC
2018-08-29,4.27,CLIC
2018-08-30,7.28,CLIC
2018-08-31,5.13,CLIC
2018-09-01,6.6,CLIC
2018-09-02,5.57,CLIC
2018-09-03,6.55,CLIC
2018-09-04,5.76,CLIC
2018-09-05,6.07,CLIC
2018-09-06,3.04,CLIC
2018-09-07,2.48,CLIC
2018-09-08,2.51,CLIC
2018-09-09,2.31,CLIC
2018-09-10,2.22,CLIC
2018-09-11,1.87,CLIC
2018-09-12,3.29,CLIC
2018-09-13,4.66,CLIC
2018-09-14,3.31,CLIC
2018-09-15,1.75,CLIC
2018-09-16,1.86,CLIC
2018-09-17,3.14,CLIC
2018-09-18,5.06,CLIC
2018-09-19,1.84,CLIC
2018-09-20,4.2,CLIC
2018-09-21,4.6,CLIC
2018-09-22,1.99,CLIC
2018-09-23,2.21,CLIC
2018-09-24,2.72,CLIC
2018-09-25,5.18,CLIC
2018-09-26,1.15,CLIC
2018-09-27,3.21,CLIC
2018-09-28,2.99,CLIC
2018-09-29,1.06,CLIC
2018-09-30,2.23,CLIC
2018-10-01,3.48,CLIC
2018-10-02,4.38,CLIC
2018-10-03,4.06,CLIC
2018-10-04,4.42,CLIC
2018-10-05,4.67,CLIC
2018-10-06,4.45,CLIC
2018-10-07,4.21,CLIC
2018-10-08,2.41,CLIC
2018-10-09,4.04,CLIC
2018-10-10,3.26,CLIC
2018-10-11,3.34,CLIC
2018-10-12,3.6,CLIC
2018-10-13,2.62,CLIC
2018-10-14,3.08,CLIC
2018-10-15,0.6,CLIC
2018-10-16,0.36,CLIC
2018-10-17,0.83,CLIC
2018-10-18,0.44,CLIC
2018-10-19,0.27,CLIC
2018-10-20,0.34,CLIC
2018-10-21,0.61,CLIC
2018-10-22,0.35,CLIC
2018-10-23,0.52,CLIC
2018-10-24,0.37,CLIC
2018-10-25,0.51,CLIC
2018-10-26,0.48,CLIC
2018-10-27,2.87,CLIC
2018-10-28,2.21,CLIC
2018-10-29,2.83,CLIC
2018-10-30,2.87,CLIC
2018-10-31,2.43,CLIC
2018-11-01,1.96,CLIC
2018-11-02,1.71,CLIC
2018-11-03,2.54,CLIC
2018-11-04,2.4,CLIC
2018-11-05,2.55,CLIC
2018-11-06,2.85,CLIC
2018-11-07,2.72,CLIC
2018-11-08,2.48,CLIC
2018-11-09,0.75,CLIC
2018-11-10,1.45,CLIC
2018-11-11,0.36,CLIC
2018-11-12,0.31,CLIC
2018-11-13,1.34,CLIC
2018-11-14,1.65,CLIC
2018-11-15,1.88,CLIC
2018-11-16,1.92,CLIC
2018-11-17,1.5,CLIC
2018-11-18,1.8,CLIC
2018-11-19,0.12,CLIC
2018-11-20,0.26,CLIC
2018-11-21,0.18,CLIC
2018-11-22,0.28,CLIC
2018-11-23,1.98,CLIC
2018-11-24,1.7,CLIC
2018-11-25,2.12,CLIC
2018-11-26,1.98,CLIC
2018-11-27,2.22,CLIC
2018-11-28,0.32,CLIC
2018-11-29,0.93,CLIC
2018-11-30,1.71,CLIC
2018-12-01,2.7,CLIC
2018-12-02,2.09,CLIC
2018-12-03,0.4,CLIC
2018-12-04,0.42,CLIC
2018-12-05,0.23,CLIC
2018-12-06,0.46,CLIC
2018-12-07,1.24,CLIC
2018-12-08,0.39,CLIC
2018-12-09,0.44,CLIC
2018-12-10,1.16,CLIC
2018-12-11,1.62,CLIC
2018-12-12,0.68,CLIC
2018-12-13,2.74,CLIC
2018-12-14,3.27,CLIC
2018-12-15,1.88,CLIC
2018-12-16,1.91,CLIC
2018-12-17,2.54,CLIC
2018-12-18,0.62,CLIC
2018-12-19,1.84,CLIC
2018-12-20,2.98,CLIC
2018-12-21,2.42,CLIC
2018-12-22,2.23,CLIC
2018-12-23,2.39,CLIC
2018-12-24,2.16,CLIC
2018-12-25,1.9,CLIC
2018-12-26,2.97,CLIC
2018-12-27,2.83,CLIC
2018-12-28,1.26,CLIC
2018-12-29,0.34,CLIC
2018-12-30,0.16,CLIC
2018-12-31,1.06,CLIC
2019-01-01,1.58,CLIC
2019-01-02,0.16,CLIC
2019-01-03,1.45,CLIC
2019-01-04,2.51,CLIC
2019-01-05,1.49,CLIC
2019-01-06,2.24,CLIC
2019-01-07,2.92,CLIC
2019-01-08,1.81,CLIC
2019-01-09,0.64,CLIC
2019-01-10,0.27,CLIC
2019-01-11,0.81,CLIC
2019-01-12,3.16,CLIC
2019-01-13,0.64,CLIC
2019-01-14,0.32,CLIC
2019-01-15,0.28,CLIC
2019-01-16,0.32,CLIC
2019-01-17,0.76,CLIC
2019-01-18,1.81,CLIC
2019-01-19,4.01,CLIC
2019-01-20,2.62,CLIC
2019-01-21,2.6,CLIC
2019-01-22,5.12,CLIC
2019-01-23,3.68,CLIC
2019-01-24,2.51,CLIC
2019-01-25,1.03,CLIC
2019-01-26,0.36,CLIC
2019-01-27,1.73,CLIC
2019-01-28,2.95,CLIC
2019-01-29,3.26,CLIC
2019-01-30,1.48,CLIC
2019-01-31,2.02,CLIC
2019-02-01,2.24,CLIC
2019-02-02,1.36,CLIC
2019-02-03,2.42,CLIC
2019-02-04,2.09,CLIC
2019-02-05,2.51,CLIC
2019-02-06,2.22,CLIC
2019-02-07,5.06,CLIC
2019-02-08,1.72,CLIC
2019-02-09,1.04,CLIC
2019-02-10,0.2,CLIC
2019-02-11,3.39,CLIC
2019-02-12,2.12,CLIC
2019-02-13,3.75,CLIC
2019-02-14,3.65,CLIC
2019-02-15,4.26,CLIC
2019-02-16,5.02,CLIC
2019-02-17,1.6,CLIC
2019-02-18,1.88,CLIC
2019-02-19,2.22,CLIC
2019-02-20,2.94,CLIC
2019-02-21,3.15,CLIC
2019-02-22,2.44,CLIC
2019-02-23,2.19,CLIC
2019-02-24,4.18,CLIC
2019-02-25,3.2,CLIC
2019-02-26,3.42,CLIC
2019-02-27,4.51,CLIC
2019-02-28,1.62,CLIC
2019-03-01,3.28,CLIC
2019-03-02,4.61,CLIC
2019-03-03,4.58,CLIC
2019-03-04,0.73,CLIC
2019-03-05,0.36,CLIC
2019-03-06,1.11,CLIC
2019-03-07,3.8,CLIC
2019-03-08,5.03,CLIC
2019-03-09,6.52,CLIC
2019-03-10,4.48,CLIC
2019-03-11,3.15,CLIC
2019-03-12,6.41,CLIC
2019-03-13,5.78,CLIC
2019-03-14,7.08,CLIC
2019-03-15,1.82,CLIC
2019-03-16,1.51,CLIC
2019-03-17,1.41,CLIC
2019-03-18,0.3,CLIC
2019-03-19,1.37,CLIC
2019-03-20,1.31,CLIC
2019-03-21,0.74,CLIC
2019-03-22,1.36,CLIC
2019-03-23,4.44,CLIC
2019-03-24,4.92,CLIC
2019-03-25,1.47,CLIC
2019-03-26,2.98,CLIC
2019-03-27,6.2,CLIC
2019-03-28,4.08,CLIC
2019-03-29,3.27,CLIC
2019-03-30,5.39,CLIC
2019-03-31,0.5,CLIC
2019-04-01,0.96,CLIC
2019-04-02,0.83,CLIC
2019-04-03,1.56,CLIC
2019-04-04,4.84,CLIC
2019-04-05,3.67,CLIC
2019-04-06,5.41,CLIC
2019-04-07,3.94,CLIC
2019-04-08,5.93,CLIC
2019-04-09,6.95,CLIC
2019-04-10,10.14,CLIC
2019-04-11,7.72,CLIC
2019-04-12,6.52,CLIC
2019-04-13,7.92,CLIC
2019-04-14,3.56,CLIC
2019-04-15,10.9,CLIC
2019-04-16,5.85,CLIC
2019-04-17,6.23,CLIC
2019-04-18,10.1,CLIC
2019-04-19,7.52,CLIC
2019-04-20,8.05,CLIC
2019-04-21,9.42,CLIC
2019-04-22,4.43,CLIC
2019-04-23,2.83,CLIC
2019-04-24,5.14,CLIC
2019-04-25,7.18,CLIC
2019-04-26,8.58,CLIC
2019-04-27,6.62,CLIC
2019-04-28,6.89,CLIC
2019-04-29,4.59,CLIC
2019-04-30,4.62,CLIC
2019-05-01,4.58,CLIC
2019-05-02,5.3,CLIC
2019-05-03,1,CLIC
2019-05-04,1.8,CLIC
2019-05-05,3.03,CLIC
2019-05-06,1.47,CLIC
2019-05-07,2.45,CLIC
2019-05-08,6.47,CLIC
2019-05-09,4.7,CLIC
2019-05-10,1.08,CLIC
2019-05-11,0.78,CLIC
2019-05-12,0.89,CLIC
2019-05-13,1.1,CLIC
2019-05-14,1.43,CLIC
2019-05-15,0.32,CLIC
2019-05-16,2.95,CLIC
2019-05-17,4.39,CLIC
2019-05-18,7.21,CLIC
2019-05-19,4.93,CLIC
2019-05-20,9.44,CLIC
2019-05-21,7.11,CLIC
