Estación: ,C19147,LAS CRUCITAS. LINARES
2015-04-21,5.02,CLIC
2015-04-22,0.75,CLIC
2015-04-23,5.06,CLIC
2015-04-24,3.4,CLIC
2015-04-25,4.46,CLIC
2015-04-26,8.63,CLIC
2015-04-27,2.05,CLIC
2015-04-28,0.61,CLIC
2015-04-29,7.09,CLIC
2015-04-30,0.78,CLIC
2015-05-04,0.78,CLIC
2015-05-05,2.48,CLIC
2015-05-06,2.99,CLIC
2015-05-07,3.7,CLIC
2015-05-08,0.46,CLIC
2015-05-09,2.19,CLIC
2015-05-10,3.97,CLIC
2015-05-12,1.5,CLIC
2015-05-13,0.5,CLIC
2015-05-14,3.1,CLIC
2015-05-15,3.2,CLIC
2015-05-16,9.94,CLIC
2015-05-17,5.22,CLIC
2015-05-18,2.7,CLIC
2015-05-19,2.33,CLIC
2015-05-20,3.43,CLIC
2015-05-21,3.7,CLIC
2015-05-22,3.13,CLIC
2015-05-24,4.01,CLIC
2015-05-25,5.26,CLIC
2015-05-26,2.28,CLIC
2015-05-27,4.88,CLIC
2015-05-28,3.97,CLIC
2015-05-29,2.62,CLIC
2015-05-30,3.29,CLIC
2015-05-31,5.63,CLIC
2015-06-01,3.27,CLIC
2015-06-02,5.14,CLIC
2015-06-03,4.97,CLIC
2015-06-04,4.56,CLIC
2015-06-07,2.19,CLIC
2015-06-08,3.46,CLIC
2015-06-09,4.42,CLIC
2015-06-10,5.65,CLIC
2015-06-11,3.11,CLIC
2015-06-12,6.6,CLIC
2015-06-13,4.92,CLIC
2015-06-14,2.59,CLIC
2015-06-15,4.85,CLIC
2015-06-16,7.17,CLIC
2015-06-18,2.21,CLIC
2015-06-19,3.7,CLIC
2015-06-20,5.09,CLIC
2015-06-21,3.14,CLIC
2015-06-22,4.06,CLIC
2015-06-23,4.01,CLIC
2015-06-24,6.6,CLIC
2015-06-25,6.05,CLIC
2015-06-26,5.35,CLIC
2015-06-27,2.99,CLIC
2015-06-28,8.36,CLIC
2015-06-29,2.58,CLIC
2015-06-30,3.73,CLIC
2015-07-01,1.96,CLIC
2015-07-04,6.73,CLIC
2015-07-05,4.34,CLIC
2015-07-06,6.89,CLIC
2015-07-07,7.16,CLIC
2015-07-08,9.05,CLIC
2015-07-09,9.67,CLIC
2015-07-10,7.73,CLIC
2015-07-11,7.38,CLIC
2015-07-12,7.81,CLIC
2015-07-13,6.36,CLIC
2015-07-14,8.39,CLIC
2015-07-15,7.1,CLIC
2015-07-16,6.36,CLIC
2015-07-17,8.06,CLIC
2015-07-18,7.58,CLIC
2015-07-19,7.2,CLIC
2015-07-20,7.89,CLIC
2015-07-21,8.03,CLIC
2015-07-22,7.82,CLIC
2015-07-23,7.71,CLIC
2015-07-24,7.39,CLIC
2015-07-25,8.89,CLIC
2015-07-26,6.59,CLIC
2015-07-27,9.89,CLIC
2015-07-28,9.9,CLIC
2015-07-29,8.78,CLIC
2015-07-30,3.88,CLIC
2015-07-31,10.37,CLIC
2015-08-01,4.65,CLIC
2015-08-02,7.81,CLIC
2015-08-03,7.8,CLIC
2015-08-04,8.14,CLIC
2015-08-05,7.55,CLIC
2015-08-06,8.76,CLIC
2015-08-07,7.75,CLIC
2015-08-08,10.05,CLIC
2015-08-09,7.4,CLIC
2015-08-10,6.75,CLIC
2015-08-11,5.8,CLIC
2015-08-12,6.18,CLIC
2015-08-13,6.52,CLIC
2015-08-14,9.09,CLIC
2015-08-15,7.93,CLIC
2015-08-16,6.91,CLIC
2015-08-17,6.02,CLIC
2015-08-18,6.18,CLIC
2015-08-19,7.43,CLIC
2015-08-20,1.9,CLIC
2015-08-21,6.05,CLIC
2015-08-22,5.99,CLIC
2015-08-23,8.4,CLIC
2015-08-24,7.31,CLIC
2015-08-25,5.81,CLIC
2015-08-26,5.7,CLIC
2015-08-27,7.06,CLIC
2015-08-28,6.31,CLIC
2015-08-29,6.84,CLIC
2015-08-30,6.59,CLIC
2015-08-31,4.26,CLIC
2015-09-01,4.98,CLIC
2015-09-02,4.14,CLIC
2015-09-03,5.3,CLIC
2015-09-04,4.25,CLIC
2015-09-05,7.55,CLIC
2015-09-06,6.97,CLIC
2015-09-07,5.29,CLIC
2015-09-08,7.72,CLIC
2015-09-09,5.78,CLIC
2015-09-10,5.92,CLIC
2015-09-12,1.63,CLIC
2015-09-13,1.8,CLIC
2015-09-14,2.62,CLIC
2015-09-15,3.24,CLIC
2015-09-16,4.73,CLIC
2015-09-17,5.14,CLIC
2015-09-18,5.06,CLIC
2015-09-19,3.12,CLIC
2015-09-20,4.07,CLIC
2015-09-21,5.73,CLIC
2015-09-22,3.76,CLIC
2015-09-23,1.44,CLIC
2015-09-24,4.3,CLIC
2015-09-25,3.17,CLIC
2015-09-26,5.01,CLIC
2015-09-27,4.43,CLIC
2015-09-28,5.34,CLIC
2015-09-29,5.47,CLIC
2015-09-30,4.78,CLIC
2015-10-01,5.12,CLIC
2015-10-02,4.82,CLIC
2015-10-03,4.01,CLIC
2015-10-04,3.03,CLIC
2015-10-05,0.42,CLIC
2015-10-06,0.67,CLIC
2015-10-07,1.24,CLIC
2015-10-09,3.15,CLIC
2015-10-10,2.02,CLIC
2015-10-11,3.1,CLIC
2015-10-12,3.5,CLIC
2015-10-13,3.15,CLIC
2015-10-14,3.21,CLIC
2015-10-15,4.56,CLIC
2015-10-16,3.41,CLIC
2015-10-17,3.24,CLIC
2015-10-18,2.05,CLIC
2015-10-19,3.13,CLIC
2015-10-20,2.78,CLIC
2015-10-21,1.79,CLIC
2015-10-22,2.72,CLIC
2015-10-23,0.25,CLIC
2015-10-25,3.27,CLIC
2015-10-26,2.68,CLIC
2015-10-27,2.9,CLIC
2015-10-28,2.97,CLIC
2015-10-29,1.03,CLIC
2015-10-30,2.27,CLIC
2015-10-31,1.62,CLIC
2015-11-01,0.65,CLIC
2015-11-02,2.81,CLIC
2015-11-03,2.04,CLIC
2015-11-04,1.64,CLIC
2015-11-05,2,CLIC
2015-11-06,1.87,CLIC
2015-11-07,0.57,CLIC
2015-11-08,0.14,CLIC
2015-11-09,1.43,CLIC
2015-11-10,1.53,CLIC
2015-11-11,1.57,CLIC
2015-11-12,2.03,CLIC
2015-11-13,0.3,CLIC
2015-11-14,0.8,CLIC
2015-11-15,0.18,CLIC
2015-11-16,1.41,CLIC
2015-11-17,1.26,CLIC
2015-11-18,1.1,CLIC
2015-11-19,0.42,CLIC
2015-11-20,2.1,CLIC
2015-11-21,1.01,CLIC
2015-11-22,1.8,CLIC
2015-11-23,0.95,CLIC
2015-11-24,1.11,CLIC
2015-11-25,1.14,CLIC
2015-11-26,2.15,CLIC
2015-11-27,1.17,CLIC
2015-11-28,0.8,CLIC
2015-11-29,0.08,CLIC
2015-11-30,1.24,CLIC
2015-12-01,0.41,CLIC
2015-12-02,2.05,CLIC
2015-12-03,1.68,CLIC
2015-12-04,0.95,CLIC
2015-12-05,1.37,CLIC
2015-12-06,0.53,CLIC
2015-12-07,1.17,CLIC
2015-12-08,0.79,CLIC
2015-12-09,1.09,CLIC
2015-12-10,1.06,CLIC
2015-12-11,0.6,CLIC
2015-12-12,0.88,CLIC
2015-12-13,1.75,CLIC
2015-12-14,1.57,CLIC
2015-12-15,1.48,CLIC
2015-12-16,2.66,CLIC
2015-12-17,0.55,CLIC
2015-12-18,2.38,CLIC
2015-12-19,1.22,CLIC
2015-12-20,1.03,CLIC
2015-12-21,0.5,CLIC
2015-12-22,3.64,CLIC
2015-12-23,4.11,CLIC
2015-12-24,3,CLIC
2015-12-25,1.93,CLIC
2015-12-26,1.5,CLIC
2015-12-27,0.81,CLIC
2015-12-28,0.89,CLIC
2015-12-29,1.22,CLIC
2015-12-30,1.3,CLIC
2015-12-31,0.69,CLIC
2016-01-01,0.66,CLIC
2016-01-02,0.54,CLIC
2016-01-03,0.15,CLIC
2016-01-04,0.96,CLIC
2016-01-05,1.06,CLIC
2016-01-06,1.02,CLIC
2016-01-07,1.36,CLIC
2016-01-08,1.19,CLIC
2016-01-09,0.46,CLIC
2016-01-10,1.21,CLIC
2016-01-11,1.34,CLIC
2016-01-12,1.2,CLIC
2016-01-13,0.05,CLIC
2016-01-14,0.89,CLIC
2016-01-15,1.49,CLIC
2016-01-16,3.3,CLIC
2016-01-17,2.08,CLIC
2016-01-18,0.25,CLIC
2016-01-19,2.65,CLIC
2016-01-20,0.43,CLIC
2016-01-21,3.76,CLIC
2016-01-22,1.53,CLIC
2016-01-23,1.7,CLIC
2016-01-24,2.76,CLIC
2016-01-25,1,CLIC
2016-01-26,1.01,CLIC
2016-01-27,0.05,CLIC
2016-01-28,2.18,CLIC
2016-01-29,1.2,CLIC
2016-01-30,3.07,CLIC
2016-01-31,2.05,CLIC
2016-02-01,6.6,CLIC
2016-02-02,2.23,CLIC
2016-02-03,2.1,CLIC
2016-02-04,3.6,CLIC
2016-02-05,1.8,CLIC
2016-02-06,2.05,CLIC
2016-02-07,3.1,CLIC
2016-02-08,1.45,CLIC
2016-02-09,1.5,CLIC
2016-02-10,2.25,CLIC
2016-02-11,1.7,CLIC
2016-02-12,2.6,CLIC
2016-02-13,2.1,CLIC
2016-02-14,4.1,CLIC
2016-02-15,2.5,CLIC
2016-02-16,1.45,CLIC
2016-02-17,2.55,CLIC
2016-02-18,1.5,CLIC
2016-02-19,2.35,CLIC
2016-02-20,1.65,CLIC
2016-02-21,2.8,CLIC
2016-02-22,1.35,CLIC
2016-02-23,2.95,CLIC
2016-02-24,2.4,CLIC
2016-02-25,2.22,CLIC
2016-02-26,1.93,CLIC
2016-02-27,2.85,CLIC
2016-02-28,3.3,CLIC
2016-02-29,2.6,CLIC
2016-03-01,2.5,CLIC
2016-03-02,2.9,CLIC
2016-03-03,2.7,CLIC
2016-03-04,3.2,CLIC
2016-03-05,2.6,CLIC
2016-03-06,2.9,CLIC
2016-03-07,3.7,CLIC
2016-03-08,1.9,CLIC
2016-03-09,0.7,CLIC
2016-03-10,3.1,CLIC
2016-03-11,3.3,CLIC
2016-03-12,2.3,CLIC
2016-03-13,4.1,CLIC
2016-03-14,4.5,CLIC
2016-03-15,2.3,CLIC
2016-03-16,2.5,CLIC
2016-03-17,1.5,CLIC
2016-03-18,3.9,CLIC
2016-03-19,1.05,CLIC
2016-03-20,0.75,CLIC
2016-03-21,0.4,CLIC
2016-03-22,1.1,CLIC
2016-03-23,3.8,CLIC
2016-03-24,2.4,CLIC
2016-03-25,3.5,CLIC
2016-03-26,3.5,CLIC
2016-03-27,8.8,CLIC
2016-03-28,2.4,CLIC
2016-03-29,3.3,CLIC
2016-03-30,2.6,CLIC
2016-04-01,4.7,CLIC
2016-04-02,3,CLIC
2016-04-03,3.8,CLIC
2016-04-04,2.8,CLIC
2016-04-05,3.8,CLIC
2016-04-06,4,CLIC
2016-04-07,4.4,CLIC
2016-04-08,4.1,CLIC
2016-04-09,3.7,CLIC
2016-04-10,3.3,CLIC
2016-04-11,3.8,CLIC
2016-04-12,3.2,CLIC
2016-04-13,4,CLIC
2016-04-14,2.5,CLIC
2016-04-15,3.3,CLIC
2016-04-16,4.8,CLIC
2016-04-17,3.75,CLIC
2016-04-18,1.8,CLIC
2016-04-19,1.9,CLIC
2016-04-20,3.2,CLIC
2016-04-21,0.6,CLIC
2016-04-22,4.05,CLIC
2016-04-23,1.95,CLIC
2016-04-24,4.95,CLIC
2016-04-25,6.55,CLIC
2016-04-26,2.35,CLIC
2016-04-27,4.25,CLIC
2016-04-28,8.33,CLIC
2016-04-29,7.2,CLIC
2016-04-30,4.35,CLIC
2016-05-01,2.9,CLIC
2016-05-02,5.65,CLIC
2016-05-03,1.25,CLIC
2016-05-04,1.55,CLIC
2016-05-05,3.05,CLIC
2016-05-06,3.15,CLIC
2016-05-07,3,CLIC
2016-05-08,1.7,CLIC
2016-05-09,0.4,CLIC
2016-05-10,0.15,CLIC
2016-05-11,3.9,CLIC
2016-05-12,11.9,CLIC
2016-05-13,2.75,CLIC
2016-05-15,3.45,CLIC
2016-05-16,1.85,CLIC
2016-05-17,1.85,CLIC
2016-05-18,1.6,CLIC
2016-05-19,1.05,CLIC
2016-05-20,1,CLIC
2016-05-21,0.35,CLIC
2016-05-22,1.05,CLIC
2016-05-23,2.05,CLIC
2016-05-24,2.25,CLIC
2016-05-25,1.75,CLIC
2016-05-26,2.4,CLIC
2016-05-27,1.1,CLIC
2016-05-28,0.95,CLIC
2016-05-29,2.2,CLIC
2016-05-30,3.3,CLIC
2016-05-31,3.2,CLIC
2016-06-01,2.45,CLIC
2016-06-02,3.9,CLIC
2016-06-03,3.9,CLIC
2016-06-04,1.4,CLIC
2016-06-05,4.3,CLIC
2016-06-06,4.45,CLIC
2016-06-07,4.05,CLIC
2016-06-08,4.25,CLIC
2016-06-09,5.65,CLIC
2016-06-10,4.7,CLIC
2016-06-11,3.3,CLIC
2016-06-12,3.85,CLIC
2016-06-13,2.75,CLIC
2016-06-14,2.95,CLIC
2016-06-15,3.55,CLIC
2016-06-16,4.8,CLIC
2016-06-17,4.37,CLIC
2016-06-18,5.28,CLIC
2016-06-19,3.8,CLIC
2016-06-20,7.2,CLIC
2016-06-21,3.4,CLIC
2016-06-22,5.25,CLIC
2016-06-23,4.85,CLIC
2016-06-24,7.3,CLIC
2016-06-25,4.75,CLIC
2016-06-26,4.95,CLIC
2016-06-27,4.45,CLIC
2016-06-28,5.5,CLIC
2016-06-29,9.35,CLIC
2016-07-01,3.55,CLIC
2016-07-02,4.25,CLIC
2016-07-03,5.4,CLIC
2016-07-04,5.5,CLIC
2016-07-05,7.2,CLIC
2016-07-06,8,CLIC
2016-07-07,4.6,CLIC
2016-07-08,7.1,CLIC
2016-07-09,8.15,CLIC
2016-07-10,4.85,CLIC
2016-07-11,6.7,CLIC
2016-07-12,5.6,CLIC
2016-07-13,4.75,CLIC
2016-07-14,5.8,CLIC
2016-07-15,5,CLIC
2016-07-16,7.25,CLIC
2016-07-17,4.75,CLIC
2016-07-18,5.6,CLIC
2016-07-19,9.7,CLIC
2016-07-20,7.3,CLIC
2016-07-21,7.5,CLIC
2016-07-22,10.15,CLIC
2016-07-23,7.8,CLIC
2016-07-24,4.72,CLIC
2016-07-25,6.28,CLIC
2016-07-26,5.65,CLIC
2016-07-27,5.7,CLIC
2016-07-28,5.3,CLIC
2016-07-29,7.1,CLIC
2016-07-30,7.6,CLIC
2016-07-31,5.2,CLIC
2016-08-01,8.1,CLIC
2016-08-02,5,CLIC
2016-08-03,4.45,CLIC
2016-08-04,4.1,CLIC
2016-08-05,5.95,CLIC
2016-08-06,8.1,CLIC
2016-08-07,5.55,CLIC
2016-08-08,8.7,CLIC
2016-08-09,4.9,CLIC
2016-08-10,4.75,CLIC
2016-08-11,7.1,CLIC
2016-08-12,5.65,CLIC
2016-08-13,6.1,CLIC
2016-08-14,2.78,CLIC
2016-08-15,2.46,CLIC
2016-08-16,2.52,CLIC
2016-08-17,4.11,CLIC
2016-08-18,5.85,CLIC
2016-08-19,4.2,CLIC
2016-08-20,7.25,CLIC
2016-08-21,2.15,CLIC
2016-08-22,5.1,CLIC
2016-08-23,7.2,CLIC
2016-08-24,4.9,CLIC
2016-08-25,6.95,CLIC
2016-08-26,8.25,CLIC
2016-08-27,4.65,CLIC
2016-08-28,6.85,CLIC
2016-08-29,1.35,CLIC
2016-08-30,2.6,CLIC
2016-08-31,4.45,CLIC
2016-09-01,2,CLIC
2016-09-02,3.2,CLIC
2016-09-03,5.05,CLIC
2016-09-04,4.5,CLIC
2016-09-05,3.85,CLIC
2016-09-06,3.95,CLIC
2016-09-07,4.05,CLIC
2016-09-08,6.55,CLIC
2016-09-09,4.55,CLIC
2016-09-10,3.5,CLIC
2016-09-11,4.25,CLIC
2016-09-12,6.05,CLIC
2016-09-13,1.25,CLIC
2016-09-14,4.4,CLIC
2016-09-15,5.7,CLIC
2016-09-16,4.4,CLIC
2016-09-17,3.75,CLIC
2016-09-18,6.05,CLIC
2016-09-19,4.4,CLIC
2016-09-20,4.5,CLIC
2016-09-21,3.55,CLIC
2016-09-22,3.7,CLIC
2016-09-23,4,CLIC
2016-09-24,3.75,CLIC
2016-09-25,2.1,CLIC
2016-09-26,2.1,CLIC
2016-09-27,1.8,CLIC
2016-09-28,1.4,CLIC
2016-09-29,1.8,CLIC
2016-09-30,3.7,CLIC
2016-10-01,0.96,CLIC
2016-10-02,1.75,CLIC
2016-10-03,1.35,CLIC
2016-10-04,3.6,CLIC
2016-10-05,3.8,CLIC
2016-10-06,2.2,CLIC
2016-10-07,1.36,CLIC
2016-10-08,0.7,CLIC
2016-10-09,4.1,CLIC
2016-10-10,2.25,CLIC
2016-10-11,2.7,CLIC
2016-10-12,2.35,CLIC
2016-10-13,4.3,CLIC
2016-10-14,2.35,CLIC
2016-10-15,2.45,CLIC
2016-10-16,3.6,CLIC
2016-10-17,1.9,CLIC
2016-10-18,2.35,CLIC
2016-10-19,1.65,CLIC
2016-10-20,2.15,CLIC
2016-10-21,1.7,CLIC
2016-10-22,2,CLIC
2016-10-23,1.91,CLIC
2016-10-24,2.81,CLIC
2016-10-25,0.9,CLIC
2016-10-26,0.73,CLIC
2016-10-27,1.8,CLIC
2016-10-28,1.95,CLIC
2016-10-29,2.15,CLIC
2016-10-30,1.7,CLIC
2016-10-31,1.95,CLIC
2016-11-01,1.95,CLIC
2016-11-02,2.25,CLIC
2016-11-03,1.1,CLIC
2016-11-04,0.7,CLIC
2016-11-05,0.33,CLIC
2016-11-06,1.8,CLIC
2016-11-07,0.72,CLIC
2016-11-08,0.35,CLIC
2016-11-09,0.94,CLIC
2016-11-10,1.05,CLIC
2016-11-11,0.69,CLIC
2016-11-12,1.75,CLIC
2016-11-13,0.63,CLIC
2016-11-14,0.77,CLIC
2016-11-15,0.96,CLIC
2016-11-16,0.56,CLIC
2016-11-17,0.85,CLIC
2016-11-18,0.39,CLIC
2016-11-19,1.01,CLIC
2016-11-20,0.46,CLIC
2016-11-21,2.29,CLIC
2016-11-22,2.2,CLIC
2016-11-23,2.05,CLIC
2016-11-24,1.75,CLIC
2016-11-25,1.5,CLIC
2016-11-26,2.65,CLIC
2016-11-27,1.82,CLIC
2016-11-28,1.63,CLIC
2016-11-29,3.05,CLIC
2016-11-30,2.45,CLIC
2016-12-01,1.85,CLIC
2016-12-02,8.67,CLIC
2016-12-03,1.18,CLIC
2016-12-04,1.3,CLIC
2016-12-05,0.71,CLIC
2016-12-06,0.82,CLIC
2016-12-10,0.94,CLIC
2016-12-11,0.85,CLIC
2016-12-12,0.58,CLIC
2016-12-13,0.11,CLIC
2016-12-14,0.51,CLIC
2016-12-15,0.55,CLIC
2016-12-16,0.64,CLIC
2016-12-17,1.19,CLIC
2016-12-18,2.35,CLIC
2016-12-19,0.3,CLIC
2016-12-20,2.35,CLIC
2016-12-21,0.24,CLIC
2016-12-22,0.75,CLIC
2016-12-23,0.45,CLIC
2016-12-24,2.67,CLIC
2016-12-25,0.63,CLIC
2016-12-26,1.39,CLIC
2016-12-27,1.11,CLIC
2016-12-28,0.5,CLIC
2016-12-29,1.4,CLIC
2016-12-30,1.04,CLIC
2016-12-31,1.19,CLIC
2017-01-01,1.6,CLIC
2017-01-02,1.54,CLIC
2017-01-03,1.92,CLIC
2017-01-04,0.14,CLIC
2017-01-05,0.1,CLIC
2017-01-06,0.12,CLIC
2017-01-07,1.31,CLIC
2017-01-08,1.32,CLIC
2017-01-09,1.89,CLIC
2017-01-10,0.9,CLIC
2017-01-11,0.46,CLIC
2017-01-12,2.18,CLIC
2017-01-13,2.25,CLIC
2017-01-14,1.95,CLIC
2017-01-15,1.48,CLIC
2017-01-16,1.56,CLIC
2017-01-17,0.87,CLIC
2017-01-18,0.25,CLIC
2017-01-19,0.17,CLIC
2017-01-20,3.35,CLIC
2017-01-21,1.58,CLIC
2017-01-22,1.59,CLIC
2017-01-23,1.84,CLIC
2017-01-24,2.35,CLIC
2017-01-25,2.11,CLIC
2017-01-26,2.9,CLIC
2017-01-27,2.1,CLIC
2017-01-28,1.09,CLIC
2017-01-29,0.77,CLIC
2017-01-30,1.99,CLIC
2017-01-31,1.99,CLIC
2017-02-01,3.41,CLIC
2017-02-02,2.14,CLIC
2017-02-03,1.26,CLIC
2017-02-04,0.39,CLIC
2017-02-05,1.74,CLIC
2017-02-06,1.13,CLIC
2017-02-07,3.09,CLIC
2017-02-08,4.35,CLIC
2017-02-09,2.65,CLIC
2017-02-10,2.25,CLIC
2017-02-11,2.73,CLIC
2017-02-12,3.23,CLIC
2017-02-13,2.88,CLIC
2017-02-14,2.8,CLIC
2017-02-15,3.38,CLIC
2017-02-16,0.07,CLIC
2017-02-17,1.66,CLIC
2017-02-18,4.7,CLIC
2017-02-19,3.9,CLIC
2017-02-20,2.5,CLIC
2017-02-21,4.65,CLIC
2017-02-22,6.35,CLIC
2017-02-23,4.15,CLIC
2017-02-24,3.25,CLIC
2017-02-25,1.9,CLIC
2017-02-26,2.93,CLIC
2017-02-27,3.38,CLIC
2017-02-28,4.3,CLIC
2017-03-01,1.57,CLIC
2017-03-02,0.57,CLIC
2017-03-03,1.06,CLIC
2017-03-04,0.1,CLIC
2017-03-05,2.25,CLIC
2017-03-06,5.58,CLIC
2017-03-07,2.26,CLIC
2017-03-08,2.3,CLIC
2017-03-09,2.1,CLIC
2017-03-10,2.1,CLIC
2017-03-11,4.72,CLIC
2017-03-12,0.6,CLIC
2017-03-13,2.42,CLIC
2017-03-14,1.16,CLIC
2017-03-15,2.38,CLIC
2017-03-16,3.98,CLIC
2017-03-17,1.93,CLIC
2017-03-18,5.41,CLIC
2017-03-19,4.52,CLIC
2017-03-20,3.31,CLIC
2017-03-21,4.13,CLIC
2017-03-22,4.01,CLIC
2017-03-23,3.65,CLIC
2017-03-24,5.11,CLIC
2017-03-25,4.16,CLIC
2017-03-26,4.67,CLIC
2017-03-27,4.63,CLIC
2017-03-28,4.31,CLIC
2017-03-29,7.61,CLIC
2017-03-30,5.35,CLIC
2017-03-31,4.16,CLIC
2017-04-01,6.68,CLIC
2017-04-02,7.23,CLIC
2017-04-03,6.84,CLIC
2017-04-05,8.84,CLIC
2017-04-06,4.2,CLIC
2017-04-07,2.09,CLIC
2017-04-08,4.13,CLIC
2017-04-09,6.11,CLIC
2017-04-10,10.63,CLIC
2017-04-13,0.119999,CLIC
2017-04-14,0.140003,CLIC
2017-04-15,1.79,CLIC
2017-04-16,0.91,CLIC
2017-04-17,5.84,CLIC
2017-04-18,6.4,CLIC
2017-04-19,5.33,CLIC
2017-04-20,7.1,CLIC
2017-04-21,6.89,CLIC
2017-04-22,3.93,CLIC
2017-04-23,8.25,CLIC
2017-04-24,3.08,CLIC
2017-04-25,7.32,CLIC
2017-04-27,7.09,CLIC
2017-04-28,10.19,CLIC
2017-04-29,11.76,CLIC
2017-04-30,8.76,CLIC
2017-05-01,8.44,CLIC
2017-05-02,6.39,CLIC
2017-05-03,6.14,CLIC
2017-05-04,4.71,CLIC
2017-05-05,7.67,CLIC
2017-05-06,7.09,CLIC
2017-05-07,5.03,CLIC
2017-05-08,2,CLIC
2017-05-09,4.12,CLIC
2017-05-10,6.09,CLIC
2017-05-11,5.81,CLIC
2017-05-12,2.06,CLIC
2017-05-13,6.39,CLIC
2017-05-14,7.71,CLIC
2017-05-15,5.22,CLIC
2017-05-16,6.88,CLIC
2017-05-17,6.24,CLIC
2017-05-18,3.76,CLIC
2017-05-19,5.82,CLIC
2017-05-20,1.46,CLIC
2017-05-21,2.45,CLIC
2017-05-22,0.24,CLIC
2017-05-23,2.26,CLIC
2017-05-24,4.99,CLIC
2017-05-25,8.02,CLIC
2017-05-26,6.04,CLIC
2017-05-27,6.36,CLIC
2017-05-28,2.32,CLIC
2017-05-29,1.91,CLIC
2017-05-30,7.67,CLIC
2017-05-31,4.93,CLIC
2017-06-01,5.11,CLIC
2017-06-02,5.27,CLIC
2017-06-03,5.32,CLIC
2017-06-04,3.91,CLIC
2017-06-05,6.22,CLIC
2017-06-06,6.79,CLIC
2017-06-07,7.38,CLIC
2017-06-08,8.1,CLIC
2017-06-09,5.28,CLIC
2017-06-10,9.02,CLIC
2017-06-11,2.88,CLIC
2017-06-12,6.23,CLIC
2017-06-13,9.19,CLIC
2017-06-14,6.67,CLIC
2017-06-15,8.59,CLIC
2017-06-16,8.22,CLIC
2017-06-17,8.61,CLIC
2017-06-18,8,CLIC
2017-06-19,8.42,CLIC
2017-06-20,6.52,CLIC
2017-06-21,3.38,CLIC
2017-06-22,10.87,CLIC
2017-06-23,8.96,CLIC
2017-06-24,3.94,CLIC
2017-06-25,6.65,CLIC
2017-06-26,4.01,CLIC
2017-06-27,3.41,CLIC
2017-06-28,1.93,CLIC
2017-06-29,3.58,CLIC
2017-06-30,6.75,CLIC
2017-07-01,6.34,CLIC
2017-07-02,8.16,CLIC
2017-07-03,8.72,CLIC
2017-07-04,8.47,CLIC
2017-07-05,6.84,CLIC
2017-07-06,8.11,CLIC
2017-07-07,2.19,CLIC
2017-07-08,3.6,CLIC
2017-07-09,4.43,CLIC
2017-07-10,5.65,CLIC
2017-07-11,2.98,CLIC
2017-07-12,2.46,CLIC
2017-07-13,2.05,CLIC
2017-07-14,1.71,CLIC
2017-07-15,7.69,CLIC
2017-07-16,4.57,CLIC
2017-07-17,4.35,CLIC
2017-07-18,6,CLIC
2017-07-19,2.3,CLIC
2017-07-20,9.25,CLIC
2017-07-21,3.58,CLIC
2017-07-22,7.69,CLIC
2017-07-23,8.31,CLIC
2017-07-24,7.78,CLIC
2017-07-25,6.82,CLIC
2017-07-26,9.56,CLIC
2017-07-27,7.05,CLIC
2017-07-28,7.52,CLIC
2017-07-29,8.01,CLIC
2017-07-30,3.89,CLIC
2017-07-31,7.87,CLIC
2017-08-01,4.74,CLIC
2017-08-02,8.5,CLIC
2017-08-03,2.04,CLIC
2017-08-04,5.34,CLIC
2017-08-05,6.07,CLIC
2017-08-06,6.77,CLIC
2017-08-07,7.35,CLIC
2017-08-08,4.53,CLIC
2017-08-09,7.83,CLIC
2017-08-10,2.17,CLIC
2017-08-11,5.41,CLIC
2017-08-12,8.4,CLIC
2017-08-13,8.29,CLIC
2017-08-14,6.79,CLIC
2017-08-15,9.58,CLIC
2017-08-16,7.03,CLIC
2017-08-17,8.08,CLIC
2017-08-18,8.88,CLIC
2017-08-19,7.82,CLIC
2017-08-20,8.12,CLIC
2017-08-21,4.89,CLIC
2017-08-22,1.72,CLIC
2017-08-23,2.08,CLIC
2017-08-24,4.98,CLIC
2017-08-25,3.46,CLIC
2017-08-26,5.69,CLIC
2017-08-27,3.5,CLIC
2017-08-28,5.2,CLIC
2017-08-29,6.22,CLIC
2017-08-30,5.23,CLIC
2017-08-31,5.01,CLIC
2017-09-01,5.86,CLIC
2017-09-02,6.33,CLIC
2017-09-03,4.75,CLIC
2017-09-04,4.26,CLIC
2017-09-05,3.13,CLIC
2017-09-06,2.5,CLIC
2017-09-07,2.53,CLIC
2017-09-08,5.04,CLIC
2017-09-09,0.68,CLIC
2017-09-10,4.84,CLIC
2017-09-11,3.52,CLIC
2017-09-12,4.93,CLIC
2017-09-13,5.07,CLIC
2017-09-14,4.85,CLIC
2017-09-15,5.54,CLIC
2017-09-16,4.09,CLIC
2017-09-17,4.01,CLIC
2017-09-18,2.12,CLIC
2017-09-19,3.2,CLIC
2017-09-20,5.16,CLIC
2017-09-21,2.1,CLIC
2017-09-22,2.92,CLIC
2017-09-23,3,CLIC
2017-09-24,4.28,CLIC
2017-09-25,2.2,CLIC
2017-09-26,3.09,CLIC
2017-09-27,0.14,CLIC
2017-09-28,0.58,CLIC
2017-09-29,2.56,CLIC
2017-09-30,1.01,CLIC
2017-10-01,2.13,CLIC
2017-10-02,2.56,CLIC
2017-10-03,1.9,CLIC
2017-10-04,0.28,CLIC
