Estación: ,C19106,LA POMONA. LINARES
2016-02-21,4.45,CLIC
2016-02-22,5.15,CLIC
2016-02-23,7.4,CLIC
2016-02-24,5.65,CLIC
2016-02-25,4.25,CLIC
2016-02-26,3.05,CLIC
2016-02-27,3.04,CLIC
2016-02-28,4.01,CLIC
2016-02-29,4.95,CLIC
2016-03-01,5.03,CLIC
2016-03-02,4,CLIC
2016-03-03,6.47,CLIC
2016-03-04,5.2,CLIC
2016-03-05,4.9,CLIC
2016-03-06,3.43,CLIC
2016-03-07,7.12,CLIC
2016-03-08,4.05,CLIC
2016-03-09,1.65,CLIC
2016-03-10,1.05,CLIC
2016-03-11,3.6,CLIC
2016-03-12,4.1,CLIC
2016-03-13,6.08,CLIC
2016-03-14,5.02,CLIC
2016-03-15,4.9,CLIC
2016-03-16,4.85,CLIC
2016-03-17,4.05,CLIC
2016-03-19,1.11,CLIC
2016-03-20,2.24,CLIC
2016-03-21,4.4,CLIC
2016-03-22,2.05,CLIC
2016-03-23,6.95,CLIC
2016-03-24,8.05,CLIC
2016-03-25,5.1,CLIC
2016-03-26,5.05,CLIC
2016-03-27,6.03,CLIC
2016-03-28,2.01,CLIC
2016-03-29,4.27,CLIC
2016-03-30,5.49,CLIC
2016-03-31,4.5,CLIC
2016-04-01,7.76,CLIC
2016-04-02,5.24,CLIC
2016-04-03,4.78,CLIC
2016-04-04,4.83,CLIC
2016-04-05,6.52,CLIC
2016-04-06,4.02,CLIC
2016-04-07,4.15,CLIC
2016-04-08,5.05,CLIC
2016-04-09,3.25,CLIC
2016-04-10,4.65,CLIC
2016-04-11,4.05,CLIC
2016-04-12,3.03,CLIC
2016-04-13,1.7,CLIC
2016-04-14,1.04,CLIC
2016-04-15,1.18,CLIC
2016-04-16,2.15,CLIC
2016-04-17,5.45,CLIC
2016-04-19,1.6,CLIC
2016-04-20,3.75,CLIC
2016-04-21,6.58,CLIC
2016-04-22,4.72,CLIC
2016-04-23,1.45,CLIC
2016-04-24,5.92,CLIC
2016-04-25,5.65,CLIC
2016-04-26,8.4,CLIC
2016-04-27,7.88,CLIC
2016-04-28,5.27,CLIC
2016-04-29,4.53,CLIC
2016-04-30,7.49,CLIC
2016-05-01,5.31,CLIC
2016-05-02,1.95,CLIC
2016-05-03,1.2,CLIC
2016-05-04,2.25,CLIC
2016-05-05,7.93,CLIC
2016-05-06,10.15,CLIC
2016-05-07,5.47,CLIC
2016-05-08,5.8,CLIC
2016-05-09,3.75,CLIC
2016-05-10,6.2,CLIC
2016-05-11,4.8,CLIC
2016-05-12,5.05,CLIC
2016-05-13,3.85,CLIC
2016-05-14,3.05,CLIC
2016-05-15,1.85,CLIC
2016-05-16,4.1,CLIC
2016-05-17,2.1,CLIC
2016-05-19,1.05,CLIC
2016-05-20,1.4,CLIC
2016-05-21,3.03,CLIC
2016-05-22,4.9,CLIC
2016-05-23,3.22,CLIC
2016-05-24,4.03,CLIC
2016-05-25,3.1,CLIC
2016-05-26,5.22,CLIC
2016-05-27,3.8,CLIC
2016-05-28,6.15,CLIC
2016-05-29,2.85,CLIC
2016-05-30,2.07,CLIC
2016-05-31,2.63,CLIC
2016-06-01,2.05,CLIC
2016-06-02,3.3,CLIC
2016-06-03,3.1,CLIC
2016-06-05,2,CLIC
2016-06-06,4.35,CLIC
2016-06-07,4.3,CLIC
2016-06-08,6.05,CLIC
2016-06-09,6.1,CLIC
2016-06-10,5.75,CLIC
2016-06-11,6.35,CLIC
2016-06-12,6.9,CLIC
2016-06-13,9.02,CLIC
2016-06-14,5.08,CLIC
2016-06-15,10.45,CLIC
2016-06-16,8.45,CLIC
2016-06-17,9.25,CLIC
2016-06-18,7.35,CLIC
2016-06-19,6.3,CLIC
2016-06-20,4.15,CLIC
2016-06-21,4.03,CLIC
2016-06-22,7.01,CLIC
2016-06-23,5.9,CLIC
2016-06-24,7,CLIC
2016-06-25,7.07,CLIC
2016-06-26,5.93,CLIC
2016-06-27,5.05,CLIC
2016-06-28,16.04,CLIC
2016-06-29,8.29,CLIC
2016-06-30,8.7,CLIC
2016-07-01,10.01,CLIC
2016-07-02,8.9,CLIC
2016-07-03,9.05,CLIC
2016-07-04,7.75,CLIC
2016-07-05,8.05,CLIC
2016-07-06,10.1,CLIC
2016-07-07,10.05,CLIC
2016-07-08,10.4,CLIC
2016-07-09,10.45,CLIC
2016-07-10,9.54,CLIC
2016-07-11,10.81,CLIC
2016-07-12,10.1,CLIC
2016-07-13,9.85,CLIC
2016-07-14,9.1,CLIC
2016-07-15,11.03,CLIC
2016-07-16,9.01,CLIC
2016-07-17,8.91,CLIC
2016-07-18,10.3,CLIC
2016-07-19,8.08,CLIC
2016-07-20,6.11,CLIC
2016-07-21,4.1,CLIC
2016-07-22,6.1,CLIC
2016-07-23,10.1,CLIC
2016-07-24,10.8,CLIC
2016-07-25,9.31,CLIC
2016-07-26,8.05,CLIC
2016-07-27,7.8,CLIC
2016-07-28,9.1,CLIC
2016-07-29,10.48,CLIC
2016-07-30,8.42,CLIC
2016-07-31,9.05,CLIC
2016-08-01,10.8,CLIC
2016-08-02,10.05,CLIC
2016-08-03,10.9,CLIC
2016-08-04,11.02,CLIC
2016-08-05,10.76,CLIC
2016-08-06,7.1,CLIC
2016-08-07,7.12,CLIC
2016-08-12,11.08,CLIC
2016-08-13,10.75,CLIC
2016-08-14,5.05,CLIC
2016-08-15,3.1,CLIC
2016-08-16,3.88,CLIC
2016-08-17,5.12,CLIC
2016-08-18,9.05,CLIC
2016-08-19,0.95,CLIC
2016-08-20,8,CLIC
2016-08-21,5.65,CLIC
2016-08-22,9.35,CLIC
2016-08-23,6.05,CLIC
2016-08-24,7.03,CLIC
2016-08-25,8.7,CLIC
2016-08-26,9.1,CLIC
2016-08-27,9.5,CLIC
2016-08-28,9.2,CLIC
2016-08-29,4.7,CLIC
2016-08-30,3.8,CLIC
2016-08-31,3.2,CLIC
2016-09-01,5.05,CLIC
2016-09-02,5.1,CLIC
2016-09-03,6.35,CLIC
2016-09-04,4.05,CLIC
2016-09-05,6.03,CLIC
2016-09-06,8.29,CLIC
2016-09-07,8.5,CLIC
2016-09-08,9.11,CLIC
2016-09-09,7.45,CLIC
2016-09-10,7.45,CLIC
2016-09-11,6.1,CLIC
2016-09-12,7.55,CLIC
2016-09-13,6.25,CLIC
2016-09-14,7.59,CLIC
2016-09-15,5.3,CLIC
2016-09-16,6.21,CLIC
2016-09-17,6.82,CLIC
2016-09-18,8.18,CLIC
2016-09-19,9.05,CLIC
2016-09-20,6.04,CLIC
2016-09-21,6.81,CLIC
2016-09-22,6.75,CLIC
2016-09-23,8.15,CLIC
2016-09-24,9.05,CLIC
2016-09-25,7.7,CLIC
2016-09-26,2.7,CLIC
2016-09-27,1.55,CLIC
2016-09-28,2.48,CLIC
2016-09-30,2.65,CLIC
2016-10-01,4.25,CLIC
2016-10-02,3.08,CLIC
2016-10-03,3.5,CLIC
2016-10-04,4.42,CLIC
2016-10-05,4.85,CLIC
2016-10-06,4.5,CLIC
2016-10-08,2.35,CLIC
2016-10-09,3.55,CLIC
2016-10-10,3.85,CLIC
2016-10-11,4.47,CLIC
2016-10-12,5.13,CLIC
2016-10-13,5.75,CLIC
2016-10-14,6.1,CLIC
2016-10-15,5.97,CLIC
2016-10-16,4.28,CLIC
2016-10-17,4.62,CLIC
2016-10-18,5.18,CLIC
2016-10-19,5.1,CLIC
2016-10-21,2.35,CLIC
2016-10-22,2.55,CLIC
2016-10-23,3.05,CLIC
2016-10-24,3.9,CLIC
2016-10-25,4.9,CLIC
2016-10-26,4,CLIC
2016-10-27,3.8,CLIC
2016-10-28,4.2,CLIC
2016-10-29,4.15,CLIC
2016-10-30,4.1,CLIC
2016-10-31,4.65,CLIC
2016-11-01,4.6,CLIC
2016-11-02,4.2,CLIC
2016-11-03,3.28,CLIC
2016-11-04,0.07,CLIC
2016-11-05,2.4,CLIC
2016-11-06,2.9,CLIC
2016-11-07,3.05,CLIC
2016-11-08,1.35,CLIC
2016-11-09,2.65,CLIC
2016-11-10,1.3,CLIC
2016-11-11,1.15,CLIC
2016-11-12,1.3,CLIC
2016-11-13,1.83,CLIC
2016-11-14,1.2,CLIC
2016-11-15,3.22,CLIC
2016-11-16,3.45,CLIC
2016-11-17,3.07,CLIC
2016-11-18,5.33,CLIC
2016-11-19,3.6,CLIC
2016-11-20,4.55,CLIC
2016-11-21,3.45,CLIC
2016-11-22,3.1,CLIC
2016-11-23,2.3,CLIC
2016-11-24,3.15,CLIC
2016-11-25,2.75,CLIC
2016-11-26,3.06,CLIC
2016-11-27,3.45,CLIC
2016-11-28,3.45,CLIC
2016-11-29,3.45,CLIC
2016-11-30,2.2,CLIC
2017-01-02,5.6,CLIC
2017-01-03,4.55,CLIC
2017-01-04,0.900002,CLIC
2017-01-05,2,CLIC
2017-01-06,1.6,CLIC
2017-01-07,2.05,CLIC
2017-01-08,1.02,CLIC
2017-01-09,3.58,CLIC
2017-01-10,5.15,CLIC
2017-01-11,3.93,CLIC
2017-01-12,3.57,CLIC
2017-01-13,3.75,CLIC
2017-01-14,4.05,CLIC
2017-01-15,4.15,CLIC
2017-01-16,2.55,CLIC
2017-01-17,4,CLIC
2017-01-18,1.95,CLIC
2017-01-19,2.32,CLIC
2017-01-20,3.73,CLIC
2017-01-21,5.75,CLIC
2017-01-22,4.86,CLIC
2017-01-23,4.44,CLIC
2017-01-24,4.78,CLIC
2017-01-25,5.2,CLIC
2017-01-26,7.4,CLIC
2017-01-27,0.580002,CLIC
2017-01-28,0.82,CLIC
2017-01-29,0.629997,CLIC
2017-01-30,3.57,CLIC
2017-01-31,1.85,CLIC
2017-02-01,4.65,CLIC
2017-02-02,3.65,CLIC
2017-02-03,3.95,CLIC
2017-02-04,3.6,CLIC
2017-02-05,4.13,CLIC
2017-02-06,3.47,CLIC
2017-02-07,4.05,CLIC
2017-02-08,5.07,CLIC
2017-02-09,5.75,CLIC
2017-02-10,4.33,CLIC
2017-02-11,6.5,CLIC
2017-02-12,4.2,CLIC
2017-02-13,5.1,CLIC
2017-02-14,5.3,CLIC
2017-02-15,4.02,CLIC
2017-02-16,5.58,CLIC
2017-02-17,5.05,CLIC
2017-02-18,5,CLIC
2017-02-19,4.4,CLIC
2017-02-20,5.55,CLIC
2017-02-21,6.07,CLIC
2017-02-22,6.28,CLIC
2017-02-23,5.9,CLIC
2017-02-24,6.08,CLIC
2017-02-25,4.27,CLIC
2017-02-26,3.65,CLIC
2017-02-27,4.05,CLIC
2017-02-28,5.03,CLIC
2017-03-01,5.37,CLIC
2017-03-02,3.3,CLIC
2017-03-03,2.9,CLIC
2017-03-04,1.15,CLIC
2017-03-05,3.09,CLIC
2017-03-06,3.16,CLIC
2017-03-07,3.04,CLIC
2017-03-08,3.5,CLIC
2017-03-09,2.06,CLIC
2017-03-10,2.8,CLIC
2017-03-11,1.08,CLIC
2017-03-13,1.75,CLIC
2017-03-14,2.05,CLIC
2017-03-15,3.1,CLIC
2017-03-16,3.02,CLIC
2017-03-17,4.53,CLIC
2017-03-18,4.35,CLIC
2017-03-19,4.1,CLIC
2017-03-20,4.08,CLIC
2017-03-21,4.5,CLIC
2017-03-22,3.12,CLIC
2017-03-23,4.09,CLIC
2017-03-24,5.06,CLIC
2017-03-25,5.15,CLIC
2017-03-26,5.75,CLIC
2017-03-27,6.2,CLIC
2017-03-28,6.6,CLIC
2017-03-29,6.15,CLIC
2017-03-30,4.2,CLIC
2017-03-31,5.35,CLIC
2017-04-01,6.5,CLIC
2017-04-02,7.15,CLIC
2017-04-03,4.25,CLIC
2017-04-04,4.5,CLIC
2017-04-05,7.15,CLIC
2017-04-06,4.85,CLIC
2017-04-07,3.15,CLIC
2017-04-08,5.05,CLIC
2017-04-09,4.04,CLIC
2017-04-10,6.5,CLIC
2017-04-11,2.41,CLIC
2017-04-13,4.35,CLIC
2017-04-14,4.15,CLIC
2017-04-15,3.09,CLIC
2017-04-16,2.91,CLIC
2017-04-17,2.4,CLIC
2017-04-18,4.04,CLIC
2017-04-19,4.04,CLIC
2017-04-20,5.92,CLIC
2017-04-21,5.05,CLIC
2017-04-22,5.04,CLIC
2017-04-23,4.88,CLIC
2017-04-24,3.29,CLIC
2017-04-25,6.56,CLIC
2017-04-26,9.05,CLIC
2017-04-27,8.05,CLIC
2017-04-28,9.8,CLIC
2017-04-29,12.05,CLIC
2017-04-30,3.49,CLIC
2017-05-01,8.58,CLIC
2017-05-02,6.1,CLIC
2017-05-03,7.11,CLIC
2017-05-04,6.11,CLIC
2017-05-05,6.08,CLIC
2017-05-06,6,CLIC
2017-05-07,8.57,CLIC
2017-05-08,5.3,CLIC
2017-05-09,5.6,CLIC
2017-05-10,7.05,CLIC
2017-05-11,7.8,CLIC
2017-05-12,3.9,CLIC
2017-05-13,3,CLIC
2017-05-14,5.15,CLIC
2017-05-15,8.08,CLIC
2017-05-16,7.04,CLIC
2017-05-17,8.63,CLIC
2017-05-18,5.25,CLIC
2017-05-19,9.13,CLIC
2017-05-20,5.52,CLIC
2017-05-22,1.25,CLIC
2017-05-23,1.65,CLIC
2017-05-24,2.89,CLIC
2017-05-25,6.11,CLIC
2017-05-26,8.08,CLIC
2017-05-27,8.37,CLIC
2017-05-28,9.4,CLIC
2017-05-29,3.15,CLIC
2017-05-30,4.79,CLIC
2017-05-31,5.5,CLIC
2017-06-01,8.07,CLIC
2017-06-02,6.93,CLIC
2017-06-03,5.89,CLIC
2017-06-04,5.11,CLIC
2017-06-05,8.08,CLIC
2017-06-06,9.02,CLIC
2017-06-07,7.8,CLIC
2017-06-08,9.13,CLIC
2017-06-09,9.82,CLIC
2017-06-10,7.23,CLIC
2017-06-11,9.77,CLIC
2017-06-12,10.35,CLIC
2017-06-13,12.5,CLIC
2017-06-14,8.94,CLIC
2017-06-15,10.11,CLIC
2017-06-16,10.75,CLIC
2017-06-17,12.07,CLIC
2017-06-18,13.09,CLIC
2017-06-19,10.89,CLIC
2017-06-20,10.48,CLIC
2017-06-21,11.9,CLIC
2017-06-22,12.02,CLIC
2017-06-23,12.35,CLIC
2017-06-24,6.65,CLIC
2017-06-25,6.25,CLIC
2017-06-26,7.04,CLIC
2017-06-27,4.41,CLIC
2017-06-28,4.14,CLIC
2017-06-29,5.41,CLIC
2017-06-30,7.05,CLIC
2017-07-01,8.85,CLIC
2017-07-02,9.1,CLIC
2017-07-03,10.05,CLIC
2017-07-04,10.6,CLIC
2017-07-05,11.15,CLIC
2017-07-06,10.2,CLIC
2017-07-07,5.79,CLIC
2017-07-08,3.11,CLIC
2017-07-09,8.07,CLIC
2017-07-10,3.8,CLIC
2017-07-11,2.88,CLIC
2017-07-12,3.25,CLIC
2017-07-13,5.59,CLIC
2017-07-14,7.31,CLIC
2017-07-15,9.08,CLIC
2017-07-16,7.02,CLIC
2017-07-17,5.05,CLIC
2017-07-18,6.5,CLIC
2017-07-19,5.34,CLIC
2017-07-20,8.11,CLIC
2017-07-21,10.65,CLIC
2017-07-22,11.15,CLIC
2017-07-23,10.03,CLIC
2017-07-24,11.96,CLIC
2017-07-25,10.75,CLIC
2017-07-26,10.15,CLIC
2017-07-27,10.05,CLIC
2017-07-28,11.8,CLIC
2017-07-29,10.45,CLIC
2017-07-30,11.3,CLIC
2017-07-31,10.1,CLIC
2017-08-01,10.05,CLIC
2017-08-02,10.8,CLIC
2017-08-03,7.02,CLIC
2017-08-04,3.76,CLIC
2017-08-05,8.11,CLIC
2017-08-06,12.1,CLIC
2017-08-07,8.06,CLIC
2017-08-08,6.05,CLIC
2017-08-09,8.65,CLIC
2017-08-10,5.49,CLIC
2017-08-11,8.88,CLIC
2017-08-12,10.12,CLIC
2017-08-13,10.41,CLIC
2017-08-14,10.75,CLIC
2017-08-15,10.75,CLIC
2017-08-16,9.18,CLIC
2017-08-17,11.86,CLIC
2017-08-18,11.7,CLIC
2017-08-19,10.75,CLIC
2017-08-20,10.15,CLIC
2017-08-21,9.05,CLIC
2017-08-22,8.7,CLIC
2017-08-23,9.7,CLIC
2017-08-24,8.43,CLIC
2017-08-25,8.37,CLIC
2017-08-26,8.89,CLIC
2017-08-27,7.21,CLIC
2017-08-28,7.59,CLIC
2017-08-29,7.26,CLIC
2017-08-30,9.26,CLIC
2017-08-31,9.72,CLIC
2017-09-01,6.02,CLIC
2017-09-02,6.8,CLIC
2017-09-03,6.06,CLIC
2017-09-05,2.75,CLIC
2017-09-06,1.15,CLIC
2017-09-07,2.39,CLIC
2017-09-08,5.03,CLIC
2017-09-10,2.59,CLIC
2017-09-11,3.2,CLIC
2017-09-12,5.11,CLIC
2017-09-13,7.05,CLIC
2017-09-14,7.95,CLIC
2017-09-15,7.02,CLIC
2017-09-16,8.63,CLIC
2017-09-17,7.3,CLIC
2017-09-18,10.35,CLIC
2017-09-19,8.98,CLIC
2017-09-20,8.16,CLIC
2017-09-21,8.1,CLIC
2017-09-22,7.19,CLIC
2017-09-23,7.9,CLIC
2017-09-24,8.05,CLIC
2017-09-25,6.6,CLIC
2017-09-26,5.1,CLIC
2017-09-27,4.1,CLIC
2017-09-29,1.55,CLIC
2017-09-30,3.35,CLIC
2017-10-01,2.02,CLIC
2017-10-02,2.47,CLIC
2017-10-04,1.35,CLIC
2017-10-06,2.39,CLIC
2017-10-07,4.51,CLIC
2017-10-08,3.07,CLIC
2017-10-09,3.01,CLIC
2017-10-10,4.37,CLIC
2017-10-11,1.01,CLIC
2017-10-12,1.54,CLIC
2017-10-13,1.65,CLIC
2017-10-14,1.7,CLIC
2017-10-15,1.95,CLIC
2017-10-16,1.45,CLIC
2017-10-17,1.7,CLIC
2017-10-18,2.13,CLIC
2017-10-19,3.11,CLIC
2017-10-20,3.2,CLIC
2017-10-21,4.11,CLIC
2017-10-22,3.75,CLIC
2017-10-23,4.1,CLIC
2017-10-24,3.15,CLIC
2017-10-25,4.05,CLIC
2017-10-26,4.6,CLIC
2017-10-27,6.4,CLIC
2017-10-28,2.7,CLIC
2017-10-29,3.25,CLIC
2017-10-30,3.35,CLIC
2017-10-31,4.13,CLIC
2017-11-01,4.35,CLIC
2017-11-02,5.14,CLIC
2017-11-03,6.41,CLIC
2017-11-04,4.08,CLIC
2017-11-05,3.57,CLIC
2017-11-06,4.1,CLIC
2017-11-07,3.06,CLIC
2017-11-08,2.08,CLIC
2017-11-09,2.1,CLIC
2017-11-10,1.7,CLIC
2017-11-11,1.31,CLIC
2017-11-12,1.08,CLIC
2017-11-13,1.37,CLIC
2017-11-14,2.1,CLIC
2017-11-15,2.8,CLIC
2017-11-16,4.4,CLIC
2017-11-17,2.6,CLIC
2017-11-18,4.25,CLIC
2017-11-19,2.65,CLIC
2017-11-20,2.91,CLIC
2017-11-21,5.09,CLIC
2017-11-22,4.08,CLIC
2017-11-23,1.67,CLIC
2017-11-24,2.25,CLIC
2017-11-25,2.89,CLIC
2017-11-26,2.11,CLIC
2017-11-27,2.89,CLIC
2017-11-28,3.04,CLIC
2017-11-29,2.96,CLIC
2017-11-30,3.06,CLIC
2018-01-02,0.1,CLIC
2018-01-03,1.15,CLIC
2018-01-04,0.53,CLIC
2018-01-05,1.07,CLIC
2018-01-06,1.05,CLIC
2018-01-07,1.65,CLIC
2018-01-08,1.56,CLIC
2018-01-09,1.98,CLIC
2018-01-10,2.4,CLIC
2018-01-11,3.2,CLIC
2018-01-12,2.11,CLIC
2018-01-13,1.95,CLIC
2018-01-14,2.7,CLIC
2018-01-15,1.45,CLIC
2018-01-16,1.3,CLIC
2018-01-17,1.15,CLIC
2018-01-18,0.64,CLIC
2018-01-19,2.46,CLIC
2018-01-20,2.03,CLIC
2018-01-21,2.17,CLIC
2018-01-22,2.25,CLIC
2018-01-23,1.05,CLIC
2018-01-24,0.95,CLIC
2018-01-25,1,CLIC
2018-01-26,1.3,CLIC
2018-01-28,0.85,CLIC
2018-01-29,1.13,CLIC
2018-01-30,1.01,CLIC
2018-01-31,1.26,CLIC
2018-02-01,2.65,CLIC
2018-02-02,1.15,CLIC
2018-02-03,2.7,CLIC
2018-02-04,3.1,CLIC
2018-02-05,1.8,CLIC
2018-02-06,2.9,CLIC
2018-02-07,1.22,CLIC
2018-02-08,1.16,CLIC
2018-02-09,1.82,CLIC
2018-02-10,2.86,CLIC
2018-02-11,3.29,CLIC
2018-02-12,2.05,CLIC
2018-02-13,1.93,CLIC
2018-02-14,2.61,CLIC
2018-02-15,3.2,CLIC
2018-02-16,3.6,CLIC
2018-02-17,3.9,CLIC
2018-02-18,4.65,CLIC
2018-02-19,3.25,CLIC
2018-02-20,3.05,CLIC
2018-02-21,3.8,CLIC
2018-02-22,2.1,CLIC
2018-02-23,3.03,CLIC
2018-02-24,3.02,CLIC
2018-02-25,2.03,CLIC
2018-02-26,1.06,CLIC
2018-03-07,4.6,CLIC
2018-03-08,1.2,CLIC
2018-03-09,2.5,CLIC
2018-03-10,3.2,CLIC
2018-03-11,3.24,CLIC
2018-03-12,2.21,CLIC
2018-03-13,2.05,CLIC
2018-03-14,2.9,CLIC
2018-03-15,3.72,CLIC
2018-03-16,3.03,CLIC
2018-03-17,4.35,CLIC
2018-03-18,6.6,CLIC
2018-03-19,3.1,CLIC
2018-03-20,4.2,CLIC
2018-03-21,5.1,CLIC
2018-03-22,4.05,CLIC
2018-03-23,5.85,CLIC
2018-03-24,6.18,CLIC
2018-03-25,7.3,CLIC
2018-03-26,7.72,CLIC
2018-03-27,6.8,CLIC
2018-03-28,6.55,CLIC
2018-03-29,7.09,CLIC
2018-03-30,6.65,CLIC
2018-03-31,7.25,CLIC
2018-04-01,6.05,CLIC
2018-04-02,8.75,CLIC
2018-04-03,6.8,CLIC
2018-04-04,2.3,CLIC
2018-04-05,3.35,CLIC
2018-04-06,4.5,CLIC
2018-04-07,4.25,CLIC
2018-04-08,3.29,CLIC
2018-04-10,1.9,CLIC
2018-04-11,2.05,CLIC
2018-04-12,3.3,CLIC
2018-04-13,6.65,CLIC
2018-04-14,5.05,CLIC
2018-04-15,5.04,CLIC
2018-04-16,4.01,CLIC
2018-04-17,5.75,CLIC
2018-04-18,5.14,CLIC
2018-04-19,4.09,CLIC
2018-04-20,4.01,CLIC
2018-04-21,5.9,CLIC
2018-04-22,2.75,CLIC
2018-04-23,1.9,CLIC
2018-04-24,2.2,CLIC
2018-04-25,1.06,CLIC
2018-04-26,1.81,CLIC
2018-04-27,1.93,CLIC
2018-04-28,1.14,CLIC
2018-04-29,1.15,CLIC
2018-04-30,2.03,CLIC
2018-05-01,3.78,CLIC
2018-05-02,5.21,CLIC
2018-05-03,5.12,CLIC
2018-05-05,2.65,CLIC
2018-05-06,3.25,CLIC
2018-05-07,3.05,CLIC
2018-05-08,3.87,CLIC
2018-05-09,4.11,CLIC
2018-05-10,4.72,CLIC
2018-05-11,6.04,CLIC
2018-05-12,6.06,CLIC
2018-05-13,6.1,CLIC
2018-05-14,5.1,CLIC
2018-05-15,4.8,CLIC
2018-05-16,6.15,CLIC
2018-05-17,7.9,CLIC
2018-05-18,8.07,CLIC
2018-05-19,8.02,CLIC
2018-05-20,3.76,CLIC
2018-05-21,3.15,CLIC
2018-05-22,3.65,CLIC
2018-05-23,4.13,CLIC
2018-05-24,6.12,CLIC
2018-05-25,6.1,CLIC
2018-05-26,7.05,CLIC
2018-05-27,8.03,CLIC
2018-05-28,7.8,CLIC
2018-05-29,8.12,CLIC
2018-05-30,9.08,CLIC
2018-05-31,9.01,CLIC
2018-06-01,8.9,CLIC
2018-06-02,9.9,CLIC
2018-06-03,10.1,CLIC
2018-06-04,11.02,CLIC
2018-06-05,9.03,CLIC
2018-06-06,9.75,CLIC
2018-06-07,7.15,CLIC
2018-06-08,8.08,CLIC
2018-06-09,7.8,CLIC
2018-06-10,8.12,CLIC
2018-06-11,8.08,CLIC
2018-06-12,8.29,CLIC
2018-06-13,7.5,CLIC
2018-06-14,7.11,CLIC
2018-06-15,8.08,CLIC
2018-06-16,5.7,CLIC
2018-06-17,5.22,CLIC
2018-06-18,6.05,CLIC
2018-06-19,6.8,CLIC
2018-06-20,4.63,CLIC
2018-06-21,4.92,CLIC
2018-06-22,5.8,CLIC
2018-06-23,9.45,CLIC
2018-06-24,9.1,CLIC
2018-06-25,8.03,CLIC
2018-06-26,8.62,CLIC
2018-06-27,9.9,CLIC
2018-06-28,10.59,CLIC
2018-06-29,9.41,CLIC
2018-06-30,8.95,CLIC
2018-07-01,10.05,CLIC
2018-07-02,8.88,CLIC
2018-07-03,10.91,CLIC
2018-07-04,9.16,CLIC
2018-07-05,6.8,CLIC
2018-07-06,6.8,CLIC
2018-07-07,6.35,CLIC
2018-07-08,8.85,CLIC
2018-07-09,5.05,CLIC
2018-07-10,7.75,CLIC
2018-07-11,10.7,CLIC
2018-07-12,11.1,CLIC
2018-07-13,10.45,CLIC
2018-07-14,11.05,CLIC
2018-07-15,10.5,CLIC
2018-07-16,12.9,CLIC
2018-07-17,8.65,CLIC
2018-07-18,8.6,CLIC
2018-07-19,10.75,CLIC
2018-07-20,11.15,CLIC
2018-07-21,9.85,CLIC
2018-07-22,11.8,CLIC
2018-07-23,12.75,CLIC
2018-07-24,12.9,CLIC
2018-07-25,6.25,CLIC
2018-07-26,5.07,CLIC
2018-07-27,7.38,CLIC
2018-07-28,9.45,CLIC
2018-07-29,9.5,CLIC
2018-07-30,10.25,CLIC
2018-07-31,9.25,CLIC
2018-08-01,8.15,CLIC
2018-08-02,8.2,CLIC
2018-08-03,8.45,CLIC
2018-08-04,8.45,CLIC
2018-08-05,8.12,CLIC
2018-08-06,8.23,CLIC
2018-08-07,9.45,CLIC
2018-08-08,10.25,CLIC
2018-08-09,11.1,CLIC
2018-08-10,10.45,CLIC
2018-08-11,9.25,CLIC
2018-08-12,9.7,CLIC
2018-08-13,8.7,CLIC
2018-08-14,9.1,CLIC
2018-08-15,10.5,CLIC
2018-08-16,10.45,CLIC
2018-08-17,11.2,CLIC
2018-08-18,10.25,CLIC
2018-08-19,11.25,CLIC
2018-08-20,8.2,CLIC
2018-08-21,9.15,CLIC
2018-08-22,9.45,CLIC
2018-08-23,10.25,CLIC
2018-08-24,10.25,CLIC
2018-08-25,10.15,CLIC
2018-08-26,10.35,CLIC
2018-08-27,10.45,CLIC
2018-08-28,12.25,CLIC
2018-08-29,8.5,CLIC
2018-08-30,9.75,CLIC
2018-08-31,10.25,CLIC
2018-09-01,9.45,CLIC
2018-09-02,8.25,CLIC
2018-09-03,10.35,CLIC
2018-09-04,8.75,CLIC
2018-09-05,7.65,CLIC
2018-09-06,5.25,CLIC
2018-09-07,8.35,CLIC
2018-09-08,7.1,CLIC
2018-09-09,4.09,CLIC
2018-09-10,1.66,CLIC
2018-09-11,5.15,CLIC
2018-09-12,3.6,CLIC
2018-09-13,3.87,CLIC
2018-09-14,4.63,CLIC
2018-09-15,5.36,CLIC
2018-09-16,4.15,CLIC
2018-09-17,3.84,CLIC
2018-09-18,5.02,CLIC
2018-09-19,5.23,CLIC
2018-09-20,4.78,CLIC
2018-09-21,5.24,CLIC
2018-09-22,4.88,CLIC
2018-09-23,3.9,CLIC
2018-09-24,4.85,CLIC
2018-09-25,8.77,CLIC
2018-09-26,7.28,CLIC
2018-09-27,1.75,CLIC
2018-09-28,1.91,CLIC
2018-09-30,3.4,CLIC
2018-10-01,3.15,CLIC
2018-10-02,4.77,CLIC
2018-10-03,5.11,CLIC
2018-10-04,2.75,CLIC
2018-10-05,4.89,CLIC
2018-10-06,6.21,CLIC
2018-10-07,5.32,CLIC
2018-10-08,5.27,CLIC
2018-10-09,6.38,CLIC
2018-10-10,2.2,CLIC
2018-10-11,3.3,CLIC
2018-10-12,7.12,CLIC
2018-10-13,7.47,CLIC
2018-10-14,8.32,CLIC
2018-10-15,2.76,CLIC
2018-10-16,1.42,CLIC
