Estación: ,C19029,LA ARENA. PESQUERIA
1992-10-19,4.69,CLIC
1992-10-20,5.92,CLIC
1992-10-21,0.61,CLIC
1992-10-22,3.04,CLIC
1992-10-23,1.6,CLIC
1992-10-24,3.66,CLIC
1992-10-25,4.77,CLIC
1992-10-26,5.48,CLIC
1992-10-27,3.62,CLIC
1992-10-28,2.12,CLIC
1992-10-29,3.93,CLIC
1992-10-30,4.79,CLIC
1992-10-31,4.85,CLIC
1992-11-01,5.03,CLIC
1992-11-02,5.14,CLIC
1992-11-03,8.14,CLIC
1992-11-04,3.85,CLIC
1992-11-05,2.42,CLIC
1992-11-06,2.11,CLIC
1992-11-07,0.77,CLIC
1992-11-08,0.15,CLIC
1992-11-09,0.52,CLIC
1992-11-10,1.88,CLIC
1992-11-11,3.49,CLIC
1992-11-12,6.71,CLIC
1992-11-13,7.46,CLIC
1992-11-14,3.01,CLIC
1992-11-15,0.57,CLIC
1992-11-16,0.73,CLIC
1992-11-17,0.17,CLIC
1992-11-18,1.22,CLIC
1992-11-19,0.23,CLIC
1992-11-20,2.87,CLIC
1992-11-21,4.52,CLIC
1992-11-22,3.26,CLIC
1992-11-23,2.67,CLIC
1992-11-24,4.51,CLIC
1992-11-25,4.63,CLIC
1992-11-26,1.98,CLIC
1992-11-27,2.74,CLIC
1992-11-28,3.53,CLIC
1992-11-29,2.83,CLIC
1992-11-30,2.13,CLIC
1992-12-01,2.05,CLIC
1992-12-02,3.59,CLIC
1992-12-03,2.03,CLIC
1992-12-04,1.97,CLIC
1992-12-05,0.26,CLIC
1992-12-06,0.84,CLIC
1992-12-07,2.28,CLIC
1992-12-08,0.39,CLIC
1992-12-09,3.12,CLIC
1992-12-10,5.12,CLIC
1992-12-11,2.89,CLIC
1992-12-12,1.12,CLIC
1992-12-13,1.85,CLIC
1992-12-14,0.39,CLIC
1992-12-15,0.71,CLIC
1992-12-16,1.53,CLIC
1992-12-17,3.11,CLIC
1992-12-18,1.57,CLIC
1992-12-19,2.37,CLIC
1992-12-20,0.62,CLIC
1992-12-21,0.45,CLIC
1992-12-22,1.56,CLIC
1992-12-23,1.28,CLIC
1993-01-18,1.85,CLIC
1993-01-19,3.24,CLIC
1993-01-20,3.01,CLIC
1993-01-21,2.04,CLIC
1993-01-22,1.59,CLIC
1993-01-23,6.25,CLIC
1993-01-24,4.34,CLIC
1993-01-25,2.12,CLIC
1993-01-26,2.8,CLIC
1993-01-27,2.92,CLIC
1993-01-28,1.52,CLIC
1993-01-29,2.19,CLIC
1993-01-30,2.19,CLIC
1993-01-31,1.68,CLIC
1993-02-01,1.37,CLIC
1993-02-02,1.11,CLIC
1993-02-03,0.95,CLIC
1993-02-04,0.96,CLIC
1993-02-05,0.54,CLIC
1993-02-06,4.05,CLIC
1993-02-07,1.17,CLIC
1993-02-08,2.16,CLIC
1993-02-09,2.86,CLIC
1993-02-10,8.67,CLIC
1993-02-11,7.9,CLIC
1993-02-12,4.8,CLIC
1993-02-13,2.8,CLIC
1993-02-14,2.56,CLIC
1993-02-15,7.34,CLIC
1993-02-16,6.72,CLIC
1993-02-17,0.53,CLIC
1993-02-18,0.28,CLIC
1993-02-19,0.91,CLIC
1993-02-20,0.64,CLIC
1993-02-21,6.13,CLIC
1993-02-22,6.8,CLIC
1993-02-23,4.2,CLIC
1993-02-24,3.52,CLIC
1993-02-25,6.6,CLIC
1993-02-26,2.57,CLIC
1993-02-27,1.19,CLIC
1993-02-28,0.86,CLIC
1993-03-01,1.14,CLIC
1993-03-02,2.9,CLIC
1993-03-03,7.12,CLIC
1993-03-04,5.14,CLIC
1993-03-05,0.79,CLIC
1993-03-06,4.26,CLIC
1993-03-07,5.71,CLIC
1993-03-08,5.41,CLIC
1993-03-09,7.36,CLIC
1993-03-10,7.52,CLIC
1993-03-11,4.84,CLIC
1993-03-12,3.9,CLIC
1993-03-13,9.11,CLIC
1993-03-14,3.63,CLIC
1993-03-15,4.96,CLIC
1993-03-16,7.89,CLIC
1993-03-17,5.57,CLIC
1993-03-18,2.92,CLIC
1993-03-19,4.88,CLIC
1993-03-20,6.45,CLIC
1993-03-21,0.77,CLIC
1993-03-22,1.32,CLIC
1993-03-23,2.29,CLIC
1993-03-24,2.2,CLIC
1993-03-25,5.53,CLIC
1993-03-26,4.69,CLIC
1993-03-27,8.8,CLIC
1993-03-28,7.3,CLIC
1993-03-29,7.96,CLIC
1993-03-30,8.97,CLIC
1993-03-31,9.59,CLIC
1993-04-01,4.45,CLIC
1993-04-02,3.87,CLIC
1993-04-03,8.74,CLIC
1993-04-04,9.65,CLIC
1993-04-05,7.65,CLIC
1993-04-06,7.38,CLIC
1993-04-07,9.33,CLIC
1993-04-08,8.42,CLIC
1993-04-09,7.45,CLIC
1993-04-10,7.14,CLIC
1993-04-11,10.44,CLIC
1993-04-12,7.87,CLIC
1993-04-13,6.63,CLIC
1993-04-14,16.79,CLIC
1993-04-15,8.98,CLIC
1993-04-16,7.73,CLIC
1993-04-17,7.89,CLIC
1993-04-18,8.05,CLIC
1993-04-19,8.75,CLIC
1993-04-20,7.97,CLIC
1993-04-21,3.25,CLIC
1993-04-22,9.71,CLIC
1993-04-23,7.57,CLIC
1993-04-24,10.16,CLIC
1993-04-25,10.67,CLIC
1993-04-26,4.48,CLIC
1993-04-27,4.57,CLIC
1993-04-28,3.77,CLIC
1993-04-29,4.33,CLIC
1993-04-30,2.85,CLIC
1993-05-01,7.73,CLIC
1993-05-02,10.07,CLIC
1993-05-03,10.65,CLIC
1993-05-04,4.3,CLIC
1993-05-05,6.75,CLIC
1993-05-06,7.61,CLIC
1993-05-07,3.51,CLIC
1993-05-08,7.96,CLIC
1993-05-09,8.69,CLIC
1993-05-10,6.26,CLIC
1993-05-11,10.93,CLIC
1993-05-12,7.99,CLIC
1993-05-13,6.16,CLIC
1993-05-14,11.82,CLIC
1993-05-15,6.16,CLIC
1993-05-16,3.9,CLIC
1993-05-17,3.03,CLIC
1993-05-18,7.19,CLIC
1993-05-19,8.37,CLIC
1993-05-20,6.76,CLIC
1993-05-21,5.59,CLIC
1993-05-22,4.56,CLIC
1993-05-23,5.62,CLIC
1993-05-24,11.28,CLIC
1993-05-25,1.71,CLIC
1993-05-26,1.8,CLIC
1993-05-27,5.63,CLIC
1993-05-28,6.46,CLIC
1993-05-29,7.6,CLIC
1993-05-30,9.06,CLIC
1993-05-31,12.01,CLIC
1993-06-01,8.82,CLIC
1993-06-02,11.49,CLIC
1993-06-03,10.58,CLIC
1993-06-04,8.07,CLIC
1993-06-05,10.28,CLIC
1993-06-06,10.83,CLIC
1993-06-07,8.24,CLIC
1993-06-08,9.14,CLIC
1993-06-09,5.53,CLIC
1993-06-10,0.18,CLIC
1993-06-11,0.4,CLIC
1993-06-12,2.38,CLIC
1993-06-13,3.98,CLIC
1993-06-14,7.31,CLIC
1993-06-15,3.79,CLIC
1993-06-16,5.58,CLIC
1993-06-17,9.51,CLIC
1993-06-18,7.13,CLIC
1993-06-19,10.5,CLIC
1993-06-20,2.8,CLIC
1993-06-21,0.38,CLIC
1993-06-22,0.83,CLIC
1993-06-23,3.97,CLIC
1993-06-24,4.12,CLIC
1993-06-25,3.33,CLIC
1993-06-26,6.28,CLIC
1993-06-27,3.95,CLIC
1993-06-28,8.2,CLIC
1993-06-29,7.38,CLIC
1993-06-30,6.24,CLIC
1993-07-01,8.61,CLIC
1993-07-02,8.1,CLIC
1993-07-03,7.72,CLIC
1993-07-04,5.53,CLIC
1993-07-05,9.46,CLIC
1993-07-06,9.75,CLIC
1993-07-07,10.66,CLIC
1993-07-08,9.2,CLIC
1993-07-09,8.88,CLIC
1993-07-10,10.02,CLIC
1993-07-11,9.91,CLIC
1993-07-12,8.57,CLIC
1993-07-13,9.62,CLIC
1993-07-14,7.03,CLIC
1993-07-22,9.69,CLIC
1993-07-23,11.18,CLIC
1993-07-24,10.87,CLIC
1993-07-25,10.72,CLIC
1993-07-26,9.98,CLIC
1993-07-27,9.36,CLIC
1993-07-28,9.36,CLIC
1993-07-29,10.29,CLIC
1993-07-30,7.43,CLIC
1993-07-31,9.69,CLIC
1993-08-01,10.4,CLIC
1993-08-02,5.34,CLIC
1993-08-03,11.55,CLIC
1993-08-04,11.38,CLIC
1993-08-05,10.27,CLIC
1993-08-06,11.52,CLIC
1993-08-07,10.43,CLIC
1993-08-08,10.5,CLIC
1993-08-09,7.83,CLIC
1993-08-10,8.83,CLIC
1993-08-11,10.91,CLIC
1993-08-12,9.86,CLIC
1993-08-13,10.05,CLIC
1993-08-14,10.75,CLIC
1993-08-15,13.47,CLIC
1993-08-16,9.96,CLIC
1993-08-17,11.75,CLIC
1993-08-18,14.74,CLIC
1993-08-19,8.44,CLIC
1993-08-20,10.99,CLIC
1993-08-21,10.73,CLIC
1993-08-22,9.68,CLIC
1993-08-23,7.06,CLIC
1993-08-24,4.51,CLIC
1993-08-25,7.56,CLIC
1993-08-26,8.76,CLIC
1993-08-27,4.4,CLIC
1993-08-28,11.65,CLIC
1993-08-29,12.55,CLIC
1993-08-30,11.2,CLIC
1993-08-31,5.35,CLIC
1993-09-01,6.25,CLIC
1993-09-02,6.61,CLIC
1993-09-03,9.06,CLIC
1993-09-04,6.9,CLIC
1993-09-05,7.37,CLIC
1993-09-06,1.06,CLIC
1993-09-07,2.18,CLIC
1993-09-08,5.88,CLIC
1993-09-09,5.29,CLIC
1993-09-10,6.61,CLIC
1993-09-11,5.16,CLIC
1993-09-12,2.89,CLIC
1993-09-13,3.82,CLIC
1993-09-14,8.81,CLIC
1993-09-15,3.48,CLIC
1993-09-16,5.06,CLIC
1993-09-17,5.46,CLIC
1993-09-18,6.07,CLIC
1993-09-19,5.95,CLIC
1993-09-20,3.62,CLIC
1993-09-21,2.74,CLIC
1993-09-22,3.45,CLIC
1993-09-23,5.22,CLIC
1993-09-24,7.64,CLIC
1993-09-25,5.87,CLIC
1993-09-26,5.85,CLIC
1993-09-27,3.95,CLIC
1993-09-28,3.54,CLIC
1993-09-29,6.07,CLIC
1993-09-30,5.87,CLIC
1993-10-01,5.87,CLIC
1993-10-02,7.15,CLIC
1993-10-03,5.67,CLIC
1993-10-04,3.9,CLIC
1993-10-05,8.6,CLIC
1993-10-06,5.55,CLIC
1993-10-07,3.09,CLIC
1993-10-08,5.06,CLIC
1993-10-09,4.93,CLIC
1993-10-10,4.07,CLIC
1993-10-11,4.53,CLIC
1993-10-12,5.21,CLIC
1993-10-13,3.2,CLIC
1993-10-14,6.81,CLIC
1993-10-15,4.05,CLIC
1993-10-16,4.81,CLIC
1993-10-17,4.01,CLIC
1993-10-18,4.16,CLIC
1993-10-19,3.65,CLIC
1993-10-20,2.73,CLIC
1993-10-21,3.7,CLIC
1993-10-22,4.75,CLIC
1993-10-23,4.42,CLIC
1993-10-24,4.05,CLIC
1993-10-25,5.35,CLIC
1993-10-26,5,CLIC
1993-10-27,0.95,CLIC
1993-10-28,1.3,CLIC
1993-10-29,8.75,CLIC
1993-10-30,2.73,CLIC
1993-10-31,1.17,CLIC
1993-11-01,4.5,CLIC
1993-11-02,1.65,CLIC
1993-11-03,1.65,CLIC
1993-11-04,1.75,CLIC
1993-11-05,5.85,CLIC
1993-11-06,2.55,CLIC
1993-11-07,1.5,CLIC
1993-11-08,2.1,CLIC
1993-11-09,0.7,CLIC
1993-11-10,0.6,CLIC
1993-11-11,0.1,CLIC
1993-11-12,1.4,CLIC
1993-11-13,5.35,CLIC
1993-11-14,3.75,CLIC
1993-11-15,3.1,CLIC
1993-11-16,3.85,CLIC
1993-11-17,1.75,CLIC
1993-11-18,4.45,CLIC
1993-11-19,4.75,CLIC
1993-11-20,4.5,CLIC
1993-11-21,2.7,CLIC
1993-11-22,0.28,CLIC
1993-11-23,2.7,CLIC
1993-11-24,0.72,CLIC
1993-11-25,0.1,CLIC
1993-11-26,1.03,CLIC
1993-11-27,2.52,CLIC
1993-11-28,3.15,CLIC
1993-11-29,2.16,CLIC
1993-11-30,4.29,CLIC
1993-12-01,1.55,CLIC
1993-12-02,2.2,CLIC
1993-12-03,5.3,CLIC
1993-12-04,5.09,CLIC
1993-12-05,2.2,CLIC
1993-12-06,2.7,CLIC
1993-12-07,3,CLIC
1993-12-08,0.7,CLIC
1993-12-09,2.9,CLIC
1993-12-10,5.3,CLIC
1993-12-11,3.1,CLIC
1993-12-12,3.05,CLIC
1993-12-13,4.2,CLIC
1993-12-14,4.63,CLIC
1993-12-15,2.27,CLIC
1993-12-16,2.02,CLIC
1993-12-17,1.5,CLIC
1993-12-18,0.33,CLIC
1993-12-19,3.35,CLIC
1993-12-20,4.65,CLIC
1993-12-21,2.68,CLIC
1993-12-22,2.57,CLIC
1993-12-23,2.2,CLIC
1993-12-24,2.3,CLIC
1993-12-25,2.95,CLIC
1993-12-26,3.2,CLIC
1993-12-27,1.5,CLIC
1993-12-28,0.9,CLIC
1993-12-29,1.1,CLIC
1993-12-30,0.4,CLIC
1993-12-31,0.7,CLIC
1994-06-01,6.8,CLIC
1994-06-02,10.75,CLIC
1994-06-03,6.5,CLIC
1994-06-04,10.3,CLIC
1994-06-05,2.34,CLIC
1994-06-06,8.9,CLIC
1994-06-07,8.4,CLIC
1994-06-08,10.4,CLIC
1994-06-09,9.75,CLIC
1994-06-10,9.31,CLIC
1994-06-11,8.14,CLIC
1994-06-12,5,CLIC
1994-06-13,4.3,CLIC
1994-06-14,6.55,CLIC
1994-06-15,4.65,CLIC
1994-06-16,4.6,CLIC
1994-06-17,8.25,CLIC
1994-06-18,7.45,CLIC
1994-06-19,8.1,CLIC
1994-06-20,7.7,CLIC
1994-06-21,6.45,CLIC
1994-06-22,6.4,CLIC
1994-06-23,8.95,CLIC
1994-06-24,8.8,CLIC
1994-06-25,7.45,CLIC
1994-06-26,9.13,CLIC
1994-06-27,12.03,CLIC
1994-06-28,13.37,CLIC
1994-06-29,14.5,CLIC
1994-06-30,12.1,CLIC
1994-07-01,13.4,CLIC
1994-07-02,11.72,CLIC
1994-07-03,11.05,CLIC
1994-07-04,12.95,CLIC
1994-07-05,8.08,CLIC
1994-07-06,12.57,CLIC
1994-07-07,11.7,CLIC
1994-07-08,12.95,CLIC
1994-07-09,9.51,CLIC
1994-07-10,13.44,CLIC
1994-07-11,9.97,CLIC
1994-07-12,9.3,CLIC
1994-07-13,10.45,CLIC
1994-07-14,6.99,CLIC
1994-07-15,9.01,CLIC
1994-07-16,9.9,CLIC
1994-07-17,12.82,CLIC
1994-07-18,12.33,CLIC
1994-07-19,12.02,CLIC
1994-07-20,12.88,CLIC
1994-07-21,11.35,CLIC
1994-07-22,12.5,CLIC
1994-07-23,12.95,CLIC
1994-07-24,10.55,CLIC
1994-07-25,12.35,CLIC
1994-07-26,12.65,CLIC
1994-07-27,9.35,CLIC
1994-07-28,9.4,CLIC
1994-07-29,13.3,CLIC
1994-07-30,5.4,CLIC
1994-07-31,9.85,CLIC
1994-08-01,7.8,CLIC
1994-08-02,6.5,CLIC
1994-08-03,6.7,CLIC
1994-08-04,8.15,CLIC
1994-08-05,7.8,CLIC
1994-08-06,5.55,CLIC
1994-08-07,7.65,CLIC
1994-08-08,9.77,CLIC
1994-08-09,7.03,CLIC
1994-08-10,6.85,CLIC
1994-08-11,7.7,CLIC
1994-08-12,9.23,CLIC
1994-08-13,6.93,CLIC
1994-08-14,7.82,CLIC
1994-08-15,4.58,CLIC
1994-08-16,9.32,CLIC
1994-08-17,6.75,CLIC
1994-08-18,10.2,CLIC
1994-08-19,11.09,CLIC
1994-08-20,10.21,CLIC
1994-08-21,9.98,CLIC
1994-08-22,7.97,CLIC
1994-08-23,9.85,CLIC
1994-08-24,8.55,CLIC
1994-08-25,7.8,CLIC
1994-08-26,5.72,CLIC
1994-08-27,10.23,CLIC
1994-08-28,7.95,CLIC
1994-08-29,8.82,CLIC
1994-08-30,10.23,CLIC
1994-08-31,7.55,CLIC
1994-09-01,3.06,CLIC
1994-09-02,4.1,CLIC
1994-09-03,6.7,CLIC
1994-09-04,4.3,CLIC
1994-09-05,5.2,CLIC
1994-09-06,5.08,CLIC
1994-09-07,8.7,CLIC
1994-09-08,1.8,CLIC
1994-09-09,3.38,CLIC
1994-09-10,5.26,CLIC
1994-09-11,7.15,CLIC
1994-09-12,3.14,CLIC
1994-09-13,3.14,CLIC
1994-09-14,4.2,CLIC
1994-09-15,7,CLIC
1994-09-16,3.05,CLIC
1994-09-17,2.1,CLIC
1994-09-18,4.84,CLIC
1994-09-19,8.84,CLIC
1994-09-20,6.67,CLIC
1994-09-21,5.55,CLIC
1994-09-22,6.18,CLIC
1994-09-23,3.99,CLIC
1994-09-24,4.58,CLIC
1994-09-25,6.9,CLIC
1994-09-26,5.2,CLIC
1994-09-27,4.85,CLIC
1994-09-28,4.05,CLIC
1994-09-29,4.55,CLIC
1994-09-30,4.25,CLIC
1994-10-01,8.7,CLIC
1994-10-02,8.7,CLIC
1994-10-03,5.7,CLIC
1994-10-04,7.3,CLIC
1994-10-05,9.27,CLIC
1994-10-06,4.93,CLIC
1994-10-07,4.3,CLIC
1994-10-08,0.84,CLIC
1994-10-09,1.91,CLIC
1994-10-10,4.15,CLIC
1994-10-16,4.8,CLIC
1994-10-17,5.85,CLIC
1994-10-18,6.28,CLIC
1994-10-19,4.67,CLIC
1994-10-20,6.07,CLIC
1994-10-21,5.03,CLIC
1994-10-22,6.1,CLIC
1994-10-23,5.6,CLIC
1994-10-24,7.95,CLIC
1994-10-25,2.25,CLIC
1994-10-26,1.45,CLIC
1994-10-27,0.3,CLIC
1994-11-01,3.7,CLIC
1994-11-02,3.75,CLIC
1994-11-03,5.75,CLIC
1994-11-04,5.66,CLIC
1994-11-05,5.68,CLIC
1994-11-06,6.34,CLIC
1994-11-07,1.22,CLIC
1994-11-08,3.35,CLIC
1994-11-09,7.8,CLIC
1994-11-10,5.9,CLIC
1994-11-11,1.1,CLIC
1994-11-12,1.15,CLIC
1994-11-13,2.5,CLIC
1994-11-14,1,CLIC
1994-11-15,4.1,CLIC
1994-11-16,5.4,CLIC
1994-11-17,2.15,CLIC
1994-11-18,2,CLIC
1994-11-19,5.65,CLIC
1994-11-20,6.13,CLIC
1994-11-21,3.12,CLIC
1994-11-22,2.35,CLIC
1994-11-23,1.8,CLIC
1994-11-24,0.23,CLIC
1994-11-25,0.52,CLIC
1994-11-26,2.02,CLIC
1994-11-27,6.43,CLIC
1994-11-28,3.8,CLIC
1994-11-29,3.07,CLIC
1994-11-30,1.28,CLIC
1994-12-01,1.28,CLIC
1994-12-02,2.85,CLIC
1994-12-03,1.95,CLIC
1994-12-04,4.13,CLIC
1994-12-05,5.24,CLIC
1994-12-06,4.61,CLIC
1994-12-07,3.82,CLIC
1994-12-08,2.1,CLIC
1994-12-09,2.95,CLIC
1994-12-10,1.25,CLIC
1994-12-11,1.23,CLIC
1994-12-12,3.53,CLIC
1994-12-13,1.65,CLIC
1994-12-14,2.05,CLIC
1994-12-15,2,CLIC
1994-12-16,1.95,CLIC
1994-12-17,1.15,CLIC
1994-12-18,2.5,CLIC
1994-12-19,0.9,CLIC
1994-12-20,0.2,CLIC
1994-12-21,1.3,CLIC
1994-12-22,1.85,CLIC
1994-12-23,2.73,CLIC
1994-12-24,2.57,CLIC
1994-12-25,0.85,CLIC
1994-12-26,1.35,CLIC
1994-12-27,2.13,CLIC
1994-12-28,4.22,CLIC
1994-12-29,4.7,CLIC
1994-12-30,1.2,CLIC
1994-12-31,0.9,CLIC
1995-01-01,1.3,CLIC
1995-01-02,1.75,CLIC
1995-01-03,1.27,CLIC
1995-01-04,1.08,CLIC
1995-01-05,1.04,CLIC
1995-01-06,0.47,CLIC
1995-01-07,1.09,CLIC
1995-01-08,3.68,CLIC
1995-01-09,2.77,CLIC
1995-01-10,1.93,CLIC
1995-01-11,3.29,CLIC
1995-01-12,1.88,CLIC
1995-01-13,1.05,CLIC
1995-01-14,4,CLIC
1995-01-15,3,CLIC
1995-01-16,2.8,CLIC
1995-01-17,2.1,CLIC
1995-01-18,2.2,CLIC
1995-01-19,2.75,CLIC
1995-01-20,2.45,CLIC
1995-01-21,2.33,CLIC
1995-01-22,4.53,CLIC
1995-01-23,5.7,CLIC
1995-01-24,0.29,CLIC
1995-01-25,1.7,CLIC
1995-01-26,1.05,CLIC
1995-01-27,2.26,CLIC
1995-01-28,5.24,CLIC
1995-01-29,5.6,CLIC
1995-01-30,2.5,CLIC
1995-01-31,4.05,CLIC
1995-02-01,5.19,CLIC
1995-02-02,4.61,CLIC
1995-02-03,10.6,CLIC
1995-02-04,4.17,CLIC
1995-02-05,5.3,CLIC
1995-02-06,4.61,CLIC
1995-02-07,4.44,CLIC
1995-02-08,1.37,CLIC
1995-02-09,0.66,CLIC
1995-02-10,2.44,CLIC
1995-02-11,7.7,CLIC
1995-02-12,0.63,CLIC
1995-02-13,1.99,CLIC
1995-02-14,2.18,CLIC
1995-02-15,3.25,CLIC
1995-02-16,5.65,CLIC
1995-02-17,0.64,CLIC
1995-02-18,1.01,CLIC
1995-02-19,4.15,CLIC
1995-02-20,2.85,CLIC
1995-02-21,4.3,CLIC
1995-02-22,4.34,CLIC
1995-02-23,6.1,CLIC
1995-02-24,5.51,CLIC
1995-02-25,4.95,CLIC
1995-02-26,5.1,CLIC
1995-02-27,1.7,CLIC
1995-02-28,6.03,CLIC
1995-03-01,1.25,CLIC
1995-03-02,0.74,CLIC
1995-03-03,0.36,CLIC
1995-03-04,0.65,CLIC
1995-03-05,3.2,CLIC
1995-03-06,3.05,CLIC
1995-03-07,8.65,CLIC
1995-03-08,6.25,CLIC
1995-03-09,5.2,CLIC
1995-03-10,4.8,CLIC
1995-03-11,3.65,CLIC
1995-03-12,8.25,CLIC
1995-03-13,9.55,CLIC
1995-03-14,7.2,CLIC
1995-03-15,7.9,CLIC
1995-03-16,8.48,CLIC
1995-03-17,6.32,CLIC
1995-03-18,5.6,CLIC
1995-03-19,8.56,CLIC
1995-03-20,7.99,CLIC
1995-03-21,9.6,CLIC
1995-03-22,9.2,CLIC
1995-03-23,8.4,CLIC
1995-03-24,7.6,CLIC
1995-03-25,7.9,CLIC
1995-03-26,5.4,CLIC
1995-03-27,1.65,CLIC
1995-03-28,1.7,CLIC
1995-03-29,0.95,CLIC
1995-03-30,0.5,CLIC
1995-03-31,0.62,CLIC
1995-04-01,0.38,CLIC
1995-04-02,0.7,CLIC
1995-04-03,2.45,CLIC
1995-04-04,6.25,CLIC
1995-04-05,6.5,CLIC
1995-04-06,8.45,CLIC
1995-04-07,8.2,CLIC
1995-04-08,7.5,CLIC
1995-04-09,8.55,CLIC
1995-04-10,14.55,CLIC
1995-04-11,8,CLIC
1995-04-12,9.05,CLIC
1995-04-13,8.75,CLIC
1995-04-14,5.35,CLIC
1995-04-15,10.3,CLIC
1995-04-16,10.15,CLIC
1995-04-17,10.2,CLIC
1995-04-18,9.85,CLIC
1995-04-19,9.9,CLIC
1995-04-20,12.45,CLIC
1995-04-21,9.65,CLIC
1995-04-22,14.35,CLIC
1995-04-23,7.71,CLIC
1995-04-24,8.08,CLIC
1995-04-25,5.41,CLIC
1995-04-26,5.72,CLIC
1995-04-27,4.73,CLIC
1995-04-28,7.75,CLIC
1995-04-29,5.85,CLIC
1995-04-30,9,CLIC
1995-05-01,9,CLIC
1995-05-02,10.87,CLIC
1995-05-03,0.16,CLIC
1995-05-04,3.18,CLIC
1995-05-05,5.89,CLIC
1995-05-06,3.38,CLIC
1995-05-07,3.13,CLIC
1995-05-08,6.59,CLIC
1995-05-09,7.1,CLIC
1995-05-10,6.7,CLIC
1995-05-11,4.05,CLIC
1995-05-12,10.65,CLIC
1995-05-13,14.85,CLIC
1995-05-14,10.19,CLIC
1995-05-15,10.36,CLIC
1995-05-16,11.98,CLIC
1995-05-17,9.52,CLIC
1995-05-18,14.75,CLIC
1995-05-19,11.68,CLIC
1995-05-20,10.72,CLIC
1995-05-21,7.2,CLIC
1995-05-22,8.34,CLIC
1995-05-23,6.96,CLIC
1995-05-24,6.3,CLIC
1995-05-25,1,CLIC
1995-05-26,3.93,CLIC
1995-05-27,5.02,CLIC
1995-05-28,6.66,CLIC
1995-05-29,5.93,CLIC
1995-05-30,8.96,CLIC
1995-05-31,7.62,CLIC
1995-06-01,7.52,CLIC
1995-06-02,8.17,CLIC
1995-06-03,7.96,CLIC
1995-06-04,11.34,CLIC
1995-06-05,5.7,CLIC
1995-06-06,6.08,CLIC
1995-06-07,9.88,CLIC
1995-06-08,11.02,CLIC
1995-06-09,10.17,CLIC
1995-06-10,6.43,CLIC
1995-06-11,4.62,CLIC
1995-06-12,7,CLIC
1995-06-13,6.98,CLIC
1995-06-14,8.7,CLIC
1995-06-15,9.97,CLIC
1995-06-16,7.1,CLIC
1995-06-17,6.9,CLIC
1995-06-18,6.75,CLIC
1995-06-19,2.55,CLIC
1995-06-20,5.76,CLIC
1995-06-21,2.78,CLIC
1995-06-22,5.46,CLIC
1995-06-23,7.95,CLIC
1995-06-24,10.9,CLIC
1995-06-25,10.59,CLIC
1995-06-26,12.76,CLIC
1995-06-27,11.14,CLIC
1995-06-28,10.86,CLIC
1995-06-29,7.55,CLIC
1995-06-30,7.4,CLIC
1995-07-01,4.4,CLIC
1995-07-02,8.14,CLIC
1995-07-03,8.26,CLIC
1995-07-04,9.65,CLIC
1995-07-05,10.45,CLIC
1995-07-06,9.15,CLIC
1995-07-07,8.45,CLIC
1995-07-08,8.25,CLIC
1995-07-09,10.8,CLIC
1995-07-10,11.84,CLIC
1995-07-11,11.81,CLIC
1995-07-12,10.05,CLIC
1995-07-13,9.55,CLIC
1995-07-14,10.81,CLIC
1995-07-15,11.7,CLIC
1995-07-16,7.1,CLIC
1995-07-17,6.1,CLIC
1995-07-18,5.65,CLIC
1995-07-19,6.65,CLIC
1995-07-20,10.7,CLIC
1995-07-21,13.05,CLIC
1995-07-22,8.55,CLIC
1995-07-23,11.05,CLIC
1995-07-24,12.1,CLIC
1995-07-25,11.9,CLIC
1995-07-26,10.06,CLIC
1995-07-27,11.92,CLIC
1995-07-28,11.65,CLIC
1995-07-29,11.1,CLIC
1995-07-30,7.9,CLIC
1995-07-31,10.15,CLIC
1995-08-01,10.15,CLIC
1995-08-02,9.95,CLIC
1995-08-03,3.55,CLIC
1995-08-04,8.8,CLIC
1995-08-05,6.4,CLIC
1995-08-06,3.65,CLIC
1995-08-07,7.35,CLIC
1995-08-08,9.4,CLIC
1995-08-09,7.4,CLIC
1995-08-10,2.85,CLIC
1995-08-11,2.3,CLIC
1995-08-12,2.97,CLIC
1995-08-13,4.26,CLIC
1995-08-14,5.42,CLIC
1995-08-15,6.79,CLIC
1995-08-16,5.62,CLIC
1995-08-17,6.18,CLIC
1995-08-18,5.06,CLIC
1995-08-19,6.1,CLIC
1995-08-20,9.39,CLIC
1995-08-21,6.81,CLIC
1995-08-22,7.18,CLIC
1995-08-23,7.32,CLIC
1995-08-24,10.9,CLIC
1995-08-25,4.54,CLIC
1995-08-26,7.21,CLIC
1995-08-27,3.05,CLIC
1995-08-28,3.24,CLIC
1995-08-29,7.01,CLIC
1995-08-30,6.35,CLIC
1995-08-31,7,CLIC
1995-09-01,1,CLIC
1995-09-02,1.73,CLIC
1995-09-03,3.57,CLIC
1995-09-04,4.78,CLIC
1995-09-05,7.07,CLIC
1995-09-06,6.8,CLIC
1995-09-07,7.65,CLIC
1995-09-08,7.97,CLIC
1995-09-09,8.92,CLIC
1995-09-10,10.08,CLIC
1995-09-11,7.84,CLIC
1995-09-12,6.2,CLIC
1995-09-13,3.88,CLIC
1995-09-14,3.92,CLIC
1995-09-15,4.86,CLIC
1995-09-16,6.24,CLIC
1995-09-17,4.88,CLIC
1995-09-18,6.07,CLIC
1995-09-19,6.7,CLIC
1995-09-20,7.7,CLIC
