Estación: ,C19096,LA HUASTECA.STA.CATARINA
2012-04-02,4.87,CLIC
2012-04-03,5.12,CLIC
2012-04-04,3.87,CLIC
2012-04-05,4.13,CLIC
2012-04-06,4.01,CLIC
2012-04-07,2.97,CLIC
2012-04-08,3.96,CLIC
2012-04-09,3.01,CLIC
2012-04-10,2.92,CLIC
2012-04-11,3.07,CLIC
2012-04-12,3.98,CLIC
2012-04-13,2.97,CLIC
2012-04-14,4.02,CLIC
2012-04-15,4.12,CLIC
2012-04-16,3.92,CLIC
2012-04-17,4.9,CLIC
2012-04-18,4.12,CLIC
2012-04-19,2.87,CLIC
2012-04-20,4.01,CLIC
2012-04-21,6.03,CLIC
2012-04-22,7.09,CLIC
2012-04-23,4.71,CLIC
2012-04-24,5.26,CLIC
2012-04-25,4.79,CLIC
2012-04-26,6.21,CLIC
2012-04-27,5.97,CLIC
2012-04-28,5.34,CLIC
2012-04-29,5.01,CLIC
2012-04-30,4.05,CLIC
2012-05-01,2.89,CLIC
2012-05-02,3.03,CLIC
2012-05-03,3.08,CLIC
2012-05-04,1.99,CLIC
2012-05-05,3.99,CLIC
2012-05-06,6.99,CLIC
2012-05-07,7.93,CLIC
2012-05-08,8.01,CLIC
2012-05-09,4.01,CLIC
2012-05-10,8.08,CLIC
2012-05-11,7.89,CLIC
2012-05-12,3.09,CLIC
2012-05-13,2.88,CLIC
2012-05-14,8.08,CLIC
2012-05-15,6.97,CLIC
2012-05-16,3.01,CLIC
2012-05-17,3.04,CLIC
2012-05-18,2.94,CLIC
2012-05-19,3.04,CLIC
2012-05-20,3,CLIC
2012-05-21,5.06,CLIC
2012-05-22,5.99,CLIC
2012-05-23,8.04,CLIC
2012-05-24,7.96,CLIC
2012-05-25,5.98,CLIC
2012-05-26,5.95,CLIC
2012-05-27,4.05,CLIC
2012-05-28,4.97,CLIC
2012-05-29,7.02,CLIC
2012-05-30,7.03,CLIC
2012-05-31,7.97,CLIC
2012-06-01,3.01,CLIC
2012-06-02,2.04,CLIC
2012-06-03,0.95,CLIC
2012-06-04,4.01,CLIC
2012-06-05,4.93,CLIC
2012-06-06,7.1,CLIC
2012-06-07,5.93,CLIC
2012-06-08,7.03,CLIC
2012-06-09,6.98,CLIC
2012-06-10,7.02,CLIC
2012-06-11,10.03,CLIC
2012-06-12,6.97,CLIC
2012-06-13,6.03,CLIC
2012-06-14,7.65,CLIC
2012-06-15,6.33,CLIC
2012-06-16,6.94,CLIC
2012-06-17,7.13,CLIC
2012-06-18,5.97,CLIC
2012-06-19,5.96,CLIC
2012-06-20,7.74,CLIC
2012-06-21,6.29,CLIC
2012-06-22,6.9,CLIC
2012-06-23,7.1,CLIC
2012-06-24,6.97,CLIC
2012-06-25,7.09,CLIC
2012-06-26,6.9,CLIC
2012-06-27,8.04,CLIC
2012-06-28,6.97,CLIC
2012-06-29,7.03,CLIC
2012-06-30,2.04,CLIC
2012-07-01,4.03,CLIC
2012-07-02,3.93,CLIC
2012-07-03,3.98,CLIC
2012-07-04,8.11,CLIC
2012-07-05,7.9,CLIC
2012-07-06,6.1,CLIC
2012-07-07,7.91,CLIC
2012-07-08,8.03,CLIC
2012-07-09,6.97,CLIC
2012-07-10,6.98,CLIC
2012-07-11,4.06,CLIC
2012-07-12,1.05,CLIC
2012-07-13,5.79,CLIC
2012-07-14,5.1,CLIC
2012-07-15,8.05,CLIC
2012-07-16,4.94,CLIC
2012-07-17,6.99,CLIC
2012-07-18,4.98,CLIC
2012-07-19,4.97,CLIC
2012-07-20,6.99,CLIC
2012-07-21,6.04,CLIC
2012-07-22,4.96,CLIC
2012-07-23,7.06,CLIC
2012-07-24,7.97,CLIC
2012-07-25,5.98,CLIC
2012-07-26,8.02,CLIC
2012-07-27,4.78,CLIC
2012-07-28,7.23,CLIC
2012-07-29,7.99,CLIC
2012-07-30,6.91,CLIC
2012-07-31,6.83,CLIC
2012-08-01,9.23,CLIC
2012-08-02,7.99,CLIC
2012-08-03,9.03,CLIC
2012-08-04,7.97,CLIC
2012-08-05,6.97,CLIC
2012-08-06,6.04,CLIC
2012-08-07,5.98,CLIC
2012-08-08,5.04,CLIC
2012-08-09,7.97,CLIC
2012-08-10,9.09,CLIC
2012-08-11,5.99,CLIC
2012-08-12,4.95,CLIC
2012-08-13,6.99,CLIC
2012-08-14,8.93,CLIC
2012-08-15,8.1,CLIC
2012-08-16,7.03,CLIC
2012-08-17,5.97,CLIC
2012-08-18,5.68,CLIC
2012-08-19,7.36,CLIC
2012-08-20,2.96,CLIC
2012-08-21,3.97,CLIC
2012-08-22,4.03,CLIC
2012-08-23,1,CLIC
2012-08-24,4.03,CLIC
2012-08-25,1.98,CLIC
2012-08-26,3.02,CLIC
2012-08-27,2.97,CLIC
2012-08-28,4.98,CLIC
2012-08-29,5.1,CLIC
2012-08-30,6.93,CLIC
2012-08-31,5.96,CLIC
2012-09-01,3.83,CLIC
2012-09-02,3.47,CLIC
2012-09-03,4.75,CLIC
2012-09-04,5.98,CLIC
2012-09-05,3.98,CLIC
2012-09-06,6.01,CLIC
2012-09-07,3.94,CLIC
2012-09-08,4.06,CLIC
2012-09-09,4.51,CLIC
2012-09-10,4.97,CLIC
2012-09-11,5.05,CLIC
2012-09-12,4.91,CLIC
2012-09-13,2.89,CLIC
2012-09-15,1.28,CLIC
2012-09-16,1.73,CLIC
2012-09-17,2.03,CLIC
2012-09-18,2.97,CLIC
2012-09-19,2.01,CLIC
2012-09-20,3.86,CLIC
2012-09-21,2.4,CLIC
2012-09-22,3.76,CLIC
2012-09-23,11.06,CLIC
2012-09-24,1.18,CLIC
2012-09-25,2.76,CLIC
2012-09-26,2.52,CLIC
2012-09-27,2.95,CLIC
2012-09-28,2.56,CLIC
2012-09-29,2.99,CLIC
2012-09-30,3,CLIC
2012-10-01,6.08,CLIC
2012-10-02,2.93,CLIC
2012-10-03,3.99,CLIC
2012-10-04,4,CLIC
2012-10-05,5.99,CLIC
2012-10-06,4.01,CLIC
2012-10-07,1.99,CLIC
2012-10-08,1.79,CLIC
2012-10-09,1.96,CLIC
2012-10-10,3.26,CLIC
2012-10-11,3.79,CLIC
2012-10-12,3.2,CLIC
2012-10-13,3.01,CLIC
2012-10-14,5.26,CLIC
2012-10-15,1.3,CLIC
2012-10-16,1.95,CLIC
2012-10-17,2.35,CLIC
2012-10-18,3.65,CLIC
2012-10-19,3.36,CLIC
2012-10-20,3.29,CLIC
2012-10-21,3.3,CLIC
2012-10-22,2.81,CLIC
2012-10-23,2.23,CLIC
2012-10-24,2.03,CLIC
2012-10-25,1.97,CLIC
2012-10-26,0.98,CLIC
2012-10-27,1.03,CLIC
2012-10-28,1.99,CLIC
2012-10-29,1.98,CLIC
2012-10-30,3.09,CLIC
2012-10-31,1.96,CLIC
2012-11-01,3.04,CLIC
2012-11-02,1.99,CLIC
2012-11-03,1.05,CLIC
2012-11-04,1.91,CLIC
2012-11-05,2.1,CLIC
2012-11-06,2.98,CLIC
2012-11-07,0.98,CLIC
2012-11-08,1.01,CLIC
2012-11-09,1.94,CLIC
2012-11-10,1.98,CLIC
2012-11-11,2.06,CLIC
2012-11-12,1.97,CLIC
2012-11-13,2.04,CLIC
2012-11-14,2,CLIC
2012-11-15,0.3,CLIC
2012-11-16,0.74,CLIC
2012-11-17,1.98,CLIC
2012-11-18,1.98,CLIC
2012-11-19,0.95,CLIC
2012-11-20,2.03,CLIC
2012-11-21,2.35,CLIC
2012-11-22,3.01,CLIC
2012-11-23,1.52,CLIC
2012-11-24,2,CLIC
2012-11-25,1.02,CLIC
2012-11-26,0.5,CLIC
2012-11-27,2.31,CLIC
2012-11-28,1.03,CLIC
2012-11-29,1.7,CLIC
2012-11-30,2.17,CLIC
2012-12-01,1.8,CLIC
2012-12-02,1.63,CLIC
2012-12-03,1.39,CLIC
2012-12-04,2.53,CLIC
2012-12-05,2.62,CLIC
2012-12-06,1.3,CLIC
2012-12-07,3.8,CLIC
2012-12-08,1.9,CLIC
2012-12-09,1.88,CLIC
2012-12-10,2.22,CLIC
2012-12-11,2,CLIC
2012-12-12,2,CLIC
2012-12-13,0.7,CLIC
2012-12-14,1.63,CLIC
2012-12-15,0.96,CLIC
2012-12-16,2.47,CLIC
2012-12-17,3.23,CLIC
2012-12-18,4.03,CLIC
2012-12-19,3.97,CLIC
2012-12-20,2.49,CLIC
2012-12-21,1.52,CLIC
2012-12-22,1.97,CLIC
2012-12-23,3.9,CLIC
2012-12-24,4.07,CLIC
2012-12-25,4,CLIC
2012-12-26,3.91,CLIC
2012-12-27,2.07,CLIC
2012-12-28,2.02,CLIC
2012-12-29,1.97,CLIC
2012-12-30,2.1,CLIC
2012-12-31,2.21,CLIC
2013-01-01,1,CLIC
2013-01-02,0.92,CLIC
2013-01-03,1.1,CLIC
2013-01-04,0.9,CLIC
2013-01-05,1.1,CLIC
2013-01-06,2.06,CLIC
2013-01-07,0.94,CLIC
2013-01-08,0.4,CLIC
2013-01-09,1.97,CLIC
2013-01-10,3.03,CLIC
2013-01-11,1.93,CLIC
2013-01-12,2.82,CLIC
2013-01-13,0.98,CLIC
2013-01-14,1.8,CLIC
2013-01-15,3.21,CLIC
2013-01-16,2.99,CLIC
2013-01-17,1.02,CLIC
2013-01-18,1.23,CLIC
2013-01-19,3.7,CLIC
2013-01-20,3.1,CLIC
2013-01-21,2.83,CLIC
2013-01-22,1.16,CLIC
2013-01-23,1.96,CLIC
2013-01-24,4.02,CLIC
2013-01-25,3.86,CLIC
2013-01-26,2.14,CLIC
2013-01-27,1.9,CLIC
2013-01-28,4.09,CLIC
2013-01-29,4.01,CLIC
2013-01-30,3.08,CLIC
2013-01-31,2.3,CLIC
2013-02-01,3.7,CLIC
2013-02-02,3.92,CLIC
2013-02-03,2.85,CLIC
2013-02-04,3.05,CLIC
2013-02-05,3.91,CLIC
2013-02-06,3.78,CLIC
2013-02-07,5.22,CLIC
2013-02-08,3.08,CLIC
2013-02-09,1.98,CLIC
2013-02-10,1.73,CLIC
2013-02-11,0.98,CLIC
2013-02-12,2.23,CLIC
2013-02-13,4.09,CLIC
2013-02-14,2.8,CLIC
2013-02-15,3.19,CLIC
2013-02-16,2.92,CLIC
2013-02-17,4.08,CLIC
2013-02-18,3.92,CLIC
2013-02-19,4.08,CLIC
2013-02-20,5.82,CLIC
2013-02-21,3.8,CLIC
2013-02-22,4.39,CLIC
2013-02-23,3.98,CLIC
2013-02-24,2.98,CLIC
2013-02-25,2.44,CLIC
2013-02-26,2.59,CLIC
2013-02-27,2.93,CLIC
2013-02-28,3.04,CLIC
2013-03-01,0.96,CLIC
2013-03-02,1.99,CLIC
2013-03-03,3.01,CLIC
2013-03-04,4.09,CLIC
2013-03-05,4.91,CLIC
2013-03-06,4.08,CLIC
2013-03-07,1.98,CLIC
2013-03-08,3.97,CLIC
2013-03-09,4.97,CLIC
2013-03-10,4.99,CLIC
2013-03-11,4.01,CLIC
2013-03-12,3.08,CLIC
2013-03-13,1.93,CLIC
2013-03-14,2.78,CLIC
2013-03-15,3.02,CLIC
2013-03-16,3.27,CLIC
2013-03-17,2.8,CLIC
2013-03-18,2.01,CLIC
2013-03-19,2.04,CLIC
2013-03-20,5.96,CLIC
2013-03-21,5.04,CLIC
2013-03-22,5.7,CLIC
2013-03-23,5.19,CLIC
2013-03-24,2.11,CLIC
2013-03-25,1.92,CLIC
2013-03-26,1.07,CLIC
2013-03-27,1.97,CLIC
2013-03-28,1.96,CLIC
2013-03-29,3.02,CLIC
2013-03-30,3.97,CLIC
2013-03-31,7.03,CLIC
2013-04-01,3.05,CLIC
2013-04-02,2.99,CLIC
2013-04-03,3.94,CLIC
2013-04-04,4.04,CLIC
2013-04-05,3.01,CLIC
2013-04-06,3.95,CLIC
2013-04-07,5.97,CLIC
2013-04-08,7.05,CLIC
2013-04-09,7.99,CLIC
2013-04-10,3.75,CLIC
2013-04-11,4.22,CLIC
2013-04-12,3.7,CLIC
2013-04-13,3.31,CLIC
2013-04-14,5.96,CLIC
2013-04-15,6.9,CLIC
2013-04-16,7.13,CLIC
2013-04-17,7.01,CLIC
2013-04-18,6.07,CLIC
2013-04-19,2.92,CLIC
2013-04-20,3.03,CLIC
2013-04-21,3.97,CLIC
2013-04-22,4.79,CLIC
2013-04-23,4.22,CLIC
2013-04-24,2.03,CLIC
2013-04-25,1,CLIC
2013-04-26,1.97,CLIC
2013-04-27,1.99,CLIC
2013-04-28,0.99,CLIC
2013-04-29,1.89,CLIC
2013-04-30,5.1,CLIC
2013-05-01,6.01,CLIC
2013-05-02,0.78,CLIC
2013-05-03,2.01,CLIC
2013-05-04,1.31,CLIC
2013-05-05,1.86,CLIC
2013-05-06,3.05,CLIC
2013-05-07,6.05,CLIC
2013-05-08,2.95,CLIC
2013-05-09,4.04,CLIC
2013-05-10,5,CLIC
2013-05-17,6.03,CLIC
2013-05-18,4.97,CLIC
2013-05-19,6.08,CLIC
2013-05-20,6.96,CLIC
2013-05-21,5.05,CLIC
2013-05-22,5.96,CLIC
2013-05-23,4.34,CLIC
2013-05-24,3.69,CLIC
2013-05-25,3.92,CLIC
2013-05-26,4,CLIC
2013-05-27,4.08,CLIC
2013-05-28,3.93,CLIC
2013-05-29,4.03,CLIC
2013-05-30,4.09,CLIC
2013-05-31,5.94,CLIC
2013-06-01,6.97,CLIC
2013-06-02,6.01,CLIC
2013-06-03,4.99,CLIC
2013-06-04,5.98,CLIC
2013-06-05,6.1,CLIC
2013-06-06,5.99,CLIC
2013-06-07,3.93,CLIC
2013-06-08,4.79,CLIC
2013-06-09,6.29,CLIC
2013-06-10,5.71,CLIC
2013-06-11,4.2,CLIC
2013-06-12,4.04,CLIC
2013-06-13,2.56,CLIC
2013-06-14,5.4,CLIC
2013-06-15,4.01,CLIC
2013-06-16,4.04,CLIC
2013-06-17,4.97,CLIC
2013-06-18,4.95,CLIC
2013-06-19,7.79,CLIC
2013-06-20,7.21,CLIC
2013-06-21,4.09,CLIC
2013-06-22,4.99,CLIC
2013-06-23,4.92,CLIC
2013-06-24,7,CLIC
2013-06-25,8.01,CLIC
2013-06-26,5.06,CLIC
2013-06-27,10.02,CLIC
2013-06-28,7.95,CLIC
2013-06-29,8.04,CLIC
2013-06-30,4.94,CLIC
2013-08-01,6.45,CLIC
2013-08-02,6.83,CLIC
2013-08-03,9.47,CLIC
2013-08-04,7.15,CLIC
2013-08-05,6.32,CLIC
2013-08-06,8.55,CLIC
2013-08-07,6.95,CLIC
2013-08-08,8.22,CLIC
2013-08-09,7.55,CLIC
2013-08-10,3.4,CLIC
2013-08-11,3.67,CLIC
2013-08-12,4.05,CLIC
2013-08-13,5.89,CLIC
2013-08-14,5.2,CLIC
2013-08-15,8.75,CLIC
2013-08-16,8.46,CLIC
2013-08-17,5.59,CLIC
2013-08-18,6.5,CLIC
2013-08-19,8.74,CLIC
2013-08-20,4.79,CLIC
2013-08-21,2.62,CLIC
2013-08-22,5.25,CLIC
2013-08-23,5.03,CLIC
2013-08-24,2.97,CLIC
2013-08-25,3.27,CLIC
2013-08-26,2.35,CLIC
2013-08-27,2.93,CLIC
2013-08-28,5.52,CLIC
2013-08-29,4.19,CLIC
2013-08-30,6.74,CLIC
2013-08-31,5.35,CLIC
2013-09-01,7.5,CLIC
2013-09-02,4.28,CLIC
2013-09-03,4.15,CLIC
2013-09-04,6.85,CLIC
2013-09-05,1.82,CLIC
2013-09-06,2.73,CLIC
2013-09-07,4.2,CLIC
2013-09-08,3.91,CLIC
2013-09-09,3.06,CLIC
2013-09-10,1.92,CLIC
2013-09-11,4.12,CLIC
2013-09-12,0.29,CLIC
2013-09-13,6.24,CLIC
2013-09-14,0.23,CLIC
2013-09-18,1.99,CLIC
2013-09-19,1.96,CLIC
2013-09-20,1.46,CLIC
2013-09-21,1,CLIC
2013-09-22,3.08,CLIC
2013-09-23,2.97,CLIC
2013-09-24,2.84,CLIC
2013-09-25,4.5,CLIC
2013-09-26,3.08,CLIC
2013-09-27,3.44,CLIC
2013-09-28,2.19,CLIC
2013-09-29,1.93,CLIC
2013-09-30,1.93,CLIC
2013-10-01,3.2,CLIC
2013-10-02,3.88,CLIC
2013-10-03,3.35,CLIC
2013-10-04,3.02,CLIC
2013-10-05,3.05,CLIC
2013-10-06,0.98,CLIC
2013-10-07,1.92,CLIC
2013-10-08,2.05,CLIC
2013-10-09,2.02,CLIC
2013-10-10,3.02,CLIC
2013-10-11,3,CLIC
2013-10-12,3.49,CLIC
2013-10-13,3.92,CLIC
2013-10-14,2.08,CLIC
2013-10-15,3.01,CLIC
2013-10-16,2.93,CLIC
2013-10-17,0.98,CLIC
2013-10-18,0.2,CLIC
2013-10-19,0.48,CLIC
2013-10-20,1.42,CLIC
2013-10-21,0.98,CLIC
2013-10-22,1.98,CLIC
2013-10-23,2.01,CLIC
2013-10-24,1.99,CLIC
2013-10-25,1.66,CLIC
2013-10-26,2.29,CLIC
2013-10-27,1.22,CLIC
2013-10-28,3.27,CLIC
2013-10-29,2.92,CLIC
2013-10-30,2.37,CLIC
2013-10-31,2.06,CLIC
2013-11-01,1.21,CLIC
2013-11-02,2.18,CLIC
2013-11-03,3.52,CLIC
2013-11-04,1.32,CLIC
2013-11-05,1.92,CLIC
2013-11-06,0.75,CLIC
2013-11-07,1.03,CLIC
2013-11-08,1.05,CLIC
2013-11-09,1.14,CLIC
2013-11-10,0.83,CLIC
2013-11-11,1.08,CLIC
2013-11-12,0.97,CLIC
2013-11-13,0.9,CLIC
2013-11-14,1.1,CLIC
2013-11-15,1.13,CLIC
2013-11-16,1.16,CLIC
2013-11-17,0.38,CLIC
2013-11-18,0.91,CLIC
2013-11-19,0.87,CLIC
2013-11-20,0.54,CLIC
2013-11-21,2.84,CLIC
2013-11-22,1.28,CLIC
2013-11-23,1.33,CLIC
2013-11-24,0.29,CLIC
2013-11-25,0.76,CLIC
2013-11-26,0.96,CLIC
2013-11-27,1.15,CLIC
2013-11-28,1.64,CLIC
2013-11-29,0.91,CLIC
2013-11-30,1.6,CLIC
2013-12-01,1.24,CLIC
2013-12-02,1.68,CLIC
2013-12-03,1.78,CLIC
2013-12-04,2.02,CLIC
2013-12-05,2.33,CLIC
2013-12-06,1.22,CLIC
2013-12-07,0.71,CLIC
2013-12-08,1.23,CLIC
2013-12-09,1.79,CLIC
2013-12-10,2.09,CLIC
2013-12-11,1.65,CLIC
2013-12-12,1.44,CLIC
2013-12-13,2.02,CLIC
2013-12-14,1,CLIC
2013-12-15,3.65,CLIC
2013-12-16,0.84,CLIC
2013-12-17,1.59,CLIC
2013-12-18,1.92,CLIC
2013-12-19,1.19,CLIC
2013-12-20,3.71,CLIC
2013-12-21,5.4,CLIC
2013-12-22,1.87,CLIC
2013-12-23,1.83,CLIC
2013-12-24,2.06,CLIC
2013-12-25,1.94,CLIC
2014-01-01,1.8,CLIC
2014-01-02,1.23,CLIC
2014-01-03,1.77,CLIC
2014-01-04,1.23,CLIC
2014-01-05,1.37,CLIC
2014-01-06,2.1,CLIC
2014-01-07,1.72,CLIC
2014-01-08,0.98,CLIC
2014-01-09,1.95,CLIC
2014-01-10,2.52,CLIC
2014-01-11,1.88,CLIC
2014-01-12,2.55,CLIC
2014-01-13,2.3,CLIC
2014-01-14,1.4,CLIC
2014-01-15,1.2,CLIC
2014-01-16,0.93,CLIC
2014-01-17,1.24,CLIC
2014-01-18,1.93,CLIC
2014-01-19,3.3,CLIC
2014-01-20,1.88,CLIC
2014-01-21,3.39,CLIC
2014-01-22,2.63,CLIC
2014-01-23,0.99,CLIC
2014-01-24,2.51,CLIC
2014-01-25,1.3,CLIC
2014-01-26,2.9,CLIC
2014-01-27,2.37,CLIC
2014-01-28,0.95,CLIC
2014-01-29,2,CLIC
2014-01-30,2.29,CLIC
2014-01-31,3.49,CLIC
2014-02-01,1.03,CLIC
2014-02-02,3.27,CLIC
2014-02-03,1.13,CLIC
2014-02-04,2.58,CLIC
2014-02-05,1.5,CLIC
2014-02-06,1.27,CLIC
2014-02-07,1.45,CLIC
2014-02-08,2.59,CLIC
2014-02-09,3.33,CLIC
2014-02-10,2.88,CLIC
2014-02-11,4.1,CLIC
2014-02-12,1.07,CLIC
2014-02-13,1.6,CLIC
2014-02-14,3.1,CLIC
2014-02-15,5.07,CLIC
2014-02-16,4.33,CLIC
2014-02-17,3.68,CLIC
2014-02-18,3.14,CLIC
2014-02-19,3.93,CLIC
2014-02-20,7.7,CLIC
2014-02-21,3.31,CLIC
2014-02-22,3.71,CLIC
2014-02-23,3.14,CLIC
2014-02-24,3.31,CLIC
2014-02-25,2.85,CLIC
2014-02-26,2.54,CLIC
2014-02-27,1.79,CLIC
2014-02-28,4.53,CLIC
2014-03-01,5.6,CLIC
2014-03-02,5,CLIC
2014-03-03,2.28,CLIC
2014-03-04,1.54,CLIC
2014-03-05,3.58,CLIC
2014-03-06,2.4,CLIC
2014-03-07,2.31,CLIC
2014-03-08,3.96,CLIC
2014-03-09,1.25,CLIC
2014-03-10,0.24,CLIC
2014-03-11,5.06,CLIC
2014-03-12,3.08,CLIC
2014-03-13,4.58,CLIC
2014-03-14,4.36,CLIC
2014-03-15,6.11,CLIC
2014-03-16,3.3,CLIC
2014-03-17,6.52,CLIC
2014-03-18,4.47,CLIC
2014-03-19,5.31,CLIC
2014-03-20,4.02,CLIC
2014-03-21,4.78,CLIC
2014-03-22,6.18,CLIC
2014-03-23,3.46,CLIC
2014-03-24,2.73,CLIC
2014-03-25,3.32,CLIC
2014-03-26,3.07,CLIC
2014-03-27,1.65,CLIC
2014-03-28,6.54,CLIC
2014-03-29,3.72,CLIC
2014-03-30,3.33,CLIC
2014-03-31,7.04,CLIC
2014-04-01,5.08,CLIC
2014-04-02,7.88,CLIC
2014-04-03,8.91,CLIC
2014-04-04,6.36,CLIC
2014-04-05,3.52,CLIC
2014-04-06,3.05,CLIC
2014-04-07,6.16,CLIC
2014-04-08,6.77,CLIC
2014-04-09,3.65,CLIC
2014-04-10,5.77,CLIC
2014-04-11,6.24,CLIC
2014-04-12,4.76,CLIC
2014-04-13,4.31,CLIC
2014-04-14,9.43,CLIC
2014-04-15,5.06,CLIC
2014-04-16,3.16,CLIC
2014-04-17,3.47,CLIC
2014-04-18,4.2,CLIC
2014-04-19,0.88,CLIC
2014-04-20,4.19,CLIC
2014-04-21,4.33,CLIC
2014-04-22,5.43,CLIC
2014-04-23,4.87,CLIC
2014-04-24,7.46,CLIC
2014-04-25,2.06,CLIC
2014-04-26,6.28,CLIC
2014-04-27,8.4,CLIC
2014-04-28,6.8,CLIC
2014-04-29,7.89,CLIC
2014-04-30,3.39,CLIC
2014-05-01,5.02,CLIC
2014-05-02,2.83,CLIC
2014-05-03,11.57,CLIC
2014-05-04,0.75,CLIC
2014-05-05,8.35,CLIC
2014-05-06,8.4,CLIC
2014-05-07,2.67,CLIC
2014-05-08,3.93,CLIC
2014-05-09,2.45,CLIC
2014-05-10,7.55,CLIC
2014-05-11,3.75,CLIC
2014-05-12,5.68,CLIC
2014-05-13,2.35,CLIC
2014-05-14,4.47,CLIC
2014-05-15,7.48,CLIC
2014-05-16,7.07,CLIC
2014-05-17,5.73,CLIC
2014-05-18,6.03,CLIC
2014-05-19,6.14,CLIC
2014-05-20,6.55,CLIC
2014-05-21,6.28,CLIC
2014-05-22,3.67,CLIC
2014-05-23,1.43,CLIC
2014-05-24,6.15,CLIC
2014-05-25,1.53,CLIC
2014-05-26,2.17,CLIC
2014-05-27,8.27,CLIC
2014-05-28,7.23,CLIC
2014-05-29,4.27,CLIC
2014-05-30,7,CLIC
2014-05-31,8.9,CLIC
2014-06-01,6.2,CLIC
2014-06-02,8.45,CLIC
2014-06-03,8.91,CLIC
2014-06-04,6.64,CLIC
2014-06-05,7.35,CLIC
2014-06-06,6.22,CLIC
2014-06-07,6.56,CLIC
2014-06-08,7.04,CLIC
2014-06-09,6.59,CLIC
2014-06-10,6.94,CLIC
2014-06-11,8.4,CLIC
2014-06-12,8.62,CLIC
2014-06-13,8.98,CLIC
2014-06-14,7.68,CLIC
2014-06-15,5.2,CLIC
2014-06-16,1.38,CLIC
2014-06-17,1.91,CLIC
2014-06-18,0.64,CLIC
2014-06-19,0.57,CLIC
2014-06-20,1.09,CLIC
2014-06-21,4.08,CLIC
2014-06-22,4.07,CLIC
2014-06-23,6.92,CLIC
2014-06-24,4.96,CLIC
2014-06-25,6.93,CLIC
2014-06-26,6.23,CLIC
2014-06-27,5.58,CLIC
2014-06-28,8.32,CLIC
2014-06-29,7.81,CLIC
2014-06-30,9.51,CLIC
2014-07-01,7.5,CLIC
2014-07-02,5.88,CLIC
2014-07-03,5.09,CLIC
2014-07-04,6.41,CLIC
2014-07-05,4.3,CLIC
2014-07-06,7.31,CLIC
2014-07-07,4.97,CLIC
2014-07-08,1.94,CLIC
2014-07-09,1.74,CLIC
2014-07-10,3.02,CLIC
2014-07-11,3.9,CLIC
2014-07-12,7.3,CLIC
2014-07-13,5.54,CLIC
2014-07-14,8.68,CLIC
2014-07-15,6.12,CLIC
2014-07-16,6.88,CLIC
2014-07-17,3.62,CLIC
2014-07-18,5.91,CLIC
2014-07-19,5.64,CLIC
2014-07-20,5.96,CLIC
2014-07-21,6.68,CLIC
2014-07-22,5.64,CLIC
2014-07-23,6.25,CLIC
2014-07-24,6.21,CLIC
2014-07-25,3.06,CLIC
2014-07-26,5.61,CLIC
2014-07-27,7.7,CLIC
2014-07-28,8.4,CLIC
2014-07-29,10.8,CLIC
2014-07-30,9.99,CLIC
2014-07-31,9.9,CLIC
2014-08-01,6.61,CLIC
2014-08-02,2.9,CLIC
2014-08-03,5.78,CLIC
2014-08-04,4.01,CLIC
2014-08-05,2.97,CLIC
2014-08-06,5.35,CLIC
2014-08-07,7.16,CLIC
2014-08-08,6.46,CLIC
2014-08-09,2.26,CLIC
2014-08-10,4.96,CLIC
2014-08-11,7.81,CLIC
2014-08-12,5.54,CLIC
2014-08-13,9.3,CLIC
2014-08-14,3.7,CLIC
2014-08-15,6.41,CLIC
2014-08-16,1.72,CLIC
2014-08-17,3.8,CLIC
2014-08-18,7.97,CLIC
2014-08-19,0.65,CLIC
2014-08-20,7.28,CLIC
2014-08-21,5.42,CLIC
2014-08-22,6.87,CLIC
2014-08-23,6.69,CLIC
2014-08-24,5.57,CLIC
2014-08-25,6.24,CLIC
2014-08-26,7.8,CLIC
2014-08-27,9.02,CLIC
2014-08-28,7.03,CLIC
2014-08-29,7.94,CLIC
2014-08-30,0.4,CLIC
2014-08-31,2.89,CLIC
2014-09-01,4.58,CLIC
2014-09-02,0.69,CLIC
2014-09-03,3.95,CLIC
2014-09-04,1,CLIC
2014-09-05,2.07,CLIC
2014-09-06,6.71,CLIC
2014-09-07,0.59,CLIC
2014-09-08,4.41,CLIC
2014-09-09,6.08,CLIC
2014-09-10,6.1,CLIC
2014-09-11,5.01,CLIC
2014-09-15,2.9,CLIC
2014-09-16,2.99,CLIC
2014-09-17,6.68,CLIC
2014-09-18,3.53,CLIC
2014-09-19,5.61,CLIC
2014-09-20,1.17,CLIC
2014-09-21,2.42,CLIC
2014-09-22,1.25,CLIC
2014-09-23,3.12,CLIC
2014-09-24,3.63,CLIC
2014-09-25,1.83,CLIC
2014-09-26,1.75,CLIC
2014-09-27,0.27,CLIC
2014-09-28,2.28,CLIC
2014-09-29,3.31,CLIC
2014-09-30,4.01,CLIC
2014-10-01,3.98,CLIC
2014-10-02,3.28,CLIC
2014-10-03,0.14,CLIC
2014-10-04,0.81,CLIC
2014-10-05,3.99,CLIC
2014-10-06,3.6,CLIC
2014-10-07,3.68,CLIC
2014-10-08,3.52,CLIC
2014-10-09,3.62,CLIC
2014-10-10,3.63,CLIC
2014-10-11,3.93,CLIC
2014-10-12,3.27,CLIC
2014-10-13,5.72,CLIC
