Estación: ,C19112,BENITEZ. LINARES
2012-06-23,10.2,CLIC
2012-06-24,8.23,CLIC
2012-06-25,11.92,CLIC
2012-06-26,10.4,CLIC
2012-06-27,9.05,CLIC
2012-06-28,9.62,CLIC
2012-06-29,6.98,CLIC
2012-06-30,2.25,CLIC
2012-07-01,5.17,CLIC
2012-07-02,5.47,CLIC
2012-07-03,8.1,CLIC
2012-07-04,8.8,CLIC
2012-07-05,10.5,CLIC
2012-07-06,8.05,CLIC
2012-07-07,8.86,CLIC
2012-07-08,9.7,CLIC
2012-07-09,11.64,CLIC
2012-07-10,8.3,CLIC
2012-07-11,5.4,CLIC
2012-07-12,6.21,CLIC
2012-07-13,9.54,CLIC
2012-07-14,9.51,CLIC
2012-07-15,8.02,CLIC
2012-07-16,6.37,CLIC
2012-07-17,6.05,CLIC
2012-07-18,5.3,CLIC
2012-07-19,8.1,CLIC
2012-07-20,8.1,CLIC
2012-07-21,10.15,CLIC
2012-07-22,11.45,CLIC
2012-07-23,9.04,CLIC
2012-07-24,8.53,CLIC
2012-07-25,11.38,CLIC
2012-07-26,10.1,CLIC
2012-07-27,7.45,CLIC
2012-07-28,9.88,CLIC
2012-07-29,10.51,CLIC
2012-07-30,10.14,CLIC
2012-07-31,8.47,CLIC
2012-08-01,11.55,CLIC
2012-08-02,11.1,CLIC
2012-08-03,11.9,CLIC
2012-08-04,9.8,CLIC
2012-08-05,8.1,CLIC
2012-08-06,8.3,CLIC
2012-08-07,6.56,CLIC
2012-08-08,10.53,CLIC
2012-08-09,4.96,CLIC
2012-08-10,8.4,CLIC
2012-08-11,9.8,CLIC
2012-08-12,8.15,CLIC
2012-08-13,3.68,CLIC
2012-08-14,5.02,CLIC
2012-08-15,11.55,CLIC
2012-08-16,9.39,CLIC
2012-08-17,9,CLIC
2012-08-18,9.18,CLIC
2012-08-19,5.73,CLIC
2012-08-20,1.34,CLIC
2012-08-21,8.75,CLIC
2012-08-22,2.66,CLIC
2012-08-23,8.25,CLIC
2012-08-24,8.5,CLIC
2012-08-25,8.2,CLIC
2012-08-26,9.68,CLIC
2012-08-27,9.37,CLIC
2012-08-28,9.39,CLIC
2012-09-01,9.45,CLIC
2012-09-02,7.22,CLIC
2012-09-03,7.71,CLIC
2012-09-04,8.64,CLIC
2012-09-05,7.4,CLIC
2012-09-06,8.45,CLIC
2012-09-07,8.6,CLIC
2012-09-08,11.09,CLIC
2012-09-09,4.61,CLIC
2012-09-10,4.84,CLIC
2012-09-11,8.96,CLIC
2012-09-12,8.96,CLIC
2012-09-13,8.21,CLIC
2012-09-14,4.42,CLIC
2012-09-15,1.96,CLIC
2012-09-16,1.6,CLIC
2012-09-17,2.65,CLIC
2012-09-18,8.05,CLIC
2012-09-19,5.4,CLIC
2012-09-20,6.95,CLIC
2012-09-21,7.09,CLIC
2012-09-22,8.42,CLIC
2012-09-23,8.32,CLIC
2012-09-24,5.21,CLIC
2012-09-25,5.8,CLIC
2012-09-26,5.5,CLIC
2012-09-27,7.73,CLIC
2012-09-28,5.53,CLIC
2012-09-29,6.83,CLIC
2012-09-30,5.2,CLIC
2012-10-01,5.76,CLIC
2012-10-02,5.12,CLIC
2012-10-03,5.26,CLIC
2012-10-04,8.02,CLIC
2012-10-05,7.95,CLIC
2012-10-06,8.14,CLIC
2012-10-07,6.59,CLIC
2012-10-08,5.02,CLIC
2012-10-09,2.05,CLIC
2012-10-10,3.98,CLIC
2012-10-11,5.91,CLIC
2012-10-12,5.12,CLIC
2012-10-13,9.04,CLIC
2012-10-14,6.01,CLIC
2012-10-15,6.57,CLIC
2012-10-16,5.21,CLIC
2012-10-17,4.38,CLIC
2012-10-18,2.53,CLIC
2012-10-19,5.35,CLIC
2012-10-20,2.1,CLIC
2012-10-21,2.53,CLIC
2012-10-22,5.51,CLIC
2012-10-23,7.06,CLIC
2012-10-24,3.69,CLIC
2012-10-25,5.06,CLIC
2012-10-26,3.62,CLIC
2012-10-27,6.38,CLIC
2012-10-28,2.82,CLIC
2012-10-29,3.61,CLIC
2012-10-30,3.74,CLIC
2012-10-31,2.86,CLIC
2012-11-01,5.02,CLIC
2012-11-02,5.35,CLIC
2012-11-03,3.98,CLIC
2012-11-04,2.59,CLIC
2012-11-05,3.44,CLIC
2012-11-06,4.69,CLIC
2012-11-07,4.8,CLIC
2012-11-08,5.4,CLIC
2012-11-09,5.57,CLIC
2012-11-10,4.26,CLIC
2012-11-11,3.32,CLIC
2012-11-12,4.23,CLIC
2012-11-13,4.8,CLIC
2012-11-14,0.7,CLIC
2012-11-15,1.2,CLIC
2012-11-16,1.54,CLIC
2012-11-17,1.86,CLIC
2012-11-18,2.35,CLIC
2012-11-19,2.6,CLIC
2012-11-20,1.25,CLIC
2012-11-21,1.01,CLIC
2012-11-22,1.02,CLIC
2012-11-23,2.05,CLIC
2012-11-24,1.7,CLIC
2012-11-25,1.35,CLIC
2012-11-26,4.32,CLIC
2012-11-27,1.5,CLIC
2012-11-28,2.01,CLIC
2012-11-29,1.64,CLIC
2012-11-30,1.82,CLIC
2013-01-01,2.28,CLIC
2013-01-02,2.23,CLIC
2013-01-03,0.87,CLIC
2013-01-04,3.2,CLIC
2013-01-05,2.75,CLIC
2013-01-06,2.6,CLIC
2013-01-07,1.6,CLIC
2013-01-08,1.15,CLIC
2013-01-09,1.15,CLIC
2013-01-10,1.77,CLIC
2013-01-11,2.28,CLIC
2013-01-12,1.78,CLIC
2013-01-13,5.06,CLIC
2013-01-14,3.19,CLIC
2013-01-15,1.69,CLIC
2013-01-16,2.18,CLIC
2013-01-17,2.5,CLIC
2013-01-18,2.23,CLIC
2013-01-19,1.09,CLIC
2013-01-20,3.78,CLIC
2013-01-21,2.95,CLIC
2013-01-22,1.55,CLIC
2013-01-23,2.05,CLIC
2013-01-24,1.54,CLIC
2013-01-25,2.69,CLIC
2013-01-26,4.34,CLIC
2013-01-27,3,CLIC
2013-01-28,5.43,CLIC
2013-01-29,4.02,CLIC
2013-01-30,4.65,CLIC
2013-01-31,3.1,CLIC
2013-02-01,2,CLIC
2013-02-02,2.6,CLIC
2013-02-03,3.85,CLIC
2013-02-04,3.1,CLIC
2013-02-05,5.6,CLIC
2013-02-06,3.94,CLIC
2013-02-07,2.65,CLIC
2013-02-08,2.61,CLIC
2013-02-09,4.94,CLIC
2013-02-10,5.44,CLIC
2013-02-11,5.04,CLIC
2013-02-12,4.38,CLIC
2013-02-13,5.89,CLIC
2013-02-14,3.54,CLIC
2013-02-15,3.02,CLIC
2013-02-16,4.4,CLIC
2013-02-17,6.04,CLIC
2013-02-18,3.06,CLIC
2013-02-19,5.97,CLIC
2013-02-20,4.03,CLIC
2013-02-21,7.92,CLIC
2013-02-22,2.82,CLIC
2013-02-23,5.22,CLIC
2013-02-24,2.24,CLIC
2013-02-25,6.53,CLIC
2013-02-26,5.04,CLIC
2013-02-27,6.9,CLIC
2013-02-28,5.23,CLIC
2013-03-01,4.5,CLIC
2013-03-02,5.05,CLIC
2013-03-03,4.95,CLIC
2013-03-04,7.79,CLIC
2013-03-05,7.68,CLIC
2013-03-06,3.79,CLIC
2013-03-07,4.44,CLIC
2013-03-08,3.74,CLIC
2013-03-09,8.13,CLIC
2013-03-10,9.23,CLIC
2013-03-11,4.7,CLIC
2013-03-12,6.64,CLIC
2013-03-13,5.07,CLIC
2013-03-14,7.23,CLIC
2013-03-15,4.14,CLIC
2013-03-16,6.81,CLIC
2013-03-17,8.4,CLIC
2013-03-18,10.35,CLIC
2013-03-19,10.28,CLIC
2013-03-20,2.5,CLIC
2013-03-21,2.25,CLIC
2013-03-22,5.47,CLIC
2013-03-23,9.45,CLIC
2013-03-24,9.8,CLIC
2013-03-25,3,CLIC
2013-03-26,1.9,CLIC
2013-03-27,2.84,CLIC
2013-03-28,3.45,CLIC
2013-03-29,3.5,CLIC
2013-03-30,5.41,CLIC
2013-03-31,7.1,CLIC
2013-04-01,2.54,CLIC
2013-04-02,5.04,CLIC
2013-04-03,2.72,CLIC
2013-04-04,6.05,CLIC
2013-04-05,4.9,CLIC
2013-04-06,5.95,CLIC
2013-04-07,10.29,CLIC
2013-04-08,7.2,CLIC
2013-04-09,9.75,CLIC
2013-04-10,11.94,CLIC
2013-04-11,9.61,CLIC
2013-04-12,7.6,CLIC
2013-04-13,6.39,CLIC
2013-04-14,8.16,CLIC
2013-04-15,10,CLIC
2013-04-16,9.03,CLIC
2013-04-17,11.57,CLIC
2013-04-18,11.6,CLIC
2013-04-19,8.34,CLIC
2013-04-20,7.85,CLIC
2013-04-21,8.21,CLIC
2013-04-22,7.45,CLIC
2013-04-23,7.6,CLIC
2013-04-24,2.55,CLIC
2013-04-25,1.54,CLIC
2013-04-26,5.43,CLIC
2013-04-27,3.46,CLIC
2013-04-28,4.55,CLIC
2013-04-29,2.97,CLIC
2013-04-30,5.45,CLIC
2013-05-01,10.15,CLIC
2013-05-02,4.95,CLIC
2013-05-03,5.35,CLIC
2013-05-04,4.57,CLIC
2013-05-05,9.07,CLIC
2013-05-06,9.06,CLIC
2013-05-07,4.05,CLIC
2013-05-08,6.35,CLIC
2013-05-09,7.3,CLIC
2013-05-10,14.8,CLIC
2013-05-11,7.38,CLIC
2013-05-12,6.82,CLIC
2013-05-13,4.7,CLIC
2013-05-14,4.74,CLIC
2013-05-15,3.74,CLIC
2013-05-16,6.72,CLIC
2013-05-17,7.85,CLIC
2013-05-18,6.22,CLIC
2013-05-19,8.78,CLIC
2013-05-20,6.82,CLIC
2013-05-21,5.46,CLIC
2013-05-22,4.28,CLIC
2013-05-23,8.34,CLIC
2013-05-24,3.23,CLIC
2013-05-25,4.22,CLIC
2013-05-26,6.75,CLIC
2013-05-27,7.79,CLIC
2013-05-28,9.19,CLIC
2013-05-29,9.25,CLIC
2013-05-30,4.02,CLIC
2013-05-31,9,CLIC
2013-07-01,7.51,CLIC
2013-07-02,8.21,CLIC
2013-07-03,3.3,CLIC
2013-07-04,4.79,CLIC
2013-07-05,4.56,CLIC
2013-07-06,6.45,CLIC
2013-07-07,5.85,CLIC
2013-07-08,1.55,CLIC
2013-07-09,4.55,CLIC
2013-07-10,3.77,CLIC
2013-07-11,9.08,CLIC
2013-07-12,9.08,CLIC
2013-07-13,7.42,CLIC
2013-07-14,8.56,CLIC
2013-07-15,8.29,CLIC
2013-07-16,6.73,CLIC
2013-07-17,12.72,CLIC
2013-07-18,2.28,CLIC
2013-07-19,6.28,CLIC
2013-07-20,5.76,CLIC
2013-07-21,6.94,CLIC
2013-07-22,10.01,CLIC
2013-07-23,8.51,CLIC
2013-07-24,9.77,CLIC
2013-07-25,9.63,CLIC
2013-07-26,10.46,CLIC
2013-07-27,10.45,CLIC
2013-07-28,10.79,CLIC
2013-07-29,9.06,CLIC
2013-07-30,12.4,CLIC
2013-07-31,10.55,CLIC
2013-08-01,6.65,CLIC
2013-08-02,8.76,CLIC
2013-08-03,8.4,CLIC
2013-08-04,8.75,CLIC
2013-08-05,12.88,CLIC
2013-08-06,10.87,CLIC
2013-08-07,8.35,CLIC
2013-08-08,9.98,CLIC
2013-08-09,9.1,CLIC
2013-08-10,11.6,CLIC
2013-08-11,4.57,CLIC
2013-08-12,6.89,CLIC
2013-08-13,8.47,CLIC
2013-08-14,8.61,CLIC
2013-08-15,8.43,CLIC
2013-08-16,10.13,CLIC
2013-08-17,10.37,CLIC
2013-08-18,7.51,CLIC
2013-08-19,8.18,CLIC
2013-08-20,11.05,CLIC
2013-08-21,3.7,CLIC
2013-08-22,6.52,CLIC
2013-08-23,5.33,CLIC
2013-08-24,5.3,CLIC
2013-08-25,4.1,CLIC
2013-08-26,1.24,CLIC
2013-08-27,2.21,CLIC
2013-08-28,7.44,CLIC
2013-08-29,4.58,CLIC
2013-08-30,7.71,CLIC
2013-08-31,8.24,CLIC
2013-09-01,8.48,CLIC
2013-09-02,7.04,CLIC
2013-09-03,7.85,CLIC
2013-09-04,6.78,CLIC
2013-09-05,0.54,CLIC
2013-09-06,5.63,CLIC
2013-09-07,5.95,CLIC
2013-09-08,3.91,CLIC
2013-09-09,3.67,CLIC
2013-09-10,5.49,CLIC
2013-09-11,2.63,CLIC
2013-09-12,7.6,CLIC
2013-09-13,13,CLIC
2013-09-18,4.8,CLIC
2013-09-21,12,CLIC
2013-09-22,2.3,CLIC
2013-09-23,4.95,CLIC
2013-09-24,5.28,CLIC
2013-09-25,5.01,CLIC
2013-09-26,5.65,CLIC
2013-09-27,4.79,CLIC
2013-09-28,4.92,CLIC
2013-09-29,3.08,CLIC
2013-09-30,2.02,CLIC
2013-10-01,2.88,CLIC
2013-10-02,2.72,CLIC
2013-10-03,5.3,CLIC
2013-10-04,3.7,CLIC
2013-10-05,4.38,CLIC
2013-10-06,3.72,CLIC
2013-10-07,3.24,CLIC
2013-10-08,4.25,CLIC
2013-10-09,4.23,CLIC
2013-10-10,2.88,CLIC
2013-10-11,5.25,CLIC
2013-10-12,2.8,CLIC
2013-10-13,6.48,CLIC
2013-10-14,3.5,CLIC
2013-10-15,5.32,CLIC
2013-10-16,2.65,CLIC
2013-10-17,1.88,CLIC
2013-10-18,6.1,CLIC
2013-10-19,11.2,CLIC
2013-10-20,2,CLIC
2013-10-21,1.45,CLIC
2013-10-22,1.93,CLIC
2013-10-23,5.62,CLIC
2013-10-24,2.25,CLIC
2013-10-25,4.15,CLIC
2013-10-26,2.15,CLIC
2013-10-27,3.95,CLIC
2013-10-28,3,CLIC
2013-10-29,3.58,CLIC
2013-10-30,3.5,CLIC
2013-10-31,2.82,CLIC
2013-11-01,4.17,CLIC
2013-11-02,3.41,CLIC
2013-11-03,9.22,CLIC
2013-11-04,2.19,CLIC
2013-11-05,2.01,CLIC
2013-11-06,4.15,CLIC
2013-11-07,2.05,CLIC
2013-11-08,1.95,CLIC
2013-11-09,2.05,CLIC
2013-11-10,1,CLIC
2013-11-11,1.95,CLIC
2013-11-12,2.65,CLIC
2013-11-13,1.3,CLIC
2013-11-14,1.8,CLIC
2013-11-15,1,CLIC
2013-11-16,2.1,CLIC
2013-11-17,2,CLIC
2013-11-18,1.43,CLIC
2013-11-19,1.35,CLIC
2013-11-20,2.4,CLIC
2013-11-21,1.51,CLIC
2013-11-22,2.19,CLIC
2013-11-23,0.27,CLIC
2013-11-24,1.05,CLIC
2013-11-25,1,CLIC
2013-11-26,1,CLIC
2013-11-27,0.85,CLIC
2013-11-28,1.82,CLIC
2013-11-29,1.13,CLIC
2013-11-30,1.15,CLIC
2013-12-01,2.13,CLIC
2013-12-02,1.05,CLIC
2013-12-03,2,CLIC
2013-12-04,2.95,CLIC
2013-12-05,0.1,CLIC
2013-12-06,1.58,CLIC
2013-12-07,0.3,CLIC
2013-12-08,2.07,CLIC
2013-12-09,1.6,CLIC
2013-12-10,2,CLIC
2013-12-11,4.2,CLIC
2013-12-12,3.84,CLIC
2013-12-13,2.3,CLIC
2013-12-14,1.01,CLIC
2013-12-15,1.8,CLIC
2013-12-16,2.3,CLIC
2013-12-17,2.3,CLIC
2013-12-18,2.9,CLIC
2013-12-19,3,CLIC
2013-12-20,2,CLIC
2013-12-21,3.05,CLIC
2013-12-22,2.75,CLIC
2013-12-23,2,CLIC
2013-12-24,1.2,CLIC
2013-12-25,1.05,CLIC
2013-12-26,15.35,CLIC
2013-12-27,6.5,CLIC
2013-12-28,1.1,CLIC
2013-12-29,1.8,CLIC
2014-01-01,1.9,CLIC
2014-01-02,1.13,CLIC
2014-01-03,1.02,CLIC
2014-01-04,1,CLIC
2014-01-05,2.55,CLIC
2014-01-06,1.9,CLIC
2014-01-07,2.2,CLIC
2014-01-08,1.38,CLIC
2014-01-09,1.62,CLIC
2014-01-10,2.36,CLIC
2014-01-11,3.04,CLIC
2014-01-12,1.3,CLIC
2014-01-13,3.6,CLIC
2014-01-14,4.61,CLIC
2014-01-15,3.24,CLIC
2014-01-16,2.15,CLIC
2014-01-17,2.09,CLIC
2014-01-18,2.56,CLIC
2014-01-19,2.1,CLIC
2014-01-20,1.93,CLIC
2014-01-21,5,CLIC
2014-01-22,2.06,CLIC
2014-01-23,4.13,CLIC
2014-01-24,1.19,CLIC
2014-01-25,1.42,CLIC
2014-01-26,1.37,CLIC
2014-01-27,5.19,CLIC
2014-01-28,1.06,CLIC
2014-01-29,1,CLIC
2014-01-30,1,CLIC
2014-01-31,1.95,CLIC
2014-02-01,2.45,CLIC
2014-02-02,2.35,CLIC
2014-02-03,2.52,CLIC
2014-02-04,1.23,CLIC
2014-02-05,2.8,CLIC
2014-02-06,1.44,CLIC
2014-02-07,1.21,CLIC
2014-02-08,0.95,CLIC
2014-02-09,1.7,CLIC
2014-02-10,2.1,CLIC
2014-02-11,2.2,CLIC
2014-02-12,1.05,CLIC
2014-02-13,1.42,CLIC
2014-02-14,3.01,CLIC
2014-02-15,2.52,CLIC
2014-02-16,1.78,CLIC
2014-02-17,4.29,CLIC
2014-02-18,5.28,CLIC
2014-02-19,2.95,CLIC
2014-02-20,6.9,CLIC
2014-02-21,2.75,CLIC
2014-02-22,1.3,CLIC
2014-02-23,1.81,CLIC
2014-02-24,2.31,CLIC
2014-02-25,1.82,CLIC
2014-02-26,4.83,CLIC
2014-02-27,1.82,CLIC
2014-02-28,3.53,CLIC
2014-03-01,2.3,CLIC
2014-03-02,7.69,CLIC
2014-03-03,2.02,CLIC
2014-03-04,1.02,CLIC
2014-03-05,2,CLIC
2014-03-06,1,CLIC
2014-03-07,1.85,CLIC
2014-03-08,3.43,CLIC
2014-03-09,2.1,CLIC
2014-03-10,1.62,CLIC
2014-03-11,1.83,CLIC
2014-03-12,6.07,CLIC
2014-03-13,3.74,CLIC
2014-03-14,3.85,CLIC
2014-03-15,6.21,CLIC
2014-03-16,5.07,CLIC
2014-03-17,4.98,CLIC
2014-03-18,4.45,CLIC
2014-03-19,5.53,CLIC
2014-03-20,5.03,CLIC
2014-03-21,3.95,CLIC
2014-03-22,1.92,CLIC
2014-03-23,1.8,CLIC
2014-03-24,2.18,CLIC
2014-03-25,1.59,CLIC
2014-03-26,1.43,CLIC
2014-03-27,1.2,CLIC
2014-03-28,3.85,CLIC
2014-03-29,5.88,CLIC
2014-03-30,3.96,CLIC
2014-03-31,5.41,CLIC
2014-04-01,3.89,CLIC
2014-04-02,5.01,CLIC
2014-04-03,6.19,CLIC
2014-04-04,7.81,CLIC
2014-04-05,5.55,CLIC
2014-04-06,1,CLIC
2014-04-07,4.4,CLIC
2014-04-08,7.05,CLIC
2014-04-09,4.25,CLIC
2014-04-10,8.55,CLIC
2014-04-11,6.57,CLIC
2014-04-12,5.1,CLIC
2014-04-13,2.71,CLIC
2014-04-14,8.61,CLIC
2014-04-15,5.56,CLIC
2014-04-16,6.54,CLIC
2014-04-17,1.26,CLIC
2014-04-18,4.65,CLIC
2014-04-19,2.13,CLIC
2014-04-20,1.07,CLIC
2014-04-21,1.4,CLIC
2014-04-22,2.49,CLIC
2014-04-23,6.52,CLIC
2014-04-24,7.24,CLIC
2014-04-25,4.04,CLIC
2014-04-26,7.06,CLIC
2014-04-27,8.97,CLIC
2014-04-28,13.2,CLIC
2014-04-29,8.11,CLIC
2014-04-30,8.12,CLIC
2014-05-01,5.04,CLIC
2014-05-02,1.41,CLIC
2014-05-03,7.43,CLIC
2014-05-04,7.04,CLIC
2014-05-05,9.02,CLIC
2014-05-06,8.16,CLIC
2014-05-07,9.37,CLIC
2014-05-08,1.03,CLIC
2014-05-09,4.54,CLIC
2014-05-10,6.56,CLIC
2014-05-11,5.86,CLIC
2014-05-12,9.01,CLIC
2014-05-13,6.83,CLIC
2014-05-14,3.46,CLIC
2014-05-15,7.62,CLIC
2014-05-16,6.42,CLIC
2014-05-17,6.09,CLIC
2014-05-18,6.04,CLIC
2014-05-19,7.27,CLIC
2014-05-20,7.79,CLIC
2014-05-21,7.36,CLIC
2014-05-22,5.92,CLIC
2014-05-23,2.43,CLIC
2014-05-24,5.28,CLIC
2014-05-25,6.42,CLIC
2014-05-26,7.47,CLIC
2014-05-27,3.81,CLIC
2014-05-28,16.62,CLIC
2014-05-29,7.77,CLIC
2014-05-30,4.81,CLIC
2014-05-31,8.2,CLIC
2014-06-01,8.07,CLIC
2014-06-02,6.92,CLIC
2014-06-03,6.38,CLIC
2014-06-04,6.79,CLIC
2014-06-05,6.61,CLIC
2014-06-06,5.79,CLIC
2014-06-07,10.68,CLIC
2014-06-08,7.01,CLIC
2014-06-09,5.58,CLIC
2014-06-10,5.49,CLIC
2014-06-11,8.74,CLIC
2014-06-12,9.62,CLIC
2014-06-13,7.89,CLIC
2014-06-14,8.67,CLIC
2014-06-15,8.28,CLIC
2014-06-16,5.59,CLIC
2014-06-17,9.3,CLIC
2014-06-18,10.87,CLIC
2014-06-19,7.97,CLIC
2014-06-20,6.81,CLIC
2014-06-21,8.48,CLIC
2014-06-22,7.82,CLIC
2014-06-23,3.25,CLIC
2014-06-24,4.67,CLIC
2014-06-25,4.81,CLIC
2014-06-26,3.06,CLIC
2014-06-27,4.46,CLIC
2014-06-28,9.73,CLIC
2014-06-29,10.45,CLIC
2014-06-30,10.06,CLIC
2014-07-02,8.12,CLIC
2014-07-03,7.05,CLIC
2014-07-04,4.67,CLIC
2014-07-05,9.14,CLIC
2014-07-06,4.61,CLIC
2014-07-07,9.57,CLIC
2014-07-08,7.25,CLIC
2014-07-09,4.63,CLIC
2014-07-10,2.75,CLIC
2014-07-11,1.55,CLIC
2014-07-12,6.04,CLIC
2014-07-13,7.62,CLIC
2014-07-14,7.44,CLIC
2014-07-15,7.8,CLIC
2014-07-16,7.74,CLIC
2014-07-17,8.9,CLIC
2014-07-18,7.81,CLIC
2014-07-19,5.27,CLIC
2014-07-20,6.03,CLIC
2014-07-21,7.7,CLIC
2014-07-22,7,CLIC
2014-07-23,9.8,CLIC
2014-07-24,7.7,CLIC
2014-07-25,4.9,CLIC
2014-07-26,9.29,CLIC
2014-07-27,10.81,CLIC
2014-07-28,8.48,CLIC
2014-07-29,10.47,CLIC
2014-07-30,9.94,CLIC
2014-07-31,9.18,CLIC
2014-08-01,7.3,CLIC
2014-08-02,8.65,CLIC
2014-08-03,8.93,CLIC
2014-08-04,10.56,CLIC
2014-08-05,6.16,CLIC
2014-08-06,6.28,CLIC
2014-08-07,8.4,CLIC
2014-08-08,10.37,CLIC
2014-08-09,7.15,CLIC
2014-08-10,4.15,CLIC
2014-08-11,5.13,CLIC
2014-08-12,8.77,CLIC
2014-08-13,8.12,CLIC
2014-08-14,6.63,CLIC
2014-08-15,6,CLIC
2014-08-16,8.89,CLIC
2014-08-17,8.5,CLIC
2014-08-18,9.8,CLIC
2014-08-19,9.99,CLIC
2014-08-20,10.57,CLIC
2014-08-21,6.48,CLIC
2014-08-22,10.52,CLIC
2014-08-23,8.56,CLIC
2014-08-24,9.58,CLIC
2014-08-25,8.9,CLIC
2014-08-26,9.91,CLIC
2014-08-27,8.19,CLIC
2014-08-28,8.7,CLIC
2014-08-29,7.85,CLIC
2014-08-30,7.7,CLIC
2014-08-31,8.75,CLIC
2014-09-02,7.61,CLIC
2014-09-03,8.43,CLIC
2014-09-04,7.17,CLIC
2014-09-05,7.62,CLIC
2014-09-06,1.82,CLIC
2014-09-07,2.03,CLIC
2014-09-08,4.53,CLIC
2014-09-09,8.15,CLIC
2014-09-10,5.48,CLIC
2014-09-11,5.67,CLIC
2014-09-12,6.31,CLIC
2014-09-13,3.75,CLIC
2014-09-14,5.2,CLIC
2014-09-15,4.23,CLIC
2014-09-16,5.07,CLIC
2014-09-17,3.25,CLIC
2014-09-18,7.25,CLIC
2014-09-19,1.6,CLIC
2014-09-20,3.62,CLIC
2014-09-21,1.96,CLIC
2014-09-22,4.86,CLIC
2014-09-23,1.14,CLIC
2014-09-24,3.8,CLIC
2014-09-25,1.05,CLIC
2014-09-26,3.05,CLIC
2014-09-27,3.5,CLIC
2014-09-28,2.25,CLIC
2014-09-29,2,CLIC
2014-09-30,4.04,CLIC
2014-10-01,3.16,CLIC
2014-10-02,3.65,CLIC
2014-10-03,2.6,CLIC
2014-10-04,3,CLIC
2014-10-05,4.24,CLIC
2014-10-06,1.71,CLIC
2014-10-07,3.79,CLIC
2014-10-08,4.05,CLIC
2014-10-09,3.15,CLIC
2014-10-10,4.85,CLIC
2014-10-11,4.41,CLIC
2014-10-12,2.98,CLIC
2014-10-13,3.42,CLIC
2014-10-14,7.78,CLIC
2014-10-15,5.22,CLIC
2014-10-16,1.4,CLIC
2014-10-17,1.6,CLIC
2014-10-18,3.65,CLIC
2014-10-19,1.15,CLIC
2014-10-20,2.95,CLIC
2014-10-21,1.95,CLIC
2014-10-22,1.9,CLIC
2014-10-23,2.66,CLIC
2014-10-24,2.04,CLIC
2014-10-25,2.4,CLIC
2014-10-26,1.85,CLIC
2014-10-27,1.85,CLIC
2014-10-28,4.08,CLIC
2014-10-29,3.2,CLIC
2014-10-30,2.1,CLIC
2014-10-31,2.6,CLIC
2014-11-01,1.71,CLIC
2014-11-02,2.66,CLIC
2014-11-03,3.23,CLIC
2014-11-04,2.93,CLIC
2014-11-05,1.46,CLIC
2014-11-06,0.06,CLIC
2014-11-07,2.46,CLIC
2014-11-08,2.03,CLIC
2014-11-09,1.82,CLIC
2014-11-10,2.17,CLIC
2014-11-11,1.27,CLIC
2014-11-12,0.52,CLIC
2014-11-13,3.79,CLIC
2014-11-14,1.31,CLIC
2014-11-15,1.54,CLIC
2014-11-16,3.26,CLIC
2014-11-17,3.3,CLIC
2014-11-18,1.1,CLIC
2014-11-19,1.3,CLIC
2014-11-20,1,CLIC
2014-11-21,1.68,CLIC
2014-11-22,1.59,CLIC
2014-11-23,2.28,CLIC
2014-11-24,2.65,CLIC
2014-11-25,1.83,CLIC
2014-11-26,2.22,CLIC
2014-11-27,2.7,CLIC
2014-11-28,1.32,CLIC
2014-11-29,1.4,CLIC
2014-11-30,1.75,CLIC
2014-12-02,3.83,CLIC
2014-12-03,1.05,CLIC
2014-12-04,1.2,CLIC
2014-12-05,0.9,CLIC
2014-12-06,2.27,CLIC
2014-12-07,1.4,CLIC
2014-12-08,0.6,CLIC
2014-12-09,1.33,CLIC
2014-12-10,1.67,CLIC
2014-12-11,1.03,CLIC
2014-12-12,1,CLIC
2014-12-13,1,CLIC
2014-12-14,2.83,CLIC
2014-12-15,1.05,CLIC
2014-12-16,0.87,CLIC
2014-12-17,0.31,CLIC
2014-12-18,0.87,CLIC
2014-12-19,0.07,CLIC
2014-12-20,0.26,CLIC
2014-12-21,0.74,CLIC
2014-12-22,1.8,CLIC
2014-12-23,2.75,CLIC
2014-12-24,1.8,CLIC
2014-12-25,3.3,CLIC
2014-12-26,1.9,CLIC
2014-12-27,1.33,CLIC
2014-12-28,0.82,CLIC
2014-12-29,0.64,CLIC
2014-12-30,0.21,CLIC
2014-12-31,0.2,CLIC
2015-03-02,5.2,CLIC
2015-03-03,5.47,CLIC
2015-03-04,8.06,CLIC
2015-03-05,8.84,CLIC
2015-03-06,10.51,CLIC
2015-03-07,8.04,CLIC
2015-03-08,8.86,CLIC
2015-03-09,9.7,CLIC
2015-03-10,11.64,CLIC
2015-03-11,8.3,CLIC
2015-03-12,5.39,CLIC
2015-03-13,6.22,CLIC
2015-03-14,9.54,CLIC
2015-03-15,9.51,CLIC
2015-03-16,8.02,CLIC
2015-03-17,6.37,CLIC
2015-03-18,6.05,CLIC
2015-03-19,5.3,CLIC
2015-03-20,8.1,CLIC
2015-03-21,8.1,CLIC
2015-03-22,10.15,CLIC
2015-03-23,11.45,CLIC
2015-03-24,9.04,CLIC
2015-03-25,8.53,CLIC
2015-03-26,11.38,CLIC
2015-03-27,10.1,CLIC
2015-03-28,7.45,CLIC
2015-03-29,10.38,CLIC
2015-03-30,10.01,CLIC
2015-03-31,10.14,CLIC
