Estación: ,C19144,CIENEGUILLAS Y CRUCITAS
2013-12-11,0.8,CLIC
2013-12-12,1.82,CLIC
2013-12-13,2.54,CLIC
2013-12-14,0.81,CLIC
2013-12-15,1.16,CLIC
2013-12-16,0.95,CLIC
2013-12-17,0.8,CLIC
2013-12-18,2.03,CLIC
2013-12-19,2.87,CLIC
2013-12-20,3.48,CLIC
2013-12-21,2.82,CLIC
2013-12-22,2.19,CLIC
2013-12-23,1.88,CLIC
2013-12-24,0.29,CLIC
2013-12-25,1.23,CLIC
2013-12-26,1.79,CLIC
2013-12-27,0.48,CLIC
2013-12-28,1.64,CLIC
2013-12-29,4.6,CLIC
2013-12-30,2.2,CLIC
2013-12-31,1.9,CLIC
2014-01-01,0.51,CLIC
2014-01-02,0.89,CLIC
2014-01-03,1.99,CLIC
2014-01-04,1.24,CLIC
2014-01-05,0.98,CLIC
2014-01-06,0.89,CLIC
2014-01-07,0.72,CLIC
2014-01-08,0.8,CLIC
2014-01-09,2.96,CLIC
2014-01-10,1.88,CLIC
2014-01-11,1.17,CLIC
2014-01-12,3.97,CLIC
2014-01-13,2.8,CLIC
2014-01-14,1.96,CLIC
2014-01-15,0.96,CLIC
2014-01-16,2.74,CLIC
2014-01-17,0.22,CLIC
2014-01-18,2.2,CLIC
2014-01-19,3.6,CLIC
2014-01-20,1.83,CLIC
2014-01-21,2.19,CLIC
2014-01-22,2.97,CLIC
2014-01-23,1.15,CLIC
2014-01-24,1.29,CLIC
2014-01-25,2.1,CLIC
2014-01-26,3.15,CLIC
2014-01-27,4.37,CLIC
2014-01-28,3.07,CLIC
2014-01-29,0.62,CLIC
2014-01-30,1.91,CLIC
2014-01-31,2.45,CLIC
2014-02-01,1.43,CLIC
2014-02-02,4.07,CLIC
2014-02-03,3.65,CLIC
2014-02-04,2.36,CLIC
2014-02-05,2.62,CLIC
2014-02-06,2.11,CLIC
2014-02-07,3.5,CLIC
2014-02-08,3.52,CLIC
2014-02-09,3.34,CLIC
2014-02-10,3.5,CLIC
2014-02-11,5.05,CLIC
2014-02-12,2.73,CLIC
2014-02-13,3.3,CLIC
2014-02-14,3.97,CLIC
2014-02-15,3.45,CLIC
2014-02-16,4.01,CLIC
2014-02-17,4.37,CLIC
2014-02-18,1.9,CLIC
2014-02-19,2.11,CLIC
2014-02-20,3.61,CLIC
2014-02-21,4.14,CLIC
2014-02-22,3.79,CLIC
2014-02-23,6.23,CLIC
2014-02-24,2.94,CLIC
2014-02-25,3.19,CLIC
2014-02-26,1.8,CLIC
2014-02-27,3.17,CLIC
2014-02-28,2.5,CLIC
2014-03-01,4.88,CLIC
2014-03-02,5,CLIC
2014-03-03,2.87,CLIC
2014-03-04,4.49,CLIC
2014-03-05,4.75,CLIC
2014-03-06,3.34,CLIC
2014-03-07,4.39,CLIC
2014-03-08,4.26,CLIC
2014-03-09,4.82,CLIC
2014-03-10,1.11,CLIC
2014-03-11,3.14,CLIC
2014-03-12,5.46,CLIC
2014-03-13,1.56,CLIC
2014-03-14,3.92,CLIC
2014-03-15,5.03,CLIC
2014-03-16,3.45,CLIC
2014-03-17,3.7,CLIC
2014-03-18,5.38,CLIC
2014-03-19,4.72,CLIC
2014-03-20,1.92,CLIC
2014-03-21,5.35,CLIC
2014-03-22,2.09,CLIC
2014-03-23,2.01,CLIC
2014-03-24,1.1,CLIC
2014-03-25,1.81,CLIC
2014-03-26,3.61,CLIC
2014-03-27,6.32,CLIC
2014-03-28,4.74,CLIC
2014-03-29,3.96,CLIC
2014-03-30,4.22,CLIC
2014-03-31,5.88,CLIC
2014-06-01,7.13,CLIC
2014-06-02,6.06,CLIC
2014-06-03,5.38,CLIC
2014-06-04,5.63,CLIC
2014-06-05,3.14,CLIC
2014-06-06,5.81,CLIC
2014-06-07,3.74,CLIC
2014-06-08,4.4,CLIC
2014-06-09,3.04,CLIC
2014-06-10,7,CLIC
2014-06-11,7.05,CLIC
2014-06-12,7.47,CLIC
2014-06-13,8.32,CLIC
2014-06-14,2.08,CLIC
2014-06-15,3.17,CLIC
2014-06-16,3.95,CLIC
2014-06-17,4.37,CLIC
2014-06-18,1.14,CLIC
2014-06-19,2.27,CLIC
2014-06-20,1.2,CLIC
2014-06-21,1.14,CLIC
2014-06-22,7.53,CLIC
2014-06-23,2.97,CLIC
2014-06-24,2.66,CLIC
2014-06-25,2.52,CLIC
2014-06-26,2.12,CLIC
2014-06-27,3,CLIC
2014-06-28,4.24,CLIC
2014-06-29,5.87,CLIC
2014-06-30,4.9,CLIC
2014-07-01,1.14,CLIC
2014-07-02,3.04,CLIC
2014-07-03,2.04,CLIC
2014-07-04,3.57,CLIC
2014-07-05,3.76,CLIC
2014-07-06,2.56,CLIC
2014-07-07,2.23,CLIC
2014-07-08,1.83,CLIC
2014-07-09,4.64,CLIC
2014-07-10,2.29,CLIC
2014-07-11,2.44,CLIC
2014-07-12,6.18,CLIC
2014-07-13,4.44,CLIC
2014-07-14,5.1,CLIC
2014-07-15,3.85,CLIC
2014-07-16,2.7,CLIC
2014-07-17,3.1,CLIC
2014-07-18,3.09,CLIC
2014-07-19,0.51,CLIC
2014-07-21,1.11,CLIC
2014-07-22,4.97,CLIC
2014-07-23,5.12,CLIC
2014-07-24,4.45,CLIC
2014-07-25,3.84,CLIC
2014-07-26,3.68,CLIC
2014-07-27,3.13,CLIC
2014-07-28,5.12,CLIC
2014-07-29,5.54,CLIC
2014-10-01,2.1,CLIC
2014-10-02,2.22,CLIC
2014-10-03,3.37,CLIC
2014-10-04,1.83,CLIC
2014-10-05,3.09,CLIC
2014-10-06,2.59,CLIC
2014-10-07,3.66,CLIC
2014-10-08,2.81,CLIC
2014-10-09,2.56,CLIC
2014-10-10,3.78,CLIC
2014-10-11,2.08,CLIC
2014-10-12,2.73,CLIC
2014-10-13,2.59,CLIC
2014-10-14,3.59,CLIC
2014-10-15,2.78,CLIC
2014-10-16,1.54,CLIC
2014-10-17,2.4,CLIC
2014-10-18,3.24,CLIC
2014-10-19,0.27,CLIC
2014-10-20,2.18,CLIC
2014-10-21,1.76,CLIC
2014-10-22,2.19,CLIC
2014-10-23,1.58,CLIC
2014-10-24,3.37,CLIC
2014-10-25,3.07,CLIC
2014-10-26,0.34,CLIC
2014-10-27,3.12,CLIC
2014-10-28,2.98,CLIC
2014-10-29,3.06,CLIC
2014-10-30,2.5,CLIC
2014-10-31,1.74,CLIC
2014-11-01,1.21,CLIC
2014-11-02,2.06,CLIC
2014-11-03,2.01,CLIC
2014-11-04,1.72,CLIC
2014-11-05,2.66,CLIC
2014-11-06,2.28,CLIC
2014-11-07,2.14,CLIC
2014-11-08,1.82,CLIC
2014-11-09,1.94,CLIC
2014-11-10,1.63,CLIC
2014-11-11,1.61,CLIC
2014-11-12,1.55,CLIC
2014-11-13,1.45,CLIC
2014-11-14,1.78,CLIC
2014-11-15,0.9,CLIC
2014-11-16,1.05,CLIC
2014-11-17,0.81,CLIC
2014-11-18,1.32,CLIC
2014-11-19,3.31,CLIC
2014-11-20,2.01,CLIC
2014-11-21,3.99,CLIC
2014-11-22,1.65,CLIC
2014-11-24,2.01,CLIC
2014-11-25,2.8,CLIC
2014-11-26,1.9,CLIC
2014-11-27,0.49,CLIC
2014-11-28,2.58,CLIC
2014-11-29,1.02,CLIC
2014-11-30,2.3,CLIC
2014-12-01,2.8,CLIC
2014-12-02,3.53,CLIC
2014-12-03,1.95,CLIC
2014-12-04,4.09,CLIC
2014-12-05,2.53,CLIC
2014-12-06,2.38,CLIC
2014-12-07,3.37,CLIC
2014-12-08,1.42,CLIC
2014-12-09,3.64,CLIC
2014-12-10,2.81,CLIC
2014-12-11,0.8,CLIC
2014-12-12,1.82,CLIC
2014-12-13,2.54,CLIC
2014-12-14,0.81,CLIC
2014-12-15,1.16,CLIC
2014-12-16,0.95,CLIC
2014-12-17,0.8,CLIC
2014-12-18,2.03,CLIC
2014-12-19,2.87,CLIC
2014-12-20,3.48,CLIC
2014-12-21,2.82,CLIC
2014-12-22,2.19,CLIC
2014-12-23,1.88,CLIC
2014-12-24,0.29,CLIC
2014-12-25,1.23,CLIC
2014-12-26,1.79,CLIC
2014-12-27,0.48,CLIC
2014-12-28,1.64,CLIC
2015-02-01,3.08,CLIC
2015-02-02,0.82,CLIC
2015-02-03,1.99,CLIC
2015-02-04,2.35,CLIC
2015-02-05,2.73,CLIC
2015-02-06,2.8,CLIC
2015-02-07,1.32,CLIC
2015-02-08,4.6,CLIC
2015-02-09,3.11,CLIC
2015-02-10,3.24,CLIC
2015-02-11,2.96,CLIC
2015-02-12,1.27,CLIC
2015-02-13,2.39,CLIC
2015-02-14,1.41,CLIC
2015-02-15,1.03,CLIC
2015-02-16,2.72,CLIC
2015-02-17,3.15,CLIC
2015-02-18,2.11,CLIC
2015-02-19,2.66,CLIC
2015-02-20,3.38,CLIC
2015-02-21,4.65,CLIC
2015-02-22,3.45,CLIC
2015-02-23,4.98,CLIC
2015-02-24,4.83,CLIC
2015-02-25,4.89,CLIC
2015-02-26,2.01,CLIC
2015-02-27,2.98,CLIC
2015-02-28,2.87,CLIC
2015-07-02,3.09,CLIC
2015-07-03,3.47,CLIC
2015-07-04,2.9,CLIC
2015-07-05,1.39,CLIC
2015-07-06,4.8,CLIC
2015-07-07,4.74,CLIC
2015-07-08,5.29,CLIC
2015-07-09,6.73,CLIC
2015-07-10,5.66,CLIC
2015-07-11,5.03,CLIC
2015-07-12,7.29,CLIC
2015-07-13,5.99,CLIC
2015-07-14,5.19,CLIC
2015-07-15,5.77,CLIC
2015-07-16,5.24,CLIC
2015-07-17,6.51,CLIC
2015-07-18,4.86,CLIC
2015-07-19,4.73,CLIC
2015-07-20,4.6,CLIC
2015-07-21,5,CLIC
2015-07-22,3.9,CLIC
2015-07-23,3.11,CLIC
2015-07-24,5.18,CLIC
2015-07-25,3.83,CLIC
2015-07-26,5.34,CLIC
2015-07-27,5.1,CLIC
2015-07-28,6.14,CLIC
2015-07-29,5.47,CLIC
2015-07-30,6.2,CLIC
2015-07-31,4.59,CLIC
2015-08-01,6.9,CLIC
2015-08-02,3.79,CLIC
2015-08-03,3.96,CLIC
2015-08-04,2.88,CLIC
2015-08-05,3.56,CLIC
2015-08-06,5.61,CLIC
2015-08-07,5,CLIC
2015-08-08,4.44,CLIC
2015-08-09,5.8,CLIC
2015-08-10,6.72,CLIC
2015-08-11,5.48,CLIC
2015-08-12,3.92,CLIC
2015-08-13,3.09,CLIC
2015-08-14,4.05,CLIC
2015-08-15,8.19,CLIC
2015-08-16,4.29,CLIC
2015-08-17,2.93,CLIC
2015-08-18,5.35,CLIC
2015-08-19,3.28,CLIC
2015-08-20,7.96,CLIC
2015-08-21,1.69,CLIC
2015-08-22,3.61,CLIC
2015-08-23,3.66,CLIC
2015-08-24,4.81,CLIC
2015-08-25,3.76,CLIC
2015-08-26,5.37,CLIC
2015-08-27,5.25,CLIC
2015-08-28,7.04,CLIC
2015-08-29,3.1,CLIC
2015-08-30,2.6,CLIC
2015-08-31,4.52,CLIC
2015-09-01,2.37,CLIC
2015-09-02,3.28,CLIC
2015-09-03,5.35,CLIC
2015-09-04,4.95,CLIC
2015-09-05,4.48,CLIC
2015-09-06,2.95,CLIC
2015-09-07,2.91,CLIC
2015-09-08,3.13,CLIC
2015-09-09,3.78,CLIC
2015-09-10,2.86,CLIC
2015-09-11,2.63,CLIC
2015-09-12,0.7,CLIC
2015-09-13,1.66,CLIC
2015-09-14,4.23,CLIC
2015-09-15,3.83,CLIC
2015-09-16,0.63,CLIC
2015-09-17,4.13,CLIC
2015-09-18,3.35,CLIC
2015-09-19,1.44,CLIC
2015-09-20,2.28,CLIC
2015-09-21,4.93,CLIC
2015-09-22,3.5,CLIC
2015-09-23,3.51,CLIC
2015-09-24,2.82,CLIC
2015-09-25,3.08,CLIC
2015-09-26,1.55,CLIC
2015-09-27,2.92,CLIC
2015-09-28,4.18,CLIC
2015-09-29,5.14,CLIC
2015-09-30,4.17,CLIC
2015-10-01,3.71,CLIC
2015-10-02,3.6,CLIC
2015-10-03,3.11,CLIC
2015-10-04,3.13,CLIC
2015-10-05,5.18,CLIC
2015-10-06,6.4,CLIC
2015-10-07,5.11,CLIC
2015-10-08,3.21,CLIC
2015-10-09,3.19,CLIC
2015-10-10,2.53,CLIC
2015-10-11,1.84,CLIC
2015-10-12,4.08,CLIC
2015-10-13,4.94,CLIC
2015-10-14,3.98,CLIC
2015-10-15,2.55,CLIC
2015-10-16,3.18,CLIC
2015-10-17,2.92,CLIC
2015-10-18,2.53,CLIC
2015-10-19,2.23,CLIC
2015-10-20,4.6,CLIC
2015-10-21,2.1,CLIC
2015-10-22,2.69,CLIC
2015-10-23,3.41,CLIC
2015-10-24,1.53,CLIC
2015-10-25,2.43,CLIC
2015-10-26,3.43,CLIC
2015-10-27,1.71,CLIC
2015-10-28,4.36,CLIC
2015-10-29,2.4,CLIC
2015-10-30,5.73,CLIC
2015-10-31,0.68,CLIC
2015-11-02,2.97,CLIC
2015-11-03,2.14,CLIC
2015-11-04,2.89,CLIC
2015-11-05,2.91,CLIC
2015-11-06,2.87,CLIC
2015-11-07,1.99,CLIC
2015-11-08,1.76,CLIC
2015-11-09,3.39,CLIC
2015-11-10,1.88,CLIC
2015-11-11,3.67,CLIC
2015-11-12,2.64,CLIC
2015-11-13,1.91,CLIC
2015-11-14,2.66,CLIC
2015-11-15,1.7,CLIC
2015-11-16,2.15,CLIC
2015-11-17,2.94,CLIC
2015-11-18,3.4,CLIC
2015-11-19,1.46,CLIC
2015-11-20,1.43,CLIC
2015-11-21,2.02,CLIC
2015-11-22,1.24,CLIC
2015-11-23,1.88,CLIC
2015-11-24,1.99,CLIC
2015-11-25,2.03,CLIC
2015-11-29,1.51,CLIC
2015-11-30,3.11,CLIC
2015-12-01,1.79,CLIC
2015-12-02,3.01,CLIC
2015-12-03,0.29,CLIC
2015-12-04,0.44,CLIC
2015-12-05,1.52,CLIC
2015-12-06,2.24,CLIC
2015-12-07,1.47,CLIC
2015-12-08,1.11,CLIC
2015-12-09,0.54,CLIC
2015-12-10,2.94,CLIC
2015-12-11,2.79,CLIC
2015-12-12,0.82,CLIC
2015-12-13,3.81,CLIC
2015-12-14,1.8,CLIC
2015-12-15,2.97,CLIC
2015-12-16,2.66,CLIC
2015-12-17,2.68,CLIC
2015-12-18,1.57,CLIC
2015-12-19,1.74,CLIC
2015-12-20,2.11,CLIC
2015-12-21,4.09,CLIC
2015-12-22,1.64,CLIC
2015-12-23,2.43,CLIC
2015-12-24,2.72,CLIC
2015-12-25,2.16,CLIC
2015-12-26,4.62,CLIC
2015-12-27,6.34,CLIC
2015-12-28,2.91,CLIC
2015-12-29,2.34,CLIC
2015-12-30,3.39,CLIC
2015-12-31,1.57,CLIC
2016-01-01,2.14,CLIC
2016-01-02,3.2,CLIC
2016-01-03,1.69,CLIC
2016-01-04,3.83,CLIC
2016-01-05,2.09,CLIC
2016-01-06,2.21,CLIC
2016-01-07,2.38,CLIC
2016-01-08,2.29,CLIC
2016-01-09,1.21,CLIC
2016-01-10,3.16,CLIC
2016-01-11,2.64,CLIC
2016-01-12,2.99,CLIC
2016-01-13,3.11,CLIC
2016-01-14,2.8,CLIC
2016-01-15,2.29,CLIC
2016-01-16,3.8,CLIC
2016-01-17,3.25,CLIC
2016-01-18,2.76,CLIC
2016-01-19,1,CLIC
2016-01-20,0.79,CLIC
2016-01-21,3.49,CLIC
2016-01-22,2.18,CLIC
2016-01-23,2.64,CLIC
2016-01-24,2.18,CLIC
2016-01-25,2.83,CLIC
2016-01-26,0.44,CLIC
2016-01-27,0.93,CLIC
2016-01-28,1.11,CLIC
2016-01-29,0.9,CLIC
2016-01-30,1.13,CLIC
2016-01-31,2.79,CLIC
2016-02-02,5.4,CLIC
2016-02-03,3.02,CLIC
2016-02-04,0.79,CLIC
2016-02-05,0.93,CLIC
2016-02-06,8.53,CLIC
2016-02-07,3.97,CLIC
2016-02-08,2.5,CLIC
2016-02-09,1.35,CLIC
2016-02-10,3.35,CLIC
2016-02-11,3.1,CLIC
2016-02-12,3.83,CLIC
2016-02-13,3.62,CLIC
2016-02-14,4.18,CLIC
2016-02-15,2.55,CLIC
2016-02-16,3.22,CLIC
2016-02-17,4.76,CLIC
2016-02-24,3.09,CLIC
2016-02-25,2.72,CLIC
2016-02-26,2.38,CLIC
2016-02-27,3.41,CLIC
2016-02-28,1.57,CLIC
2016-02-29,3.98,CLIC
2016-03-01,2.43,CLIC
2016-03-02,3.39,CLIC
2016-03-03,4.97,CLIC
2016-03-04,3.03,CLIC
2016-03-05,3.91,CLIC
2016-03-06,3,CLIC
2016-03-07,6.61,CLIC
2016-03-08,5.91,CLIC
2016-03-09,0.11,CLIC
2016-03-10,4.08,CLIC
2016-03-11,1.5,CLIC
2016-03-12,4.97,CLIC
2016-03-13,4.78,CLIC
2016-03-14,5.01,CLIC
2016-03-15,3.81,CLIC
2016-03-16,3.17,CLIC
2016-03-17,1.9,CLIC
2016-03-18,2.87,CLIC
2016-03-19,6.24,CLIC
2016-03-20,2.46,CLIC
2016-03-21,4.2,CLIC
2016-03-22,4.74,CLIC
2016-03-23,5.06,CLIC
2016-03-24,6.36,CLIC
2016-03-25,6.43,CLIC
2016-03-26,3.86,CLIC
2016-03-27,4.74,CLIC
2016-03-28,3.1,CLIC
2016-03-29,5.96,CLIC
2016-03-30,4.92,CLIC
2016-03-31,3.1,CLIC
2016-04-02,5.15,CLIC
2016-04-03,5.03,CLIC
2016-04-04,3.95,CLIC
2016-04-05,2.17,CLIC
2016-04-06,3.91,CLIC
2016-04-07,3.68,CLIC
2016-04-08,4.28,CLIC
2016-04-09,1.02,CLIC
2016-04-10,1.7,CLIC
2016-04-11,4.1,CLIC
2016-04-12,4.99,CLIC
2016-04-13,5.22,CLIC
2016-04-14,5.12,CLIC
2016-04-15,5.19,CLIC
2016-04-16,5.89,CLIC
2016-04-17,4.73,CLIC
2016-04-18,7.03,CLIC
2016-04-19,2.85,CLIC
2016-04-20,5.13,CLIC
2016-04-21,5.17,CLIC
2016-04-22,3.38,CLIC
2016-04-23,1.71,CLIC
2016-04-24,6.99,CLIC
2016-04-25,5.15,CLIC
2016-04-26,7.09,CLIC
2016-04-27,7.53,CLIC
2016-04-28,6.24,CLIC
2016-04-29,3.69,CLIC
2016-04-30,3.32,CLIC
2016-05-02,4.99,CLIC
2016-05-03,9.31,CLIC
2016-05-04,9.74,CLIC
2016-05-05,4.37,CLIC
2016-05-06,5.42,CLIC
2016-05-07,5.32,CLIC
2016-05-08,4.02,CLIC
2016-05-09,4.67,CLIC
2016-05-10,5.45,CLIC
2016-05-11,4.34,CLIC
2016-05-12,5.88,CLIC
2016-05-13,5.14,CLIC
2016-05-14,4.46,CLIC
2016-05-15,3.68,CLIC
2016-05-16,4.49,CLIC
2016-05-17,3.82,CLIC
2016-05-18,5.95,CLIC
2016-05-19,5.71,CLIC
2016-05-20,6.75,CLIC
2016-05-21,7.74,CLIC
2016-05-22,5.55,CLIC
2016-05-23,5.57,CLIC
2016-05-24,2.41,CLIC
2016-05-25,6.76,CLIC
2016-05-26,2.75,CLIC
2016-05-27,5.71,CLIC
2016-05-28,5.04,CLIC
2016-05-29,3.32,CLIC
2016-05-30,6.27,CLIC
2016-05-31,7.74,CLIC
2016-06-02,4.65,CLIC
2016-06-03,6,CLIC
2016-06-04,1.09,CLIC
2016-06-05,3.34,CLIC
2016-06-06,4.55,CLIC
2016-06-07,6.79,CLIC
2016-06-08,3.64,CLIC
2016-06-09,4,CLIC
2016-06-10,5.74,CLIC
2016-06-11,5.85,CLIC
2016-06-12,2.61,CLIC
2016-06-13,2.87,CLIC
2016-06-14,3.92,CLIC
2016-06-15,6.01,CLIC
2016-06-16,1.91,CLIC
2016-06-17,6.63,CLIC
2016-06-18,5.92,CLIC
2016-06-19,4.98,CLIC
2016-06-20,2.38,CLIC
2016-06-21,3.46,CLIC
2016-06-22,4.92,CLIC
2016-06-23,4.96,CLIC
2016-06-24,4.71,CLIC
2016-06-25,4,CLIC
2016-06-26,4.14,CLIC
2016-06-27,5.15,CLIC
2016-06-28,3.02,CLIC
2016-06-29,4.85,CLIC
2016-06-30,2.34,CLIC
2016-07-01,6.36,CLIC
2016-07-02,3.12,CLIC
2016-07-03,2.26,CLIC
2016-07-04,6.46,CLIC
2016-07-05,4.49,CLIC
2016-07-06,6.5,CLIC
2016-07-07,5.47,CLIC
2016-07-08,3.94,CLIC
2016-07-09,3.38,CLIC
2016-07-10,4.55,CLIC
2016-07-11,5.38,CLIC
2016-07-12,3.45,CLIC
2016-07-13,5.88,CLIC
2016-07-14,5.81,CLIC
2016-07-15,5.27,CLIC
2016-07-16,5.64,CLIC
2016-07-17,3.66,CLIC
2016-07-18,5.6,CLIC
2016-07-19,5.93,CLIC
2016-07-20,3.61,CLIC
2016-07-21,3.05,CLIC
2016-07-22,2.01,CLIC
2016-07-23,3.99,CLIC
2016-07-24,1.91,CLIC
2016-07-25,2.98,CLIC
2016-07-26,3.11,CLIC
2016-07-27,5.21,CLIC
2016-07-28,5.58,CLIC
2016-07-29,2.91,CLIC
2016-07-30,6.3,CLIC
2016-07-31,5.36,CLIC
2016-08-01,6.26,CLIC
2016-08-02,5.78,CLIC
2016-08-03,4.25,CLIC
2016-08-04,3.47,CLIC
2016-08-05,6.18,CLIC
2016-08-06,3.19,CLIC
2016-08-07,4.39,CLIC
2016-08-08,5.54,CLIC
2016-08-09,2.42,CLIC
2016-08-10,4.64,CLIC
2016-08-11,4.32,CLIC
2016-08-12,3.76,CLIC
2016-08-13,4.13,CLIC
2016-08-14,1.88,CLIC
2016-08-15,0.81,CLIC
2016-08-16,1.38,CLIC
2016-08-17,1.29,CLIC
2016-08-18,1.02,CLIC
2016-08-19,3.71,CLIC
2016-08-20,3.18,CLIC
2016-08-21,2.01,CLIC
2016-08-22,3.89,CLIC
2016-08-23,6.65,CLIC
2016-08-24,5.44,CLIC
2016-08-25,5.87,CLIC
2016-08-26,6.04,CLIC
2016-08-27,2.5,CLIC
2016-08-28,3,CLIC
2016-08-29,0.91,CLIC
2016-08-30,3.53,CLIC
2016-08-31,2.91,CLIC
2016-09-01,4.44,CLIC
2016-09-02,2.05,CLIC
2016-09-03,5.55,CLIC
2016-09-04,1.42,CLIC
2016-09-05,2.91,CLIC
2016-09-06,4.93,CLIC
2016-09-07,4.5,CLIC
2016-09-08,3.24,CLIC
2016-09-09,2.91,CLIC
2016-09-10,1.65,CLIC
2016-09-11,3.34,CLIC
2016-09-12,2.63,CLIC
2016-09-13,4.2,CLIC
2016-09-14,3.64,CLIC
2016-09-15,2.01,CLIC
2016-09-16,3.39,CLIC
2016-09-17,4.59,CLIC
2016-09-18,3.89,CLIC
2016-09-19,3.11,CLIC
2016-09-20,5.76,CLIC
2016-09-21,5.11,CLIC
2016-09-22,1.87,CLIC
2016-09-23,4.11,CLIC
2016-09-24,1.17,CLIC
2016-09-25,2.32,CLIC
2016-09-26,2.77,CLIC
2016-09-27,1.85,CLIC
2016-09-28,3.29,CLIC
2016-09-29,1.16,CLIC
2016-09-30,2.3,CLIC
2016-10-01,2.18,CLIC
2016-10-02,0.72,CLIC
2016-10-03,1.61,CLIC
2016-10-04,3.59,CLIC
2016-10-05,1.96,CLIC
2016-10-06,2.21,CLIC
2016-10-07,6.55,CLIC
2016-10-08,1.09,CLIC
2016-10-09,4,CLIC
2016-10-10,1.8,CLIC
2016-10-11,4.95,CLIC
2016-10-12,4.48,CLIC
2016-10-13,3.68,CLIC
2016-10-17,4.99,CLIC
2016-10-18,3.45,CLIC
2016-10-19,4.75,CLIC
2016-10-20,3.24,CLIC
2016-10-21,0.88,CLIC
2016-10-22,4.19,CLIC
2016-10-23,2.46,CLIC
2016-10-24,1.85,CLIC
2016-10-25,1.58,CLIC
2016-10-26,3.14,CLIC
2016-10-27,2.46,CLIC
2016-10-28,2.09,CLIC
2016-10-29,2.12,CLIC
2016-10-30,2.04,CLIC
2016-10-31,3.52,CLIC
2016-11-01,3.06,CLIC
2016-11-02,1.97,CLIC
2016-11-03,2.01,CLIC
2016-11-04,0.93,CLIC
2016-11-05,1.95,CLIC
2016-11-06,1.9,CLIC
2016-11-07,2.32,CLIC
2016-11-08,8.54,CLIC
2016-11-09,1.13,CLIC
2016-11-10,1.22,CLIC
2016-11-11,3.99,CLIC
2016-11-12,2.02,CLIC
2016-11-13,2.5,CLIC
2016-11-14,3.1,CLIC
2016-11-15,2.04,CLIC
2016-11-16,1.7,CLIC
2016-11-17,2.95,CLIC
2016-11-18,2.3,CLIC
2016-11-19,1.79,CLIC
2016-11-20,1.51,CLIC
2016-11-21,2.19,CLIC
2016-11-22,1.96,CLIC
2016-11-23,2.05,CLIC
2016-11-24,2.26,CLIC
2016-11-25,2.26,CLIC
2016-11-26,2.98,CLIC
2016-11-27,1.46,CLIC
2016-11-28,3.19,CLIC
2016-11-29,3.45,CLIC
2016-11-30,4.1,CLIC
2016-12-01,3,CLIC
2016-12-02,2.26,CLIC
2016-12-03,3.18,CLIC
2016-12-04,2.37,CLIC
2016-12-05,2.49,CLIC
2016-12-06,3.44,CLIC
2016-12-07,2.7,CLIC
2016-12-08,1.36,CLIC
2016-12-09,0.22,CLIC
2016-12-10,1.89,CLIC
2016-12-11,2.3,CLIC
2016-12-12,3.54,CLIC
2016-12-13,2.43,CLIC
2016-12-14,2.59,CLIC
2016-12-15,1.49,CLIC
2016-12-16,2.34,CLIC
2016-12-17,4.81,CLIC
2016-12-18,0.61,CLIC
2016-12-19,2.32,CLIC
2016-12-20,1.34,CLIC
2016-12-21,3.02,CLIC
2016-12-22,1.29,CLIC
2016-12-23,2.38,CLIC
2016-12-24,1.34,CLIC
2016-12-25,3.84,CLIC
2016-12-26,2.07,CLIC
2016-12-27,2.18,CLIC
2016-12-28,2.38,CLIC
2016-12-29,2.06,CLIC
2016-12-30,1.45,CLIC
2016-12-31,2.98,CLIC
2017-01-01,2.21,CLIC
2017-01-02,3.17,CLIC
2017-01-03,2.2,CLIC
2017-01-04,3.03,CLIC
2017-01-05,3.49,CLIC
2017-01-06,3.27,CLIC
2017-01-07,1.57,CLIC
2017-01-08,1.06,CLIC
2017-01-09,2.94,CLIC
2017-01-10,2.93,CLIC
2017-01-11,3.99,CLIC
2017-01-12,2.9,CLIC
2017-01-13,2.02,CLIC
2017-01-14,2.6,CLIC
2017-01-15,2.44,CLIC
2017-01-16,2.61,CLIC
2017-01-17,1.09,CLIC
2017-01-18,2.6,CLIC
2017-01-19,3.25,CLIC
2017-01-20,3.19,CLIC
2017-01-21,4.92,CLIC
2017-01-22,2.76,CLIC
2017-01-23,3.68,CLIC
2017-01-24,4.19,CLIC
2017-01-25,3.07,CLIC
2017-01-26,3.62,CLIC
2017-01-27,2.51,CLIC
2017-01-28,2.64,CLIC
2017-01-29,2.35,CLIC
2017-01-30,2.31,CLIC
2017-01-31,2.07,CLIC
2017-02-01,1.51,CLIC
2017-02-02,2.98,CLIC
2017-02-03,0.79,CLIC
2017-02-04,2.73,CLIC
2017-02-05,2.64,CLIC
2017-02-06,4.04,CLIC
2017-02-07,4.31,CLIC
2017-02-08,4.92,CLIC
2017-02-09,3.68,CLIC
2017-02-10,4.3,CLIC
2017-02-11,5.05,CLIC
2017-02-12,4.75,CLIC
2017-02-13,3.31,CLIC
2017-02-14,4.13,CLIC
2017-02-15,2.76,CLIC
2017-02-16,3.8,CLIC
2017-02-17,3.43,CLIC
2017-02-18,4.87,CLIC
2017-02-19,3.07,CLIC
2017-02-20,2.71,CLIC
2017-02-21,4.61,CLIC
2017-02-22,5.77,CLIC
2017-02-23,3.94,CLIC
2017-02-24,4.56,CLIC
2017-02-25,3.44,CLIC
2017-02-26,2.53,CLIC
