Estación: ,C19072,CAMARON. ANAHUAC
1966-05-18,0,CLIC
1966-05-19,34,CLIC
1966-05-20,0,CLIC
1966-05-21,0,CLIC
1966-05-22,0,CLIC
1966-05-23,0,CLIC
1966-05-24,0,CLIC
1966-05-25,34,CLIC
1966-05-26,0,CLIC
1966-05-27,0,CLIC
1966-05-28,0,CLIC
1966-05-29,0,CLIC
1966-05-30,0,CLIC
1966-05-31,0,CLIC
1966-06-01,0,CLIC
1966-06-02,0,CLIC
1966-06-03,0,CLIC
1966-06-04,0,CLIC
1966-06-05,0,CLIC
1966-06-06,0,CLIC
1966-06-07,0,CLIC
1966-06-08,0,CLIC
1966-06-09,0,CLIC
1966-06-10,0,CLIC
1966-06-11,0,CLIC
1966-06-12,0,CLIC
1966-06-13,0,CLIC
1966-06-14,0,CLIC
1966-06-15,0,CLIC
1966-06-16,0,CLIC
1966-06-17,0,CLIC
1966-06-18,0,CLIC
1966-06-19,8,CLIC
1966-06-20,0,CLIC
1966-06-21,0,CLIC
1966-06-22,0,CLIC
1966-06-23,0,CLIC
1966-06-24,12,CLIC
1966-06-25,0,CLIC
1966-06-26,0,CLIC
1966-06-27,0,CLIC
1966-06-28,0,CLIC
1966-06-29,0,CLIC
1966-06-30,0,CLIC
1966-07-01,0,CLIC
1966-07-02,0,CLIC
1966-07-03,0,CLIC
1966-07-04,0,CLIC
1966-07-05,0,CLIC
1966-07-06,0,CLIC
1966-07-07,0,CLIC
1966-07-08,0,CLIC
1966-07-09,0,CLIC
1966-07-10,0,CLIC
1966-07-11,0,CLIC
1966-07-12,0,CLIC
1966-07-13,0,CLIC
1966-07-14,0,CLIC
1966-07-15,0,CLIC
1966-07-16,0,CLIC
1966-07-17,0,CLIC
1966-07-18,0,CLIC
1966-07-19,0,CLIC
1966-07-20,0,CLIC
1966-07-21,0,CLIC
1966-07-22,0,CLIC
1966-07-23,0,CLIC
1966-07-24,0,CLIC
1966-07-25,0,CLIC
1966-07-26,0,CLIC
1966-07-27,0,CLIC
1966-07-28,0,CLIC
1966-07-29,0,CLIC
1966-07-30,0,CLIC
1966-07-31,0,CLIC
1966-09-01,0,CLIC
1966-09-02,0,CLIC
1966-09-03,0,CLIC
1966-09-04,0,CLIC
1966-09-05,41,CLIC
1966-09-06,72,CLIC
1966-09-07,43,CLIC
1966-09-08,7,CLIC
1966-09-09,3,CLIC
1966-09-10,0,CLIC
1966-09-11,0,CLIC
1966-09-12,0,CLIC
1966-09-13,0,CLIC
1966-09-14,0,CLIC
1966-09-15,0,CLIC
1966-09-16,0,CLIC
1966-09-17,0,CLIC
1966-09-18,0,CLIC
1966-09-19,0,CLIC
1966-09-20,0,CLIC
1966-09-21,0,CLIC
1966-09-22,0,CLIC
1966-09-23,0,CLIC
1966-09-24,0,CLIC
1966-09-25,0,CLIC
1966-09-26,0,CLIC
1966-09-27,0,CLIC
1966-09-28,0,CLIC
1966-09-29,0,CLIC
1966-09-30,0,CLIC
1966-10-01,0,CLIC
1966-10-02,0,CLIC
1966-10-03,0,CLIC
1966-10-04,0,CLIC
1966-10-05,0,CLIC
1966-10-06,0,CLIC
1966-10-07,0,CLIC
1966-10-08,0,CLIC
1966-10-09,0,CLIC
1966-10-10,0,CLIC
1966-10-11,0,CLIC
1966-10-12,0,CLIC
1966-10-13,0,CLIC
1966-10-14,0,CLIC
1966-10-15,24,CLIC
1966-10-16,0,CLIC
1966-10-17,0,CLIC
1966-10-18,0,CLIC
1966-10-19,8,CLIC
1966-10-20,0,CLIC
1966-10-21,0,CLIC
1966-10-22,0,CLIC
1966-10-23,0,CLIC
1966-10-24,0,CLIC
1966-10-25,0,CLIC
1966-10-26,0,CLIC
1966-10-27,0,CLIC
1966-10-28,0,CLIC
1966-10-29,0,CLIC
1966-10-30,0,CLIC
1966-10-31,0,CLIC
1966-11-01,0,CLIC
1966-11-02,0,CLIC
1966-11-03,0,CLIC
1966-11-04,0,CLIC
1966-11-05,0,CLIC
1966-11-06,0,CLIC
1966-11-07,0,CLIC
1966-11-08,0,CLIC
1966-11-09,0,CLIC
1966-11-10,0,CLIC
1966-11-11,0,CLIC
1966-11-12,0,CLIC
1966-11-13,0,CLIC
1966-11-14,0,CLIC
1966-11-15,0,CLIC
1966-11-16,0,CLIC
1966-11-17,0,CLIC
1966-11-18,0,CLIC
1966-11-19,0,CLIC
1966-11-20,0,CLIC
1966-11-21,0,CLIC
1966-11-22,0,CLIC
1966-11-23,0,CLIC
1966-11-24,0,CLIC
1966-11-25,0,CLIC
1966-11-26,0,CLIC
1966-11-27,0,CLIC
1966-11-28,0,CLIC
1966-11-29,0,CLIC
1966-11-30,0,CLIC
1966-12-01,0,CLIC
1966-12-02,0,CLIC
1966-12-03,0,CLIC
1966-12-04,0,CLIC
1966-12-05,0,CLIC
1966-12-06,0,CLIC
1966-12-07,0,CLIC
1966-12-08,0,CLIC
1966-12-09,0,CLIC
1966-12-10,0,CLIC
1966-12-11,0,CLIC
1966-12-12,0,CLIC
1966-12-13,0,CLIC
1966-12-14,0,CLIC
1966-12-15,0,CLIC
1966-12-16,0,CLIC
1966-12-17,0,CLIC
1966-12-18,0,CLIC
1966-12-19,0,CLIC
1966-12-20,0,CLIC
1966-12-21,0,CLIC
1966-12-22,0,CLIC
1966-12-23,0,CLIC
1966-12-24,0,CLIC
1966-12-25,0,CLIC
1966-12-26,0,CLIC
1966-12-27,0,CLIC
1966-12-28,0,CLIC
1966-12-29,0,CLIC
1966-12-30,0,CLIC
1966-12-31,0,CLIC
1967-01-01,0,CLIC
1967-01-02,0,CLIC
1967-01-03,0,CLIC
1967-01-04,0,CLIC
1967-01-05,0,CLIC
1967-01-06,0,CLIC
1967-01-07,0,CLIC
1967-01-08,0,CLIC
1967-01-09,0,CLIC
1967-01-10,0,CLIC
1967-01-11,0,CLIC
1967-01-12,0,CLIC
1967-01-13,0,CLIC
1967-01-14,0,CLIC
1967-01-15,0,CLIC
1967-01-16,0,CLIC
1967-01-17,0,CLIC
1967-01-18,0,CLIC
1967-01-19,0,CLIC
1967-01-20,0,CLIC
1967-01-21,0,CLIC
1967-01-22,0,CLIC
1967-01-23,0,CLIC
1967-01-24,0,CLIC
1967-01-25,0,CLIC
1967-01-26,0,CLIC
1967-01-27,0,CLIC
1967-01-28,0,CLIC
1967-01-29,0,CLIC
1967-01-30,0,CLIC
1967-01-31,0,CLIC
1967-02-01,0,CLIC
1967-02-02,0,CLIC
1967-02-03,0,CLIC
1967-02-04,0,CLIC
1967-02-05,17,CLIC
1967-02-06,0,CLIC
1967-02-07,0,CLIC
1967-02-08,0,CLIC
1967-02-09,0,CLIC
1967-02-10,0,CLIC
1967-02-11,0,CLIC
1967-02-12,0,CLIC
1967-02-13,0,CLIC
1967-02-14,0,CLIC
1967-02-15,0,CLIC
1967-02-16,0,CLIC
1967-02-17,0,CLIC
1967-02-18,0,CLIC
1967-02-19,0,CLIC
1967-02-20,0,CLIC
1967-02-21,0,CLIC
1967-02-22,0,CLIC
1967-02-23,0,CLIC
1967-02-24,0,CLIC
1967-02-25,0,CLIC
1967-02-26,0,CLIC
1967-02-27,0,CLIC
1967-02-28,0,CLIC
1967-03-01,0,CLIC
1967-03-02,0,CLIC
1967-03-03,0,CLIC
1967-03-04,0,CLIC
1967-03-05,0,CLIC
1967-03-06,0,CLIC
1967-03-07,0,CLIC
1967-03-08,0,CLIC
1967-03-09,0,CLIC
1967-03-10,0,CLIC
1967-03-11,0,CLIC
1967-03-12,0,CLIC
1967-03-13,0,CLIC
1967-03-14,0,CLIC
1967-03-15,0,CLIC
1967-03-16,0,CLIC
1967-03-17,0,CLIC
1967-03-18,0,CLIC
1967-03-19,0,CLIC
1967-03-20,0,CLIC
1967-03-21,0,CLIC
1967-03-22,0,CLIC
1967-03-23,0,CLIC
1967-03-24,0,CLIC
1967-03-25,0,CLIC
1967-03-26,0,CLIC
1967-03-27,0,CLIC
1967-03-28,0,CLIC
1967-03-29,0,CLIC
1967-03-30,0,CLIC
1967-03-31,0,CLIC
1967-04-01,0,CLIC
1967-04-02,0,CLIC
1967-04-03,0,CLIC
1967-04-04,0,CLIC
1967-04-05,0,CLIC
1967-04-06,0,CLIC
1967-04-07,0,CLIC
1967-04-08,0,CLIC
1967-04-09,0,CLIC
1967-04-10,0,CLIC
1967-04-11,0,CLIC
1967-04-12,13,CLIC
1967-04-13,0,CLIC
1967-04-14,0,CLIC
1967-04-15,0,CLIC
1967-04-16,0,CLIC
1967-04-17,0,CLIC
1967-04-18,8.5,CLIC
1967-04-19,0,CLIC
1967-04-20,0,CLIC
1967-04-21,0,CLIC
1967-04-22,0,CLIC
1967-04-23,0,CLIC
1967-04-24,0,CLIC
1967-04-25,0,CLIC
1967-04-26,20,CLIC
1967-04-27,0,CLIC
1967-04-28,0,CLIC
1967-04-29,0,CLIC
1967-04-30,0,CLIC
1967-05-01,0,CLIC
1967-05-02,4.5,CLIC
1967-05-03,0,CLIC
1967-05-04,0,CLIC
1967-05-05,0,CLIC
1967-05-06,0,CLIC
1967-05-07,0,CLIC
1967-05-08,0,CLIC
1967-05-09,0,CLIC
1967-05-10,0,CLIC
1967-05-11,0,CLIC
1967-05-12,0,CLIC
1967-05-13,0,CLIC
1967-05-14,0,CLIC
1967-05-15,0,CLIC
1967-05-16,0,CLIC
1967-05-17,0,CLIC
1967-05-18,0,CLIC
1967-05-19,0,CLIC
1967-05-20,0,CLIC
1967-05-21,0,CLIC
1967-05-22,0,CLIC
1967-05-23,0,CLIC
1967-05-24,0,CLIC
1967-05-25,0,CLIC
1967-05-26,0,CLIC
1967-05-27,0,CLIC
1967-05-28,0,CLIC
1967-05-29,0,CLIC
1967-05-30,0,CLIC
1967-05-31,0,CLIC
1967-06-01,0,CLIC
1967-06-02,77,CLIC
1967-06-03,0,CLIC
1967-06-04,0,CLIC
1967-06-05,0,CLIC
1967-06-06,0,CLIC
1967-06-07,0,CLIC
1967-06-08,0,CLIC
1967-06-09,0,CLIC
1967-06-10,0,CLIC
1967-06-11,0,CLIC
1967-06-12,0,CLIC
1967-06-13,0,CLIC
1967-06-14,0,CLIC
1967-06-15,0,CLIC
1967-06-16,0,CLIC
1967-06-17,0,CLIC
1967-06-18,0,CLIC
1967-06-19,0,CLIC
1967-06-20,0,CLIC
1967-06-21,0,CLIC
1967-06-22,0,CLIC
1967-06-23,0,CLIC
1967-06-24,0,CLIC
1967-06-25,0,CLIC
1967-06-26,0,CLIC
1967-06-27,0,CLIC
1967-06-28,0,CLIC
1967-06-29,0,CLIC
1967-06-30,0,CLIC
1967-07-01,0,CLIC
1967-07-02,0,CLIC
1967-07-03,0,CLIC
1967-07-04,0,CLIC
1967-07-05,0,CLIC
1967-07-06,0,CLIC
1967-07-07,0,CLIC
1967-07-08,0,CLIC
1967-07-09,0,CLIC
1967-07-10,0,CLIC
1967-07-11,0,CLIC
1967-07-12,0,CLIC
1967-07-13,0,CLIC
1967-07-14,8,CLIC
1967-07-15,0,CLIC
1967-07-16,0,CLIC
1967-07-17,0,CLIC
1967-07-18,0,CLIC
1967-07-19,0,CLIC
1967-07-20,0,CLIC
1967-07-21,0,CLIC
1967-07-22,0,CLIC
1967-07-23,0,CLIC
1967-07-24,0,CLIC
1967-07-25,0,CLIC
1967-07-26,0,CLIC
1967-07-27,0,CLIC
1967-07-28,0,CLIC
1967-07-29,0,CLIC
1967-07-30,0,CLIC
1967-07-31,0,CLIC
1967-08-01,0,CLIC
1967-08-02,0,CLIC
1967-08-03,0,CLIC
1967-08-04,0,CLIC
1967-08-05,0,CLIC
1967-08-06,0,CLIC
1967-08-07,0,CLIC
1967-08-08,0,CLIC
1967-08-09,0,CLIC
1967-08-10,0,CLIC
1967-08-11,1,CLIC
1967-08-12,0,CLIC
1967-08-13,0,CLIC
1967-08-14,0,CLIC
1967-08-15,0,CLIC
1967-08-16,0,CLIC
1967-08-17,20,CLIC
1967-08-18,42,CLIC
1967-08-19,0,CLIC
1967-08-20,0,CLIC
1967-08-21,1,CLIC
1967-08-22,2,CLIC
1967-08-23,39,CLIC
1967-08-24,0,CLIC
1967-08-25,0,CLIC
1967-08-26,0,CLIC
1967-08-27,40,CLIC
1967-08-28,0,CLIC
1967-08-29,0,CLIC
1967-08-30,0,CLIC
1967-08-31,0,CLIC
1967-09-01,0,CLIC
1967-09-02,0,CLIC
1967-09-03,4,CLIC
1967-09-04,0,CLIC
1967-09-05,0,CLIC
1967-09-06,0,CLIC
1967-09-07,0,CLIC
1967-09-08,0,CLIC
1967-09-09,0,CLIC
1967-09-10,0,CLIC
1967-09-11,0,CLIC
1967-09-12,0,CLIC
1967-09-13,0,CLIC
1967-09-14,0,CLIC
1967-09-15,19,CLIC
1967-09-16,30,CLIC
1967-09-17,0,CLIC
1967-09-18,0,CLIC
1967-09-19,65,CLIC
1967-09-20,36,CLIC
1967-09-21,21,CLIC
1967-09-22,0,CLIC
1967-09-23,0,CLIC
1967-09-24,0,CLIC
1967-09-25,9,CLIC
1967-09-26,0,CLIC
1967-09-27,0,CLIC
1967-09-28,0,CLIC
1967-09-29,0,CLIC
1967-09-30,0,CLIC
1967-10-01,0,CLIC
1967-10-02,0,CLIC
1967-10-03,0,CLIC
1967-10-04,0,CLIC
1967-10-05,0,CLIC
1967-10-06,0,CLIC
1967-10-07,0,CLIC
1967-10-08,0,CLIC
1967-10-09,0,CLIC
1967-10-10,0,CLIC
1967-10-11,0,CLIC
1967-10-12,0,CLIC
1967-10-13,0,CLIC
1967-10-14,0,CLIC
1967-10-15,10,CLIC
1967-10-16,0,CLIC
1967-10-17,0,CLIC
1967-10-18,0,CLIC
1967-10-19,0,CLIC
1967-10-20,0,CLIC
1967-10-21,0,CLIC
1967-10-22,0,CLIC
1967-10-23,0,CLIC
1967-10-24,0,CLIC
1967-10-25,0,CLIC
1967-10-26,0,CLIC
1967-10-27,0,CLIC
1967-10-28,0,CLIC
1967-10-29,0,CLIC
1967-10-30,0,CLIC
1967-10-31,0,CLIC
1967-11-01,0,CLIC
1967-11-02,0,CLIC
1967-11-03,0,CLIC
1967-11-04,20,CLIC
1967-11-05,10,CLIC
1967-11-06,0,CLIC
1967-11-07,10,CLIC
1967-11-08,2,CLIC
1967-11-09,0,CLIC
1967-11-10,0,CLIC
1967-11-11,0,CLIC
1967-11-12,0,CLIC
1967-11-13,0,CLIC
1967-11-14,0,CLIC
1967-11-15,0,CLIC
1967-11-16,0,CLIC
1967-11-17,0,CLIC
1967-11-18,0,CLIC
1967-11-19,0,CLIC
1967-11-20,0,CLIC
1967-11-21,0,CLIC
1967-11-22,0,CLIC
1967-11-23,0,CLIC
1967-11-24,0,CLIC
1967-11-25,0,CLIC
1967-11-26,0,CLIC
1967-11-27,0,CLIC
1967-11-28,0,CLIC
1967-11-29,0,CLIC
1967-11-30,0,CLIC
1967-12-01,0,CLIC
1967-12-02,0,CLIC
1967-12-03,0,CLIC
1967-12-04,0,CLIC
1967-12-05,2,CLIC
1967-12-06,0,CLIC
1967-12-07,0,CLIC
1967-12-08,0,CLIC
1967-12-09,0,CLIC
1967-12-10,0,CLIC
1967-12-11,0,CLIC
1967-12-12,0,CLIC
1967-12-13,0,CLIC
1967-12-14,0,CLIC
1967-12-15,0,CLIC
1967-12-16,0,CLIC
1967-12-17,0,CLIC
1967-12-18,0,CLIC
1967-12-19,0,CLIC
1967-12-20,0,CLIC
1967-12-21,0,CLIC
1967-12-22,0,CLIC
1967-12-23,0,CLIC
1967-12-24,0,CLIC
1967-12-25,0,CLIC
1967-12-26,0,CLIC
1967-12-27,0,CLIC
1967-12-28,0,CLIC
1967-12-29,0,CLIC
1967-12-30,0,CLIC
1967-12-31,0,CLIC
