Estación: ,C19162,VISTA HERMOSA. LINARES
2015-02-08,1.65,CLIC
2015-02-09,1.6,CLIC
2015-02-10,3.4,CLIC
2015-02-11,3.1,CLIC
2015-02-12,0.3,CLIC
2015-02-13,0.38,CLIC
2015-02-14,0.28,CLIC
2015-02-15,1.44,CLIC
2015-02-16,1.66,CLIC
2015-02-17,1.06,CLIC
2015-02-18,2.49,CLIC
2015-02-19,3.24,CLIC
2015-02-20,2.98,CLIC
2015-02-21,3.48,CLIC
2015-02-22,0.24,CLIC
2015-02-23,3.05,CLIC
2015-02-24,0.55,CLIC
2015-02-25,2.75,CLIC
2015-02-26,1.75,CLIC
2015-02-27,0.2,CLIC
2015-02-28,0.83,CLIC
2015-06-01,0.65,CLIC
2015-06-02,0.89,CLIC
2015-06-03,2.16,CLIC
2015-06-04,4.4,CLIC
2015-06-05,1.8,CLIC
2015-06-06,2.8,CLIC
2015-06-07,3.15,CLIC
2015-06-08,6.67,CLIC
2015-06-09,2.94,CLIC
2015-06-10,4.59,CLIC
2015-06-11,4.8,CLIC
2015-06-12,2.15,CLIC
2015-06-13,3.99,CLIC
2015-06-14,4.19,CLIC
2015-06-15,5.82,CLIC
2015-06-16,1.35,CLIC
2015-06-17,2.32,CLIC
2015-06-18,1.23,CLIC
2015-06-19,1.75,CLIC
2015-06-20,3.05,CLIC
2015-06-21,1.7,CLIC
2015-06-22,2.69,CLIC
2015-06-23,2.69,CLIC
2015-06-24,2.99,CLIC
2015-06-25,2.19,CLIC
2015-06-26,2.61,CLIC
2015-06-27,1.59,CLIC
2015-06-28,0.77,CLIC
2015-06-29,1.67,CLIC
2015-06-30,2.1,CLIC
2015-07-01,2.13,CLIC
2015-07-02,1.89,CLIC
2015-07-03,3.13,CLIC
2015-07-04,3.34,CLIC
2015-07-05,6.79,CLIC
2015-07-06,2.42,CLIC
2015-07-07,5.05,CLIC
2015-07-08,2.13,CLIC
2015-07-09,7.04,CLIC
2015-07-10,3.18,CLIC
2015-07-11,8.33,CLIC
2015-07-12,2.82,CLIC
2015-07-13,3.47,CLIC
2015-07-14,5.78,CLIC
2015-07-15,4.85,CLIC
2015-07-16,4.65,CLIC
2015-07-17,6,CLIC
2015-07-18,5.45,CLIC
2015-07-19,7.75,CLIC
2015-07-20,5.65,CLIC
2015-07-21,6.05,CLIC
2015-07-22,6.15,CLIC
2015-07-23,6.7,CLIC
2015-07-24,7.33,CLIC
2015-07-25,5.16,CLIC
2015-07-26,5.88,CLIC
2015-07-27,7.2,CLIC
2015-07-28,5.58,CLIC
2015-07-29,4.41,CLIC
2015-07-30,6.29,CLIC
2015-07-31,4.13,CLIC
2015-08-01,3.84,CLIC
2015-08-02,2.44,CLIC
2015-08-03,9.9,CLIC
2015-08-04,4.7,CLIC
2015-08-05,8.83,CLIC
2015-08-06,6.76,CLIC
2015-08-07,6.95,CLIC
2015-08-08,7.13,CLIC
2015-08-09,6.73,CLIC
2015-08-10,6.59,CLIC
2015-08-11,5.16,CLIC
2015-08-12,4.37,CLIC
2015-08-13,8.23,CLIC
2015-08-14,4.86,CLIC
2015-08-15,2.73,CLIC
2015-08-16,3.67,CLIC
2015-08-17,3.9,CLIC
2015-08-18,1.35,CLIC
2015-08-19,3.01,CLIC
2015-08-20,1.4,CLIC
2015-08-21,1.04,CLIC
2015-08-22,1.95,CLIC
2015-08-23,6.46,CLIC
2015-08-24,3.88,CLIC
2015-08-25,5.48,CLIC
2015-08-26,4.48,CLIC
2015-08-27,3.4,CLIC
2015-08-28,2.25,CLIC
2015-08-29,10.25,CLIC
2015-08-30,6.12,CLIC
2015-08-31,6.78,CLIC
2015-09-01,5.84,CLIC
2015-09-02,3.91,CLIC
2015-09-03,4.95,CLIC
2015-09-04,5.85,CLIC
2015-09-05,5.26,CLIC
2015-09-06,4.75,CLIC
2015-09-07,7.99,CLIC
2015-09-08,4.08,CLIC
2015-09-09,5.71,CLIC
2015-09-10,5.18,CLIC
2015-09-11,3.76,CLIC
2015-09-12,2.27,CLIC
2015-09-13,1.88,CLIC
2015-09-14,2.35,CLIC
2015-09-15,2.14,CLIC
2015-09-16,2.38,CLIC
2015-09-17,1.58,CLIC
2015-09-18,2.86,CLIC
2015-09-19,2.42,CLIC
2015-09-20,1.94,CLIC
2015-09-21,1.24,CLIC
2015-09-22,3.36,CLIC
2015-09-23,0.92,CLIC
2015-09-24,2.47,CLIC
2015-09-25,3.26,CLIC
2015-09-26,1.3,CLIC
2015-09-27,5.5,CLIC
2015-09-28,3.63,CLIC
2015-09-29,4.41,CLIC
2015-09-30,4.86,CLIC
2015-10-01,3.88,CLIC
2015-10-02,6.18,CLIC
2015-10-03,2.27,CLIC
2015-10-04,4.42,CLIC
2015-10-05,1.85,CLIC
2015-10-06,2.13,CLIC
2015-10-07,2.63,CLIC
2015-10-08,1.86,CLIC
2015-10-09,2.99,CLIC
2015-10-10,2,CLIC
2015-10-11,3.05,CLIC
2015-10-12,2.75,CLIC
2015-10-13,1.16,CLIC
2015-10-14,1.09,CLIC
2015-10-15,2.48,CLIC
2015-10-16,2.25,CLIC
2015-10-17,2.41,CLIC
2015-10-18,2.27,CLIC
2015-10-19,1.51,CLIC
2015-10-20,1.69,CLIC
2015-10-21,1.29,CLIC
2015-10-22,2.59,CLIC
2015-10-23,1.84,CLIC
2015-10-24,1.04,CLIC
2015-10-25,1.95,CLIC
2015-10-26,1.88,CLIC
2015-10-27,2.15,CLIC
2015-10-28,2.26,CLIC
2015-10-29,3.15,CLIC
2015-10-30,2.1,CLIC
2015-10-31,1.92,CLIC
2015-12-01,0.24,CLIC
2015-12-02,2.3,CLIC
2015-12-03,1.41,CLIC
2015-12-04,0.71,CLIC
2015-12-05,0.75,CLIC
2015-12-06,0.73,CLIC
2015-12-07,1.82,CLIC
2015-12-08,0.6,CLIC
2015-12-09,0.8,CLIC
2015-12-10,0.8,CLIC
2015-12-11,1.52,CLIC
2015-12-12,1.27,CLIC
2015-12-13,0.72,CLIC
2015-12-14,0.77,CLIC
2015-12-15,1.32,CLIC
2015-12-16,0.59,CLIC
2015-12-17,2.3,CLIC
2015-12-18,0.82,CLIC
2015-12-19,0.72,CLIC
2015-12-20,4.3,CLIC
2015-12-21,1.47,CLIC
2015-12-22,0.45,CLIC
2015-12-23,3.2,CLIC
2015-12-24,1.14,CLIC
2015-12-25,1.94,CLIC
2015-12-26,1.49,CLIC
2015-12-27,2.78,CLIC
2015-12-28,0.58,CLIC
2015-12-29,0.7,CLIC
2015-12-30,1.6,CLIC
2015-12-31,0.19,CLIC
2016-01-01,0.52,CLIC
2016-01-02,0.67,CLIC
2016-01-03,0.56,CLIC
2016-01-04,1.63,CLIC
2016-01-05,1.58,CLIC
2016-01-06,0.96,CLIC
2016-01-07,2.11,CLIC
2016-01-08,1.38,CLIC
2016-01-09,1.33,CLIC
2016-01-10,2.16,CLIC
2016-01-11,1.64,CLIC
2016-01-12,1.67,CLIC
2016-01-13,0.6,CLIC
2016-01-14,3.02,CLIC
2016-01-15,2.75,CLIC
2016-01-16,2.98,CLIC
2016-01-17,1.19,CLIC
2016-01-18,0.73,CLIC
2016-01-19,3.13,CLIC
2016-01-20,2.18,CLIC
2016-01-21,3.6,CLIC
2016-01-22,1.93,CLIC
2016-01-23,2.11,CLIC
2016-01-24,3.45,CLIC
2016-01-25,2.11,CLIC
2016-01-26,2.99,CLIC
2016-01-27,1.84,CLIC
2016-01-28,1.77,CLIC
2016-01-29,6.83,CLIC
2016-01-30,1.79,CLIC
2016-01-31,2.6,CLIC
2016-02-01,1.63,CLIC
2016-02-02,3.99,CLIC
2016-02-03,4.12,CLIC
2016-02-04,3.68,CLIC
2016-02-05,4.52,CLIC
2016-02-06,1.22,CLIC
2016-02-07,3.88,CLIC
2016-02-08,2.99,CLIC
2016-02-09,2.69,CLIC
2016-02-10,4.77,CLIC
2016-02-11,2.55,CLIC
2016-02-12,3.23,CLIC
2016-02-13,4.34,CLIC
2016-02-14,2.98,CLIC
2016-02-15,5.15,CLIC
2016-02-16,2.8,CLIC
2016-02-17,2.92,CLIC
2016-02-18,4.86,CLIC
2016-02-19,4.06,CLIC
2016-02-20,4.33,CLIC
2016-02-21,1.87,CLIC
2016-02-22,2.99,CLIC
2016-02-23,6.15,CLIC
2016-02-24,3.2,CLIC
2016-02-25,2.85,CLIC
2016-02-26,3.97,CLIC
2016-02-27,0.7,CLIC
2016-02-28,2.49,CLIC
2016-02-29,3.81,CLIC
2016-03-01,4.4,CLIC
2016-03-02,4.96,CLIC
2016-03-03,1.04,CLIC
2016-03-04,2.85,CLIC
2016-03-05,3.06,CLIC
2016-03-06,2.88,CLIC
2016-03-07,5.54,CLIC
2016-03-08,3.93,CLIC
2016-03-09,0.04,CLIC
2016-03-10,0.38,CLIC
2016-03-11,4.82,CLIC
2016-03-12,3.6,CLIC
2016-03-13,4.61,CLIC
2016-03-14,6.49,CLIC
2016-03-15,3.34,CLIC
2016-03-16,1.63,CLIC
2016-03-17,2.9,CLIC
2016-03-18,2.62,CLIC
2016-03-19,3.61,CLIC
2016-03-20,2.01,CLIC
2016-03-21,3.82,CLIC
2016-03-22,5.05,CLIC
2016-03-23,4.22,CLIC
2016-03-24,3.15,CLIC
2016-03-25,7.63,CLIC
2016-03-26,2.28,CLIC
2016-03-27,0.75,CLIC
2016-03-28,0.04,CLIC
2016-03-29,4.84,CLIC
2016-03-30,2.47,CLIC
2016-07-01,3.54,CLIC
2016-07-02,7.61,CLIC
2016-07-03,5.5,CLIC
2016-07-04,5.86,CLIC
2016-07-05,5.95,CLIC
2016-07-06,7.94,CLIC
2016-07-07,7.29,CLIC
2016-07-08,6.29,CLIC
2016-07-09,5.78,CLIC
2016-07-10,5,CLIC
2016-07-11,4.85,CLIC
2016-07-12,4.01,CLIC
2016-07-13,5.84,CLIC
2016-07-14,5.6,CLIC
2016-07-15,10.34,CLIC
2016-07-16,7.96,CLIC
2016-07-17,6.27,CLIC
2016-07-18,8.05,CLIC
2016-07-19,6.14,CLIC
2016-07-20,9.82,CLIC
2016-07-21,2.53,CLIC
2016-07-22,2.69,CLIC
2016-07-23,8.94,CLIC
2016-07-24,2.93,CLIC
2016-07-25,5.98,CLIC
2016-07-26,7.29,CLIC
2016-07-27,7.43,CLIC
2016-07-28,3.58,CLIC
2016-07-29,8.53,CLIC
2016-07-30,9.23,CLIC
2016-07-31,10.26,CLIC
2016-08-01,6.33,CLIC
2016-08-02,9.15,CLIC
2016-08-03,6.73,CLIC
2016-08-04,1.6,CLIC
2016-08-05,6.62,CLIC
2016-08-06,7.38,CLIC
2016-08-07,6.26,CLIC
2016-08-08,5.58,CLIC
2016-08-09,7.58,CLIC
2016-08-10,6.28,CLIC
2016-08-11,7.02,CLIC
2016-08-12,7.48,CLIC
2016-08-13,4.7,CLIC
2016-08-14,1.7,CLIC
2016-08-15,4.39,CLIC
2016-08-16,1.96,CLIC
2016-08-17,8.45,CLIC
2016-08-18,1.1,CLIC
2016-08-19,1.5,CLIC
2016-08-20,3.32,CLIC
2016-08-21,2.3,CLIC
2016-08-22,2.79,CLIC
2016-08-23,8.57,CLIC
2016-08-24,7.87,CLIC
2016-08-25,4.67,CLIC
2016-08-26,1.86,CLIC
2016-08-27,5.34,CLIC
2016-08-28,4.8,CLIC
2016-08-29,5.75,CLIC
2016-08-30,2.3,CLIC
2016-08-31,2.75,CLIC
2016-09-01,3.97,CLIC
2016-09-02,1.79,CLIC
2016-09-03,2.95,CLIC
2016-09-04,5.52,CLIC
2016-09-05,1.42,CLIC
2016-09-06,4.4,CLIC
2016-09-07,4.84,CLIC
2016-09-08,4.29,CLIC
2016-09-09,2.62,CLIC
2016-09-10,5.48,CLIC
2016-09-11,2.54,CLIC
2016-09-12,5.53,CLIC
2016-09-13,4.05,CLIC
2016-09-14,3.26,CLIC
2016-09-15,3.75,CLIC
2016-09-16,5.68,CLIC
2016-09-17,2.54,CLIC
2016-09-18,4.28,CLIC
2016-09-19,3.87,CLIC
2016-09-20,5.06,CLIC
2016-09-21,4.44,CLIC
2016-09-22,1.98,CLIC
2016-09-23,4.97,CLIC
2016-09-24,4.65,CLIC
2016-09-25,3.44,CLIC
2016-09-26,1.3,CLIC
2016-09-27,1.5,CLIC
2016-09-28,0.5,CLIC
2016-09-29,3,CLIC
2016-09-30,3.9,CLIC
2016-10-01,0.6,CLIC
2016-10-02,0.75,CLIC
2016-10-03,1.15,CLIC
2016-10-04,0.9,CLIC
2016-10-05,0.83,CLIC
2016-10-06,3.13,CLIC
2016-10-07,2.3,CLIC
2016-10-08,1.3,CLIC
2016-10-09,0.3,CLIC
2016-10-10,1,CLIC
2016-10-11,0.95,CLIC
2016-10-12,2.55,CLIC
2016-10-13,4.92,CLIC
2016-10-14,3.1,CLIC
2016-10-15,1.99,CLIC
2016-10-16,2.41,CLIC
2016-10-17,4.01,CLIC
2016-10-18,3.5,CLIC
2016-10-19,4.1,CLIC
2016-10-20,1.07,CLIC
2016-10-21,1.88,CLIC
2016-10-22,3.29,CLIC
2016-10-23,1.02,CLIC
2016-10-24,2.26,CLIC
2016-10-25,2.25,CLIC
2016-10-26,2.41,CLIC
2016-10-27,1.49,CLIC
2016-10-28,4.1,CLIC
2016-10-29,3.15,CLIC
2016-10-30,2.99,CLIC
2016-10-31,2.95,CLIC
2016-11-01,1.82,CLIC
2016-11-02,2.73,CLIC
2016-11-03,3.33,CLIC
2016-11-04,2.18,CLIC
2016-11-05,1.7,CLIC
2016-11-06,1.25,CLIC
2016-11-07,1.58,CLIC
2016-11-08,1.92,CLIC
2016-11-09,3.25,CLIC
2016-11-10,2.8,CLIC
2016-11-11,0.84,CLIC
2016-11-12,0.19,CLIC
2016-11-13,1.06,CLIC
2016-11-14,0.45,CLIC
2016-11-15,1.14,CLIC
2016-11-16,2.63,CLIC
2016-11-17,1.81,CLIC
2016-11-18,1.57,CLIC
2016-11-19,2.48,CLIC
2016-11-20,0.68,CLIC
2016-11-21,0.87,CLIC
2016-11-22,2.62,CLIC
2016-11-23,1.47,CLIC
2016-11-24,0.99,CLIC
2016-11-25,1.4,CLIC
2016-11-26,0.99,CLIC
2016-11-27,2.65,CLIC
2016-11-28,3.3,CLIC
2016-11-29,1.54,CLIC
2016-11-30,0.63,CLIC
2016-12-01,2.65,CLIC
2016-12-02,1.46,CLIC
2016-12-03,0.92,CLIC
2016-12-04,0.47,CLIC
2016-12-05,0.97,CLIC
2016-12-06,0.89,CLIC
2016-12-07,0.47,CLIC
2016-12-08,0.52,CLIC
2016-12-09,0.75,CLIC
2016-12-10,0.29,CLIC
2016-12-11,0.95,CLIC
2016-12-12,0.59,CLIC
2016-12-13,0.31,CLIC
2016-12-14,0.48,CLIC
2016-12-15,0.24,CLIC
2016-12-16,0.22,CLIC
2016-12-17,0.86,CLIC
2016-12-18,2.25,CLIC
2016-12-19,1.26,CLIC
2016-12-20,1.83,CLIC
2016-12-21,1.07,CLIC
2016-12-22,1.02,CLIC
2016-12-23,0.85,CLIC
2016-12-24,1.41,CLIC
2016-12-25,0.51,CLIC
2016-12-26,0.55,CLIC
2016-12-27,0.92,CLIC
2016-12-28,0.98,CLIC
2016-12-29,0.75,CLIC
2016-12-30,1.79,CLIC
2016-12-31,0.16,CLIC
2017-01-01,1.46,CLIC
2017-01-02,1.02,CLIC
2017-01-03,1.27,CLIC
2017-01-04,2.01,CLIC
2017-01-05,2.51,CLIC
2017-01-06,0.53,CLIC
2017-01-07,0.19,CLIC
2017-01-08,0.38,CLIC
2017-01-09,0.64,CLIC
2017-01-10,1.47,CLIC
2017-01-11,2.18,CLIC
2017-01-12,1.97,CLIC
2017-01-13,0.62,CLIC
2017-01-14,3.57,CLIC
2017-01-15,1.19,CLIC
2017-01-16,1.97,CLIC
2017-01-17,2.07,CLIC
2017-01-18,1.11,CLIC
2017-01-19,0.83,CLIC
2017-01-20,3.46,CLIC
2017-01-21,4.72,CLIC
2017-01-22,3.13,CLIC
2017-01-23,4,CLIC
2017-01-24,4.22,CLIC
2017-01-25,2.68,CLIC
2017-01-26,3.5,CLIC
2017-01-27,2.25,CLIC
2017-01-28,0.63,CLIC
2017-01-29,0.47,CLIC
2017-01-30,2.13,CLIC
2017-01-31,1.91,CLIC
2017-02-01,1.45,CLIC
2017-02-02,3.5,CLIC
2017-02-03,3.55,CLIC
2017-02-04,0.92,CLIC
2017-02-05,0.98,CLIC
2017-02-06,0.6,CLIC
2017-02-07,1.71,CLIC
2017-02-08,4.68,CLIC
2017-02-09,3.36,CLIC
2017-02-10,2.79,CLIC
2017-02-11,4.76,CLIC
2017-02-12,4.25,CLIC
2017-02-13,4.56,CLIC
2017-02-14,1.88,CLIC
2017-02-15,2.11,CLIC
2017-02-16,2.35,CLIC
2017-02-17,2.74,CLIC
2017-02-18,3.56,CLIC
2017-02-19,3.66,CLIC
2017-02-20,2.41,CLIC
2017-02-21,7,CLIC
2017-02-22,3.91,CLIC
2017-02-23,8.56,CLIC
2017-02-24,6.15,CLIC
2017-02-25,2.02,CLIC
2017-02-26,2.3,CLIC
2017-02-27,2.9,CLIC
2017-02-28,5.31,CLIC
2017-03-01,5.38,CLIC
2017-03-02,4.83,CLIC
2017-03-03,3.78,CLIC
2017-03-04,0.15,CLIC
2017-03-05,3.05,CLIC
2017-03-06,6.6,CLIC
2017-03-07,2.3,CLIC
2017-03-08,4.05,CLIC
2017-03-09,3.45,CLIC
2017-03-10,4.63,CLIC
2017-03-11,3.53,CLIC
2017-03-12,0.54,CLIC
2017-03-13,1.1,CLIC
2017-03-14,0.85,CLIC
2017-03-15,0.66,CLIC
2017-03-16,1.82,CLIC
2017-03-17,3.78,CLIC
2017-03-18,4.19,CLIC
2017-03-19,5.17,CLIC
2017-03-20,2.88,CLIC
2017-03-21,4.14,CLIC
2017-03-22,3.81,CLIC
2017-03-23,5.92,CLIC
2017-03-24,3.4,CLIC
2017-03-25,4.68,CLIC
2017-03-26,4.63,CLIC
2017-03-27,3.35,CLIC
2017-03-28,3.96,CLIC
2017-03-29,5.12,CLIC
2017-03-30,5.3,CLIC
2017-03-31,8.08,CLIC
2017-04-01,2.21,CLIC
2017-04-02,6.8,CLIC
2017-04-03,4.3,CLIC
2017-04-04,5.75,CLIC
2017-04-05,6.66,CLIC
2017-04-06,4.77,CLIC
2017-04-07,2.32,CLIC
2017-04-08,1.99,CLIC
2017-04-09,3.8,CLIC
2017-04-10,1.72,CLIC
2017-04-11,5.3,CLIC
2017-04-12,1.1,CLIC
2017-04-13,0.6,CLIC
2017-04-14,2.06,CLIC
2017-04-15,1.68,CLIC
2017-04-16,3.22,CLIC
2017-04-17,3.08,CLIC
2017-04-18,2.82,CLIC
2017-04-19,3.74,CLIC
2017-04-20,5.99,CLIC
2017-04-21,5.12,CLIC
2017-04-22,5.39,CLIC
2017-04-23,2.05,CLIC
2017-04-24,2.13,CLIC
2017-04-25,5.12,CLIC
2017-04-26,5.1,CLIC
2017-04-27,3.9,CLIC
2017-04-28,4.15,CLIC
2017-04-29,6.51,CLIC
2017-04-30,7.41,CLIC
2017-05-01,5.59,CLIC
2017-05-02,6.01,CLIC
2017-05-03,2.33,CLIC
2017-05-04,2.06,CLIC
2017-05-05,5.46,CLIC
2017-05-06,4.31,CLIC
2017-05-07,3.42,CLIC
2017-05-08,1.85,CLIC
2017-05-09,2.11,CLIC
2017-05-10,3.74,CLIC
2017-05-11,5.34,CLIC
2017-05-12,2.47,CLIC
2017-05-13,4.04,CLIC
2017-05-14,3.99,CLIC
2017-05-15,5.31,CLIC
2017-05-16,4.08,CLIC
2017-05-17,6.11,CLIC
2017-05-18,2.91,CLIC
2017-05-19,3.95,CLIC
2017-05-20,2.95,CLIC
2017-05-21,0.3,CLIC
2017-05-22,2.43,CLIC
2017-05-23,4.15,CLIC
2017-05-24,4.61,CLIC
2017-05-25,5.21,CLIC
2017-05-26,2.96,CLIC
2017-05-27,3.3,CLIC
2017-05-28,2.4,CLIC
2017-05-29,2.4,CLIC
2017-05-30,0.9,CLIC
2017-05-31,0.95,CLIC
2017-06-01,1.1,CLIC
2017-06-02,1.57,CLIC
2017-06-03,5.3,CLIC
2017-06-04,0.95,CLIC
2017-06-05,1.7,CLIC
2017-06-06,4.3,CLIC
2017-06-07,2.94,CLIC
2017-06-08,3.6,CLIC
2017-06-09,4.81,CLIC
2017-06-10,4.33,CLIC
2017-06-11,5.03,CLIC
2017-06-12,5.28,CLIC
2017-06-13,5.01,CLIC
2017-06-14,4.43,CLIC
2017-06-15,5.83,CLIC
2017-06-16,5.81,CLIC
2017-06-17,4.8,CLIC
2017-06-18,7.87,CLIC
2017-06-19,4.01,CLIC
2017-06-20,5.9,CLIC
2017-06-21,5.7,CLIC
2017-06-22,4.44,CLIC
2017-06-23,4.56,CLIC
2017-06-24,2.13,CLIC
2017-06-25,4.36,CLIC
2017-06-26,4.51,CLIC
2017-06-27,3.38,CLIC
2017-06-28,4.57,CLIC
2017-06-29,3.1,CLIC
2017-06-30,3.11,CLIC
2017-07-01,4.37,CLIC
2017-07-02,5.1,CLIC
2017-07-03,6.42,CLIC
2017-07-04,4.45,CLIC
2017-07-05,4.55,CLIC
2017-07-06,5.07,CLIC
2017-07-07,1.71,CLIC
2017-07-08,2.82,CLIC
2017-07-09,3.65,CLIC
2017-07-10,4.87,CLIC
2017-07-11,3.15,CLIC
2017-07-12,0.94,CLIC
2017-07-13,3.3,CLIC
2017-07-14,4.85,CLIC
2017-07-15,2.97,CLIC
2017-07-16,4.76,CLIC
2017-07-17,1.95,CLIC
2017-07-18,5.4,CLIC
2017-07-19,6.21,CLIC
2017-07-20,3.9,CLIC
2017-07-21,3.42,CLIC
2017-07-22,4.25,CLIC
2017-07-23,7.62,CLIC
2017-07-24,5.37,CLIC
2017-07-25,4.37,CLIC
2017-07-26,7.07,CLIC
2017-07-27,4.26,CLIC
2017-07-28,5.16,CLIC
2017-07-29,6.79,CLIC
2017-07-30,6.39,CLIC
2017-07-31,5.99,CLIC
2017-08-01,2.15,CLIC
2017-08-02,5.55,CLIC
2017-08-03,3.5,CLIC
2017-08-04,4.45,CLIC
2017-08-05,3.18,CLIC
2017-08-06,1.67,CLIC
2017-08-07,1.05,CLIC
2017-08-08,3.02,CLIC
2017-08-09,4.67,CLIC
2017-08-10,1.96,CLIC
2017-08-11,3.43,CLIC
2017-08-12,6.07,CLIC
2017-08-13,5.9,CLIC
2017-08-14,4.55,CLIC
2017-08-15,5.06,CLIC
2017-08-16,6.09,CLIC
2017-08-17,7.25,CLIC
2017-08-18,5.85,CLIC
2017-08-19,4.68,CLIC
2017-08-20,7.06,CLIC
2017-08-21,5.42,CLIC
2017-08-22,5.46,CLIC
2017-08-23,7.68,CLIC
2017-08-24,1.98,CLIC
2017-08-25,6.37,CLIC
2017-08-26,1.04,CLIC
2017-08-27,4.87,CLIC
2017-08-28,8.24,CLIC
2017-08-29,3.69,CLIC
2017-08-30,4.65,CLIC
2017-08-31,2.81,CLIC
2017-09-01,6.58,CLIC
2017-09-02,4.71,CLIC
2017-09-03,3.76,CLIC
2017-09-04,1.46,CLIC
2017-09-05,2.44,CLIC
2017-09-06,2.97,CLIC
2017-09-07,2.8,CLIC
2017-09-08,0.58,CLIC
2017-09-09,2.72,CLIC
2017-09-10,2.52,CLIC
2017-09-11,1.97,CLIC
2017-09-12,2.03,CLIC
2017-09-13,3.75,CLIC
2017-09-14,5.76,CLIC
2017-09-15,2.24,CLIC
2017-09-16,5.21,CLIC
2017-09-17,5.84,CLIC
2017-09-18,2.96,CLIC
2017-09-19,4.99,CLIC
2017-09-20,4.97,CLIC
2017-09-21,5.39,CLIC
2017-09-22,2,CLIC
2017-09-23,3.51,CLIC
2017-09-24,6.13,CLIC
2017-09-25,3.58,CLIC
2017-09-26,1.97,CLIC
2017-09-27,5.95,CLIC
2017-09-28,2.09,CLIC
2017-09-29,3.06,CLIC
2017-09-30,2.63,CLIC
2017-10-01,2.97,CLIC
2017-10-02,2.64,CLIC
2017-10-03,2.99,CLIC
2017-10-04,2.14,CLIC
2017-10-05,3.73,CLIC
2017-10-06,3.98,CLIC
2017-10-07,1.87,CLIC
2017-10-08,2.99,CLIC
2017-10-09,2.46,CLIC
2017-10-10,2.92,CLIC
2017-10-11,2.43,CLIC
2017-10-12,1.65,CLIC
2017-10-13,2.38,CLIC
2017-10-14,3.65,CLIC
2017-10-15,2.25,CLIC
2017-10-16,2.45,CLIC
2017-10-17,2.62,CLIC
2017-10-18,0.31,CLIC
2017-10-19,3.11,CLIC
2017-10-20,2.34,CLIC
2017-10-21,2.29,CLIC
2017-10-22,2.97,CLIC
2017-10-23,1.93,CLIC
2017-10-24,1.23,CLIC
2017-10-25,3.4,CLIC
2017-10-26,3.43,CLIC
2017-10-27,2.98,CLIC
2017-10-28,2.56,CLIC
2017-10-29,3.13,CLIC
2017-10-30,2.23,CLIC
2017-10-31,1.78,CLIC
2017-11-01,1.25,CLIC
2017-11-02,1.48,CLIC
2017-11-03,1.98,CLIC
2017-11-04,3.4,CLIC
2017-11-05,3.12,CLIC
2017-11-06,2.73,CLIC
2017-11-07,2.03,CLIC
2017-11-08,1.32,CLIC
2017-11-09,0.35,CLIC
2017-11-10,0.69,CLIC
2017-11-11,0.96,CLIC
2017-11-12,0.95,CLIC
2017-11-13,1.28,CLIC
2017-11-14,0.77,CLIC
2017-11-15,1.45,CLIC
2017-11-16,0.92,CLIC
2017-11-17,0.88,CLIC
2017-11-18,3.77,CLIC
2017-11-19,2.19,CLIC
2017-11-20,2.34,CLIC
2017-11-21,1.19,CLIC
2017-11-22,1.93,CLIC
2017-11-23,1.18,CLIC
2017-11-24,2.69,CLIC
2017-11-25,2.51,CLIC
2017-11-26,0.65,CLIC
2017-11-27,2.06,CLIC
2017-11-28,0.91,CLIC
2017-11-29,1.48,CLIC
2017-11-30,1.5,CLIC
2017-12-01,1.35,CLIC
2017-12-02,1,CLIC
2017-12-03,0.7,CLIC
2017-12-04,1.5,CLIC
2017-12-05,0.77,CLIC
2017-12-06,1.95,CLIC
2017-12-07,2.83,CLIC
2017-12-08,2.25,CLIC
2017-12-09,1,CLIC
2017-12-10,0.65,CLIC
2017-12-11,1.25,CLIC
2017-12-12,0.68,CLIC
2017-12-13,1.32,CLIC
2017-12-14,3.08,CLIC
2017-12-15,1.77,CLIC
2017-12-16,1,CLIC
2017-12-17,0.3,CLIC
2017-12-18,1.25,CLIC
2017-12-19,1,CLIC
2017-12-20,1.45,CLIC
2017-12-21,0.55,CLIC
2017-12-22,2.09,CLIC
2017-12-23,1.38,CLIC
2017-12-24,0.98,CLIC
2017-12-25,0.22,CLIC
2017-12-26,1.49,CLIC
2017-12-27,0.77,CLIC
2017-12-28,0.09,CLIC
2017-12-29,0.66,CLIC
2017-12-30,1.3,CLIC
2017-12-31,0.25,CLIC
2018-01-01,2.22,CLIC
2018-01-02,0.28,CLIC
2018-01-03,0.32,CLIC
2018-01-04,0.57,CLIC
2018-01-05,0.82,CLIC
2018-01-06,1.39,CLIC
2018-01-07,0.67,CLIC
2018-01-08,1.3,CLIC
2018-01-09,1.89,CLIC
2018-01-10,1.57,CLIC
2018-01-11,2.22,CLIC
2018-01-12,2.04,CLIC
2018-01-13,1.07,CLIC
2018-01-14,3.2,CLIC
2018-01-15,0.86,CLIC
2018-01-16,0.41,CLIC
2018-01-17,0.47,CLIC
2018-01-18,0.2,CLIC
2018-01-19,1.05,CLIC
2018-01-20,1.79,CLIC
2018-01-21,0.8,CLIC
2018-01-22,2.16,CLIC
2018-01-23,1.68,CLIC
2018-01-24,0.74,CLIC
2018-01-25,1.42,CLIC
2018-01-26,1.23,CLIC
2018-01-27,1.74,CLIC
2018-01-28,0.39,CLIC
2018-01-29,1.08,CLIC
2018-01-30,3.66,CLIC
