Estación: ,C19039,LAS ENRAMADAS.
1980-06-18,1.7,CLIC
1980-06-19,1.8,CLIC
1980-06-20,9.6,CLIC
1980-06-21,8.8,CLIC
1980-06-22,14.8,CLIC
1980-06-23,8.3,CLIC
1980-06-24,3.6,CLIC
1980-06-25,6.1,CLIC
1980-06-26,12.5,CLIC
1980-06-27,13.5,CLIC
1980-06-28,4.5,CLIC
1980-06-29,8.6,CLIC
1980-06-30,1.5,CLIC
1980-07-01,12.5,CLIC
1980-07-02,11.3,CLIC
1980-07-03,11.5,CLIC
1980-07-04,6.7,CLIC
1980-07-05,3,CLIC
1980-07-06,3.3,CLIC
1980-07-07,9.4,CLIC
1980-07-08,15.1,CLIC
1980-07-09,10.6,CLIC
1980-07-10,13.8,CLIC
1980-07-11,4,CLIC
1980-07-12,2.8,CLIC
1980-07-13,5.1,CLIC
1980-07-14,7.6,CLIC
1980-07-15,10.3,CLIC
1980-07-16,5.3,CLIC
1980-07-17,11.3,CLIC
1980-07-18,10.6,CLIC
1980-07-19,7.1,CLIC
1980-07-20,8.2,CLIC
1980-07-21,6.9,CLIC
1980-07-22,7.6,CLIC
1980-07-23,7.2,CLIC
1980-07-24,8.4,CLIC
1980-07-25,10.3,CLIC
1980-07-26,3.7,CLIC
1980-07-27,1.8,CLIC
1980-07-28,6.4,CLIC
1980-07-29,11.9,CLIC
1980-07-30,7.4,CLIC
1980-07-31,10.4,CLIC
1980-08-01,12,CLIC
1980-08-02,4,CLIC
1980-08-03,6,CLIC
1980-08-04,1.9,CLIC
1980-08-05,5.1,CLIC
1980-08-06,2.3,CLIC
1980-08-07,5.5,CLIC
1980-08-08,10.9,CLIC
1980-08-09,9.8,CLIC
1980-08-10,8.7,CLIC
1980-08-11,3.4,CLIC
1980-08-12,5.4,CLIC
1980-08-13,7.8,CLIC
1980-08-14,7,CLIC
1980-08-15,6.1,CLIC
1980-08-16,5.3,CLIC
1980-08-17,7.9,CLIC
1980-08-18,8.6,CLIC
1980-08-19,4.1,CLIC
1980-08-20,3.2,CLIC
1980-08-21,4.7,CLIC
1980-08-22,8.9,CLIC
1980-08-23,9.2,CLIC
1980-08-24,9.1,CLIC
1980-08-25,9.9,CLIC
1980-08-26,8.6,CLIC
1980-08-27,3.5,CLIC
1980-08-28,5.3,CLIC
1980-08-29,7,CLIC
1980-08-30,1.1,CLIC
1980-09-01,10.8,CLIC
1980-09-02,9.3,CLIC
1980-09-03,9.6,CLIC
1980-09-04,3.5,CLIC
1980-09-05,1.5,CLIC
1980-09-06,1.7,CLIC
1980-09-07,1.7,CLIC
1980-09-08,7.9,CLIC
1980-09-09,10,CLIC
1980-09-10,8.6,CLIC
1980-09-11,8.4,CLIC
1980-09-12,4.6,CLIC
1980-09-13,2.7,CLIC
1980-09-14,2.3,CLIC
1980-09-15,2.3,CLIC
1980-09-16,6.4,CLIC
1980-09-17,10.3,CLIC
1980-09-18,8.1,CLIC
1980-09-19,10.9,CLIC
1980-09-20,8.7,CLIC
1980-09-21,8.4,CLIC
1980-09-22,3.9,CLIC
1980-09-23,3.2,CLIC
1980-09-24,10,CLIC
1980-09-25,3.5,CLIC
1980-09-27,2,CLIC
1980-09-28,3.1,CLIC
1980-09-29,2.8,CLIC
1980-09-30,7.1,CLIC
1980-10-01,3.8,CLIC
1980-10-02,4.3,CLIC
1980-10-03,9.4,CLIC
1980-10-04,7.3,CLIC
1980-10-05,5.9,CLIC
1980-10-06,5.8,CLIC
1980-10-07,9.6,CLIC
1980-10-08,3.7,CLIC
1980-10-09,5.2,CLIC
1980-10-10,2.1,CLIC
1980-10-11,1.7,CLIC
1980-10-12,2,CLIC
1980-10-13,1.9,CLIC
1980-10-14,4.9,CLIC
1980-10-15,9.1,CLIC
1980-10-16,5.8,CLIC
1980-10-17,6.4,CLIC
1980-10-18,3.6,CLIC
1980-10-20,1.3,CLIC
1980-10-21,1.6,CLIC
1980-10-22,2.9,CLIC
1980-10-23,3.5,CLIC
1980-10-24,5.1,CLIC
1980-10-25,2.2,CLIC
1980-10-26,8,CLIC
1980-10-27,6.8,CLIC
1980-10-28,7.1,CLIC
1980-10-29,3.2,CLIC
1980-10-30,3.3,CLIC
1980-10-31,2.6,CLIC
1980-11-01,3.2,CLIC
1980-11-02,3.9,CLIC
1980-11-03,2.9,CLIC
1980-11-04,2.3,CLIC
1980-11-05,3.3,CLIC
1980-11-06,4.3,CLIC
1980-11-07,3.1,CLIC
1980-11-08,2.1,CLIC
1980-11-09,2.1,CLIC
1980-11-10,2.2,CLIC
1980-11-11,3.2,CLIC
1980-11-12,2.5,CLIC
1980-11-13,4.3,CLIC
1980-11-14,5.8,CLIC
1980-11-15,1,CLIC
1980-11-16,2.8,CLIC
1980-11-17,1.4,CLIC
1980-11-18,2.8,CLIC
1980-11-19,3,CLIC
1980-11-20,1.9,CLIC
1980-11-21,1.8,CLIC
1980-11-22,1.5,CLIC
1980-11-23,1.5,CLIC
1980-11-24,1.4,CLIC
1980-11-25,2.4,CLIC
1980-11-26,2.2,CLIC
1980-11-27,2,CLIC
1980-11-28,0.8,CLIC
1980-11-29,1.3,CLIC
1980-11-30,1.5,CLIC
1980-12-01,3.3,CLIC
1980-12-02,2.4,CLIC
1980-12-03,2,CLIC
1980-12-04,5.2,CLIC
1980-12-05,3.7,CLIC
1980-12-06,3.1,CLIC
1980-12-07,2.6,CLIC
1980-12-08,3.4,CLIC
1980-12-09,3.9,CLIC
1980-12-10,5.4,CLIC
1980-12-11,5.8,CLIC
1980-12-12,7.3,CLIC
1980-12-13,7.2,CLIC
1980-12-14,5.7,CLIC
1980-12-15,1.9,CLIC
1980-12-16,1.7,CLIC
1980-12-17,3.5,CLIC
1980-12-18,3.1,CLIC
1980-12-19,2.2,CLIC
1980-12-20,2.1,CLIC
1980-12-21,1.9,CLIC
1980-12-22,2.3,CLIC
1980-12-23,1.8,CLIC
1980-12-24,1.8,CLIC
1980-12-25,2.2,CLIC
1980-12-26,1.1,CLIC
1980-12-27,1.4,CLIC
1980-12-28,2.5,CLIC
1980-12-29,2.7,CLIC
1980-12-30,4.4,CLIC
1980-12-31,7.7,CLIC
1981-01-01,0.5,CLIC
1981-01-02,3.9,CLIC
1981-01-03,2.7,CLIC
1981-01-04,2.1,CLIC
1981-01-05,1.7,CLIC
1981-01-06,3.3,CLIC
1981-01-07,2.3,CLIC
1981-01-08,1.8,CLIC
1981-01-09,3.3,CLIC
1981-01-10,5,CLIC
1981-01-12,2.8,CLIC
1981-01-13,5.2,CLIC
1981-01-14,7.5,CLIC
1981-01-15,4,CLIC
1981-01-16,1.3,CLIC
1981-01-17,2,CLIC
1981-01-18,1.8,CLIC
1981-01-19,1.7,CLIC
1981-01-20,1.2,CLIC
1981-01-22,4,CLIC
1981-01-23,1,CLIC
1981-01-24,1.4,CLIC
1981-01-25,1.8,CLIC
1981-01-26,2.7,CLIC
1981-01-27,2.3,CLIC
1981-01-28,2.3,CLIC
1981-01-29,1.8,CLIC
1981-01-30,2.2,CLIC
1981-01-31,5.8,CLIC
1981-02-01,2.8,CLIC
1981-02-02,5.6,CLIC
1981-02-03,6.6,CLIC
1981-02-04,1.5,CLIC
1981-02-05,1.8,CLIC
1981-02-06,1.8,CLIC
1981-02-07,2.2,CLIC
1981-02-08,2,CLIC
1981-02-09,2.5,CLIC
1981-02-10,3.6,CLIC
1981-02-11,2.8,CLIC
1981-02-12,2.2,CLIC
1981-02-13,1,CLIC
1981-02-14,0.9,CLIC
1981-02-15,2.2,CLIC
1981-02-16,2.3,CLIC
1981-02-17,1.7,CLIC
1981-02-18,3,CLIC
1981-02-19,2,CLIC
1981-02-20,1.7,CLIC
1981-02-21,3.3,CLIC
1981-02-22,1.3,CLIC
1981-02-23,3.7,CLIC
1981-02-24,2,CLIC
1981-02-25,3.1,CLIC
1981-02-26,2.6,CLIC
1981-02-27,2.4,CLIC
1981-02-28,2.3,CLIC
1981-03-01,5.7,CLIC
1981-03-02,4.9,CLIC
1981-03-03,4.9,CLIC
1981-03-04,6.2,CLIC
1981-03-05,4.2,CLIC
1981-03-06,4.6,CLIC
1981-03-07,2.5,CLIC
1981-03-08,2.7,CLIC
1981-03-09,2.7,CLIC
1981-03-10,2.3,CLIC
1981-03-11,3.8,CLIC
1981-03-12,3.1,CLIC
1981-03-13,1.2,CLIC
1981-03-14,2.3,CLIC
1981-03-15,2.3,CLIC
1981-03-16,2.2,CLIC
1981-03-17,3.2,CLIC
1981-03-18,2.8,CLIC
1981-03-19,2.3,CLIC
1981-03-20,2.8,CLIC
1981-03-21,2.3,CLIC
1981-03-22,1.9,CLIC
1981-03-23,3.1,CLIC
1981-03-24,3.7,CLIC
1981-03-25,5.8,CLIC
1981-03-26,5.5,CLIC
1981-03-27,5.8,CLIC
1981-03-28,6.1,CLIC
1981-03-29,6.1,CLIC
1981-03-30,5.9,CLIC
1981-03-31,6.1,CLIC
1981-04-01,2,CLIC
1981-04-02,1.2,CLIC
1981-04-03,3.1,CLIC
1981-04-04,1.7,CLIC
1981-04-05,2.8,CLIC
1981-04-06,2.3,CLIC
1981-04-07,2.5,CLIC
1981-04-08,2.8,CLIC
1981-04-09,7.9,CLIC
1981-04-10,6.8,CLIC
1981-04-11,5.4,CLIC
1981-04-12,4.9,CLIC
1981-04-13,1.9,CLIC
1981-04-14,2.7,CLIC
1981-04-15,8.1,CLIC
1981-04-16,4.8,CLIC
1981-04-17,4.9,CLIC
1981-04-18,1.8,CLIC
1981-04-19,3.6,CLIC
1981-04-20,8.3,CLIC
1981-04-21,6.3,CLIC
1981-04-22,3,CLIC
1981-04-23,2.8,CLIC
1981-04-24,4.4,CLIC
1981-04-25,8.1,CLIC
1981-04-26,4.3,CLIC
1981-04-27,5.2,CLIC
1981-04-28,8.6,CLIC
1981-04-29,3.2,CLIC
1981-04-30,5.3,CLIC
1981-05-01,6.2,CLIC
1981-05-03,7.3,CLIC
1981-05-04,8,CLIC
1981-05-05,6.7,CLIC
1981-05-06,3.5,CLIC
1981-05-07,2.5,CLIC
1981-05-08,3.3,CLIC
1981-05-09,4.6,CLIC
1981-05-10,3.7,CLIC
1981-05-11,4.7,CLIC
1981-05-12,4.8,CLIC
1981-05-13,6,CLIC
1981-05-14,1.4,CLIC
1981-05-15,4.1,CLIC
1981-05-16,5.9,CLIC
1981-05-17,10.1,CLIC
1981-05-18,6.6,CLIC
1981-05-19,6.3,CLIC
1981-05-20,3,CLIC
1981-05-21,5.2,CLIC
1981-05-22,6.6,CLIC
1981-05-23,6.1,CLIC
1981-05-24,5.4,CLIC
1981-05-25,4.9,CLIC
1981-05-26,1.6,CLIC
1981-05-27,6,CLIC
1981-05-28,6.8,CLIC
1981-05-29,6.1,CLIC
1981-05-30,6.6,CLIC
1981-05-31,7.5,CLIC
1981-06-01,3.7,CLIC
1981-06-02,5.7,CLIC
1981-06-03,7.6,CLIC
1981-06-04,5.7,CLIC
1981-06-05,5.6,CLIC
1981-06-06,4.1,CLIC
1981-06-07,5.3,CLIC
1981-06-08,8.3,CLIC
1981-06-09,6.4,CLIC
1981-06-10,6.1,CLIC
1981-06-11,8.9,CLIC
1981-06-12,5.7,CLIC
1981-06-13,5.3,CLIC
1981-06-14,5.7,CLIC
1981-06-15,5.7,CLIC
1981-06-17,4.7,CLIC
1981-06-18,6.2,CLIC
1981-06-19,5,CLIC
1981-06-20,6,CLIC
1981-06-21,6.1,CLIC
1981-06-22,5.8,CLIC
1981-06-23,6.2,CLIC
1981-06-24,5.4,CLIC
1981-06-25,6.1,CLIC
1981-06-26,6.8,CLIC
1981-06-27,5.2,CLIC
1981-06-28,6.2,CLIC
1981-06-29,6.3,CLIC
1981-06-30,6.5,CLIC
1981-07-01,8.9,CLIC
1981-07-02,6.1,CLIC
1981-07-03,6.8,CLIC
1981-07-04,6.9,CLIC
1981-07-05,6.1,CLIC
1981-07-06,5.4,CLIC
1981-07-07,6.4,CLIC
1981-07-08,7.9,CLIC
1981-07-09,7.7,CLIC
1981-07-10,7.5,CLIC
1981-07-11,7.4,CLIC
1981-07-12,7.8,CLIC
1981-07-13,6.8,CLIC
1981-07-14,6.3,CLIC
1981-07-15,9.6,CLIC
1981-07-16,8.2,CLIC
1981-07-17,6.5,CLIC
1981-07-18,7.8,CLIC
1981-07-19,8.7,CLIC
1981-07-20,8,CLIC
1981-07-21,6.5,CLIC
1981-07-22,7.7,CLIC
1981-07-23,6.9,CLIC
1981-07-24,7.2,CLIC
1981-07-25,8.1,CLIC
1981-07-27,6.8,CLIC
1981-07-28,7.4,CLIC
1981-07-29,7.4,CLIC
1981-07-30,6.5,CLIC
1981-07-31,8,CLIC
1981-08-01,6.8,CLIC
1981-08-02,6.4,CLIC
1981-08-03,9.6,CLIC
1981-08-04,10.1,CLIC
1981-08-05,7.6,CLIC
1981-08-06,6.3,CLIC
1981-08-07,8.6,CLIC
1981-08-08,6,CLIC
1981-08-09,5.6,CLIC
1981-08-10,9.1,CLIC
1981-08-11,8.3,CLIC
1981-08-12,5,CLIC
1981-08-13,5.4,CLIC
1981-08-14,8.1,CLIC
1981-08-15,5.8,CLIC
1981-08-16,7.9,CLIC
1981-08-17,7.6,CLIC
1981-08-18,6.8,CLIC
1981-08-19,7.2,CLIC
1981-08-20,6.8,CLIC
1981-08-22,5.8,CLIC
1981-08-23,6.4,CLIC
1981-08-24,8.6,CLIC
1981-08-25,7.3,CLIC
1981-08-26,5.9,CLIC
1981-08-27,7.4,CLIC
1981-08-29,8.1,CLIC
1981-08-30,7.4,CLIC
1981-08-31,7.9,CLIC
1981-09-01,6.2,CLIC
1981-09-02,6.5,CLIC
1981-09-03,5.2,CLIC
1981-09-04,4.8,CLIC
1981-09-05,4.8,CLIC
1981-09-06,7.9,CLIC
1981-09-07,4.9,CLIC
1981-09-08,8.5,CLIC
1981-09-09,3.4,CLIC
1981-09-10,7.2,CLIC
1981-09-11,7.5,CLIC
1981-09-12,8.6,CLIC
1981-09-13,6.1,CLIC
1981-09-14,4.1,CLIC
1981-09-15,6.7,CLIC
1981-09-16,5.9,CLIC
1981-09-17,6.1,CLIC
1981-09-18,5.9,CLIC
1981-09-19,5.9,CLIC
1981-09-20,5.9,CLIC
1981-09-21,5.5,CLIC
1981-09-22,5.7,CLIC
1981-09-23,4.7,CLIC
1981-09-24,6.6,CLIC
1981-09-25,4.4,CLIC
1981-09-26,7.2,CLIC
1981-09-27,7.5,CLIC
1981-09-28,5.6,CLIC
1981-09-29,8.3,CLIC
1981-09-30,3.8,CLIC
1981-10-01,4.2,CLIC
1981-10-02,5.6,CLIC
1981-10-03,4.8,CLIC
1981-10-04,5.7,CLIC
1981-10-05,5.4,CLIC
1981-10-06,5.1,CLIC
1981-10-07,5.5,CLIC
1981-10-08,6.1,CLIC
1981-10-09,5.3,CLIC
1981-10-10,4.9,CLIC
1981-10-11,7,CLIC
1981-10-12,6.2,CLIC
1981-10-13,5.7,CLIC
1981-10-14,5.6,CLIC
1981-10-15,6.5,CLIC
1981-10-16,5.3,CLIC
1981-10-17,6.2,CLIC
1981-10-18,2.7,CLIC
1981-10-19,5.2,CLIC
1981-10-20,5.6,CLIC
1981-10-21,6.5,CLIC
1981-10-22,5.2,CLIC
1981-10-23,4.5,CLIC
1981-10-24,6.4,CLIC
1981-10-25,4,CLIC
1981-10-26,4.9,CLIC
1981-10-27,3.7,CLIC
1981-10-28,5.2,CLIC
1981-10-29,4.7,CLIC
1981-10-30,6.2,CLIC
1981-10-31,5,CLIC
1981-11-01,3.4,CLIC
1981-11-02,3.5,CLIC
1981-11-03,3,CLIC
1981-11-04,3.6,CLIC
1981-11-05,4.9,CLIC
1981-11-06,3.5,CLIC
1981-11-07,3.5,CLIC
1981-11-08,3,CLIC
1981-11-09,3.1,CLIC
1981-11-10,2.9,CLIC
1981-11-11,5,CLIC
1981-11-12,3.6,CLIC
1981-11-13,2.5,CLIC
1981-11-14,4.5,CLIC
1981-11-15,3.5,CLIC
1981-11-16,2.8,CLIC
1981-11-17,4.7,CLIC
1981-11-18,2.9,CLIC
1981-11-19,4.2,CLIC
1981-11-20,5.2,CLIC
1981-11-21,2.3,CLIC
1981-11-22,3.5,CLIC
1981-11-23,3.5,CLIC
1981-11-24,3.6,CLIC
1981-11-25,3.4,CLIC
1981-11-26,3.6,CLIC
1981-11-27,3,CLIC
1981-11-28,4.4,CLIC
1981-11-29,3.9,CLIC
1981-11-30,4.2,CLIC
1981-12-01,3,CLIC
1981-12-02,2.1,CLIC
1981-12-03,1.5,CLIC
1981-12-04,3.3,CLIC
1981-12-05,2.9,CLIC
1981-12-06,2.3,CLIC
1981-12-07,2.6,CLIC
1981-12-08,1.6,CLIC
1981-12-09,3.5,CLIC
1981-12-10,2.3,CLIC
1981-12-11,1.8,CLIC
1981-12-12,4.5,CLIC
1981-12-13,4.2,CLIC
1981-12-14,4.3,CLIC
1981-12-15,1.6,CLIC
1981-12-16,1.2,CLIC
1981-12-17,2.3,CLIC
1981-12-18,1.3,CLIC
1981-12-19,2.6,CLIC
1981-12-20,1.3,CLIC
1981-12-21,2.3,CLIC
1981-12-22,1.5,CLIC
1981-12-23,2.6,CLIC
1981-12-24,2.7,CLIC
1981-12-25,3.7,CLIC
1981-12-26,4.8,CLIC
1981-12-27,4.6,CLIC
1981-12-28,6.2,CLIC
1981-12-29,2.5,CLIC
1981-12-30,3.8,CLIC
1981-12-31,6.1,CLIC
1982-01-01,2.5,CLIC
1982-01-02,1.7,CLIC
1982-01-03,5.4,CLIC
1982-01-04,5.6,CLIC
1982-01-05,3.1,CLIC
1982-01-06,2.4,CLIC
1982-01-07,7.6,CLIC
1982-01-08,3.7,CLIC
1982-01-09,3.1,CLIC
1982-01-10,4.7,CLIC
1982-01-11,2.1,CLIC
1982-01-12,3.8,CLIC
1982-01-13,1.9,CLIC
1982-01-14,1.8,CLIC
1982-01-15,2.8,CLIC
1982-01-16,3.4,CLIC
1982-01-17,2.1,CLIC
1982-01-18,3,CLIC
1982-01-19,2.8,CLIC
1982-01-20,2.2,CLIC
1982-01-21,2.9,CLIC
1982-01-22,2.1,CLIC
1982-01-23,1.6,CLIC
1982-01-24,3.2,CLIC
1982-01-25,3.1,CLIC
1982-01-26,2.2,CLIC
1982-01-27,1.3,CLIC
1982-01-28,3.8,CLIC
1982-01-29,2.7,CLIC
1982-01-30,2.3,CLIC
1982-01-31,3.9,CLIC
1982-02-01,5.9,CLIC
1982-02-02,4.1,CLIC
1982-02-03,4.3,CLIC
1982-02-04,5.8,CLIC
1982-02-05,3.3,CLIC
1982-02-06,4,CLIC
1982-02-07,7.7,CLIC
1982-02-08,6.8,CLIC
1982-02-09,3.5,CLIC
1982-02-10,1.8,CLIC
1982-02-11,3.3,CLIC
1982-02-12,4.4,CLIC
1982-02-13,5.6,CLIC
1982-02-14,1.8,CLIC
1982-02-15,3.3,CLIC
1982-02-16,1.6,CLIC
1982-02-17,3.4,CLIC
1982-02-18,5.4,CLIC
1982-02-19,2.4,CLIC
1982-02-20,3,CLIC
1982-02-21,5.6,CLIC
1982-02-22,6.6,CLIC
1982-02-23,5.7,CLIC
1982-02-24,7.6,CLIC
1982-02-25,3.8,CLIC
1982-02-26,7,CLIC
1982-02-27,1.3,CLIC
1982-02-28,3.8,CLIC
1982-03-01,3.8,CLIC
1982-03-02,2.3,CLIC
1982-03-03,7.3,CLIC
1982-03-04,6.2,CLIC
1982-03-05,6.2,CLIC
1982-03-06,3.7,CLIC
1982-03-07,4.5,CLIC
1982-03-08,5.1,CLIC
1982-03-09,2.8,CLIC
1982-03-10,2.7,CLIC
1982-03-11,2.6,CLIC
1982-03-12,3.8,CLIC
1982-03-13,3.3,CLIC
1982-03-14,5.7,CLIC
1982-03-15,3.8,CLIC
1982-03-16,4.4,CLIC
1982-03-17,5.8,CLIC
1982-03-18,3.2,CLIC
1982-03-19,4.2,CLIC
1982-03-20,3.9,CLIC
1982-03-21,3.9,CLIC
1982-03-22,3.5,CLIC
1982-03-23,4.4,CLIC
1982-03-24,3,CLIC
1982-03-25,2.9,CLIC
1982-03-26,4.4,CLIC
1982-03-27,5.2,CLIC
1982-03-28,2.6,CLIC
1982-03-29,3.4,CLIC
1982-03-30,3.9,CLIC
1982-03-31,5,CLIC
1982-04-01,6.9,CLIC
1982-04-02,8.6,CLIC
1982-04-03,8.3,CLIC
1982-04-04,8,CLIC
1982-04-05,8.8,CLIC
1982-04-06,5,CLIC
1982-04-07,5.9,CLIC
1982-04-08,6,CLIC
1982-04-09,7.5,CLIC
1982-04-10,7.6,CLIC
1982-04-11,5,CLIC
1982-04-12,7,CLIC
1982-04-13,6.1,CLIC
1982-04-14,6.9,CLIC
1982-04-15,7.4,CLIC
1982-04-16,6.8,CLIC
1982-04-17,7.9,CLIC
1982-04-18,5.9,CLIC
1982-04-19,5.3,CLIC
1982-04-20,7.7,CLIC
1982-04-21,4.7,CLIC
1982-04-22,2.9,CLIC
1982-04-23,3.2,CLIC
1982-04-24,4.3,CLIC
1982-04-25,5.6,CLIC
1982-04-26,6,CLIC
1982-04-28,3.8,CLIC
1982-04-29,5.3,CLIC
1982-04-30,4.9,CLIC
1982-05-01,4.5,CLIC
1982-05-02,4.7,CLIC
1982-05-03,7.1,CLIC
1982-05-04,6.6,CLIC
1982-05-05,5.7,CLIC
1982-05-06,6.5,CLIC
1982-05-07,5.4,CLIC
1982-05-08,7.5,CLIC
1982-05-09,6.1,CLIC
1982-05-10,6.9,CLIC
1982-05-11,7.1,CLIC
1982-05-12,6,CLIC
1982-05-13,6.3,CLIC
1982-05-14,7,CLIC
1982-05-15,6,CLIC
1982-05-16,6.7,CLIC
1982-05-17,6.9,CLIC
1982-05-18,3.2,CLIC
1982-05-19,6.7,CLIC
1982-05-20,6.5,CLIC
1982-05-21,5.6,CLIC
1982-05-22,4.3,CLIC
1982-05-23,6.1,CLIC
1982-05-24,4.9,CLIC
1982-05-25,4.6,CLIC
1982-05-26,6.7,CLIC
1982-05-27,6.7,CLIC
1982-05-28,7,CLIC
1982-05-29,6.5,CLIC
1982-05-30,6.9,CLIC
1982-05-31,8.7,CLIC
1982-06-01,7.9,CLIC
1982-06-02,6.2,CLIC
1982-06-03,6.1,CLIC
1982-06-04,5.4,CLIC
1982-06-05,8.3,CLIC
1982-06-06,3.9,CLIC
1982-06-07,8.4,CLIC
1982-06-08,6.9,CLIC
1982-06-09,11.1,CLIC
1982-06-10,7.3,CLIC
1982-06-11,11.6,CLIC
1982-06-12,6.9,CLIC
1982-06-13,7.7,CLIC
1982-06-14,10.7,CLIC
1982-06-15,12.6,CLIC
1982-06-16,8.7,CLIC
1982-06-17,11.6,CLIC
1982-06-18,7.9,CLIC
1982-06-19,8.6,CLIC
1982-06-20,11.4,CLIC
1982-06-21,11.5,CLIC
1982-06-22,12.6,CLIC
1982-06-23,11,CLIC
1982-06-24,11.1,CLIC
1982-06-25,11,CLIC
1982-06-26,11.6,CLIC
1982-06-27,13.4,CLIC
1982-06-28,11.7,CLIC
1982-06-29,11.5,CLIC
1982-06-30,9.6,CLIC
1982-07-01,4.8,CLIC
1982-07-02,4.5,CLIC
1982-07-03,5.9,CLIC
1982-07-04,6.1,CLIC
1982-07-05,7.6,CLIC
1982-07-06,6,CLIC
1982-07-07,6,CLIC
1982-07-08,7.4,CLIC
1982-07-09,4.9,CLIC
1982-07-10,5.3,CLIC
1982-07-11,5.6,CLIC
1982-07-12,7.5,CLIC
1982-07-13,7.7,CLIC
1982-07-14,7.2,CLIC
1982-07-15,8.6,CLIC
1982-07-16,6.5,CLIC
1982-07-17,7.6,CLIC
1982-07-18,6.4,CLIC
1982-07-19,6,CLIC
1982-07-20,5.8,CLIC
1982-07-21,7.4,CLIC
1982-07-22,7.6,CLIC
1982-07-23,7.5,CLIC
1982-07-24,8.5,CLIC
1982-07-25,7.4,CLIC
1982-07-26,7.9,CLIC
1982-07-27,8.1,CLIC
1982-07-28,7.4,CLIC
1982-07-29,6.6,CLIC
1982-07-30,6.8,CLIC
1982-07-31,6.5,CLIC
1982-08-01,12.1,CLIC
1982-08-02,11.1,CLIC
1982-08-03,7.8,CLIC
1982-08-04,11.6,CLIC
1982-08-05,11.3,CLIC
1982-08-06,8.6,CLIC
1982-08-07,6.6,CLIC
1982-08-08,8,CLIC
1982-08-09,8.9,CLIC
1982-08-10,10.4,CLIC
1982-08-11,13.1,CLIC
1982-08-12,12.6,CLIC
1982-08-13,11.8,CLIC
1982-08-14,10.6,CLIC
1982-08-15,11.9,CLIC
1982-08-16,8.4,CLIC
1982-08-17,12.8,CLIC
1982-08-18,8.7,CLIC
1982-08-19,8.8,CLIC
1982-08-20,7.9,CLIC
1982-08-21,6.6,CLIC
1982-08-22,9.2,CLIC
1982-08-23,9.6,CLIC
1982-08-24,10.1,CLIC
1982-08-25,8.7,CLIC
1982-08-26,11.1,CLIC
1982-08-27,11.8,CLIC
1982-08-28,10.6,CLIC
1982-08-29,7.9,CLIC
1982-08-30,7.5,CLIC
1982-08-31,8.5,CLIC
1982-09-01,6.2,CLIC
1982-09-02,9,CLIC
1982-09-03,8.1,CLIC
1982-09-04,8.3,CLIC
1982-09-05,9.1,CLIC
1982-09-06,9,CLIC
1982-09-07,8.7,CLIC
1982-09-08,8.3,CLIC
1982-09-09,10.6,CLIC
1982-09-10,5.9,CLIC
1982-09-11,6.9,CLIC
1982-09-12,8.6,CLIC
1982-09-13,7.4,CLIC
1982-09-14,5.5,CLIC
1982-09-15,7.9,CLIC
1982-09-16,9.1,CLIC
1982-09-17,8.7,CLIC
1982-09-18,5.3,CLIC
1982-09-19,7.4,CLIC
1982-09-21,2.6,CLIC
1982-09-22,5.6,CLIC
1982-09-23,5.7,CLIC
1982-09-24,6.2,CLIC
1982-09-25,6.8,CLIC
1982-09-26,5.2,CLIC
1982-09-27,6.3,CLIC
1982-09-28,5.9,CLIC
1982-09-29,6.2,CLIC
1982-09-30,5.9,CLIC
1982-10-01,6.8,CLIC
1982-10-02,7.5,CLIC
1982-10-03,7.2,CLIC
1982-10-04,5.9,CLIC
1982-10-05,5.9,CLIC
1982-10-06,7.6,CLIC
1982-10-07,5.3,CLIC
1982-10-08,7.6,CLIC
1982-10-09,6.3,CLIC
1982-10-10,5.2,CLIC
1982-10-11,3.5,CLIC
1982-10-12,5,CLIC
1982-10-13,3.9,CLIC
1982-10-14,5.8,CLIC
1982-10-15,3.9,CLIC
1982-10-16,5.3,CLIC
1982-10-17,5.7,CLIC
1982-10-18,4,CLIC
1982-10-19,6,CLIC
1982-10-20,3.3,CLIC
1982-10-21,5.8,CLIC
1982-10-22,5.4,CLIC
1982-10-23,7.1,CLIC
1982-10-24,5.9,CLIC
1982-10-25,5.9,CLIC
1982-10-26,4.9,CLIC
1982-10-27,3.5,CLIC
1982-10-28,6.6,CLIC
1982-10-29,5.4,CLIC
1982-10-30,7.5,CLIC
1982-10-31,6.5,CLIC
1982-11-01,3.9,CLIC
1982-11-02,4.4,CLIC
1982-11-03,6.7,CLIC
1982-11-04,4.3,CLIC
1982-11-05,5.3,CLIC
1982-11-06,4.7,CLIC
1982-11-07,4,CLIC
1982-11-08,5.7,CLIC
1982-11-09,5.5,CLIC
1982-11-10,5.9,CLIC
1982-11-11,5.8,CLIC
1982-11-12,6.5,CLIC
1982-11-13,3.3,CLIC
1982-11-14,2.5,CLIC
1982-11-15,2,CLIC
1982-11-16,2.3,CLIC
1982-11-17,5.6,CLIC
1982-11-18,4.4,CLIC
1982-11-19,6.7,CLIC
1982-11-20,5,CLIC
1982-11-21,5.8,CLIC
1982-11-22,6.2,CLIC
1982-11-23,5,CLIC
1982-11-24,2.3,CLIC
1982-11-25,2.8,CLIC
1982-11-26,1.9,CLIC
1982-11-27,2,CLIC
1982-11-28,3.9,CLIC
1982-11-29,4.2,CLIC
