Estación: ,C19091,PABLILLO. GALEANA
2000-10-25,3,CLIC
2000-10-26,2.98,CLIC
2000-10-27,2.77,CLIC
2000-10-28,3.6,CLIC
2000-10-29,2.8,CLIC
2000-10-30,3.75,CLIC
2000-10-31,2.98,CLIC
2000-11-01,2.65,CLIC
2000-11-02,1.68,CLIC
2000-11-03,1.67,CLIC
2000-11-04,2.45,CLIC
2000-11-05,4.8,CLIC
2000-11-06,5.9,CLIC
2000-11-07,4.18,CLIC
2000-11-08,3.6,CLIC
2000-11-09,5.15,CLIC
2000-11-10,4.85,CLIC
2000-11-11,6.24,CLIC
2000-11-12,5.21,CLIC
2000-11-13,1.45,CLIC
2000-11-14,2.25,CLIC
2000-11-15,6.3,CLIC
2000-11-16,3.25,CLIC
2000-11-17,3.7,CLIC
2000-11-18,3.55,CLIC
2000-11-19,0.65,CLIC
2000-11-20,1.23,CLIC
2000-11-21,1.62,CLIC
2000-11-22,2.85,CLIC
2000-11-23,4.7,CLIC
2000-11-24,3.7,CLIC
2000-11-25,3.3,CLIC
2000-11-26,2.56,CLIC
2000-11-27,2.17,CLIC
2000-11-28,3.97,CLIC
2000-11-29,1.2,CLIC
2000-11-30,1.68,CLIC
2000-12-01,4.5,CLIC
2000-12-02,1.84,CLIC
2000-12-03,1.21,CLIC
2000-12-04,2.26,CLIC
2000-12-05,1.36,CLIC
2000-12-06,3.3,CLIC
2000-12-07,2.7,CLIC
2000-12-08,4.7,CLIC
2000-12-09,4.05,CLIC
2000-12-10,3.17,CLIC
2000-12-11,4.83,CLIC
2000-12-12,2,CLIC
2000-12-13,4.95,CLIC
2000-12-14,3.82,CLIC
2000-12-15,4.93,CLIC
2000-12-16,2.65,CLIC
2000-12-17,5.15,CLIC
2000-12-18,3.48,CLIC
2000-12-19,1.96,CLIC
2000-12-20,3.28,CLIC
2000-12-21,3.4,CLIC
2000-12-22,3.94,CLIC
2000-12-23,3.07,CLIC
2000-12-24,4.39,CLIC
2000-12-25,4.01,CLIC
2000-12-26,2.9,CLIC
2000-12-27,3.05,CLIC
2000-12-28,2.32,CLIC
2000-12-29,2.33,CLIC
2000-12-30,1.75,CLIC
2000-12-31,3.6,CLIC
2001-01-01,1.05,CLIC
2001-01-02,2.9,CLIC
2001-01-03,0.65,CLIC
2001-01-04,1.85,CLIC
2001-01-05,3.05,CLIC
2001-01-06,4.35,CLIC
2001-01-07,3.8,CLIC
2001-01-08,0.44,CLIC
2001-01-09,2.26,CLIC
2001-01-10,3.5,CLIC
2001-01-11,2.87,CLIC
2001-01-12,3.53,CLIC
2001-01-13,3.9,CLIC
2001-01-14,3.5,CLIC
2001-01-26,2.29,CLIC
2001-01-27,5.46,CLIC
2001-01-28,8.33,CLIC
2001-01-29,7.72,CLIC
2001-01-30,4.6,CLIC
2001-01-31,2.1,CLIC
2001-02-01,2.12,CLIC
2001-02-02,1.33,CLIC
2001-02-03,1.35,CLIC
2001-02-04,2.35,CLIC
2001-02-05,3.45,CLIC
2001-02-06,4.45,CLIC
2001-02-07,5.68,CLIC
2001-02-08,5.17,CLIC
2001-02-09,4.3,CLIC
2001-02-10,2.5,CLIC
2001-02-11,5.25,CLIC
2001-02-12,6.25,CLIC
2001-02-13,4.98,CLIC
2001-02-14,6.3,CLIC
2001-02-15,4.82,CLIC
2001-02-19,6.76,CLIC
2001-02-20,4.75,CLIC
2001-02-21,4.34,CLIC
2001-02-22,3.5,CLIC
2001-02-23,3.38,CLIC
2001-02-24,7.37,CLIC
2001-02-25,7.42,CLIC
2001-02-26,3.83,CLIC
2001-02-27,5.4,CLIC
2001-02-28,4.3,CLIC
2001-03-01,3.8,CLIC
2001-03-02,6.32,CLIC
2001-03-03,3.48,CLIC
2001-03-04,5.7,CLIC
2001-03-05,3.43,CLIC
2001-03-06,2.17,CLIC
2001-03-07,4.34,CLIC
2001-03-08,5.71,CLIC
2001-03-09,5.19,CLIC
2001-03-10,7.64,CLIC
2001-03-11,6.87,CLIC
2001-03-23,4.83,CLIC
2001-03-24,4.1,CLIC
2001-03-25,4.77,CLIC
2001-03-26,4.28,CLIC
2001-03-27,8,CLIC
2001-03-28,7.35,CLIC
2001-03-29,7.36,CLIC
2001-03-30,7.71,CLIC
2001-03-31,6.41,CLIC
2001-04-01,8.52,CLIC
2001-04-02,8.24,CLIC
2001-04-17,2.15,CLIC
2001-04-18,9.85,CLIC
2001-04-19,5.9,CLIC
2001-04-20,6.5,CLIC
2001-04-21,6.53,CLIC
2001-04-22,7.95,CLIC
2001-04-23,2.92,CLIC
2001-04-24,3,CLIC
2001-04-25,3.16,CLIC
2001-04-26,3.62,CLIC
2001-04-27,3.5,CLIC
2001-04-28,4.15,CLIC
2001-04-29,4.05,CLIC
2001-04-30,3.9,CLIC
2001-05-01,3.63,CLIC
2001-05-02,3.57,CLIC
2001-05-03,3.63,CLIC
2001-05-04,4.17,CLIC
2001-05-05,6.1,CLIC
2001-05-06,4.26,CLIC
2001-05-07,3.74,CLIC
2001-05-08,5.8,CLIC
2001-05-09,5.13,CLIC
2001-05-30,6.22,CLIC
2001-05-31,7.68,CLIC
2001-06-01,7.45,CLIC
2001-06-02,8.82,CLIC
2001-06-03,7.43,CLIC
2001-06-04,8.41,CLIC
2001-06-05,2.74,CLIC
2001-06-06,6.2,CLIC
2001-06-07,7.7,CLIC
2001-06-08,2.95,CLIC
2001-06-09,3.88,CLIC
2001-06-10,7.17,CLIC
2001-06-15,4.75,CLIC
2001-06-16,6.75,CLIC
2001-06-17,4.37,CLIC
2001-06-18,5.73,CLIC
2001-06-19,5.07,CLIC
2001-06-20,5.6,CLIC
2001-06-21,3.8,CLIC
2001-06-22,0.6,CLIC
2001-06-23,2.84,CLIC
2001-06-24,5.76,CLIC
2001-06-25,3.47,CLIC
2001-06-26,1.38,CLIC
2001-06-27,6.65,CLIC
2001-06-28,3.05,CLIC
2001-06-29,4.45,CLIC
2001-06-30,3.35,CLIC
2001-07-01,4.82,CLIC
2001-07-02,1.55,CLIC
2001-07-03,0.77,CLIC
2001-07-04,2,CLIC
2001-07-05,2.41,CLIC
2001-07-06,3.79,CLIC
2001-07-07,6.14,CLIC
2001-07-08,6.13,CLIC
2001-07-09,7.63,CLIC
2001-07-12,5.2,CLIC
2001-07-13,5.3,CLIC
2001-07-14,7.25,CLIC
2001-07-15,7.35,CLIC
2001-07-16,7.1,CLIC
2001-07-17,6.3,CLIC
2001-07-18,5.1,CLIC
2001-07-19,4.8,CLIC
2001-07-20,5.1,CLIC
2001-08-01,5.12,CLIC
2001-08-02,7.31,CLIC
2001-08-03,2.77,CLIC
2001-08-04,3.8,CLIC
2001-08-05,5,CLIC
2001-08-06,4.37,CLIC
2001-08-07,4.23,CLIC
2001-08-24,6.68,CLIC
2001-08-25,6.54,CLIC
2001-08-26,6.21,CLIC
2001-08-27,0.1,CLIC
2001-08-28,1.55,CLIC
2001-08-29,4.3,CLIC
2001-08-30,0.85,CLIC
2001-08-31,0.3,CLIC
2001-09-01,3,CLIC
2001-09-02,2.6,CLIC
2001-09-03,3.6,CLIC
2001-09-04,4.95,CLIC
2001-09-05,2.05,CLIC
2001-09-06,4.61,CLIC
2001-09-07,6.46,CLIC
2001-09-08,5.6,CLIC
2001-09-13,4.34,CLIC
2001-09-14,2.95,CLIC
2001-09-15,5.44,CLIC
2001-09-16,4.65,CLIC
2001-09-28,5,CLIC
2001-09-29,2.25,CLIC
2001-09-30,2.9,CLIC
2001-10-01,3.68,CLIC
2001-10-02,0.23,CLIC
2001-10-03,2,CLIC
2001-10-04,0.7,CLIC
2001-10-05,3.05,CLIC
2001-10-06,1.5,CLIC
2001-10-07,4.35,CLIC
2001-10-08,4.71,CLIC
2001-10-09,4.19,CLIC
2001-10-10,4.2,CLIC
2001-10-11,3.8,CLIC
2001-10-12,5.04,CLIC
2001-10-13,5.25,CLIC
2001-10-14,4.11,CLIC
2001-10-15,2,CLIC
2001-10-16,1.83,CLIC
2001-10-17,3.27,CLIC
2001-10-18,4.13,CLIC
2001-10-19,4.72,CLIC
2001-10-30,0.95,CLIC
2001-10-31,3,CLIC
2001-11-01,3.05,CLIC
2001-11-02,0.38,CLIC
2001-11-03,0.78,CLIC
2001-11-04,1.2,CLIC
2001-11-05,4.3,CLIC
2001-11-06,1.3,CLIC
2001-11-07,2.75,CLIC
2001-11-08,2.5,CLIC
2001-11-09,1.21,CLIC
2001-11-10,0.64,CLIC
2001-11-11,1.7,CLIC
2001-11-12,1.9,CLIC
2001-11-13,2.5,CLIC
2001-11-14,3.2,CLIC
2001-11-15,4.15,CLIC
2001-11-16,1.65,CLIC
2001-11-17,1.8,CLIC
2001-11-18,0.7,CLIC
2001-11-19,1.34,CLIC
2001-11-20,0.43,CLIC
2001-11-21,0.12,CLIC
2001-11-22,5.7,CLIC
2001-11-23,7,CLIC
2001-11-24,2.53,CLIC
2001-11-25,5.65,CLIC
2001-11-26,3.6,CLIC
2001-12-07,2.7,CLIC
2001-12-08,1.61,CLIC
2001-12-09,1.56,CLIC
2001-12-10,0.36,CLIC
2001-12-11,2.84,CLIC
2001-12-12,4.2,CLIC
2001-12-13,4.53,CLIC
2001-12-14,3.37,CLIC
2001-12-15,3.94,CLIC
2001-12-16,3.43,CLIC
2001-12-17,0.83,CLIC
2001-12-18,3.25,CLIC
2001-12-19,1.18,CLIC
2001-12-20,1.17,CLIC
2001-12-21,2.4,CLIC
2001-12-22,2.55,CLIC
2001-12-23,2.08,CLIC
2001-12-24,2.17,CLIC
2001-12-25,2.32,CLIC
2001-12-26,1.03,CLIC
2001-12-27,2.9,CLIC
2001-12-28,2.55,CLIC
2001-12-29,4.1,CLIC
2001-12-30,3.1,CLIC
2001-12-31,3.1,CLIC
2002-01-01,3.75,CLIC
2002-01-02,2.15,CLIC
2002-01-03,2.15,CLIC
2002-01-04,5.45,CLIC
2002-01-05,3.5,CLIC
2002-01-06,3.6,CLIC
2002-01-12,0.1,CLIC
2002-01-13,2.6,CLIC
2002-01-14,1.2,CLIC
2002-01-15,2.4,CLIC
2002-01-16,3.6,CLIC
2002-01-17,5.7,CLIC
2002-01-18,5.1,CLIC
2002-01-19,4.3,CLIC
2002-01-20,3.7,CLIC
2002-01-21,2.7,CLIC
2002-01-22,5.9,CLIC
2002-01-23,6.7,CLIC
2002-01-24,4.15,CLIC
2002-01-25,1.23,CLIC
2002-01-26,3.32,CLIC
2002-01-27,3,CLIC
2002-01-28,6,CLIC
2002-01-29,4,CLIC
2002-01-30,6.68,CLIC
2002-01-31,2.52,CLIC
2002-02-01,3.5,CLIC
2002-02-02,4,CLIC
2002-02-16,5,CLIC
2002-02-17,5.07,CLIC
2002-02-18,4.13,CLIC
2002-02-19,3.3,CLIC
2002-02-20,6.2,CLIC
2002-02-21,3,CLIC
2002-02-22,5.75,CLIC
2002-02-23,7.8,CLIC
2002-02-24,3.6,CLIC
2002-02-25,6.8,CLIC
2002-02-26,4.69,CLIC
2002-02-27,4.36,CLIC
2002-02-28,3.5,CLIC
2002-03-10,5.42,CLIC
2002-03-11,5.61,CLIC
2002-03-12,5.42,CLIC
2002-03-13,8.7,CLIC
2002-03-14,7.6,CLIC
2002-03-15,8.4,CLIC
2002-03-16,7.37,CLIC
2002-03-17,7.13,CLIC
2002-03-18,7.18,CLIC
2002-03-19,8.32,CLIC
2002-03-20,4.1,CLIC
2002-03-21,6,CLIC
2002-04-01,7.13,CLIC
2002-04-02,7.18,CLIC
2002-04-03,6.27,CLIC
2002-04-04,5.55,CLIC
2002-04-05,4.77,CLIC
2002-04-17,4.03,CLIC
2002-04-18,6.05,CLIC
2002-04-19,6.49,CLIC
2002-04-20,7.06,CLIC
2002-04-21,6.83,CLIC
2002-04-22,5.57,CLIC
2002-04-23,5.7,CLIC
2002-04-24,8.2,CLIC
2002-04-25,7.08,CLIC
2002-04-26,7.67,CLIC
2002-04-27,8.87,CLIC
2002-04-28,8.78,CLIC
2002-04-29,8.85,CLIC
2002-04-30,6.49,CLIC
2002-05-01,14.06,CLIC
2002-05-02,8.6,CLIC
2002-05-03,7.4,CLIC
2002-05-04,7.75,CLIC
2002-05-05,7.28,CLIC
2002-05-06,8.2,CLIC
2002-05-07,9.93,CLIC
2002-05-08,6.52,CLIC
2002-05-09,6.04,CLIC
2002-05-10,7.23,CLIC
2002-05-11,7.08,CLIC
2002-05-12,5.65,CLIC
2002-05-13,4.23,CLIC
2002-05-14,4.72,CLIC
2002-05-15,6.16,CLIC
2002-05-16,2.44,CLIC
2002-05-17,3.5,CLIC
2002-05-18,4.63,CLIC
2002-05-19,3.3,CLIC
2002-05-20,5.38,CLIC
2002-05-24,6.05,CLIC
2002-05-25,4.98,CLIC
2002-05-26,4.98,CLIC
2002-05-27,6.08,CLIC
2002-05-28,1.97,CLIC
2002-05-30,6.2,CLIC
2002-05-31,1.85,CLIC
2002-06-01,5.02,CLIC
2002-06-02,5.71,CLIC
2002-06-03,6.02,CLIC
2002-06-04,5.9,CLIC
2002-06-05,9.1,CLIC
2002-06-06,8.2,CLIC
2002-06-07,1.05,CLIC
2002-06-08,3.75,CLIC
2002-06-09,3.75,CLIC
2002-06-10,3.5,CLIC
2002-06-11,3.5,CLIC
2002-06-12,2.08,CLIC
2002-06-13,3.97,CLIC
2002-06-14,5.92,CLIC
2002-06-15,3.58,CLIC
2002-06-16,7.05,CLIC
2002-06-19,6.87,CLIC
2002-06-20,6.28,CLIC
2002-06-21,4.77,CLIC
2002-06-22,6.3,CLIC
2002-06-23,6.4,CLIC
2002-06-24,4.5,CLIC
2002-06-25,4.21,CLIC
2002-06-26,5.09,CLIC
2002-06-27,4.3,CLIC
2002-06-28,7.45,CLIC
2002-06-29,3.35,CLIC
2002-06-30,3.5,CLIC
2002-07-01,6.4,CLIC
2002-07-02,5.35,CLIC
2002-07-03,3.8,CLIC
2002-07-04,0.75,CLIC
2002-07-05,5.04,CLIC
2002-07-06,7.91,CLIC
2002-07-07,3.49,CLIC
2002-07-08,1.37,CLIC
2002-07-09,1.99,CLIC
2002-07-10,1.7,CLIC
2002-07-11,2.35,CLIC
2002-07-12,4.7,CLIC
2002-07-13,4.92,CLIC
2002-07-14,3.06,CLIC
2002-07-15,8.67,CLIC
2002-07-18,4.74,CLIC
2002-07-19,4.22,CLIC
2002-07-20,3.39,CLIC
2002-07-21,5.53,CLIC
2002-07-22,3.9,CLIC
2002-07-23,4.84,CLIC
2002-07-24,5.28,CLIC
2002-07-25,6.1,CLIC
2002-07-26,6,CLIC
2002-07-27,4.9,CLIC
2002-07-28,5.95,CLIC
2002-07-29,5.5,CLIC
2002-07-30,5.91,CLIC
2002-07-31,4.42,CLIC
2002-08-01,4.22,CLIC
2002-08-02,4.08,CLIC
2002-08-03,4.72,CLIC
2002-08-13,3.48,CLIC
2002-08-14,3.85,CLIC
2002-08-15,4.07,CLIC
2002-08-16,4.9,CLIC
2002-08-17,6.5,CLIC
2002-08-18,5.25,CLIC
2002-08-19,7.05,CLIC
2002-08-20,5.5,CLIC
2002-08-21,6.6,CLIC
2002-08-22,5.5,CLIC
2002-08-23,4.15,CLIC
2002-08-24,3.85,CLIC
2002-08-25,4.7,CLIC
2002-08-26,4.98,CLIC
2002-08-27,3.22,CLIC
2002-08-28,3.65,CLIC
2002-08-29,11.62,CLIC
2002-08-30,3.55,CLIC
2002-08-31,1.3,CLIC
2002-09-01,5.7,CLIC
2002-09-02,3.5,CLIC
2002-09-03,8.4,CLIC
2002-09-04,3.12,CLIC
2002-09-05,2.83,CLIC
2002-09-06,3.32,CLIC
2002-09-07,4.03,CLIC
2002-09-08,4.6,CLIC
2002-09-09,2.06,CLIC
2002-09-10,5.64,CLIC
2002-09-11,7.23,CLIC
2002-09-12,14.52,CLIC
2002-09-13,3.31,CLIC
2002-09-14,3,CLIC
2002-09-15,6.4,CLIC
2002-09-16,0.83,CLIC
2002-09-17,3.12,CLIC
2002-09-18,3.15,CLIC
2002-09-19,2.7,CLIC
2002-09-20,4.3,CLIC
2002-09-21,4.65,CLIC
2002-09-22,4.95,CLIC
2002-09-23,2.8,CLIC
2002-09-24,4.15,CLIC
2002-09-25,3.95,CLIC
2002-09-26,3.3,CLIC
2002-09-27,3.1,CLIC
2002-09-28,5,CLIC
2002-09-29,2.7,CLIC
2002-09-30,3.8,CLIC
2002-10-01,3.2,CLIC
2002-10-02,3.5,CLIC
2002-10-03,4.05,CLIC
2002-10-04,6.35,CLIC
2002-10-05,7.5,CLIC
2002-10-06,4.18,CLIC
2002-10-07,3.2,CLIC
2002-10-08,5.26,CLIC
2002-10-09,7.3,CLIC
2002-10-10,3.43,CLIC
2002-10-11,5.38,CLIC
2002-10-12,4.8,CLIC
2002-10-13,5.87,CLIC
2002-10-14,5.05,CLIC
2002-10-15,4.33,CLIC
2002-10-16,5,CLIC
2002-10-17,5.84,CLIC
2002-10-18,5.78,CLIC
2002-10-19,4.76,CLIC
2002-10-20,6.82,CLIC
2002-10-21,4.6,CLIC
2002-10-22,5.4,CLIC
2002-10-23,6.63,CLIC
2002-10-24,4.88,CLIC
2002-10-25,4.65,CLIC
2002-10-26,3.5,CLIC
2002-10-27,3.95,CLIC
2002-10-28,5.55,CLIC
2002-10-29,3.37,CLIC
2002-10-30,1.63,CLIC
2002-10-31,2.82,CLIC
2002-11-05,1.8,CLIC
2002-11-06,2.95,CLIC
2002-11-07,0.15,CLIC
2002-11-08,4.3,CLIC
2002-11-09,3.3,CLIC
2002-11-10,4,CLIC
2002-11-11,3.26,CLIC
2002-11-12,2.36,CLIC
2002-11-13,0.8,CLIC
2002-11-14,3.4,CLIC
2002-11-24,3.88,CLIC
2002-11-25,3.12,CLIC
2002-11-26,0.83,CLIC
2002-11-27,3.94,CLIC
2002-11-28,2.03,CLIC
2002-11-29,1.7,CLIC
2002-11-30,3.18,CLIC
2002-12-01,3.61,CLIC
2002-12-02,2.8,CLIC
2002-12-03,4.04,CLIC
2002-12-04,5.04,CLIC
2002-12-05,0.91,CLIC
2002-12-06,1.8,CLIC
2002-12-07,2.38,CLIC
2002-12-08,3.22,CLIC
2002-12-09,3.05,CLIC
2002-12-10,2.9,CLIC
2002-12-11,5.04,CLIC
2002-12-12,5.68,CLIC
2002-12-13,3.16,CLIC
2002-12-14,2.62,CLIC
2002-12-15,2.6,CLIC
2002-12-16,3.23,CLIC
2002-12-17,5.62,CLIC
2002-12-18,6.2,CLIC
2002-12-19,5.25,CLIC
2002-12-20,4.27,CLIC
2002-12-21,5.23,CLIC
2002-12-22,4.03,CLIC
2003-01-01,3.6,CLIC
2003-01-02,4,CLIC
2003-01-03,2.5,CLIC
2003-01-04,3,CLIC
2003-01-05,3.9,CLIC
2003-01-06,2.6,CLIC
2003-01-07,1.7,CLIC
2003-01-08,3.5,CLIC
2003-01-09,1.8,CLIC
2003-01-10,0.46,CLIC
2003-01-11,2.8,CLIC
2003-01-12,2.5,CLIC
2003-01-13,2.5,CLIC
2003-01-14,3.9,CLIC
2003-01-15,2.8,CLIC
2003-01-16,2,CLIC
2003-01-17,3.5,CLIC
2003-01-18,2.6,CLIC
2003-01-19,3.4,CLIC
2003-01-20,2.1,CLIC
2003-01-21,4.5,CLIC
2003-01-22,3.7,CLIC
2003-01-23,3.2,CLIC
2003-01-26,2.3,CLIC
2003-01-27,6.7,CLIC
2003-01-28,4.4,CLIC
2003-01-29,3.1,CLIC
2003-01-30,3.5,CLIC
2003-01-31,3.8,CLIC
2003-02-01,0.9,CLIC
2003-02-02,5.7,CLIC
2003-02-03,6.8,CLIC
2003-02-04,8.2,CLIC
2003-02-05,3.8,CLIC
2003-02-06,9.3,CLIC
2003-02-07,5.4,CLIC
2003-02-08,6.9,CLIC
2003-02-09,5.3,CLIC
2003-02-10,5.5,CLIC
2003-02-11,4.1,CLIC
2003-02-12,5.7,CLIC
2003-02-17,5.7,CLIC
2003-02-18,3.5,CLIC
2003-02-19,3,CLIC
2003-02-20,5.7,CLIC
2003-02-21,4.9,CLIC
2003-02-22,6.8,CLIC
2003-02-23,5.6,CLIC
2003-02-24,4.1,CLIC
2003-02-25,8.1,CLIC
2003-02-26,8.7,CLIC
2003-02-27,5.6,CLIC
2003-03-07,5.2,CLIC
2003-03-08,6.1,CLIC
2003-03-09,5.2,CLIC
2003-03-10,5.7,CLIC
2003-03-11,6.2,CLIC
2003-03-12,1.6,CLIC
2003-03-13,6.1,CLIC
2003-03-14,1.02,CLIC
2003-03-15,1.5,CLIC
2003-03-16,6.9,CLIC
2003-03-17,9.6,CLIC
2003-03-18,1.05,CLIC
2003-03-19,6,CLIC
2003-03-20,5.5,CLIC
2003-03-21,5.5,CLIC
2003-03-22,5.6,CLIC
2003-03-23,6.7,CLIC
2003-03-24,4,CLIC
2003-03-25,6.1,CLIC
2003-03-26,4.8,CLIC
2003-03-30,3.9,CLIC
2003-03-31,6.2,CLIC
2003-04-01,3.9,CLIC
2003-04-02,6.5,CLIC
2003-04-03,5.1,CLIC
2003-04-04,6.9,CLIC
2003-04-05,7.1,CLIC
2003-04-06,7.5,CLIC
2003-04-07,6.4,CLIC
2003-04-08,4.9,CLIC
2003-04-09,5.7,CLIC
2003-04-10,4.5,CLIC
2003-04-11,3.2,CLIC
2003-04-12,4,CLIC
2003-04-13,7.3,CLIC
2003-04-22,4.9,CLIC
2003-04-23,7.8,CLIC
2003-04-24,8.7,CLIC
2003-04-25,7.2,CLIC
2003-04-26,5.5,CLIC
2003-04-27,6.7,CLIC
2003-04-28,7.4,CLIC
2003-05-01,6.6,CLIC
2003-05-02,7.6,CLIC
2003-05-04,1.14,CLIC
2003-05-05,7.7,CLIC
2003-05-06,8.5,CLIC
2003-05-07,9.8,CLIC
2003-05-09,8.1,CLIC
2003-05-10,9.1,CLIC
2003-05-12,6,CLIC
2003-05-13,8.5,CLIC
2003-05-14,1.09,CLIC
2003-05-15,1.02,CLIC
2003-05-16,7.1,CLIC
2003-05-17,8,CLIC
2003-05-18,1.28,CLIC
2003-05-19,8.7,CLIC
2003-05-20,6.7,CLIC
2003-05-21,5.9,CLIC
2003-05-22,3.1,CLIC
2003-05-23,6.8,CLIC
2003-05-24,5,CLIC
2003-05-25,2.8,CLIC
2003-05-26,9.1,CLIC
2003-05-27,5.9,CLIC
2003-05-28,4.6,CLIC
2003-05-29,2.5,CLIC
2003-05-30,3.6,CLIC
2003-05-31,4.2,CLIC
2003-06-01,5.3,CLIC
2003-06-02,6,CLIC
2003-06-06,9,CLIC
2003-06-07,4.1,CLIC
2003-06-08,3.8,CLIC
2003-06-09,4,CLIC
2003-06-10,4.9,CLIC
2003-06-11,4,CLIC
2003-06-12,6.2,CLIC
2003-06-13,5,CLIC
2003-06-14,5.2,CLIC
2003-06-15,5.7,CLIC
2003-06-16,4.4,CLIC
2003-06-17,6.3,CLIC
2003-06-18,4.6,CLIC
2003-06-19,6.2,CLIC
2003-06-20,4.8,CLIC
2003-07-05,1,CLIC
2003-07-06,1.4,CLIC
2003-07-07,3.3,CLIC
2003-07-08,4.8,CLIC
2003-07-09,8,CLIC
2003-07-10,3,CLIC
2003-07-11,8.9,CLIC
2003-07-12,4.8,CLIC
2003-07-13,5.2,CLIC
2003-07-14,4.2,CLIC
2003-07-15,1.02,CLIC
2003-07-16,6.3,CLIC
2003-07-17,1.8,CLIC
2003-07-18,3.9,CLIC
2003-07-19,6.5,CLIC
2003-07-20,6.2,CLIC
2003-07-21,4.4,CLIC
2003-07-22,6.3,CLIC
2003-07-23,4.8,CLIC
2003-07-24,5.9,CLIC
2003-07-25,2.6,CLIC
2003-07-26,3,CLIC
2003-07-27,2.9,CLIC
2003-07-28,3.3,CLIC
2003-07-29,3.1,CLIC
2003-07-30,3.4,CLIC
2003-08-04,4.9,CLIC
2003-08-05,5.05,CLIC
2003-08-06,5.2,CLIC
2003-08-07,4.78,CLIC
2003-08-08,7.52,CLIC
2003-08-09,5.06,CLIC
2003-08-11,11.98,CLIC
2003-08-12,6.72,CLIC
2003-08-13,5.64,CLIC
2003-08-14,9.5,CLIC
2003-08-20,5.56,CLIC
2003-08-21,4.44,CLIC
2003-08-22,2.78,CLIC
2003-08-23,3.72,CLIC
2003-08-24,3.5,CLIC
2003-08-25,4.6,CLIC
2003-08-26,4.1,CLIC
2003-08-27,5.2,CLIC
2003-09-03,10.65,CLIC
2003-09-04,0.5,CLIC
2003-09-05,2.4,CLIC
2003-09-06,2.5,CLIC
2003-09-07,3.1,CLIC
2003-09-08,6.3,CLIC
2003-09-09,2.1,CLIC
2003-09-10,5.8,CLIC
2003-09-11,3.75,CLIC
2003-09-12,2.84,CLIC
2003-09-13,5.06,CLIC
2003-09-14,7.93,CLIC
2003-09-15,3.92,CLIC
2003-09-16,1.95,CLIC
2003-09-17,0.6,CLIC
2003-09-18,2.9,CLIC
2003-09-19,3.1,CLIC
2003-09-20,1.9,CLIC
2003-09-21,5.76,CLIC
2003-09-22,2.2,CLIC
2003-09-23,2.72,CLIC
2003-09-24,4.37,CLIC
2003-09-25,3.23,CLIC
2003-09-26,0.94,CLIC
2003-09-27,0.51,CLIC
2003-09-28,4.39,CLIC
2003-09-29,0.58,CLIC
2003-09-30,5.15,CLIC
2003-10-01,5.15,CLIC
2003-10-02,2.9,CLIC
2003-10-03,4.1,CLIC
2003-10-04,1.95,CLIC
2003-10-05,3.6,CLIC
2003-10-06,3.93,CLIC
2003-10-07,1.52,CLIC
2003-10-08,1.44,CLIC
2003-10-09,2.56,CLIC
2003-10-10,2.6,CLIC
2003-10-11,2.85,CLIC
2003-10-12,4,CLIC
2003-10-15,2.57,CLIC
2003-10-16,1.8,CLIC
2003-10-17,4.4,CLIC
2003-10-18,3.75,CLIC
2003-10-19,2.23,CLIC
2003-10-20,3.02,CLIC
2003-10-21,2.94,CLIC
2003-10-22,3.59,CLIC
2003-10-23,3.27,CLIC
2003-10-24,3.5,CLIC
2003-10-25,3.58,CLIC
2003-10-26,3.37,CLIC
2003-10-27,4.85,CLIC
2003-10-28,4.05,CLIC
2003-10-29,5.72,CLIC
2003-10-30,3.38,CLIC
2003-10-31,3.3,CLIC
2003-11-01,1.35,CLIC
2003-11-02,3,CLIC
2003-11-03,2.3,CLIC
2003-11-04,2.85,CLIC
2003-11-05,2.1,CLIC
2003-11-06,3.9,CLIC
2003-11-07,2.05,CLIC
2003-11-08,2.6,CLIC
2003-11-09,2.3,CLIC
2003-11-10,3.05,CLIC
2003-11-11,3.64,CLIC
2003-11-12,1.71,CLIC
2003-11-13,1.65,CLIC
2003-11-14,3.2,CLIC
2003-11-15,3.5,CLIC
2003-11-16,3.95,CLIC
2003-11-17,3.03,CLIC
2003-11-18,3.25,CLIC
2003-11-19,1.15,CLIC
2003-11-20,3.7,CLIC
2003-11-21,1.65,CLIC
2003-11-22,2.9,CLIC
2003-11-23,4.02,CLIC
2003-11-24,2.18,CLIC
2003-11-25,3.39,CLIC
2003-11-26,5.2,CLIC
2003-11-27,2.88,CLIC
2003-11-28,3.86,CLIC
2003-11-29,4.07,CLIC
2003-11-30,2.85,CLIC
2003-12-01,6.23,CLIC
2003-12-02,5.65,CLIC
2003-12-03,4.95,CLIC
2003-12-04,5.07,CLIC
2003-12-05,3.77,CLIC
2003-12-06,6.41,CLIC
2003-12-07,3.66,CLIC
2003-12-08,2.34,CLIC
2003-12-13,4.5,CLIC
2003-12-14,4.85,CLIC
2003-12-15,3.45,CLIC
2003-12-16,4.05,CLIC
2003-12-17,2.4,CLIC
2003-12-18,4.95,CLIC
2003-12-19,3.7,CLIC
2003-12-20,4.3,CLIC
2003-12-21,5.35,CLIC
2003-12-22,1.85,CLIC
2003-12-23,2.25,CLIC
2003-12-24,2.35,CLIC
2003-12-25,3.65,CLIC
2003-12-26,2.85,CLIC
2003-12-27,4.23,CLIC
2003-12-28,4.27,CLIC
2003-12-29,1.8,CLIC
