Estación: ,C19189,EL PASTOR
2018-05-28,6.49,CLIC
2018-05-29,5.67,CLIC
2018-05-30,5.38,CLIC
2018-05-31,5.72,CLIC
2018-06-01,6.53,CLIC
2018-06-02,5.38,CLIC
2018-06-03,5.73,CLIC
2018-06-04,5.62,CLIC
2018-06-05,5.86,CLIC
2018-06-06,6.75,CLIC
2018-06-07,6.17,CLIC
2018-06-08,7.36,CLIC
2018-06-09,5.36,CLIC
2018-06-10,5.35,CLIC
2018-06-11,4.51,CLIC
2018-06-12,4.27,CLIC
2018-06-13,4.58,CLIC
2018-06-14,6.18,CLIC
2018-06-15,4.86,CLIC
2018-06-16,5.87,CLIC
2018-06-17,4.58,CLIC
2018-06-18,5.23,CLIC
2018-06-19,5.63,CLIC
2018-06-20,2.12,CLIC
2018-06-21,2.73,CLIC
2018-06-22,2.09,CLIC
2018-06-23,4.85,CLIC
2018-06-24,5.69,CLIC
2018-06-25,2.79,CLIC
2018-06-26,4.93,CLIC
2018-06-27,4.46,CLIC
2018-06-28,6.68,CLIC
2018-06-29,5.64,CLIC
2018-06-30,5.27,CLIC
2018-07-01,5.34,CLIC
2018-07-02,6.47,CLIC
2018-07-03,3.74,CLIC
2018-07-04,5.03,CLIC
2018-07-05,4.16,CLIC
2018-07-06,4.64,CLIC
2018-07-07,2.18,CLIC
2018-07-08,2.46,CLIC
2018-07-09,8.57,CLIC
2018-07-10,5.61,CLIC
2018-07-11,4.72,CLIC
2018-07-12,6.45,CLIC
2018-07-13,7.84,CLIC
2018-07-14,8.35,CLIC
2018-07-15,7.92,CLIC
2018-07-16,8.06,CLIC
2018-07-17,8.19,CLIC
2018-07-18,11.56,CLIC
2018-07-19,5.37,CLIC
2018-07-20,7.36,CLIC
2018-07-21,6.71,CLIC
2018-07-22,6.42,CLIC
2018-07-23,7.34,CLIC
2018-07-24,8.62,CLIC
2018-07-25,6.25,CLIC
2018-07-26,4.54,CLIC
2018-07-27,5.38,CLIC
2018-07-28,6.49,CLIC
2018-07-29,7.82,CLIC
2018-07-30,6.56,CLIC
2018-07-31,5.27,CLIC
2018-08-01,5.53,CLIC
2018-08-02,6.29,CLIC
2018-08-03,6.85,CLIC
2018-08-04,6.43,CLIC
2018-08-05,5.76,CLIC
2018-08-06,5.92,CLIC
2018-08-07,5.27,CLIC
2018-08-08,7.59,CLIC
2018-08-09,6.83,CLIC
2018-08-10,6.45,CLIC
2018-08-11,5.54,CLIC
2018-08-12,7.84,CLIC
2018-08-13,4.23,CLIC
2018-08-14,7.08,CLIC
2018-08-15,6.45,CLIC
2018-08-16,7.26,CLIC
2018-08-17,6.15,CLIC
2018-08-18,6.43,CLIC
2018-08-19,6.32,CLIC
2018-08-20,6.19,CLIC
2018-08-21,7.28,CLIC
2018-08-22,6.45,CLIC
2018-08-23,7.13,CLIC
2018-08-24,7.54,CLIC
2018-08-25,6.19,CLIC
2018-08-26,7.74,CLIC
2018-08-27,7.15,CLIC
2018-08-28,5.54,CLIC
2018-08-29,6.48,CLIC
2018-08-30,6.24,CLIC
2018-08-31,6.75,CLIC
2018-09-01,5.38,CLIC
2018-09-02,5.89,CLIC
2018-09-03,4.58,CLIC
2018-09-04,3.07,CLIC
2018-09-05,3.75,CLIC
2018-09-06,6.47,CLIC
2018-09-07,2.29,CLIC
2018-09-08,4.9,CLIC
2018-09-09,2.55,CLIC
2018-09-10,2.81,CLIC
2018-09-11,4.84,CLIC
2018-09-12,4.52,CLIC
2018-09-13,3.15,CLIC
2018-09-14,6.54,CLIC
2018-09-15,2.78,CLIC
2018-09-16,2.48,CLIC
2018-09-17,2.79,CLIC
2018-09-18,2.24,CLIC
2018-09-19,2.53,CLIC
2018-09-20,1.52,CLIC
2018-09-21,3.06,CLIC
2018-09-22,1.4,CLIC
2018-09-23,1.97,CLIC
2018-09-24,1.39,CLIC
2018-09-25,2.78,CLIC
2018-09-26,5.28,CLIC
2018-09-27,1.46,CLIC
2018-09-28,1.57,CLIC
2018-09-29,3.52,CLIC
2018-09-30,5.42,CLIC
2018-10-01,2.27,CLIC
2018-10-02,2.75,CLIC
2018-10-03,2.62,CLIC
2018-10-04,3.79,CLIC
2018-10-05,3.72,CLIC
2018-10-06,3.16,CLIC
2018-10-07,3.47,CLIC
2018-10-08,1.29,CLIC
2018-10-09,2.92,CLIC
2018-10-10,1.67,CLIC
2018-10-11,2.67,CLIC
2018-10-12,1.79,CLIC
2018-10-13,2.38,CLIC
2018-10-14,2.23,CLIC
2018-10-15,1.84,CLIC
2018-10-16,1.51,CLIC
2018-10-17,1.78,CLIC
2018-10-18,1.48,CLIC
2018-10-19,1.16,CLIC
2018-10-20,2.08,CLIC
2018-10-21,1.27,CLIC
2018-10-22,0.26,CLIC
2018-10-23,0.91,CLIC
2018-10-24,0.74,CLIC
2018-10-25,0.58,CLIC
2018-10-26,1.71,CLIC
2018-10-27,0.74,CLIC
2018-10-28,0.67,CLIC
2018-10-29,0.75,CLIC
2018-10-30,1.53,CLIC
2018-10-31,1.16,CLIC
2018-11-01,1.43,CLIC
2018-11-02,1.68,CLIC
2018-11-03,1.25,CLIC
2018-11-04,1.83,CLIC
2018-11-05,1.76,CLIC
2018-11-06,2.09,CLIC
2018-11-07,1.82,CLIC
2018-11-08,1.46,CLIC
2018-11-09,1.37,CLIC
2018-11-10,0.83,CLIC
2018-11-11,0.51,CLIC
2018-11-12,1.84,CLIC
2018-11-13,1.47,CLIC
2018-11-14,1.16,CLIC
2018-11-15,0.95,CLIC
2018-11-16,1.47,CLIC
2018-11-17,0.69,CLIC
2018-11-18,0.73,CLIC
2018-11-19,0.49,CLIC
2018-11-20,0.3,CLIC
2018-11-21,0.52,CLIC
2018-11-22,0.76,CLIC
2018-11-23,0.83,CLIC
2018-11-24,0.85,CLIC
2018-11-25,1.43,CLIC
2018-11-26,0.84,CLIC
2018-11-27,0.38,CLIC
2018-11-28,1.06,CLIC
2018-11-29,0.35,CLIC
2018-11-30,0.56,CLIC
2018-12-01,0.68,CLIC
2018-12-02,1.27,CLIC
2018-12-03,1.17,CLIC
2018-12-04,0.49,CLIC
2018-12-05,0.52,CLIC
2018-12-06,0.72,CLIC
2018-12-07,0.69,CLIC
2018-12-08,0.61,CLIC
2018-12-09,0.63,CLIC
2018-12-10,0.63,CLIC
2018-12-11,0.59,CLIC
2018-12-12,0.46,CLIC
2018-12-13,1.47,CLIC
2018-12-14,1.19,CLIC
2018-12-15,1.43,CLIC
2018-12-16,0.72,CLIC
2018-12-17,1.18,CLIC
2018-12-18,0.75,CLIC
2018-12-19,0.82,CLIC
2018-12-20,1.69,CLIC
2018-12-21,0.86,CLIC
2018-12-22,0.75,CLIC
2018-12-23,1.14,CLIC
2018-12-24,0.63,CLIC
2018-12-25,0.82,CLIC
2018-12-26,1.45,CLIC
2018-12-27,0.36,CLIC
2018-12-28,0.68,CLIC
2018-12-29,1.12,CLIC
2018-12-30,0.67,CLIC
2018-12-31,0.36,CLIC
2019-01-01,0.62,CLIC
2019-01-02,0.58,CLIC
2019-01-03,0.45,CLIC
2019-01-04,0.52,CLIC
2019-01-05,0.67,CLIC
2019-01-06,1.24,CLIC
2019-01-07,0.43,CLIC
2019-01-08,0.75,CLIC
2019-01-09,0.79,CLIC
2019-01-10,1.65,CLIC
2019-01-11,1.12,CLIC
2019-01-12,0.45,CLIC
2019-01-13,1.87,CLIC
2019-01-14,0.42,CLIC
2019-01-15,0.59,CLIC
2019-01-16,0.45,CLIC
2019-01-17,0.32,CLIC
2019-01-18,0.56,CLIC
2019-01-19,1.59,CLIC
2019-01-20,1.64,CLIC
2019-01-21,1.28,CLIC
2019-01-22,1.37,CLIC
2019-01-23,2.46,CLIC
2019-01-24,0.73,CLIC
2019-01-25,0.73,CLIC
2019-01-26,0.32,CLIC
2019-01-27,1.32,CLIC
2019-01-28,1.57,CLIC
2019-01-29,1.52,CLIC
2019-01-30,0.25,CLIC
2019-01-31,0.54,CLIC
2019-02-01,1.57,CLIC
2019-02-02,0.75,CLIC
2019-02-03,0.73,CLIC
2019-02-04,1.16,CLIC
2019-02-05,1.37,CLIC
2019-02-06,1.84,CLIC
2019-02-07,1.35,CLIC
2019-02-08,1.49,CLIC
2019-02-09,0.73,CLIC
2019-02-10,0.86,CLIC
2019-02-11,0.53,CLIC
2019-02-12,1.12,CLIC
2019-02-13,1.72,CLIC
2019-02-14,1.55,CLIC
2019-02-15,4.09,CLIC
2019-02-16,2.85,CLIC
2019-02-17,1.28,CLIC
2019-02-18,1.43,CLIC
2019-02-19,0.85,CLIC
2019-02-20,0.73,CLIC
2019-02-21,1.38,CLIC
2019-02-22,1.43,CLIC
2019-02-23,1.45,CLIC
2019-02-24,1.79,CLIC
2019-02-25,1.87,CLIC
2019-02-26,2.27,CLIC
2019-02-27,2.51,CLIC
2019-02-28,1.58,CLIC
2019-03-01,1.34,CLIC
2019-03-02,1.28,CLIC
2019-03-03,3.46,CLIC
2019-03-04,1.52,CLIC
2019-03-05,1.39,CLIC
2019-03-06,1.23,CLIC
2019-03-07,1.61,CLIC
2019-03-08,2.71,CLIC
2019-03-09,1.56,CLIC
2019-03-10,1.35,CLIC
2019-03-11,2.43,CLIC
2019-03-12,1.23,CLIC
2019-03-13,2.88,CLIC
2019-03-14,4.54,CLIC
2019-03-15,1.51,CLIC
2019-03-16,2.48,CLIC
2019-03-17,1.65,CLIC
2019-03-18,1.37,CLIC
2019-03-19,1.07,CLIC
2019-03-20,1.12,CLIC
2019-03-21,1.65,CLIC
2019-03-22,1.57,CLIC
2019-03-23,1.85,CLIC
2019-03-24,1.92,CLIC
2019-03-25,1.37,CLIC
2019-03-26,2.45,CLIC
2019-03-27,2.73,CLIC
2019-03-28,1.53,CLIC
2019-03-29,1.42,CLIC
2019-03-30,1.9,CLIC
2019-03-31,0.83,CLIC
2019-04-01,0.75,CLIC
2019-04-02,1.38,CLIC
2019-04-03,1.16,CLIC
2019-04-04,3.25,CLIC
2019-04-05,2.48,CLIC
2019-04-06,3.56,CLIC
2019-04-07,4.83,CLIC
2019-04-08,4.54,CLIC
2019-04-09,4.29,CLIC
2019-04-10,6.57,CLIC
2019-04-11,5.73,CLIC
2019-04-12,5.58,CLIC
2019-04-13,6.27,CLIC
2019-04-14,6.04,CLIC
2019-04-15,5.24,CLIC
2019-04-16,3.21,CLIC
2019-04-17,5.18,CLIC
2019-04-18,4.46,CLIC
2019-04-19,5.81,CLIC
2019-04-20,4.63,CLIC
2019-04-21,5.51,CLIC
2019-04-22,2.27,CLIC
2019-04-23,2.46,CLIC
2019-04-24,2.37,CLIC
2019-04-25,4.52,CLIC
2019-04-26,3.28,CLIC
2019-04-27,3.39,CLIC
2019-04-28,3.18,CLIC
2019-04-29,4.71,CLIC
2019-04-30,3.56,CLIC
2019-05-01,5.75,CLIC
2019-05-02,2.43,CLIC
2019-05-03,3.52,CLIC
2019-05-04,3.24,CLIC
2019-05-05,2.65,CLIC
2019-05-06,2.45,CLIC
2019-05-07,3.54,CLIC
2019-05-08,3.83,CLIC
2019-05-09,3.89,CLIC
2019-05-10,1.12,CLIC
2019-05-11,1.93,CLIC
2019-05-12,2.38,CLIC
2019-05-13,1.14,CLIC
2019-05-14,1.57,CLIC
2019-05-15,2.68,CLIC
2019-05-16,2.18,CLIC
2019-05-17,1.76,CLIC
2019-05-18,2.15,CLIC
2019-05-19,3.27,CLIC
2019-05-20,13.35,CLIC
2019-05-21,2.14,CLIC
2019-05-22,4.13,CLIC
2019-05-23,4.12,CLIC
2019-05-24,4.34,CLIC
2019-05-25,3.45,CLIC
2019-05-26,5.43,CLIC
2019-05-27,4.43,CLIC
2019-05-28,6.45,CLIC
2019-05-29,3.07,CLIC
2019-05-30,3.35,CLIC
2019-05-31,4.16,CLIC
2019-06-01,5.46,CLIC
2019-06-02,5.59,CLIC
2019-06-03,2.48,CLIC
2019-06-04,4.36,CLIC
2019-06-05,9.25,CLIC
2019-06-06,7.32,CLIC
2019-06-07,5.37,CLIC
2019-06-08,6.45,CLIC
2019-06-09,5.72,CLIC
2019-06-10,4.46,CLIC
2019-06-11,5.72,CLIC
2019-06-12,2.87,CLIC
2019-06-13,3.48,CLIC
2019-06-14,6.64,CLIC
2019-06-15,2.46,CLIC
2019-06-16,4.83,CLIC
2019-06-17,5.82,CLIC
2019-06-18,3.72,CLIC
2019-06-19,5.09,CLIC
2019-06-20,4.38,CLIC
2019-06-21,2.61,CLIC
2019-06-22,3.52,CLIC
2019-06-23,4.86,CLIC
2019-06-24,6.74,CLIC
2019-06-25,3.76,CLIC
2019-06-26,4.67,CLIC
2019-06-27,5.74,CLIC
2019-06-28,4.67,CLIC
2019-06-29,6.64,CLIC
2019-06-30,6.47,CLIC
2019-07-01,4.76,CLIC
2019-07-02,5.67,CLIC
2019-07-03,4.75,CLIC
2019-07-04,5.86,CLIC
2019-07-05,7.23,CLIC
2019-07-06,4.25,CLIC
2019-07-07,11.79,CLIC
2019-07-08,4.69,CLIC
2019-07-09,3.45,CLIC
2019-07-10,7.84,CLIC
2019-07-11,6.23,CLIC
2019-07-12,4.46,CLIC
2019-07-13,5.45,CLIC
2019-07-14,7.93,CLIC
2019-07-15,5.43,CLIC
2019-07-16,6.24,CLIC
2019-07-17,7.54,CLIC
2019-07-18,9.61,CLIC
2019-07-19,10.82,CLIC
2019-07-20,3.16,CLIC
2019-07-21,2.68,CLIC
2019-07-22,7.21,CLIC
2019-07-23,0.28,CLIC
2019-07-24,2.27,CLIC
2019-07-25,4.84,CLIC
2019-07-26,5.27,CLIC
2019-07-27,5.78,CLIC
2019-07-28,7.84,CLIC
2019-07-29,6.37,CLIC
2019-07-30,6.97,CLIC
2019-07-31,6.58,CLIC
2019-08-01,6.27,CLIC
2019-08-02,6.29,CLIC
2019-08-03,6.16,CLIC
2019-08-04,7.68,CLIC
2019-08-05,5.84,CLIC
2019-08-06,4.89,CLIC
2019-08-07,5.75,CLIC
2019-08-08,7.38,CLIC
2019-08-09,7.31,CLIC
2019-08-10,7.52,CLIC
2019-08-11,4.82,CLIC
2019-08-12,7.24,CLIC
2019-08-13,4.58,CLIC
2019-08-14,6.14,CLIC
2019-08-15,7.65,CLIC
2019-08-16,5.79,CLIC
2019-08-17,7.47,CLIC
2019-08-18,7.41,CLIC
2019-08-19,7.48,CLIC
2019-08-20,6.73,CLIC
2019-08-21,5.37,CLIC
2019-08-22,6.59,CLIC
2019-08-23,5.86,CLIC
2019-08-24,5.43,CLIC
2019-08-25,5.08,CLIC
2019-08-26,4.58,CLIC
2019-08-27,5.23,CLIC
2019-08-28,6.63,CLIC
2019-08-29,7.41,CLIC
2019-08-30,4.38,CLIC
2019-08-31,8.2,CLIC
2019-09-01,6.78,CLIC
2019-09-02,1.65,CLIC
2019-09-03,3.41,CLIC
2019-09-05,1.46,CLIC
2019-09-06,3.56,CLIC
2019-09-07,3.82,CLIC
2019-09-08,1.73,CLIC
2019-09-09,2.81,CLIC
2019-09-10,5.35,CLIC
2019-09-11,4.83,CLIC
2019-09-12,2.48,CLIC
2019-09-13,5.79,CLIC
2019-09-14,2.74,CLIC
2019-09-15,3.35,CLIC
2019-09-16,1.96,CLIC
2019-09-17,3.46,CLIC
2019-09-18,3.23,CLIC
2019-09-19,4.38,CLIC
2019-09-20,2.51,CLIC
2019-09-21,3.27,CLIC
2019-09-22,3.28,CLIC
2019-09-23,3.83,CLIC
2019-09-24,2.28,CLIC
2019-09-25,2.46,CLIC
2019-09-26,2.39,CLIC
2019-09-27,2.26,CLIC
2019-09-28,2.53,CLIC
2019-09-29,3.45,CLIC
2019-09-30,3.37,CLIC
2019-10-01,3.17,CLIC
2019-10-02,1.57,CLIC
2019-10-03,1.74,CLIC
2019-10-04,3.57,CLIC
2019-10-05,1.84,CLIC
2019-10-06,3.41,CLIC
2019-10-07,0.14,CLIC
2019-10-08,3.57,CLIC
2019-10-09,3.94,CLIC
2019-10-10,2.72,CLIC
2019-10-11,3.91,CLIC
2019-10-12,2.24,CLIC
2019-10-13,1.52,CLIC
2019-10-14,3.59,CLIC
2019-10-15,3.18,CLIC
2019-10-16,1.76,CLIC
2019-10-17,1.39,CLIC
2019-10-18,2.49,CLIC
2019-10-19,1.29,CLIC
2019-10-20,1.34,CLIC
2019-10-21,1.58,CLIC
2019-10-22,1.57,CLIC
2019-10-23,1.69,CLIC
2019-10-24,2.59,CLIC
2019-10-25,2.45,CLIC
2019-10-26,2.71,CLIC
2019-10-27,1.38,CLIC
2019-10-28,2.07,CLIC
2019-10-29,1.26,CLIC
2019-10-30,1.54,CLIC
2019-10-31,1.92,CLIC
2019-11-01,1.43,CLIC
2019-11-02,1.75,CLIC
2019-11-03,1.56,CLIC
2019-11-04,1.13,CLIC
2019-11-05,1.74,CLIC
2019-11-06,2.63,CLIC
2019-11-07,1.58,CLIC
2019-11-08,1.85,CLIC
2019-11-09,1.43,CLIC
2019-11-10,1.13,CLIC
2019-11-11,2.35,CLIC
2019-11-12,0.34,CLIC
2019-11-13,0.62,CLIC
2019-11-14,0.67,CLIC
2019-11-15,1.38,CLIC
2019-11-16,1.21,CLIC
2019-11-17,1.52,CLIC
2019-11-18,1.32,CLIC
2019-11-19,1.03,CLIC
2019-11-20,0.74,CLIC
2019-11-21,1.62,CLIC
2019-11-22,1.27,CLIC
2019-11-23,0.68,CLIC
2019-11-24,1.64,CLIC
2019-11-25,1.27,CLIC
2019-11-26,1.45,CLIC
2019-11-27,1.08,CLIC
2019-11-28,1.49,CLIC
2019-11-29,1.67,CLIC
2019-11-30,1.41,CLIC
2019-12-01,1.78,CLIC
2019-12-02,1.37,CLIC
2019-12-03,1.38,CLIC
2019-12-04,1.43,CLIC
2019-12-05,1.25,CLIC
2019-12-06,1.43,CLIC
2019-12-07,1.18,CLIC
2019-12-08,1.58,CLIC
2019-12-09,0.96,CLIC
2019-12-10,0.63,CLIC
2019-12-11,1.54,CLIC
2019-12-12,0.41,CLIC
2019-12-13,1.23,CLIC
2019-12-14,1.64,CLIC
2019-12-15,1.51,CLIC
2019-12-16,1.93,CLIC
2019-12-17,1.16,CLIC
2019-12-18,1.43,CLIC
2019-12-19,1.82,CLIC
2019-12-20,1.63,CLIC
2019-12-21,1.28,CLIC
2019-12-22,0.57,CLIC
2019-12-23,0.92,CLIC
2019-12-24,0.56,CLIC
2019-12-25,1.08,CLIC
2019-12-26,0.53,CLIC
2019-12-27,1.36,CLIC
2019-12-28,0.76,CLIC
2019-12-29,1.15,CLIC
2019-12-30,1.26,CLIC
2019-12-31,0.78,CLIC
2020-01-01,1.72,CLIC
2020-01-02,1.14,CLIC
2020-01-03,1.34,CLIC
2020-01-04,0.57,CLIC
2020-01-05,1.28,CLIC
2020-01-06,0.56,CLIC
2020-01-07,1.27,CLIC
2020-01-08,1.64,CLIC
2020-01-09,1.47,CLIC
2020-01-10,1.38,CLIC
2020-01-11,1.34,CLIC
2020-01-12,1.15,CLIC
2020-01-13,1.73,CLIC
2020-01-14,1.56,CLIC
2020-01-15,0.67,CLIC
2020-01-16,0.46,CLIC
2020-01-17,0.42,CLIC
2020-01-18,0.69,CLIC
2020-01-19,0.44,CLIC
2020-01-20,0.49,CLIC
2020-01-21,0.48,CLIC
2020-01-22,0.47,CLIC
2020-01-23,0.5,CLIC
2020-01-24,0.41,CLIC
2020-01-25,0.48,CLIC
2020-01-26,0.86,CLIC
2020-01-27,0.75,CLIC
2020-01-28,1.64,CLIC
2020-01-29,1.67,CLIC
2020-01-30,1.78,CLIC
2020-01-31,1.84,CLIC
2020-02-01,1.27,CLIC
2020-02-02,1.25,CLIC
2020-02-03,1.87,CLIC
2020-02-04,1.32,CLIC
2020-02-05,1.36,CLIC
2020-02-06,1.08,CLIC
2020-02-07,2.23,CLIC
2020-02-08,1.65,CLIC
2020-02-09,1.53,CLIC
2020-02-10,1.18,CLIC
2020-02-11,0.78,CLIC
2020-02-12,1.48,CLIC
2020-02-13,0.75,CLIC
2020-02-14,1.34,CLIC
2020-02-15,1.82,CLIC
2020-02-16,1.28,CLIC
2020-02-17,1.67,CLIC
2020-02-18,1.76,CLIC
2020-02-19,1.48,CLIC
2020-02-20,0.83,CLIC
2020-02-21,1.61,CLIC
2020-02-22,1.75,CLIC
2020-02-23,1.86,CLIC
2020-02-24,2.71,CLIC
2020-02-25,4.36,CLIC
2020-02-26,2.71,CLIC
2020-02-27,3.36,CLIC
2020-02-28,2.93,CLIC
2020-02-29,3.64,CLIC
2020-03-01,3.47,CLIC
2020-03-02,3.67,CLIC
2020-03-03,3.42,CLIC
2020-03-04,3.53,CLIC
2020-03-05,1.48,CLIC
2020-03-06,2.58,CLIC
2020-03-07,2.32,CLIC
2020-03-08,2.25,CLIC
2020-03-09,3.89,CLIC
2020-03-10,2.73,CLIC
2020-03-11,3.46,CLIC
2020-03-12,3.76,CLIC
2020-03-13,3.67,CLIC
2020-03-14,4.62,CLIC
2020-03-15,3.72,CLIC
2020-03-16,3.65,CLIC
2020-03-17,3.68,CLIC
2020-03-18,2.94,CLIC
2020-03-19,3.27,CLIC
2020-03-20,1.62,CLIC
2020-03-21,1.85,CLIC
2020-03-22,1.17,CLIC
2020-03-23,1.42,CLIC
2020-03-24,3.86,CLIC
2020-03-25,3.28,CLIC
2020-03-26,3.43,CLIC
2020-03-27,3.52,CLIC
2020-03-28,4.16,CLIC
2020-03-29,3.75,CLIC
2020-03-30,4.93,CLIC
2020-03-31,2.18,CLIC
2020-04-01,3.35,CLIC
2020-04-02,2.81,CLIC
2020-04-03,2.83,CLIC
2020-04-04,1.57,CLIC
2020-04-05,1.27,CLIC
2020-04-06,1.12,CLIC
2020-04-07,1.45,CLIC
2020-04-08,7.87,CLIC
2020-04-09,3.38,CLIC
2020-04-10,1.31,CLIC
2020-04-11,1.16,CLIC
2020-04-12,4.69,CLIC
2020-04-13,3.29,CLIC
2020-04-14,1.94,CLIC
2020-04-15,2.45,CLIC
2020-04-16,1.47,CLIC
2020-04-17,0.39,CLIC
2020-04-18,1.27,CLIC
2020-04-19,1.57,CLIC
2020-04-20,5.37,CLIC
2020-04-21,4.38,CLIC
2020-04-22,3.39,CLIC
2020-04-23,4.93,CLIC
2020-04-24,7.24,CLIC
2020-04-25,5.64,CLIC
2020-04-26,1.75,CLIC
2020-04-27,2.67,CLIC
2020-04-28,2.45,CLIC
2020-04-29,4.54,CLIC
2020-04-30,2.32,CLIC
2020-05-01,5.74,CLIC
2020-05-02,5.68,CLIC
2020-05-03,3.74,CLIC
2020-05-04,5.15,CLIC
2020-05-05,15.38,CLIC
2020-05-06,5.24,CLIC
2020-05-07,5.43,CLIC
2020-05-08,3.69,CLIC
2020-05-09,1.59,CLIC
2020-05-10,1.75,CLIC
2020-05-11,2.15,CLIC
2020-05-12,1.56,CLIC
2020-05-13,2.35,CLIC
2020-05-14,3.27,CLIC
2020-05-15,2.94,CLIC
2020-05-16,2.68,CLIC
2020-05-17,4.75,CLIC
2020-05-18,2.58,CLIC
2020-05-19,4.56,CLIC
2020-05-20,4.65,CLIC
2020-05-21,1.27,CLIC
2020-05-22,3.32,CLIC
2020-05-23,5.43,CLIC
2020-05-24,3.76,CLIC
2020-05-25,3.48,CLIC
2020-05-26,1.81,CLIC
2020-05-27,3.48,CLIC
2020-05-28,2.38,CLIC
2020-05-29,2.86,CLIC
2020-05-30,1.43,CLIC
2020-06-01,4.68,CLIC
2020-06-02,4.75,CLIC
2020-06-03,3.76,CLIC
2020-06-04,1.87,CLIC
2020-06-05,1.54,CLIC
2020-06-06,4.17,CLIC
2020-06-07,4.72,CLIC
2020-06-08,5.36,CLIC
2020-06-09,4.53,CLIC
2020-06-10,4.65,CLIC
2020-06-11,2.69,CLIC
2020-06-12,1.58,CLIC
2020-06-13,5.26,CLIC
2020-06-14,5.63,CLIC
2020-06-15,4.26,CLIC
2020-06-16,4.63,CLIC
2020-06-17,4.82,CLIC
2020-06-18,5.81,CLIC
2020-06-19,3.76,CLIC
2020-06-20,3.47,CLIC
2020-06-21,5.08,CLIC
2020-06-22,4.26,CLIC
2020-06-23,6.35,CLIC
2020-06-24,6.48,CLIC
2020-06-25,5.19,CLIC
2020-06-26,2.57,CLIC
2020-06-27,2.47,CLIC
2020-06-28,3.65,CLIC
2020-06-29,3.14,CLIC
2020-06-30,5.62,CLIC
2020-07-01,4.82,CLIC
2020-07-02,2.52,CLIC
2020-07-03,3.14,CLIC
2020-07-04,4.73,CLIC
2020-07-05,4.36,CLIC
2020-07-06,5.86,CLIC
2020-07-07,5.26,CLIC
2020-07-08,5.43,CLIC
2020-07-09,4.58,CLIC
2020-07-10,5.26,CLIC
2020-07-11,5.18,CLIC
2020-07-12,5.35,CLIC
2020-07-13,6.38,CLIC
2020-07-14,6.76,CLIC
2020-07-15,5.92,CLIC
2020-07-16,5.73,CLIC
2020-07-17,5.48,CLIC
2020-07-18,5.08,CLIC
2020-07-19,3.56,CLIC
2020-07-20,3.07,CLIC
2020-07-21,2.65,CLIC
2020-07-22,3.73,CLIC
2020-07-23,4.51,CLIC
2020-07-24,4.18,CLIC
2020-07-25,3.84,CLIC
2020-07-27,1.36,CLIC
2020-07-28,2.81,CLIC
2020-07-29,1.65,CLIC
2020-07-30,1.75,CLIC
2020-07-31,3.47,CLIC
2020-08-01,2.53,CLIC
2020-08-02,4.34,CLIC
2020-08-03,4.82,CLIC
2020-08-04,14.75,CLIC
2020-08-05,3.18,CLIC
2020-08-06,3.27,CLIC
2020-08-07,3.42,CLIC
2020-08-08,3.47,CLIC
2020-08-09,3.95,CLIC
2020-08-10,3.27,CLIC
2020-08-11,3.28,CLIC
2020-08-12,4.53,CLIC
2020-08-13,3.56,CLIC
2020-08-14,4.06,CLIC
2020-08-15,5.16,CLIC
2020-08-16,4.45,CLIC
2020-08-17,5.12,CLIC
2020-08-18,5.47,CLIC
2020-08-19,5.95,CLIC
2020-08-20,4.74,CLIC
2020-08-21,4.27,CLIC
2020-08-22,3.34,CLIC
2020-08-23,2.73,CLIC
2020-08-24,3.62,CLIC
2020-08-25,5.62,CLIC
2020-08-26,5.14,CLIC
2020-08-27,4.73,CLIC
2020-08-28,4.62,CLIC
2020-08-29,4.76,CLIC
2020-08-30,3.85,CLIC
2020-08-31,3.16,CLIC
